lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,pgout,ppgout,pgfree,pgscan,atch,pgin,ppgin,pflt,vflt,runqsz,freemem,freeswap,usr
9.0,6.0,2444.0,127.0,94.0,0.8,0.8,10375.0,22113.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,212.0,101.8,3.0,387.0,978213.0,between 89.0 and 94.0
24.0,21.0,2013.0,472.0,171.0,2.8,3.6,623893.0,577518.0,0.0,0.0,0.0,0.0,0.0,1.2,1.6,167.0,255.4,1.5,606.0,1045882.0,between 81.0 and 89.0
30.0,41.0,1298.0,133.0,179.0,1.4,1.8,240956.0,551071.0,22.6,46.4,64.0,34.6,0.4,0.6,1.0,127.4,410.8,1.8,845.0,1723450.0,less than 81.0
41.0,2.0,2558.0,195.0,167.0,0.4,0.4,57499.0,66239.0,7.6,13.2,10.4,0.0,1.0,8.4,8.4,41.6,52.8,2.4,320.0,1718912.0,between 81.0 and 89.0
2.0,1.0,1632.0,128.0,102.0,0.4,0.2,92965.0,48978.0,0.0,0.0,0.0,0.0,0.2,5.59,5.59,27.35,89.22,1.6,473.0,974620.0,between 89.0 and 94.0
43.0,61.0,511.0,20.0,31.0,0.8,0.6,3519.0,13553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,56.0,1.2,631.0,1067931.0,greater than 94.0
9.0,7.0,3519.0,224.0,102.0,2.0,8.6,121234.0,102854.0,0.0,0.0,0.0,0.0,0.0,2.8,4.6,171.4,178.0,6.2,4024.0,1606019.0,between 81.0 and 89.0
33.0,47.0,956.0,85.0,72.0,0.2,0.2,190279.0,102313.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,47.8,43.2,2.6,1109.0,1537536.0,greater than 94.0
30.0,24.0,1655.0,106.0,74.0,4.41,5.41,139219.0,47304.0,3.21,7.41,21.84,30.46,1.0,14.63,27.66,292.99,612.83,3.0,346.0,1015801.0,less than 81.0
9.0,7.0,1635.0,226.0,150.0,0.4,0.4,79725.0,39372.0,7.58,9.78,43.31,60.48,1.2,18.56,19.56,39.12,268.06,241.0,88.0,12.0,less than 81.0
8.0,0.0,1921.0,78.0,64.0,7.19,21.16,21268.0,34032.0,0.0,0.0,0.0,0.0,0.0,3.99,3.99,240.12,444.31,1.0,603.0,1079904.0,less than 81.0
75.0,99.0,1292.0,75.0,67.0,0.6,0.8,16586.0,38494.0,0.0,0.0,0.0,0.0,0.0,12.6,12.6,47.0,94.4,1.0,2488.0,1094443.0,between 89.0 and 94.0
3.0,2.0,277.0,30.0,25.0,0.4,0.4,22035.0,6858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,41.0,2.2,3361.0,1819552.0,greater than 94.0
2.0,2.0,261.0,20.0,25.0,0.6,0.6,8969.0,5009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,40.0,1.0,7391.0,1865933.0,greater than 94.0
1.0,1.0,1781.0,76.0,41.0,0.2,0.2,17273.0,21476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.37,16.77,1.6,8315.0,1860982.0,greater than 94.0
1.0,0.0,3706.0,371.0,229.0,0.6,0.8,150837.0,64124.0,2.2,2.6,2.6,0.0,0.4,1.6,2.2,62.6,171.4,1.3,259.0,1114672.0,between 81.0 and 89.0
3.0,0.0,2031.0,104.0,90.0,0.4,1.6,6882.0,32301.0,0.0,0.0,0.0,0.0,0.0,7.8,8.6,38.6,67.4,1.0,595.0,1021051.0,greater than 94.0
9.0,7.0,2523.0,214.0,104.0,0.6,0.6,50827.0,31696.0,0.0,0.0,0.0,0.0,0.2,5.6,6.8,47.4,103.4,6.0,1730.0,1314139.0,between 89.0 and 94.0
19.0,9.0,676.0,98.0,69.0,2.2,2.99,27662.0,13993.0,1.6,1.8,1.8,0.0,1.4,0.4,0.4,134.73,198.4,1.2,205.0,1751332.0,between 89.0 and 94.0
0.0,0.0,278.0,25.0,49.0,0.2,0.2,28634.0,39878.0,0.0,0.0,0.0,0.0,0.0,1.2,1.6,15.57,17.17,1.0,2981.0,1769748.0,between 89.0 and 94.0
