lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,pgout,ppgout,pgfree,pgscan,atch,pgin,ppgin,pflt,vflt,runqsz,freemem,freeswap,usr
9.0,6.0,2444.0,127.0,94.0,0.8,0.8,10375.0,22113.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,212.0,101.8,3.0,387.0,978213.0,between 89.0 and 94.0
24.0,21.0,2013.0,472.0,171.0,2.8,3.6,623893.0,577518.0,0.0,0.0,0.0,0.0,0.0,1.2,1.6,167.0,255.4,1.5,606.0,1045882.0,between 81.0 and 89.0
30.0,41.0,1298.0,133.0,179.0,1.4,1.8,240956.0,551071.0,22.6,46.4,64.0,34.6,0.4,0.6,1.0,127.4,410.8,1.8,845.0,1723450.0,less than 81.0
41.0,2.0,2558.0,195.0,167.0,0.4,0.4,57499.0,66239.0,7.6,13.2,10.4,0.0,1.0,8.4,8.4,41.6,52.8,2.4,320.0,1718912.0,between 81.0 and 89.0
2.0,1.0,1632.0,128.0,102.0,0.4,0.2,92965.0,48978.0,0.0,0.0,0.0,0.0,0.2,5.59,5.59,27.35,89.22,1.6,473.0,974620.0,between 89.0 and 94.0
43.0,61.0,511.0,20.0,31.0,0.8,0.6,3519.0,13553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,56.0,1.2,631.0,1067931.0,greater than 94.0
9.0,7.0,3519.0,224.0,102.0,2.0,8.6,121234.0,102854.0,0.0,0.0,0.0,0.0,0.0,2.8,4.6,171.4,178.0,6.2,4024.0,1606019.0,between 81.0 and 89.0
33.0,47.0,956.0,85.0,72.0,0.2,0.2,190279.0,102313.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,47.8,43.2,2.6,1109.0,1537536.0,greater than 94.0
30.0,24.0,1655.0,106.0,74.0,4.41,5.41,139219.0,47304.0,3.21,7.41,21.84,30.46,1.0,14.63,27.66,292.99,612.83,3.0,346.0,1015801.0,less than 81.0
9.0,7.0,1635.0,226.0,150.0,0.4,0.4,79725.0,39372.0,7.58,9.78,43.31,60.48,1.2,18.56,19.56,39.12,268.06,241.0,88.0,12.0,less than 81.0
8.0,0.0,1921.0,78.0,64.0,7.19,21.16,21268.0,34032.0,0.0,0.0,0.0,0.0,0.0,3.99,3.99,240.12,444.31,1.0,603.0,1079904.0,less than 81.0
75.0,99.0,1292.0,75.0,67.0,0.6,0.8,16586.0,38494.0,0.0,0.0,0.0,0.0,0.0,12.6,12.6,47.0,94.4,1.0,2488.0,1094443.0,between 89.0 and 94.0
3.0,2.0,277.0,30.0,25.0,0.4,0.4,22035.0,6858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,41.0,2.2,3361.0,1819552.0,greater than 94.0
2.0,2.0,261.0,20.0,25.0,0.6,0.6,8969.0,5009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,40.0,1.0,7391.0,1865933.0,greater than 94.0
1.0,1.0,1781.0,76.0,41.0,0.2,0.2,17273.0,21476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.37,16.77,1.6,8315.0,1860982.0,greater than 94.0
1.0,0.0,3706.0,371.0,229.0,0.6,0.8,150837.0,64124.0,2.2,2.6,2.6,0.0,0.4,1.6,2.2,62.6,171.4,1.3,259.0,1114672.0,between 81.0 and 89.0
3.0,0.0,2031.0,104.0,90.0,0.4,1.6,6882.0,32301.0,0.0,0.0,0.0,0.0,0.0,7.8,8.6,38.6,67.4,1.0,595.0,1021051.0,greater than 94.0
9.0,7.0,2523.0,214.0,104.0,0.6,0.6,50827.0,31696.0,0.0,0.0,0.0,0.0,0.2,5.6,6.8,47.4,103.4,6.0,1730.0,1314139.0,between 89.0 and 94.0
19.0,9.0,676.0,98.0,69.0,2.2,2.99,27662.0,13993.0,1.6,1.8,1.8,0.0,1.4,0.4,0.4,134.73,198.4,1.2,205.0,1751332.0,between 89.0 and 94.0
0.0,0.0,278.0,25.0,49.0,0.2,0.2,28634.0,39878.0,0.0,0.0,0.0,0.0,0.0,1.2,1.6,15.57,17.17,1.0,2981.0,1769748.0,between 89.0 and 94.0
53.0,7.0,5708.0,311.0,169.0,11.0,27.8,405406.0,42991.0,0.0,0.0,0.0,0.0,0.0,9.6,13.2,474.6,770.8,1.0,1207.0,1107931.0,less than 81.0
2.0,1.0,2441.0,136.0,80.0,0.4,1.8,81726.0,39191.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,16.43,19.04,1.2,527.0,1743094.0,greater than 94.0
2.0,0.0,386.0,42.0,14.0,2.2,2.2,92461.0,20544.0,0.0,0.0,0.0,0.0,0.0,2.2,4.0,208.8,178.0,1.6,9145.0,1879085.0,between 81.0 and 89.0
0.0,0.0,1968.0,90.0,73.0,0.2,0.2,20393.0,52096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,27.6,1.2,1950.0,1711416.0,greater than 94.0
3.0,0.0,1876.0,188.0,110.0,2.8,3.0,44356.0,69197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.4,321.6,2.6,2633.0,1702410.0,between 81.0 and 89.0
518.0,8.0,1623.0,107.0,102.0,2.4,0.8,73351.0,37095.0,0.0,0.0,0.0,0.0,0.0,111.6,112.0,120.2,173.0,1.4,3024.0,1845179.0,less than 81.0
1.0,0.0,3290.0,173.0,148.0,1.2,2.4,227387.0,130637.0,0.0,0.0,0.0,0.0,0.0,8.4,9.4,81.0,147.4,4.0,607.0,1119533.0,between 81.0 and 89.0
3.0,0.0,724.0,43.0,13.0,2.81,3.01,88088.0,19214.0,0.0,0.0,0.0,0.0,0.0,2.2,3.21,247.5,227.45,1.4,11780.0,1890676.0,between 81.0 and 89.0
0.0,0.0,854.0,51.0,44.0,0.2,0.2,2472.0,14021.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,15.6,18.4,1.0,1857.0,1074888.0,greater than 94.0
13.0,1.0,2022.0,116.0,84.0,1.0,4.4,15760.0,28782.0,3.2,3.2,4.2,2.2,0.2,29.2,35.6,81.6,161.6,2.4,286.0,1115763.0,between 81.0 and 89.0
5.0,2.0,2935.0,336.0,212.0,0.6,0.6,65027.0,96604.0,6.0,10.6,9.2,0.0,2.0,1.6,2.2,44.6,64.6,1.5,288.0,1090358.0,between 81.0 and 89.0
16.0,2.0,1974.0,190.0,153.0,0.2,0.2,111053.0,58062.0,5.19,21.96,72.65,190.22,2.0,23.35,42.51,15.97,73.25,1.0,131.0,1054119.0,between 81.0 and 89.0
11.0,8.0,2236.0,159.0,149.0,0.8,0.6,75475.0,100500.0,0.0,0.0,0.0,0.0,0.2,0.6,0.6,52.49,78.53,3.0,2236.0,1967275.0,greater than 94.0
2.0,0.0,551.0,36.0,33.0,1.8,2.99,73886.0,38671.0,0.0,0.0,0.0,0.0,0.0,2.79,4.59,199.2,202.59,1.4,2476.0,1792690.0,between 81.0 and 89.0
36.0,57.0,453.0,42.0,34.0,0.6,0.6,27437.0,19314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.6,42.0,2.8,1019.0,1717410.0,greater than 94.0
17.0,14.0,4356.0,444.0,251.0,3.6,4.2,297685.0,58701.0,0.8,0.8,0.8,0.0,1.2,6.0,7.2,194.6,369.0,3.2,337.0,1136794.0,less than 81.0
4.0,0.0,539.0,63.0,44.0,2.6,2.6,189971.0,37803.0,6.8,6.8,6.8,0.0,0.0,2.6,3.8,215.8,216.6,1.6,224.0,1815128.0,between 81.0 and 89.0
55.0,70.0,2242.0,389.0,263.0,0.6,2.6,218732.0,150155.0,0.0,0.0,0.0,0.0,0.4,8.6,9.8,58.6,112.6,3.8,2689.0,1547544.0,between 81.0 and 89.0
0.0,0.0,156.0,9.0,14.0,0.2,0.2,1046.0,10826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,17.0,1.8,8524.0,1866256.0,greater than 94.0
4.0,1.0,3256.0,591.0,502.0,1.6,3.4,343778.0,335048.0,1.0,1.0,1.0,0.0,0.4,2.0,2.2,79.8,120.4,2.3,289.0,1129867.0,between 81.0 and 89.0
5.0,4.0,1972.0,264.0,136.0,0.6,0.6,6710.0,29148.0,0.0,0.0,0.0,0.0,0.0,3.4,3.8,30.8,104.4,1.0,1245.0,971048.0,between 89.0 and 94.0
3.0,1.0,477.0,35.0,30.0,2.2,2.2,77144.0,25437.0,0.0,0.0,0.0,0.0,0.0,13.4,26.2,221.6,211.4,1.2,8588.0,1833952.0,between 89.0 and 94.0
47.0,63.0,2769.0,338.0,192.0,1.59,0.99,850333.0,491906.0,0.0,0.0,0.0,0.0,0.0,4.37,8.35,103.58,175.35,4.2,3581.0,1031852.0,between 81.0 and 89.0
4.0,0.0,2458.0,176.0,111.0,0.8,1.4,70087.0,28627.0,0.0,0.0,0.0,0.0,0.0,1.2,1.4,99.6,189.4,2.0,1258.0,969024.0,between 89.0 and 94.0
1.0,1.0,1543.0,315.0,160.0,0.2,0.2,106514.0,100867.0,0.0,0.0,0.0,0.0,0.0,3.8,3.8,18.0,26.6,5.8,3958.0,1605258.0,between 89.0 and 94.0
35.0,45.0,1346.0,102.0,26.0,1.4,6.6,34154.0,22581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.8,106.4,1.2,6841.0,1826680.0,between 89.0 and 94.0
79.0,42.0,5462.0,343.0,292.0,7.98,18.36,216677.0,161066.0,2.99,13.57,13.57,0.0,0.8,6.99,7.58,322.95,572.85,2.5,258.0,1097418.0,less than 81.0
15.0,1.0,3140.0,216.0,158.0,13.2,34.0,290917.0,67225.0,0.0,0.0,0.0,0.0,4.8,2.2,2.4,468.2,820.0,1.0,364.0,1080395.0,less than 81.0
1.0,0.0,1084.0,91.0,63.0,0.2,0.2,11951.0,22614.0,0.0,0.0,0.0,0.0,0.0,1.4,1.8,32.6,25.2,3.0,622.0,1016328.0,greater than 94.0
26.0,14.0,3761.0,760.0,411.0,2.0,2.4,67723.0,21589.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,143.6,176.4,3.8,526.0,1538782.0,between 81.0 and 89.0
2.0,2.0,1066.0,107.0,58.0,0.2,0.2,273368.0,251282.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.6,29.6,4.2,333.0,1595283.0,greater than 94.0
24.0,0.0,1511.0,124.0,78.0,0.4,0.4,174835.0,149879.0,0.0,0.0,0.0,0.0,0.2,27.6,58.0,34.4,103.0,3.8,1915.0,1732395.0,greater than 94.0
1.0,1.0,772.0,66.0,48.0,0.2,0.2,3479.0,22449.0,0.4,0.6,0.6,0.0,0.4,0.4,0.6,16.17,48.7,1.0,441.0,1021113.0,greater than 94.0
23.0,0.0,4000.0,293.0,216.0,3.2,1.2,411895.0,34783.0,0.0,0.0,0.0,0.0,0.2,25.4,48.8,153.4,365.0,3.6,1765.0,1397034.0,between 81.0 and 89.0
11.0,11.0,1967.0,155.0,63.0,0.6,1.4,1002900.0,23869.0,16.4,50.0,128.8,348.0,0.4,112.2,218.2,29.2,129.8,2.6,302.0,1105456.0,less than 81.0
2.0,0.0,1306.0,85.0,90.0,0.2,0.2,22034.0,25816.0,0.0,0.0,0.0,0.0,0.0,3.2,5.2,14.8,65.8,5.4,1427.0,1075194.0,greater than 94.0
7.0,1.0,3718.0,246.0,166.0,1.6,1.4,133979.0,27598.0,0.0,0.0,0.0,0.0,0.0,11.98,14.97,78.24,183.43,3.0,1257.0,1468233.0,between 81.0 and 89.0
37.0,53.0,1569.0,139.0,77.0,0.2,0.4,60204.0,26377.0,0.0,0.0,0.0,0.0,0.0,11.78,11.78,34.73,90.22,1.0,328.0,1021311.0,greater than 94.0
10.0,9.0,906.0,93.0,62.0,0.2,0.2,7332.0,23635.0,0.0,0.0,0.0,0.0,0.0,2.4,3.0,15.8,25.2,1.0,1628.0,1081958.0,greater than 94.0
54.0,34.0,5657.0,777.0,594.0,11.4,6.8,446525.0,68465.0,0.2,0.2,0.2,0.0,0.2,13.8,22.8,674.2,1029.2,2.0,424.0,1031053.0,less than 81.0
36.0,54.0,1470.0,182.0,142.0,0.2,0.2,16784.0,40472.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,16.4,32.6,1.5,648.0,1120458.0,between 89.0 and 94.0
0.0,0.0,2386.0,146.0,158.0,0.2,0.2,17498.0,29550.0,1.2,1.2,1.2,0.0,0.6,1.2,1.2,15.6,18.8,2.4,237.0,1708638.0,greater than 94.0
14.0,1.0,1923.0,403.0,314.0,1.8,4.0,522927.0,132931.0,0.0,0.0,0.0,0.0,0.6,8.4,16.8,124.2,160.6,3.4,514.0,1698622.0,between 81.0 and 89.0
60.0,60.0,942.0,110.0,70.0,0.2,0.2,36442.0,28807.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,15.6,16.8,1.8,3834.0,1774080.0,between 89.0 and 94.0
4.0,1.0,2377.0,190.0,78.0,0.4,2.0,41003.0,36190.0,2.0,2.2,2.2,0.0,0.0,2.4,2.6,33.8,47.4,2.0,347.0,1527106.0,greater than 94.0
1.0,0.0,2061.0,220.0,184.0,0.2,0.2,118267.0,40022.0,1.0,1.0,1.0,0.0,0.4,2.0,2.4,15.6,60.4,175.0,94.0,6.0,less than 81.0
2.0,1.0,1307.0,97.0,36.0,0.2,0.2,11207.0,22764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.4,4621.0,1828408.0,greater than 94.0
31.0,21.0,1721.0,247.0,150.0,1.6,1.8,48063.0,31129.0,5.39,10.18,17.17,30.54,2.0,41.72,61.08,106.59,276.65,2.0,151.0,942600.0,between 81.0 and 89.0
8.0,5.0,717.0,44.0,38.0,0.6,0.6,94541.0,27960.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,55.29,71.86,1.7,766.0,1039227.0,greater than 94.0
13.0,5.0,2269.0,280.0,187.0,1.0,1.0,198481.0,65015.0,9.98,37.92,86.43,129.54,2.99,21.76,27.94,115.57,313.37,1.0,243.0,1090707.0,between 81.0 and 89.0
1.0,0.0,3573.0,106.0,114.0,0.4,0.6,75742.0,125259.0,0.0,0.0,0.0,0.0,0.0,1.2,1.4,36.47,87.58,1.8,448.0,1018682.0,between 89.0 and 94.0
4.0,0.0,4182.0,383.0,239.0,2.2,1.6,556305.0,413659.0,0.0,0.0,0.0,0.0,0.0,4.8,8.8,131.4,195.0,1.8,3443.0,1041373.0,between 81.0 and 89.0
36.0,44.0,3028.0,350.0,336.0,2.4,7.2,239705.0,224320.0,0.4,0.4,0.4,0.0,0.4,12.4,19.8,122.8,233.6,3.8,498.0,1095611.0,between 81.0 and 89.0
28.0,16.0,3269.0,431.0,269.0,2.59,7.39,503221.0,204217.0,3.79,6.99,20.76,32.53,1.2,15.97,28.34,121.56,209.58,5.4,150.0,1534435.0,between 81.0 and 89.0
1.0,0.0,1347.0,71.0,77.0,0.2,0.2,5380.0,18794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,20.2,4.8,1443.0,1075200.0,greater than 94.0
7.0,0.0,2622.0,154.0,118.0,6.6,17.2,109539.0,47095.0,0.0,0.0,0.0,0.0,0.0,8.2,9.2,244.4,461.0,1.6,473.0,1082902.0,less than 81.0
25.0,13.0,2598.0,115.0,81.0,1.4,1.4,336212.0,57944.0,7.4,47.6,93.2,165.4,3.6,21.4,39.0,81.8,365.8,4.6,236.0,1303083.0,between 81.0 and 89.0
40.0,44.0,1491.0,111.0,84.0,2.2,6.4,166590.0,41098.0,0.0,0.0,0.0,0.0,0.0,2.6,3.6,70.0,198.8,5.6,552.0,1622781.0,between 89.0 and 94.0
1.0,1.0,337.0,76.0,47.0,0.2,0.2,238613.0,219346.0,0.0,0.0,0.0,0.0,0.0,2.4,4.8,15.6,16.8,3.2,3455.0,1822152.0,between 89.0 and 94.0
40.0,50.0,2932.0,223.0,102.0,1.4,3.2,173324.0,43284.0,0.0,0.0,0.0,0.0,0.0,4.2,4.8,122.8,247.8,1.0,477.0,1065285.0,between 81.0 and 89.0
7.0,7.0,1243.0,218.0,79.0,0.4,0.4,1182330.0,23285.0,9.4,31.6,125.0,179.0,0.2,6.8,10.2,33.2,199.2,1.0,152.0,1171952.0,between 89.0 and 94.0
54.0,5.0,2288.0,217.0,183.0,0.8,0.8,143018.0,79772.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,66.27,94.01,3.0,1391.0,1532322.0,between 89.0 and 94.0
3.0,1.0,418.0,56.0,49.0,1.8,1.8,35096.0,26899.0,0.0,0.0,0.0,0.0,0.0,1.8,2.2,163.8,137.4,1.2,8600.0,1841038.0,between 89.0 and 94.0
0.0,0.0,2414.0,75.0,132.0,0.2,0.2,33243.0,31811.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,15.6,17.0,2.0,262.0,1708744.0,greater than 94.0
30.0,41.0,3447.0,298.0,226.0,2.4,2.2,202350.0,106970.0,1.8,2.2,2.2,0.0,0.0,7.8,9.0,121.0,179.8,3.6,191.0,1053651.0,between 81.0 and 89.0
4.0,0.0,2989.0,191.0,144.0,0.8,0.6,72422.0,64404.0,8.0,15.6,15.4,5.8,3.4,4.2,5.6,39.4,76.6,1.0,231.0,1751608.0,between 89.0 and 94.0
38.0,45.0,1669.0,122.0,101.0,5.0,10.2,304523.0,270928.0,0.0,0.0,0.0,0.0,0.0,25.4,28.8,303.4,433.4,1.8,8137.0,1864890.0,less than 81.0
29.0,37.0,3472.0,248.0,137.0,0.2,0.2,207334.0,206626.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,15.4,60.6,3.6,3326.0,1346128.0,greater than 94.0
93.0,80.0,3783.0,826.0,557.0,12.18,5.19,590467.0,225000.0,9.38,38.32,112.57,219.36,0.2,10.58,13.77,474.45,940.92,3.6,193.0,1043098.0,less than 81.0
10.0,1.0,3895.0,359.0,194.0,2.4,4.0,355931.0,141785.0,0.0,0.0,0.0,0.0,0.0,25.8,32.0,180.0,470.6,5.6,1242.0,1339760.0,less than 81.0
32.0,45.0,1599.0,125.0,86.0,0.2,0.2,364792.0,35528.0,6.8,8.0,8.0,0.0,7.2,6.4,7.0,20.2,115.0,1.0,272.0,1031914.0,between 89.0 and 94.0
1.0,1.0,506.0,166.0,91.0,0.2,0.2,274362.0,218621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,16.8,3.0,4182.0,1829272.0,between 81.0 and 89.0
3.0,1.0,4385.0,385.0,201.0,1.0,1.0,577997.0,134699.0,15.6,53.8,74.0,185.0,4.2,17.2,20.0,73.8,198.6,1.2,225.0,983021.0,between 81.0 and 89.0
5.0,2.0,2561.0,198.0,169.0,3.0,1.0,129015.0,29495.0,3.0,3.0,2.6,0.0,0.8,0.6,1.2,140.2,208.6,1.6,230.0,1750422.0,between 89.0 and 94.0
3.0,0.0,551.0,77.0,29.0,3.0,3.2,320678.0,10455.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,241.6,234.6,2.2,4822.0,1849413.0,between 89.0 and 94.0
7.0,4.0,1213.0,64.0,56.0,0.6,0.4,9159.0,27622.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,36.73,35.93,387.0,96.0,4.0,less than 81.0
10.0,1.0,1849.0,166.0,171.0,3.18,3.18,98036.0,38009.0,0.0,0.0,0.0,0.0,0.0,1.39,1.59,182.9,250.89,1.0,418.0,1085931.0,between 81.0 and 89.0
13.0,8.0,4312.0,206.0,152.0,0.4,0.4,233531.0,66819.0,0.0,0.0,0.0,0.0,0.0,19.8,28.2,38.0,106.0,2.6,1272.0,1397251.0,between 81.0 and 89.0
254.0,59.0,4072.0,333.0,311.0,0.6,0.6,183534.0,202268.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,49.0,78.6,2.0,2422.0,1644392.0,between 89.0 and 94.0
11.0,5.0,5830.0,385.0,230.0,1.0,0.8,210572.0,167953.0,0.0,0.0,0.0,0.0,0.0,2.2,2.4,87.6,93.6,4.8,1570.0,1330362.0,between 81.0 and 89.0
120.0,0.0,2846.0,196.0,549.0,0.2,0.2,24954.0,199568.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,15.2,30.4,2.2,667.0,1714038.0,between 81.0 and 89.0
30.0,15.0,2435.0,207.0,143.0,2.8,5.2,78379.0,63231.0,0.0,0.0,0.0,0.0,0.0,3.2,6.0,350.6,386.2,1.0,574.0,1073299.0,between 81.0 and 89.0
1.0,0.0,1446.0,75.0,46.0,0.6,0.6,11106.0,72845.0,0.0,0.0,0.0,0.0,0.0,6.8,6.8,29.0,48.4,2.0,4818.0,1731490.0,greater than 94.0
1.0,0.0,2247.0,162.0,89.0,0.4,0.4,50221.0,27247.0,1.4,2.81,2.81,0.0,0.0,1.0,1.0,56.51,62.32,1.2,241.0,1058693.0,between 89.0 and 94.0
1.0,1.0,315.0,26.0,20.0,0.2,0.2,95538.0,8984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,18.4,1.0,3233.0,1846845.0,greater than 94.0
12.0,12.0,1404.0,180.0,117.0,0.8,2.2,15212.0,21212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,73.2,5.2,3040.0,1604526.0,greater than 94.0
1.0,0.0,670.0,70.0,35.0,0.2,0.2,97203.0,17815.0,0.6,0.8,0.8,0.0,0.2,1.6,1.6,16.6,27.8,131.0,96.0,4.0,less than 81.0
61.0,77.0,2816.0,348.0,243.0,1.6,3.4,381116.0,30220.0,9.4,48.8,69.6,60.0,0.2,39.2,53.0,127.6,212.8,1.0,200.0,1093723.0,between 81.0 and 89.0
48.0,68.0,516.0,64.0,18.0,0.8,0.8,351460.0,4520.0,0.0,0.0,0.0,0.0,0.0,1.4,1.8,61.68,66.27,2.2,581.0,1738362.0,between 89.0 and 94.0
15.0,14.0,2060.0,534.0,207.0,0.2,0.2,638967.0,667864.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,23.2,55.6,1.7,351.0,1044085.0,between 89.0 and 94.0
5.0,0.0,2505.0,349.0,341.0,1.8,0.4,208343.0,175584.0,0.0,0.0,0.0,0.0,0.2,1.6,2.2,83.03,167.07,2.2,404.0,1010756.0,between 81.0 and 89.0
22.0,17.0,3865.0,453.0,359.0,4.6,3.2,758522.0,601207.0,0.0,0.0,0.0,0.0,0.4,4.0,4.2,255.2,353.2,1.3,687.0,1014354.0,less than 81.0
2.0,0.0,439.0,56.0,16.0,2.2,2.2,144880.0,25284.0,0.0,0.0,0.0,0.0,0.0,2.2,4.2,211.8,182.0,1.0,9307.0,1880608.0,between 81.0 and 89.0
16.0,2.0,5937.0,760.0,527.0,8.02,3.41,253970.0,146319.0,0.0,0.0,0.0,0.0,0.2,15.83,19.64,447.09,711.62,2.0,515.0,1000834.0,less than 81.0
20.0,27.0,1359.0,268.0,179.0,1.2,2.4,172460.0,22644.0,0.0,0.0,0.0,0.0,0.2,1.8,2.2,97.6,132.4,3.0,404.0,1712434.0,between 89.0 and 94.0
15.0,15.0,419.0,189.0,62.0,0.2,0.2,322341.0,310319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,17.0,2.4,5333.0,1825789.0,greater than 94.0
