lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,pgout,ppgout,pgfree,pgscan,atch,pgin,ppgin,pflt,vflt,runqsz,freemem,freeswap,usr
20.0,6.0,3099.0,170.0,104.0,6.79,19.16,228241.0,36850.0,3.59,3.79,3.79,0.0,14.57,6.19,12.18,249.7,442.12,1.6,300.0,1074263.0,less than 81.0
0.0,0.0,160.0,13.0,18.0,0.2,0.2,2085.0,4636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.0,7426.0,1866406.0,greater than 94.0
11.0,9.0,2595.0,207.0,110.0,1.2,3.78,711926.0,75023.0,36.45,104.38,195.62,374.9,0.8,74.9,148.41,119.32,233.67,1.5,158.0,978287.0,less than 81.0
17.0,15.0,3856.0,250.0,177.0,1.2,2.4,50246.0,29854.0,0.0,0.0,0.0,0.0,0.2,12.2,12.2,100.8,131.8,2.0,767.0,1017691.0,between 81.0 and 89.0
1.0,1.0,224.0,27.0,22.0,0.2,0.2,93905.0,10793.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,15.63,16.83,2.2,7426.0,1869323.0,greater than 94.0
2.0,0.0,535.0,58.0,30.0,2.0,2.0,143526.0,45830.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,200.4,165.4,1.6,11497.0,1881234.0,between 81.0 and 89.0
9.0,6.0,3690.0,386.0,253.0,1.2,1.2,73987.0,36785.0,0.0,0.0,0.0,0.0,0.4,12.83,16.03,148.7,169.14,2.0,426.0,1098613.0,between 81.0 and 89.0
0.0,0.0,3884.0,199.0,199.0,0.4,1.8,21250.0,387525.0,15.77,21.96,21.96,0.0,11.78,0.8,1.0,34.93,59.28,2.0,187.0,1380750.0,between 89.0 and 94.0
8.0,1.0,8648.0,1697.0,1545.0,5.2,1.4,1597281.0,1092606.0,0.0,0.0,0.0,0.0,0.2,7.4,10.6,255.4,418.4,1.0,598.0,1093806.0,less than 81.0
29.0,38.0,486.0,50.0,46.0,2.2,2.2,125028.0,61574.0,0.0,0.0,0.0,0.0,0.0,4.6,8.6,211.8,180.0,2.6,10805.0,1870795.0,between 81.0 and 89.0
1.0,0.0,874.0,14.0,20.0,0.2,0.2,570.0,6276.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,15.6,16.8,1.4,556.0,1752872.0,greater than 94.0
4.0,1.0,2463.0,97.0,107.0,0.2,0.2,156305.0,197606.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,62.4,25.0,2.2,1266.0,1543440.0,greater than 94.0
2.0,0.0,3578.0,459.0,248.0,1.4,3.2,452115.0,428921.0,0.0,0.0,0.0,0.0,0.0,9.4,9.4,132.8,152.4,2.0,367.0,1044480.0,between 81.0 and 89.0
1.0,0.0,819.0,121.0,96.0,0.2,0.2,18574.0,20181.0,0.0,0.0,0.0,0.0,0.0,59.6,61.4,15.6,94.6,1.4,1462.0,1074070.0,greater than 94.0
11.0,17.0,194.0,9.0,18.0,0.2,0.2,3431.0,62750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.83,13.23,1.0,7080.0,1858637.0,greater than 94.0
10.0,9.0,3362.0,172.0,192.0,0.2,0.2,422528.0,189987.0,0.0,0.0,0.0,0.0,0.0,6.8,12.0,19.4,35.6,4.4,3634.0,1341744.0,between 89.0 and 94.0
18.0,1.0,5416.0,305.0,152.0,15.0,13.6,353139.0,55246.0,26.4,77.4,205.4,410.6,3.0,5.6,8.4,737.4,1365.0,2.2,204.0,977618.0,less than 81.0
15.0,14.0,2248.0,183.0,89.0,0.2,0.2,262470.0,256876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,18.2,3.2,3251.0,1347160.0,greater than 94.0
12.0,8.0,2666.0,536.0,239.0,0.6,0.6,696898.0,693997.0,0.0,0.0,0.0,0.0,0.0,4.6,5.4,227.0,111.0,572.0,89.0,11.0,less than 81.0
14.0,3.0,4871.0,280.0,185.0,3.6,2.4,370904.0,50113.0,2.0,2.0,2.0,0.0,4.0,0.2,0.2,257.2,324.6,3.6,214.0,1626373.0,between 81.0 and 89.0
12.0,12.0,1487.0,217.0,67.0,0.4,0.4,163884.0,143946.0,0.0,0.0,0.0,0.0,0.0,3.4,4.6,26.2,38.0,3.8,668.0,1742373.0,greater than 94.0
1.0,0.0,2100.0,201.0,147.0,0.6,0.6,191592.0,17844.0,0.0,0.0,0.0,0.0,0.0,20.8,21.6,46.0,157.2,2.6,1938.0,1408730.0,between 81.0 and 89.0
3.0,1.0,394.0,43.0,15.0,2.0,2.0,98609.0,25482.0,0.0,0.0,0.0,0.0,0.0,3.2,5.2,194.8,165.6,1.4,11566.0,1882530.0,between 89.0 and 94.0
5.0,0.0,2277.0,100.0,111.0,0.6,3.6,51150.0,49643.0,0.0,0.0,0.0,0.0,0.0,3.2,4.2,56.8,62.4,2.0,617.0,1085829.0,between 89.0 and 94.0
5.0,4.0,350.0,64.0,49.0,0.4,0.6,17411.0,77711.0,15.6,29.4,29.4,0.0,1.4,3.6,4.4,36.8,40.4,1.0,147.0,1753459.0,greater than 94.0
1.0,1.0,181.0,14.0,13.0,0.2,0.2,7597.0,2540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.17,23.35,2.0,9908.0,1866879.0,greater than 94.0
3.0,1.0,1670.0,70.0,64.0,0.8,1.2,3865.0,6900.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,66.67,74.65,1.2,1361.0,1743170.0,between 89.0 and 94.0
3.0,0.0,513.0,52.0,61.0,0.6,0.6,5028.0,38652.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,41.2,46.2,1.5,373.0,1091149.0,greater than 94.0
6.0,3.0,1480.0,84.0,80.0,0.4,0.8,3808.0,46665.0,0.0,0.0,0.0,0.0,0.0,2.4,3.01,47.49,86.37,502.0,94.0,6.0,less than 81.0
12.0,1.0,3220.0,146.0,141.0,1.8,4.4,124696.0,61614.0,0.0,0.0,0.0,0.0,0.2,11.8,12.6,128.4,225.6,4.4,508.0,1445163.0,between 89.0 and 94.0
3.0,2.0,842.0,94.0,74.0,0.2,0.2,14825.0,35144.0,2.8,4.2,4.2,0.0,0.2,2.6,3.0,15.8,45.4,1.0,219.0,1003526.0,greater than 94.0
2.0,2.0,3958.0,527.0,226.0,0.6,1.8,290157.0,135926.0,5.8,16.4,53.4,67.0,0.6,11.6,20.4,39.4,63.2,2.2,132.0,1125998.0,between 81.0 and 89.0
15.0,7.0,3196.0,280.0,216.0,8.0,22.4,222937.0,137527.0,10.8,28.6,42.2,67.6,2.0,16.6,23.2,297.8,590.4,1.8,181.0,1076869.0,less than 81.0
2.0,0.0,1137.0,148.0,109.0,0.4,1.8,215885.0,100630.0,0.8,0.8,6.0,12.2,4.0,0.6,1.2,32.6,44.2,2.4,162.0,1522802.0,greater than 94.0
39.0,55.0,1791.0,133.0,82.0,0.4,0.4,11445.0,20407.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,39.0,52.8,1.6,2938.0,1050990.0,greater than 94.0
6.0,0.0,2039.0,103.0,89.0,1.6,3.0,172149.0,54113.0,1.4,17.8,74.6,178.4,1.0,5.2,27.0,78.6,193.2,1.0,131.0,1078506.0,between 81.0 and 89.0
1.0,0.0,1272.0,138.0,77.0,0.8,0.8,135403.0,29470.0,0.0,0.0,0.0,0.0,1.6,1.8,2.2,62.32,105.21,2.6,425.0,1057451.0,between 89.0 and 94.0
15.0,0.0,5893.0,492.0,268.0,11.38,30.54,405715.0,45200.0,6.99,40.92,79.64,741.32,9.78,25.35,29.14,447.5,969.86,2.5,129.0,1087794.0,less than 81.0
156.0,164.0,5119.0,328.0,242.0,2.6,1.4,270639.0,219650.0,1.8,7.8,10.6,11.0,0.0,8.2,21.6,149.2,218.6,3.8,178.0,1328544.0,less than 81.0
4.0,2.0,3440.0,454.0,221.0,0.8,1.4,241481.0,33613.0,0.0,0.0,0.0,0.0,0.2,7.78,7.78,56.09,115.97,1.5,1121.0,1128426.0,between 81.0 and 89.0
8.0,1.0,3382.0,168.0,115.0,6.99,22.75,31740.0,16446.0,0.6,0.6,0.6,0.0,0.0,6.79,9.38,247.31,426.15,4.0,329.0,1103171.0,less than 81.0
16.0,2.0,5937.0,760.0,527.0,8.02,3.41,253970.0,146319.0,0.0,0.0,0.0,0.0,0.2,15.83,19.64,447.09,711.62,2.0,515.0,1000834.0,less than 81.0
74.0,39.0,946.0,113.0,127.0,0.2,0.2,185780.0,145380.0,3.6,19.6,33.2,31.0,1.2,8.0,28.2,25.2,34.2,4.4,132.0,1597397.0,greater than 94.0
1.0,0.0,1086.0,222.0,94.0,0.2,0.2,254286.0,276011.0,5.2,11.0,15.2,10.0,0.0,2.4,2.4,22.0,38.4,127.0,92.0,8.0,less than 81.0
25.0,34.0,159.0,16.0,16.0,0.2,0.2,948.0,2479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,2.0,9844.0,1869696.0,greater than 94.0
35.0,46.0,728.0,138.0,84.0,0.2,0.2,114244.0,19674.0,0.0,0.0,0.0,0.0,0.0,1.4,2.8,16.2,25.2,1.3,971.0,1009992.0,greater than 94.0
1.0,0.0,2219.0,98.0,93.0,0.4,0.6,25901.0,32545.0,0.4,0.8,0.6,0.0,0.0,2.2,2.2,30.6,65.0,4.6,312.0,1061978.0,between 89.0 and 94.0
0.0,0.0,313.0,9.0,14.0,0.2,0.2,485.0,11607.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,15.8,18.0,1.0,371.0,1730882.0,greater than 94.0
3.0,1.0,938.0,116.0,75.0,2.2,2.4,25416.0,19318.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,121.4,173.8,2.2,1283.0,1713362.0,between 89.0 and 94.0
3.0,1.0,667.0,55.0,91.0,2.0,3.0,56315.0,138603.0,0.0,0.0,0.0,0.0,0.0,1.6,2.2,164.2,169.6,1.0,5601.0,1841586.0,between 89.0 and 94.0
4.0,1.0,2439.0,183.0,114.0,0.6,0.6,171077.0,108093.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4,46.4,83.0,2.4,2113.0,1539048.0,between 89.0 and 94.0
44.0,7.0,3759.0,368.0,214.0,6.0,16.2,209860.0,82570.0,7.8,23.8,60.0,170.8,2.8,38.2,57.6,223.2,433.0,5.2,147.0,1099771.0,less than 81.0
4.0,0.0,2729.0,173.0,163.0,0.8,0.8,190292.0,24797.0,0.0,0.0,0.0,0.0,0.2,7.6,9.8,63.4,139.6,4.4,2873.0,1375566.0,between 89.0 and 94.0
0.0,0.0,334.0,70.0,32.0,0.2,0.2,384724.0,185229.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,16.2,23.4,2.8,991.0,1759528.0,greater than 94.0
1.0,1.0,198.0,18.0,22.0,0.2,0.2,7045.0,10484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.63,16.83,1.2,7352.0,1869571.0,greater than 94.0
26.0,39.0,219.0,15.0,17.0,0.2,0.2,15074.0,10163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,20.8,1.0,6879.0,1826264.0,greater than 94.0
6.0,5.0,1075.0,150.0,77.0,0.6,0.6,186329.0,20552.0,1.0,1.0,1.0,0.0,2.8,1.0,3.6,46.2,140.8,3.0,200.0,971387.0,greater than 94.0
9.0,2.0,2227.0,140.0,73.0,6.41,19.44,108370.0,28568.0,2.81,4.21,3.41,0.0,0.2,7.01,10.42,225.65,406.81,2.6,314.0,1108418.0,less than 81.0
4.0,0.0,1805.0,151.0,143.0,2.0,0.6,102862.0,78396.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,98.8,138.2,2.4,4755.0,1726893.0,between 89.0 and 94.0
0.0,0.0,219.0,25.0,23.0,0.2,0.2,754.0,5505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.83,16.83,1.0,585.0,1736176.0,greater than 94.0
38.0,18.0,3091.0,381.0,188.0,4.79,6.59,206975.0,64456.0,4.19,10.78,34.13,58.88,2.59,7.58,26.55,210.58,371.46,2.6,165.0,1109397.0,between 81.0 and 89.0
4.0,3.0,1132.0,109.0,110.0,0.2,0.2,8668.0,42910.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,16.8,33.0,2.4,551.0,1533008.0,greater than 94.0
7.0,4.0,1614.0,112.0,77.0,0.4,0.4,103997.0,59856.0,16.2,22.0,41.6,47.2,13.2,22.6,43.4,42.2,181.4,212.0,89.0,11.0,less than 81.0
3.0,0.0,1396.0,136.0,139.0,1.4,2.2,181842.0,63692.0,0.8,1.0,1.0,0.0,0.2,10.8,14.2,91.0,150.6,4.4,365.0,1052814.0,between 81.0 and 89.0
11.0,15.0,768.0,74.0,81.0,0.2,0.2,3565.0,71315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.63,16.83,1.0,494.0,1733956.0,greater than 94.0
10.0,0.0,2488.0,271.0,224.0,0.6,1.8,364602.0,420692.0,4.8,39.0,202.2,420.4,0.4,48.2,91.8,45.4,192.8,1.6,132.0,1025203.0,less than 81.0
1.0,1.0,1622.0,141.0,171.0,0.2,0.2,361119.0,115977.0,0.2,4.8,6.8,7.4,2.4,1.8,1.8,15.4,29.0,1.0,143.0,1046370.0,greater than 94.0
80.0,48.0,7544.0,1096.0,297.0,3.8,7.0,2207009.0,200168.0,10.0,21.6,21.2,0.0,3.4,15.6,19.0,259.4,626.8,6.4,361.0,1316955.0,less than 81.0
0.0,0.0,1911.0,97.0,75.0,0.2,0.2,110056.0,30130.0,0.0,0.0,0.0,0.0,0.0,1.8,3.0,13.4,17.2,2.0,4101.0,1776888.0,between 89.0 and 94.0
3.0,2.0,6051.0,1025.0,922.0,0.2,0.2,274243.0,164297.0,11.6,28.4,40.2,55.4,5.2,9.0,14.4,17.4,64.4,2.6,140.0,1521426.0,between 81.0 and 89.0
12.0,2.0,3388.0,463.0,387.0,5.8,2.0,309278.0,98064.0,28.6,68.6,101.0,135.6,0.0,14.8,27.0,338.8,578.8,2.0,356.0,953130.0,less than 81.0
5.0,2.0,1928.0,222.0,126.0,1.0,0.6,21098.0,49694.0,0.0,0.0,0.0,0.0,0.0,2.99,2.99,58.88,120.96,1.5,2105.0,1070438.0,between 89.0 and 94.0
34.0,20.0,4479.0,501.0,189.0,11.0,12.0,140854.0,37224.0,0.2,0.2,0.2,0.0,0.2,0.6,3.2,527.4,976.0,1.0,514.0,1073038.0,less than 81.0
9.0,0.0,3524.0,392.0,321.0,7.2,3.0,314063.0,8169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.6,523.8,2.2,6596.0,1871922.0,less than 81.0
20.0,26.0,401.0,38.0,34.0,0.2,0.2,10085.0,11856.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,15.77,18.56,1.0,225.0,1740241.0,greater than 94.0
0.0,0.0,175.0,10.0,22.0,0.2,0.2,2738.0,21092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.57,16.77,1.4,8334.0,1861017.0,greater than 94.0
6.0,5.0,166.0,12.0,16.0,0.4,0.2,1256.0,6319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,23.4,1.0,1713.0,1779874.0,greater than 94.0
62.0,59.0,2204.0,274.0,165.0,1.0,0.8,56067.0,64473.0,0.6,0.6,0.6,0.0,3.0,1.2,1.8,54.6,93.4,1.0,409.0,977250.0,between 89.0 and 94.0
19.0,14.0,3392.0,577.0,572.0,2.0,2.6,483123.0,507757.0,0.0,0.0,0.0,0.0,0.0,9.2,13.8,368.6,225.4,1.0,546.0,1059475.0,less than 81.0
0.0,0.0,2703.0,244.0,214.0,0.4,1.2,267496.0,233645.0,0.6,1.2,1.2,0.0,4.4,9.6,18.4,50.2,65.2,2.3,475.0,997758.0,between 81.0 and 89.0
5.0,0.0,2452.0,173.0,139.0,2.0,2.0,49625.0,39763.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,76.2,134.8,2.6,663.0,1727416.0,between 89.0 and 94.0
10.0,7.0,1638.0,137.0,109.0,0.2,0.2,7565.0,25868.0,0.0,0.0,0.0,0.0,0.4,9.8,10.2,16.6,95.2,2.8,473.0,976858.0,between 89.0 and 94.0
4.0,3.0,2938.0,148.0,127.0,0.6,3.4,18373.0,38276.0,0.0,0.0,0.0,0.0,0.0,7.8,8.2,25.2,80.6,2.0,376.0,994544.0,between 89.0 and 94.0
39.0,52.0,2527.0,138.0,89.0,0.8,3.4,265344.0,41496.0,3.8,5.0,5.0,0.0,2.2,26.2,37.6,63.4,104.8,1.3,677.0,1057779.0,between 89.0 and 94.0
38.0,1.0,4458.0,344.0,177.0,10.0,28.8,625132.0,49787.0,1.2,13.8,29.0,93.0,1.0,17.0,20.4,337.4,642.2,2.2,153.0,1096109.0,less than 81.0
1.0,1.0,572.0,244.0,62.0,0.8,1.2,479808.0,384192.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,61.0,101.6,2.4,5505.0,1828306.0,greater than 94.0
44.0,37.0,3700.0,488.0,295.0,3.2,4.4,233145.0,128026.0,13.2,30.8,47.4,58.4,1.0,22.6,32.2,244.6,407.2,1.0,195.0,945811.0,less than 81.0
20.0,4.0,2472.0,268.0,316.0,1.8,2.0,532635.0,766797.0,18.16,89.62,211.38,592.22,1.8,53.29,104.99,100.4,259.48,1.0,139.0,1024303.0,less than 81.0
2.0,2.0,1049.0,93.0,55.0,0.8,1.2,82530.0,32811.0,0.0,0.0,0.0,0.0,0.2,1.8,2.0,50.4,143.0,1.0,574.0,1039853.0,between 89.0 and 94.0
16.0,9.0,2043.0,336.0,145.0,5.79,3.99,49693.0,26578.0,0.0,0.0,0.0,0.0,0.0,2.99,4.19,232.53,523.55,1.0,649.0,1004255.0,between 81.0 and 89.0
10.0,0.0,1984.0,57.0,59.0,2.0,6.2,3169.0,2233.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,69.2,121.6,4.0,847.0,1631198.0,greater than 94.0
2.0,0.0,1719.0,278.0,121.0,0.4,0.6,677064.0,53972.0,3.8,12.2,18.0,37.2,1.2,6.4,7.8,44.4,155.6,1.2,206.0,1125093.0,between 81.0 and 89.0
24.0,9.0,3080.0,259.0,206.0,4.6,4.8,806120.0,142362.0,7.6,9.4,9.2,0.0,4.0,10.6,15.0,213.8,411.8,2.5,206.0,1034381.0,less than 81.0
8.0,6.0,496.0,72.0,67.0,0.8,2.0,58479.0,49585.0,7.0,11.4,10.0,0.0,1.6,2.4,5.2,35.2,39.4,2.0,207.0,1719907.0,between 89.0 and 94.0
2.0,1.0,255.0,22.0,23.0,0.4,0.8,652.0,4595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,33.4,3.0,951.0,1714590.0,greater than 94.0
12.0,1.0,2896.0,364.0,274.0,8.8,3.0,213542.0,13831.0,1.8,3.0,10.8,16.2,0.0,0.6,0.8,404.2,610.6,2.4,333.0,1725171.0,less than 81.0
0.0,0.0,181.0,18.0,21.0,0.2,0.2,454.0,17694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.23,16.83,1.2,7368.0,1868960.0,greater than 94.0
172.0,9.0,2899.0,135.0,94.0,5.2,4.8,546948.0,91311.0,0.0,0.0,0.0,0.0,0.6,28.6,31.4,262.4,384.0,3.4,1323.0,1543117.0,between 81.0 and 89.0
58.0,3.0,3379.0,212.0,110.0,10.38,27.74,285687.0,34843.0,19.36,85.23,155.29,334.13,1.6,78.24,121.36,398.2,834.73,1.4,171.0,1105214.0,less than 81.0
2.0,1.0,253.0,22.0,24.0,0.8,0.8,34552.0,22677.0,0.0,0.0,0.0,0.0,0.0,2.2,4.4,56.4,63.6,1.2,7091.0,1846198.0,greater than 94.0
1.0,0.0,1607.0,93.0,67.0,0.4,0.6,9713.0,48502.0,0.2,0.2,0.2,0.0,0.2,1.2,1.4,37.6,38.0,1.0,154.0,1126918.0,greater than 94.0
4.0,2.0,2821.0,171.0,126.0,0.4,0.6,25208.0,41575.0,0.0,0.0,0.0,0.0,0.2,2.0,2.2,28.14,69.06,3.4,2859.0,1529525.0,greater than 94.0
16.0,0.0,1395.0,204.0,85.0,5.6,3.8,36451.0,28097.0,0.0,0.0,0.0,0.0,2.2,7.6,11.0,211.8,376.4,1.5,1044.0,1015834.0,between 81.0 and 89.0
10.0,1.0,3301.0,345.0,236.0,3.4,1.4,310665.0,42670.0,7.6,18.6,43.4,116.4,0.6,7.2,10.6,168.6,303.6,7.4,171.0,1518701.0,between 81.0 and 89.0
3.0,1.0,2728.0,378.0,172.0,1.0,3.01,202727.0,97573.0,7.01,15.23,24.25,19.04,0.0,59.32,77.96,96.99,372.55,3.5,354.0,982131.0,less than 81.0
12.0,11.0,820.0,170.0,97.0,0.8,2.4,277834.0,222616.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,41.2,51.8,3.4,4085.0,1828326.0,between 89.0 and 94.0
99.0,46.0,5467.0,904.0,164.0,3.39,4.39,2204636.0,77915.0,3.39,11.38,18.56,41.92,12.57,4.79,6.99,272.26,420.76,452.0,77.0,23.0,less than 81.0
0.0,0.0,1191.0,44.0,39.0,0.2,0.2,3627.0,8428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,2.0,4114.0,1776888.0,between 89.0 and 94.0
1.0,0.0,1908.0,313.0,141.0,0.2,0.2,158242.0,161640.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,15.8,17.0,5.6,4056.0,1606056.0,between 89.0 and 94.0
3.0,0.0,3583.0,222.0,115.0,0.8,2.99,207530.0,55930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.72,64.87,3.2,1009.0,1629554.0,between 89.0 and 94.0
33.0,47.0,2055.0,204.0,116.0,1.6,3.21,119329.0,25799.0,0.0,0.0,0.0,0.0,0.2,0.6,0.6,126.85,181.76,1.0,542.0,1097457.0,between 81.0 and 89.0
7.0,3.0,2933.0,494.0,317.0,4.0,2.8,704923.0,70100.0,0.0,0.0,0.0,0.0,0.0,4.4,5.2,198.4,305.4,2.0,624.0,1122808.0,less than 81.0
5.0,0.0,2763.0,165.0,162.0,0.8,0.4,148059.0,122088.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6,66.4,99.6,2.0,1113.0,1050733.0,between 81.0 and 89.0
1.0,0.0,1203.0,150.0,77.0,0.8,2.0,644364.0,347794.0,2.4,4.8,4.8,0.0,2.4,8.8,17.2,54.0,69.6,2.6,271.0,1756702.0,between 89.0 and 94.0
1.0,0.0,3516.0,251.0,138.0,0.2,0.2,219873.0,204131.0,0.0,0.0,0.0,0.0,0.0,4.8,5.8,23.2,49.2,3.6,4032.0,1344037.0,between 89.0 and 94.0
7.0,5.0,1341.0,240.0,120.0,0.4,0.6,718437.0,672290.0,0.0,0.0,0.0,0.0,0.0,7.6,15.0,42.8,52.8,4.8,2532.0,1037078.0,between 89.0 and 94.0
9.0,0.0,3349.0,342.0,225.0,3.39,4.39,241506.0,32980.0,12.97,35.13,79.84,147.11,2.59,7.98,12.57,214.77,428.54,1.0,171.0,973162.0,between 81.0 and 89.0
