lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,pgout,ppgout,pgfree,pgscan,atch,pgin,ppgin,pflt,vflt,runqsz,freemem,freeswap,usr
0.0,0.0,854.0,51.0,44.0,0.2,0.2,2472.0,14021.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,15.6,18.4,1.0,1857.0,1074888.0,greater than 94.0
13.0,11.0,6133.0,387.0,212.0,1.6,4.4,789486.0,61672.0,0.0,0.0,0.0,0.0,0.2,3.0,4.6,74.8,140.6,1.3,686.0,1010558.0,between 81.0 and 89.0
2.0,0.0,431.0,55.0,50.0,1.4,1.6,45640.0,21646.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,76.05,102.79,2.2,4033.0,1775705.0,between 89.0 and 94.0
35.0,49.0,1897.0,259.0,311.0,0.2,0.2,96054.0,34273.0,0.0,0.0,0.0,0.0,0.4,21.0,33.4,27.2,167.8,1.5,714.0,1011355.0,between 89.0 and 94.0
2.0,1.0,1027.0,159.0,113.0,0.2,0.2,12193.0,86190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.8,2.8,1974.0,1538989.0,greater than 94.0
72.0,91.0,1320.0,101.0,51.0,0.8,1.0,78153.0,29519.0,0.0,0.0,0.0,0.0,0.2,5.19,5.19,75.25,169.06,3.0,1173.0,1544433.0,between 89.0 and 94.0
25.0,9.0,2112.0,155.0,98.0,2.79,6.19,149522.0,27273.0,2.99,3.99,19.96,32.53,1.4,16.77,22.16,163.87,406.59,1.2,1645.0,951912.0,less than 81.0
16.0,3.0,2257.0,323.0,294.0,6.4,1.8,233167.0,23197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,430.0,2.8,7285.0,1874422.0,between 81.0 and 89.0
1.0,0.0,266.0,50.0,40.0,0.2,0.2,986.0,7095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,17.8,2.0,6343.0,1724179.0,greater than 94.0
2.0,0.0,5836.0,294.0,277.0,0.4,2.0,7776.0,98384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.36,51.5,1.7,327.0,1067952.0,between 81.0 and 89.0
18.0,11.0,2651.0,203.0,114.0,3.2,4.2,152264.0,53820.0,0.0,0.0,0.0,0.0,0.2,7.8,9.6,202.8,373.4,1.2,681.0,967776.0,between 81.0 and 89.0
3.0,0.0,1626.0,280.0,150.0,2.2,1.0,376237.0,112914.0,0.0,0.0,0.0,0.0,0.0,0.8,1.4,115.6,166.0,4.4,3235.0,1605074.0,between 89.0 and 94.0
38.0,0.0,4582.0,288.0,141.0,10.22,29.06,639671.0,86484.0,6.21,17.23,24.65,42.08,1.8,24.45,29.06,327.25,681.96,3.6,142.0,1098099.0,less than 81.0
1.0,1.0,377.0,57.0,20.0,0.4,0.4,341112.0,44148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.87,34.27,1.8,7041.0,1858289.0,greater than 94.0
6.0,4.0,3077.0,912.0,77.0,1.8,1.8,276247.0,41108.0,6.19,30.54,68.26,135.33,0.2,31.54,62.48,112.57,186.03,3.0,126.0,1125610.0,between 81.0 and 89.0
49.0,64.0,2339.0,224.0,77.0,2.6,3.0,221330.0,25672.0,3.6,25.4,47.0,86.2,2.6,2.4,2.6,200.8,292.6,2.6,160.0,1107094.0,between 81.0 and 89.0
7.0,7.0,1243.0,218.0,79.0,0.4,0.4,1182330.0,23285.0,9.4,31.6,125.0,179.0,0.2,6.8,10.2,33.2,199.2,1.0,152.0,1171952.0,between 89.0 and 94.0
2.0,1.0,302.0,14.0,19.0,0.6,2.6,26099.0,50493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,32.2,1.2,7742.0,1870256.0,greater than 94.0
19.0,27.0,744.0,71.0,78.0,0.2,0.2,74934.0,203418.0,0.0,0.0,0.0,0.0,0.0,8.0,15.8,16.2,18.2,1.2,4387.0,1821778.0,between 89.0 and 94.0
14.0,0.0,4719.0,495.0,282.0,4.2,5.8,437927.0,35992.0,1.6,2.4,2.4,0.0,9.4,16.4,20.4,213.4,385.8,2.8,294.0,1048386.0,less than 81.0
34.0,44.0,854.0,64.0,42.0,0.8,0.8,151356.0,50454.0,0.0,0.0,0.0,0.0,0.8,0.2,0.2,96.21,129.54,1.0,542.0,1015930.0,between 89.0 and 94.0
5.0,2.0,4313.0,364.0,218.0,0.6,0.6,195525.0,90675.0,9.6,11.6,15.6,7.6,0.6,3.4,3.8,56.0,115.2,1.6,170.0,1066182.0,between 81.0 and 89.0
2.0,0.0,2839.0,153.0,128.0,0.2,0.2,69921.0,134836.0,0.0,0.0,0.0,0.0,0.2,0.6,1.0,35.8,47.8,3.2,2963.0,1534675.0,between 81.0 and 89.0
0.0,0.0,181.0,10.0,15.0,0.2,0.2,5478.0,46886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.03,16.83,1.0,7854.0,1874812.0,greater than 94.0
2.0,0.0,2422.0,144.0,74.0,1.2,1.8,66781.0,16746.0,0.2,0.2,0.2,0.0,0.0,5.4,6.4,90.8,149.0,2.6,402.0,1005952.0,between 81.0 and 89.0
3.0,1.0,390.0,35.0,20.0,2.2,2.59,62164.0,23300.0,0.0,0.0,0.0,0.0,0.0,2.2,3.79,191.62,163.47,1.6,8891.0,1868560.0,between 89.0 and 94.0
11.0,1.0,1554.0,140.0,128.0,1.4,1.4,167484.0,79731.0,0.0,0.0,0.0,0.0,0.0,4.6,6.6,106.2,137.4,1.5,456.0,1074590.0,between 89.0 and 94.0
