lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,pgout,ppgout,pgfree,pgscan,atch,pgin,ppgin,pflt,vflt,runqsz,freemem,freeswap,usr
42.0,26.0,4769.0,333.0,276.0,5.0,4.0,341468.0,163454.0,2.5,5.0,9.0,0.0,0.2,4.0,4.8,182.0,295.2,2.5,1120.0,1580626.0,less than 81.0
19.0,8.0,1194.0,93.0,69.0,1.4,1.4,76921.0,38466.0,1.0,2.0,3.5,0.0,0.0,1.4,1.8,66.8,121.2,1.0,440.0,1419077.0,between 89.0 and 94.0
31.0,17.0,2639.0,208.0,173.0,3.2,2.8,227857.0,108619.0,2.0,3.8,7.0,0.0,0.0,2.8,3.4,114.2,200.4,2.0,770.0,1654754.0,between 89.0 and 94.0
50.0,31.0,6078.0,417.0,346.0,6.2,5.0,421925.0,183250.0,3.0,6.0,10.0,0.0,0.2,4.8,5.6,216.0,339.2,3.0,1300.0,1514919.0,less than 81.0
14.0,5.0,715.0,53.0,37.0,0.8,0.8,40333.0,23082.0,0.6,1.2,2.2,0.0,0.0,0.8,1.0,46.2,80.2,1.0,300.0,1335696.0,between 81.0 and 89.0
25.0,12.0,1926.0,144.0,108.0,2.0,1.8,143456.0,69665.0,1.2,2.4,4.2,0.0,0.0,1.8,2.2,74.8,136.8,1.0,530.0,1462821.0,between 89.0 and 94.0
46.0,29.0,5648.0,381.0,317.0,5.6,4.6,361231.0,169593.0,2.8,5.4,9.6,0.0,0.2,4.4,5.0,203.2,325.2,2.8,1220.0,1629151.0,less than 81.0
7.0,2.0,375.0,31.0,21.0,0.4,0.4,19514.0,12526.0,0.4,0.8,1.4,0.0,0.0,0.4,0.6,30.6,51.2,1.0,180.0,1287349.0,between 89.0 and 94.0
28.0,15.0,2251.0,188.0,157.0,3.0,2.6,198384.0,103350.0,1.8,3.6,6.2,0.0,0.0,2.6,3.0,104.4,187.2,1.5,650.0,1521949.0,between 89.0 and 94.0
39.0,24.0,4492.0,321.0,264.0,5.2,4.4,326594.0,155247.0,2.6,5.0,9.0,0.0,0.2,4.2,4.8,192.0,310.4,2.6,1240.0,1633804.0,less than 81.0
4.0,1.0,253.0,23.0,17.0,0.2,0.2,13524.0,7743.0,0.2,0.4,0.8,0.0,0.0,0.2,0.4,22.8,37.4,1.0,120.0,1296895.0,between 89.0 and 94.0
17.0,6.0,889.0,67.0,50.0,1.0,1.0,54319.0,29214.0,0.8,1.6,2.8,0.0,0.0,1.0,1.2,54.2,93.2,1.0,340.0,1407973.0,between 81.0 and 89.0
12.0,4.0,500.0,40.0,29.0,0.6,0.6,32488.0,21554.0,0.4,0.8,1.6,0.0,0.0,0.6,0.8,37.8,62.4,1.0,220.0,1342306.0,between 89.0 and 94.0
26.0,14.0,2174.0,176.0,147.0,3.2,2.8,193911.0,104400.0,1.8,3.6,6.4,0.0,0.0,2.4,2.8,96.4,169.6,1.2,600.0,1539355.0,between 89.0 and 94.0
49.0,31.0,6048.0,417.0,346.0,6.2,5.2,421158.0,177814.0,3.0,5.8,10.2,0.0,0.2,4.8,5.4,216.0,339.6,3.0,1320.0,1652038.0,less than 81.0
10.0,3.0,436.0,35.0,24.0,0.4,0.4,24399.0,14344.0,0.4,0.8,1.4,0.0,0.0,0.4,0.6,32.4,54.2,1.0,200.0,1340112.0,between 89.0 and 94.0
32.0,19.0,3547.0,289.0,242.0,5.0,4.5,299911.0,153759.0,2.5,5.0,9.5,0.0,0.2,4.0,4.5,170.0,285.0,2.0,1120.0,1604308.0,less than 81.0
6.0,1.0,288.0,25.0,18.0,0.2,0.2,15511.0,8451.0,0.2,0.4,0.8,0.0,0.0,0.2,0.4,24.6,39.4,1.0,140.0,1321818.0,between 89.0 and 94.0
20.0,9.0,1281.0,105.0,80.0,1.6,1.4,85479.0,45456.0,1.0,2.0,3.5,0.0,0.0,1.2,1.4,61.2,106.4,1.0,420.0,1451008.0,between 89.0 and 94.0
41.0,26.0,5336.0,384.0,324.0,6.0,5.6,388421.0,185824.0,3.2,6.0,10.8,0.0,0.2,4.8,5.2,216.0,339.2,3.0,1360.0,1646154.0,less than 81.0
15.0,5.0,689.0,53.0,38.0,0.8,0.8,39076.0,24393.0,0.6,1.2,2.0,0.0,0.0,0.6,0.8,42.6,72.6,1.0,280.0,1382813.0,between 81.0 and 89.0
