lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,pgout,ppgout,pgfree,pgscan,atch,pgin,ppgin,pflt,vflt,runqsz,freemem,freeswap,usr
17,19,654,63,47.0,0.2,0.4,72938,55211.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,43.8,80.4,2.4,560,1093957,greater than 94.0
15,18,987,85,73.0,0.8,1.2,103483,65421.0,0.0,0.0,0.0,0.0,0.0,1.8,2.0,54.4,100.4,1.4,1290,1043959,between 89.0 and 94.0
12,5,383,59,41.0,0.8,0.8,72938,19560.0,0.0,0.0,0.0,0.0,0.0,1.8,2.0,49.4,91.4,2.4,1030,1034158,less than 81.0
54,39,1855,263,118.0,2.2,3.0,113143,14483.0,3.4,14.3,16.2,69.4,1.2,1.4,10.6,88.2,182.4,3.0,164,1103977,between 89.0 and 94.0
14,28,3953,175,105.0,1.2,2.6,16798,20456.0,0.4,4.2,2.6,3.8,0.8,2.6,10.8,58.4,181.8,2.4,1419,1509219,between 89.0 and 94.0
12,83,2402,240,220.0,1.4,0.2,197982,16517.0,1.6,1.0,8.2,17.2,0.0,2.2,6.2,105.8,197.2,2.6,1214,1011443,between 81.0 and 89.0
24,46,1459,169,198.0,0.8,0.4,117759,15575.0,5.6,3.8,10.2,5.4,0.6,4.4,7.2,93.4,183.4,3.2,1095,1012730,between 81.0 and 89.0
27,72,3439,191,102.0,0.6,0.2,182263,31226.0,0.0,0.0,0.0,0.0,0.2,1.0,7.0,52.2,171.4,2.4,108,1683980,greater than 94.0
46,91,4515,264,248.0,0.2,0.4,151819,14562.0,4.8,14.6,6.0,11.8,0.6,4.8,1.8,194.8,286.6,3.8,181,1706618,between 81.0 and 89.0
76,46,3909,240,173.0,2.2,1.6,204062,27529.0,10.2,5.8,17.6,18.6,0.2,5.6,7.4,102.2,133.2,1.8,159,1876544,between 89.0 and 94.0
89,64,1038,250,174.0,3.0,2.0,28654,24521.0,4.4,13.8,3.8,17.2,1.4,0.6,4.6,111.4,191.8,2.0,1196,1089416,less than 81.0
39,53,3366,256,144.0,1.0,1.8,174776,30588.0,3.8,10.6,1.4,6.6,1.0,4.6,3.8,90.6,126.8,2.6,179,1725967,greater than 94.0
78,60,2729,231,147.0,2.6,0.4,157433,24347.0,0.0,0.0,0.0,0.0,0.2,4.8,4.0,196.6,262.6,3.4,1112,1812555,between 81.0 and 89.0
59,32,2538,144,173.0,2.4,1.0,161899,22721.0,0.4,3.6,15.0,3.0,0.4,7.2,0.2,161.0,213.0,1.9,158,1859627,greater than 94.0
15,33,2168,171,148.0,0.8,1.0,100615,22430.0,0.4,1.8,10.4,8.0,1.0,0.4,4.4,81.6,159.4,3.0,1834,1117378,greater than 94.0
55,90,3213,131,90.0,0.4,1.0,256352,25049.0,0.2,6.6,0.8,0.2,0.0,2.4,4.8,115.2,221.4,3.2,986,1671116,greater than 94.0
50,21,4128,186,101.0,0.6,0.4,123289,25660.0,1.2,4.8,8.6,3.6,0.0,6.0,4.2,68.2,174.2,1.4,1492,1480617,less than 81.0
80,31,1427,262,255.0,1.2,2.2,147882,31487.0,0.8,4.6,6.6,6.8,0.4,0.8,4.2,157.0,193.6,3.4,170,1295317,between 89.0 and 94.0
45,41,2651,259,163.0,0.8,1.6,245062,23331.0,3.0,11.4,2.2,7.8,0.8,5.6,0.2,171.8,198.8,3.6,165,1661818,greater than 94.0
29,29,2639,278,194.0,2.8,1.6,229047,14682.0,6.2,4.4,7.6,1.4,0.2,7.8,2.0,179.4,276.4,2.0,1270,1665559,between 81.0 and 89.0
14,60,3109,245,154.0,0.6,0.8,239428,32051.0,1.0,5.2,6.0,3.2,0.6,3.0,1.4,149.4,203.2,2.8,184,1082559,between 81.0 and 89.0
49,14,3773,266,229.0,3.6,2.2,195982,31237.0,7.6,9.6,1.0,1.2,0.6,8.4,0.6,186.0,262.8,4.4,110,1774691,less than 81.0
20,47,2390,272,198.0,0.4,0.8,283062,21555.0,2.8,15.2,18.8,8.0,0.8,2.2,7.4,73.2,210.4,3.0,1294,1231764,greater than 94.0
75,78,2634,236,237.0,1.8,1.0,286668,25972.0,1.4,6.2,5.0,11.4,0.6,0.4,1.0,199.0,230.8,4.2,1582,1056336,less than 81.0
41,44,2785,270,202.0,3.0,0.8,193334,24070.0,0.6,3.0,3.6,4.6,1.2,2.8,8.0,169.4,294.0,2.6,162,1016707,less than 81.0
58,91,3154,266,287.0,2.2,2.0,221695,21295.0,5.6,8.4,17.2,12.4,0.8,4.8,0.4,178.6,272.0,4.0,154,1597393,between 81.0 and 89.0
17,27,4213,179,245.0,2.0,1.2,191981,15067.0,3.4,14.0,6.0,9.6,0.4,7.0,2.6,193.8,267.6,3.0,1970,1111446,greater than 94.0
82,67,1941,285,201.0,1.0,2.6,245141,32653.0,5.0,12.4,17.6,11.4,0.8,2.4,6.4,93.2,216.0,3.6,108,1334999,between 89.0 and 94.0
7,19,3450,154,231.0,0.4,1.0,136145,34228.0,8.4,1.4,13.0,1.0,0.2,1.6,2.4,147.6,211.2,2.4,1792,1373980,between 89.0 and 94.0
22,45,3978,283,148.0,0.2,0.4,282699,28634.0,2.0,10.4,16.4,9.8,0.2,4.4,0.8,217.8,253.0,3.0,1864,1704098,greater than 94.0
65,83,2903,168,164.0,1.8,0.6,267511,31456.0,9.8,6.6,11.2,0.6,0.8,2.0,3.6,153.6,194.8,2.2,1564,1652703,less than 81.0
40,52,1872,262,203.0,0.2,0.8,211013,24630.0,0.4,3.0,17.0,6.8,0.4,4.0,5.0,195.0,234.4,1.9,1452,1080114,between 81.0 and 89.0
13,25,3956,287,170.0,3.2,0.6,136153,28315.0,4.2,2.6,6.0,18.2,0.2,2.0,5.6,102.2,246.4,3.6,1774,1831621,between 81.0 and 89.0
67,56,3612,177,233.0,2.2,0.8,208124,33857.0,3.4,1.8,19.2,13.4,0.4,8.0,3.2,225.8,191.0,3.2,1812,1702558,between 89.0 and 94.0
19,55,4106,257,219.0,2.0,0.8,228776,25969.0,2.4,3.0,2.4,13.2,0.6,1.8,2.4,95.0,181.8,3.0,1736,1052251,between 81.0 and 89.0
5,78,3807,289,146.0,1.0,0.4,186179,27283.0,5.2,1.2,15.8,5.2,0.2,0.8,5.4,197.6,244.0,2.4,1584,1639820,greater than 94.0
35,49,3513,245,213.0,3.4,0.8,170191,22567.0,0.8,12.4,3.6,5.6,0.8,1.6,6.0,126.6,174.0,2.0,191,1513540,between 81.0 and 89.0
66,60,2754,206,197.0,0.4,1.4,110857,31788.0,0.4,4.6,0.6,12.0,0.6,1.4,3.4,78.6,232.0,2.6,1654,1699873,between 81.0 and 89.0
61,33,3012,151,217.0,1.2,1.0,107101,34255.0,0.2,9.0,10.8,19.0,0.2,2.6,0.8,96.2,206.0,1.9,1050,1502405,less than 81.0
21,57,3337,253,222.0,2.0,1.8,280499,18610.0,0.0,10.2,17.4,14.2,0.0,5.2,1.2,175.8,225.2,2.4,1446,1845961,less than 81.0
38,28,3248,279,193.0,1.4,1.4,243362,24976.0,0.8,5.4,3.6,9.8,1.0,6.0,6.0,121.6,245.6,2.4,1802,1692175,greater than 94.0
4,19,3383,252,184.0,1.8,0.6,162430,18887.0,1.0,3.2,16.0,14.6,0.2,3.4,3.2,156.8,212.2,4.2,1152,1689817,less than 81.0
18,92,2444,187,255.0,0.4,1.2,229143,34225.0,1.6,13.2,5.2,10.8,0.6,7.4,0.8,195.4,219.2,3.4,1936,1233447,less than 81.0
68,37,3443,173,224.0,0.2,1.4,215396,23328.0,1.6,3.6,6.0,17.0,1.0,7.2,2.0,157.4,216.6,3.0,1453,1487998,between 89.0 and 94.0
85,18,3753,205,111.0,0.6,0.6,192981,18293.0,0.2,0.0,13.8,19.8,0.0,3.6,7.0,194.4,210.4,2.8,1733,1556273,between 89.0 and 94.0
53,70,2513,150,199.0,1.2,1.4,167497,19995.0,0.0,3.0,9.8,10.8,0.8,2.2,0.2,191.0,187.4,3.0,1550,1653981,between 89.0 and 94.0
30,23,4340,187,250.0,1.6,0.6,292199,34071.0,0.8,14.8,16.8,8.8,0.4,4.6,3.8,98.0,199.6,4.4,1082,1623575,between 81.0 and 89.0
31,85,2176,216,175.0,0.8,0.2,246955,17904.0,0.0,5.8,3.2,9.4,0.4,3.6,4.2,129.0,222.2,1.2,1431,1882591,between 81.0 and 89.0
74,13,2004,264,217.0,1.6,0.2,270689,21093.0,2.0,8.6,6.4,11.8,0.6,5.4,2.6,194.8,205.6,3.0,182,1348594,greater than 94.0
62,30,3861,239,179.0,2.6,0.8,241122,29401.0,2.0,5.0,0.8,6.2,0.2,7.6,4.8,172.8,247.0,3.2,1386,1773828,less than 81.0
48,56,2798,219,192.0,1.6,1.8,193409,25547.0,5.6,12.4,8.4,7.6,0.8,2.0,4.8,125.2,213.4,2.8,1874,1481551,greater than 94.0
88,44,2745,111,220.0,3.2,0.4,187106,19171.0,0.6,1.0,5.4,14.6,0.2,6.6,3.0,119.4,193.0,3.0,1751,1834418,between 89.0 and 94.0
26,78,3556,283,178.0,2.0,2.0,285593,30292.0,2.0,8.6,8.6,12.2,0.0,6.4,0.6,145.2,216.6,1.6,1430,1721767,greater than 94.0
63,35,2955,274,159.0,0.4,1.0,265195,28070.0,3.0,14.2,4.2,7.2,0.2,0.4,7.2,184.0,193.6,1.6,1863,1614092,less than 81.0
51,48,2654,200,283.0,3.6,2.2,230420,20724.0,4.4,4.2,7.4,9.2,0.8,8.0,6.4,145.6,208.0,3.2,1932,1061422,between 81.0 and 89.0
16,65,3225,208,196.0,1.4,0.2,264493,29722.0,1.4,6.0,1.0,8.0,0.6,3.6,4.0,202.2,272.2,2.4,1582,1593950,less than 81.0
72,84,3385,245,250.0,0.8,1.6,253846,34110.0,2.8,6.4,4.8,12.2,0.0,1.6,0.4,187.8,245.2,4.8,1022,1624560,greater than 94.0
56,60,2725,249,173.0,1.6,2.2,225479,25727.0,0.0,3.8,6.0,4.4,0.8,3.2,8.0,167.2,223.6,3.6,1141,1784337,greater than 94.0
42,37,3450,215,207.0,1.4,1.0,137422,32118.0,2.6,0.4,12.0,6.4,0.4,2.4,3.0,153.8,195.8,2.6,1846,1287952,less than 81.0
69,59,2826,173,198.0,2.0,0.8,221814,34259.0,7.2,4.0,18.4,9.0,0.6,8.0,4.6,179.0,194.0,1.6,1328,1635230,less than 81.0
79,13,3909,292,243.0,1.8,1.0,245131,25681.0,6.6,3.0,7.4,11.8,0.8,8.0,7.8,96.4,224.4,4.4,1160,1771853,less than 81.0
25,83,2968,211,167.0,0.4,2.0,233899,30941.0,8.2,7.2,19.8,4.6,0.0,5.2,3.8,171.0,241.8,1.2,1941,1498924,between 81.0 and 89.0
11,29,3059,193,177.0,0.8,0.2,270399,21963.0,3.2,0.8,3.8,14.2,0.6,3.6,0.6,188.0,240.8,2.6,1967,1599074,greater than 94.0
70,54,2842,248,163.0,0.8,0.6,237350,34215.0,1.4,1.4,13.2,8.6,0.2,4.4,6.8,202.8,255.4,1.0,1329,1802403,greater than 94.0
10,75,4078,281,160.0,3.2,2.6,179141,31025.0,3.8,7.0,3.2,10.4,1.0,7.6,4.4,134.0,224.0,2.0,1796,1887561,between 81.0 and 89.0
43,68,3049,179,255.0,2.6,0.8,227982,20183.0,2.8,0.6,8.0,11.4,1.4,1.0,2.6,145.0,246.8,4.0,1994,1652138,greater than 94.0
33,25,3481,240,267.0,0.4,1.0,240400,19415.0,1.6,9.6,14.2,7.8,0.6,8.8,0.6,111.6,203.6,2.0,1245,1347963,between 81.0 and 89.0
64,18,2524,191,259.0,3.2,2.0,185135,23506.0,5.4,13.0,6.0,0.4,0.8,6.8,6.4,159.4,194.4,3.0,1610,1521126,between 81.0 and 89.0
8,67,3866,201,186.0,2.0,1.0,292179,18792.0,2.6,10.4,9.4,8.2,0.4,4.6,1.0,145.6,202.2,1.6,1335,1559553,less than 81.0
81,73,2898,182,251.0,0.8,0.8,193439,23181.0,0.2,3.6,1.8,11.6,1.6,4.4,3.2,95.2,180.6,3.6,1986,1694689,greater than 94.0
28,35,1999,184,215.0,2.4,0.6,240657,24679.0,3.0,0.6,6.4,4.0,0.2,3.0,3.6,161.0,197.8,1.8,1250,1855315,between 89.0 and 94.0
44,58,2615,275,223.0,0.6,2.0,217195,33509.0,0.8,1.2,9.8,10.4,0.0,4.4,1.0,147.8,247.8,3.0,1792,1283413,less than 81.0
23,80,3151,170,191.0,2.4,2.2,196155,29193.0,5.8,1.0,1.4,8.0,1.2,4.4,2.2,169.6,206.6,2.6,1808,1167655,greater than 94.0
17,6782,201,94,1.4,4.8,275489.0,84615,0.0,0.0,0.0,0.0,0.0,0.0,2.59,4.38,96.48,137.44,1.2,1089,1731862,between 81.0 and 89.0
26,39,4568.0,168.0,215.0,5.0,3.2,184671.0,27809.0,2.2,4.8,7.6,0.0,2.0,5.2,6.8,206.6,318.2,2.4,280.0,1201743.0,between 89.0 and 94.0
7,3,3263.0,140.0,169.0,5.8,2.8,203259.0,36977.0,4.6,7.6,10.2,0.0,3.0,7.2,8.6,194.2,286.0,2.0,287.0,1561240.0,greater than 94.0
11,13,4545.0,184.0,162.0,5.0,3.0,170960.0,22418.0,0.6,1.4,2.2,0.0,4.2,8.0,9.4,158.6,250.0,3.6,216.0,1627560.0,between 81.0 and 89.0
31,20,3943.0,199.0,171.0,6.4,3.2,160481.0,29385.0,1.2,3.0,5.6,0.0,1.8,3.4,5.2,165.0,267.0,3.8,174.0,1451856.0,greater than 94.0
4,2,3131.0,211.0,144.0,6.2,2.8,104115.0,26243.0,3.8,6.4,9.6,0.0,2.8,6.0,8.8,165.8,270.2,1.4,255.0,1665045.0,greater than 94.0
