lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,pgout,ppgout,pgfree,pgscan,atch,pgin,ppgin,pflt,vflt,runqsz,freemem,freeswap,usr
0.0,8.0,3645.0,60.0,110.0,0.4,1.8,187600.0,269360.0,0.0,0.0,0.0,0.0,0.0,12.2,16.0,53.8,77.6,3.0,281.0,1037342.0,between 81.0 and 89.0
8.0,1.0,3350.0,140.0,140.0,0.8,1.6,191200.0,247520.0,0.0,0.0,0.0,0.0,0.0,7.4,10.6,41.6,65.0,2.0,147.0,1112834.0,greater than 94.0
5.0,0.0,2452.0,200.0,200.0,0.8,1.6,278360.0,282240.0,0.0,0.0,0.0,0.0,0.0,4.6,5.4,41.2,62.8,3.0,281.0,1037342.0,between 81.0 and 89.0
19.0,4.0,3953.0,120.0,140.0,2.6,2.6,182000.0,248800.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,48.8,69.6,1.6,201.0,1017341.0,greater than 94.0
15.0,8.0,4448.0,220.0,210.0,1.0,2.4,230800.0,247600.0,0.0,0.0,0.0,0.0,0.0,10.6,13.6,49.4,74.4,3.8,147.0,1144459.0,between 89.0 and 94.0
12.0,18.0,3950.0,180.0,140.0,0.8,2.4,278400.0,270960.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,45.0,67.0,2.6,281.0,1013996.0,between 81.0 and 89.0
4.0,16.0,3640.0,100.0,100.0,0.4,2.2,230800.0,274000.0,0.0,0.0,0.0,0.0,0.0,14.8,18.6,57.6,77.6,2.0,239.0,1121114.0,greater than 94.0
14.0,17.0,1980.0,80.0,80.0,1.6,2.0,191600.0,282400.0,0.0,0.0,0.0,0.0,0.0,11.6,16.0,43.6,66.0,3.2,281.0,1017343.0,less than 81.0
9.0,12.0,2720.0,160.0,140.0,1.0,1.4,246000.0,283200.0,0.0,0.0,0.0,0.0,0.0,7.6,9.0,52.2,78.4,4.0,239.0,1037342.0,between 89.0 and 94.0
8.0,2.0,4448.0,140.0,140.0,2.6,2.4,278400.0,276000.0,0.0,0.0,0.0,0.0,0.0,6.0,8.2,39.0,64.2,1.4,281.0,1059502.0,greater than 94.0
3.0,8.0,3950.0,200.0,210.0,1.6,2.4,230400.0,270400.0,0.0,0.0,0.0,0.0,0.0,12.0,15.6,43.6,64.0,2.8,239.0,1134458.0,greater than 94.0
13.0,6.0,3358.0,220.0,210.0,1.4,1.6,278560.0,282400.0,0.0,0.0,0.0,0.0,0.0,13.6,16.8,50.6,73.2,3.2,281.0,1017342.0,between 89.0 and 94.0
1.0,5.0,3952.0,80.0,140.0,1.8,3.0,182200.0,283200.0,0.0,0.0,0.0,0.0,0.0,9.6,11.4,37.0,59.6,2.4,281.0,1037342.0,greater than 94.0
16.0,19.0,3359.0,180.0,170.0,2.2,2.0,187200.0,247200.0,0.0,0.0,0.0,0.0,0.0,13.0,16.2,52.2,72.0,2.0,239.0,1017341.0,between 81.0 and 89.0
0.0,17.0,3350.0,60.0,80.0,1.8,2.8,278880.0,276480.0,0.0,0.0,0.0,0.0,0.0,8.4,10.6,44.0,65.4,2.4,281.0,1059504.0,greater than 94.0
15.0,8.0,3351.0,100.0,130.0,2.0,2.0,187600.0,276000.0,0.0,0.0,0.0,0.0,0.0,5.8,7.0,39.8,62.6,3.4,281.0,1126154.0,less than 81.0
7.0,6.0,1980.0,200.0,180.0,0.8,1.8,182560.0,247200.0,0.0,0.0,0.0,0.0,0.0,7.8,9.0,43.4,67.8,2.2,281.0,1037343.0,between 89.0 and 94.0
5.0,18.0,2720.0,220.0,200.0,1.0,2.0,278880.0,270400.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,46.6,69.8,4.0,201.0,1013998.0,between 81.0 and 89.0
1.0,3.0,3358.0,200.0,160.0,2.2,3.2,191200.0,276000.0,0.0,0.0,0.0,0.0,0.0,5.8,8.0,41.0,63.8,3.2,281.0,1144459.0,greater than 94.0
18.0,10.0,3950.0,180.0,140.0,0.4,1.4,230400.0,283200.0,0.0,0.0,0.0,0.0,0.0,11.0,14.2,50.0,72.0,4.0,281.0,1059502.0,between 81.0 and 89.0
0.0,0.0,3648.0,80.0,100.0,0.8,1.4,278880.0,248800.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,49.0,73.4,2.8,281.0,1037343.0,greater than 94.0
13.0,5.0,4448.0,140.0,170.0,1.4,2.0,278400.0,270960.0,0.0,0.0,0.0,0.0,0.0,9.6,11.2,38.0,62.6,1.6,281.0,1126153.0,between 81.0 and 89.0
16.0,13.0,3649.0,160.0,200.0,2.6,2.6,230800.0,283200.0,0.0,0.0,0.0,0.0,0.0,8.0,9.6,36.2,60.0,2.4,281.0,1013999.0,between 89.0 and 94.0
12.0,19.0,3952.0,220.0,140.0,0.8,1.0,182560.0,270400.0,0.0,0.0,0.0,0.0,0.0,12.0,13.4,44.2,67.6,3.6,201.0,1017341.0,between 89.0 and 94.0
14.0,3.0,3358.0,160.0,180.0,0.2,2.4,246400.0,247200.0,0.0,0.0,0.0,0.0,0.0,5.8,7.0,40.2,64.0,3.2,281.0,1059503.0,between 89.0 and 94.0
9.0,4.0,1980.0,100.0,120.0,2.2,2.6,278400.0,270400.0,0.0,0.0,0.0,0.0,0.0,10.2,11.0,38.2,63.6,2.4,281.0,1121114.0,greater than 94.0
10.0,16.0,3351.0,180.0,140.0,2.6,3.4,182200.0,248800.0,0.0,0.0,0.0,0.0,0.0,9.2,11.0,42.8,65.0,2.8,281.0,1037342.0,greater than 94.0
7.0,18.0,4449.0,140.0,140.0,2.0,2.6,278880.0,270400.0,0.0,0.0,0.0,0.0,0.0,7.8,9.2,41.4,67.4,3.2,239.0,1059503.0,between 89.0 and 94.0
3.0,17.0,3953.0,60.0,80.0,0.4,2.0,182800.0,248480.0,0.0,0.0,0.0,0.0,0.0,9.6,11.0,45.4,69.2,2.2,281.0,1013999.0,greater than 94.0
11.0,14.0,2720.0,80.0,90.0,2.0,3.0,230400.0,270400.0,0.0,0.0,0.0,0.0,0.0,7.0,9.6,34.0,55.8,3.8,281.0,1144459.0,greater than 94.0
19.0,16.0,3649.0,100.0,130.0,1.6,3.4,278400.0,269120.0,0.0,0.0,0.0,0.0,0.0,10.4,11.8,39.2,62.4,2.4,281.0,1083411.0,between 81.0 and 89.0
7.0,5.0,982.0,129.0,81.0,1.2,1.6,73121.0,94204.0,0.0,0.0,0.0,0.0,0.0,1.6,2.2,67.54,91.38,2.0,823.0,1652893.0,between 89.0 and 94.0
21.0,10.0,4219.0,300.0,201.0,3.0,3.6,142115.0,61193.0,1.2,4.4,1.8,0.0,0.4,4.8,8.2,93.0,174.0,3.0,214.0,1234567.0,between 81.0 and 89.0
13.0,6.0,1973.0,239.0,148.0,1.2,1.6,118472.0,27008.0,0.0,0.0,0.0,0.0,0.0,3.0,4.8,56.4,123.6,1.6,503.0,1081383.0,greater than 94.0
4.0,3.0,625.0,110.0,80.0,0.6,1.0,50030.0,38167.0,0.0,0.0,0.0,0.0,0.0,1.8,3.0,44.7,121.0,2.2,1217.0,1765124.0,between 81.0 and 89.0
18.0,9.0,3516.0,266.0,204.0,1.6,2.4,74329.0,56425.0,1.4,2.6,2.4,0.0,0.0,4.4,7.6,61.6,129.2,2.4,683.0,1083642.0,between 81.0 and 89.0
12.0,5.0,1947.0,252.0,163.0,0.6,1.2,86493.0,38811.0,0.0,0.0,0.0,0.0,0.0,3.2,4.4,101.2,141.4,1.8,218.0,1879649.0,between 89.0 and 94.0
3.0,0.0,794.0,95.0,65.0,2.0,2.0,63191.0,68951.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,72.4,77.8,1.0,2709.0,1723946.0,greater than 94.0
16.0,3.0,2477.0,217.0,137.0,0.8,1.2,65541.0,42531.0,0.4,0.8,0.8,0.0,0.2,5.2,6.6,76.0,143.0,2.8,329.0,1256431.0,between 89.0 and 94.0
10.0,7.0,1318.0,198.0,128.0,1.6,2.8,82559.0,43936.0,0.8,2.6,2.6,0.0,0.8,5.2,7.6,81.0,148.2,2.4,507.0,1134939.0,between 81.0 and 89.0
6.0,8.0,935.0,160.0,121.0,0.8,1.4,65449.0,34221.0,0.0,0.0,0.0,0.0,0.0,3.6,4.4,70.2,114.2,2.0,100.0,1081015.0,greater than 94.0
