X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area
5,4,aug,thu,91.0,129.5,692.6,7.0,20.7,55,5.4,0.0,between 0.52 and 6.57
4,5,feb,tue,75.1,4.4,16.2,1.9,16.2,70,6.3,0.0,greater than 6.57
3,4,sep,mon,91.8,78.5,724.3,9.2,20.9,40,2.7,0.0,between 0.0 and 0.52
8,5,mar,fri,85.9,19.5,57.3,2.8,14.3,50,4.9,0.0,between 0.0 and 0.52
2,4,jul,fri,91.6,100.2,466.3,6.3,22.2,58,1.8,0.0,between 0.52 and 6.57
6,4,aug,sun,95.2,131.7,578.8,10.4,18.4,52,4.0,0.0,between 0.0 and 0.52
1,3,oct,thu,91.4,142.4,601.4,10.6,19.9,45,4.0,0.0,between 0.0 and 0.52
7,6,sep,tue,91.7,33.3,77.5,9.0,13.7,85,4.5,0.2,between 0.0 and 0.52
2,5,sep,wed,92.9,133.3,699.6,9.2,21.3,42,1.3,0.0,greater than 6.57
5,5,apr,mon,91.8,78.5,724.3,9.2,17.5,35,2.7,0.0,between 0.0 and 0.52
8,4,jul,sun,91.4,146.0,614.7,11.3,21.1,38,5.4,0.0,between 0.52 and 6.57
3,4,feb,fri,94.4,23.3,85.3,2.3,15.9,62,3.6,0.0,between 0.0 and 0.52
6,3,sep,mon,91.5,130.1,807.1,7.5,20.2,56,4.9,0.0,between 0.0 and 0.52
4,4,mar,thu,90.9,18.9,30.6,8.0,12.5,58,4.5,0.0,between 0.0 and 0.52
5,5,aug,sat,94.0,47.9,100.7,10.7,16.9,80,4.5,0.0,between 0.0 and 0.52
1,4,oct,tue,92.8,119.0,783.5,7.5,18.3,55,2.2,0.0,between 0.0 and 0.52
6,5,sep,fri,91.1,132.3,812.1,12.5,14.7,59,5.4,0.0,between 0.52 and 6.57
7,4,jul,wed,93.7,101.3,458.8,11.9,19.8,46,7.2,0.0,greater than 6.57
4,4,sep,thu,91.8,108.4,764.0,6.2,20.1,43,2.7,0.0,between 0.0 and 0.52
8,6,mar,fri,91.7,33.3,77.5,9.0,17.7,78,5.8,0.2,between 0.0 and 0.52
5,4,feb,sun,91.4,142.4,601.4,10.6,22.1,49,6.3,0.0,between 0.0 and 0.52
3,4,aug,mon,92.9,133.3,699.6,9.2,18.6,44,1.3,0.0,between 0.0 and 0.52
1,5,sep,tue,94.3,85.1,692.3,15.9,16.6,50,3.6,0.0,between 0.0 and 0.52
7,4,oct,mon,91.7,48.5,696.1,11.1,18.2,52,4.5,0.0,greater than 6.57
2,4,jul,fri,91.6,100.2,466.3,6.3,21.9,53,1.8,0.0,between 0.52 and 6.57
6,5,aug,thu,95.2,131.7,578.8,10.4,19.1,51,4.0,0.0,between 0.0 and 0.52
4,4,mar,fri,85.9,19.5,57.3,2.8,13.4,55,4.9,0.0,between 0.0 and 0.52
5,5,sep,mon,91.8,78.5,724.3,9.2,19.8,36,2.7,0.0,between 0.0 and 0.52
3,4,feb,tue,75.1,4.4,16.2,1.9,15.6,72,6.3,0.0,greater than 6.57
8,6,jul,sat,91.6,104.2,474.9,9.0,20.4,61,5.4,0.0,between 0.52 and 6.57
7,4,aug,thu,91.0,129.5,692.6,7.0,18.1,59,5.4,0.0,between 0.0 and 0.52
2,5,sep,wed,92.9,133.3,699.6,9.2,21.2,41,1.3,0.0,greater than 6.57
5,4,oct,mon,91.7,48.5,696.1,11.1,19.5,51,4.5,0.0,between 0.0 and 0.52
4,5,jul,fri,91.6,100.2,466.3,6.3,22.3,60,1.8,0.0,between 0.52 and 6.57
6,3,sep,tue,91.5,130.1,807.1,7.5,13.3,80,4.9,0.0,between 0.0 and 0.52
1,4,apr,thu,94.4,146.0,614.7,11.3,25.2,48,4.0,0.0,between 0.0 and 0.52
