city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa,total
Sao Paulo,160.73181,1.0085121,2.9951437,3.0286582,0.78660077,accept,not furnished,802.1383,between 3581.5 and 6768.0
Rio de Janeiro,75.51369,3.0184853,0.9969911,-0.0015048005,5.0133758,accept,not furnished,381.634,less than 2061.75
Sao Paulo,71.41403,0.9803045,1.0144796,0.0050041215,7.077622,accept,not furnished,790.81537,between 2061.75 and 3581.5
Sao Paulo,107.81517,1.9924957,1.9867316,-0.010804456,3.8309138,not accept,not furnished,424.88513,between 2061.75 and 3581.5
Rio de Janeiro,48.17173,2.0010228,1.0013809,-0.0019111991,-0.04619503,not accept,not furnished,-3.152567,less than 2061.75
Sao Paulo,113.8218,1.9935548,0.9974994,-0.001245088,0.21172024,accept,not furnished,1168.369,between 3581.5 and 6768.0
Belo Horizonte,20.285975,1.0033789,0.9980232,-0.0034077573,-2.358555,accept,furnished,0.26579028,less than 2061.75
Sao Paulo,89.360535,2.0114272,0.9903365,-0.00020945608,4.886173,accept,not furnished,377.52722,between 2061.75 and 3581.5
Rio de Janeiro,12.244794,1.0069361,0.99993795,0.00040079,-0.868508,accept,furnished,-22.459646,between 2061.75 and 3581.5
Sao Paulo,411.66302,2.0544581,3.0228102,2.9727902,2.7656004,accept,not furnished,4377.906,greater than 6768.0
Belo Horizonte,41.390392,0.98793364,1.0042474,0.9934688,0.26786053,accept,furnished,-2.7248244,between 2061.75 and 3581.5
Sao Paulo,25.717188,0.9988743,0.9997086,0.0017253706,1.0133721,accept,not furnished,436.62762,between 2061.75 and 3581.5
Rio de Janeiro,6.834806,1.002519,1.0012589,0.0034874855,7.420838,accept,not furnished,4998.481,greater than 6768.0
Campinas,189.19931,5.043454,4.029991,2.965587,7.022097,accept,not furnished,1247.4652,between 3581.5 and 6768.0
Rio de Janeiro,53.26311,1.0036988,2.0075665,2.0058703,3.931362,accept,not furnished,349.70358,less than 2061.75
Rio de Janeiro,65.88196,1.9838091,1.0084376,-0.007675707,0.31719688,not accept,not furnished,31.925682,between 2061.75 and 3581.5
Sao Paulo,100.93627,2.9987345,1.0072608,0.0003102976,1.9349828,accept,not furnished,513.17267,between 2061.75 and 3581.5
Belo Horizonte,155.50009,2.0005,2.99345,4.1371374,7.6963425,not accept,not furnished,743.67804,between 2061.75 and 3581.5
Belo Horizonte,50.64348,1.9886261,1.0004461,0.9803547,-193.90762,accept,not furnished,591.85596,less than 2061.75
Rio de Janeiro,87.861694,3.0161977,2.002269,2.008329,8.359624,accept,not furnished,669.88184,between 2061.75 and 3581.5
Belo Horizonte,400.7882,5.0263324,4.00408,3.9263082,7.7142887,accept,not furnished,3031.7437,greater than 6768.0
Sao Paulo,59.771965,0.9941366,1.9858505,-0.01414392,3.1288486,accept,not furnished,321.32376,between 2061.75 and 3581.5
Sao Paulo,39.503647,0.98884493,0.9976399,0.0033097577,3.0778778,accept,furnished,558.1152,between 2061.75 and 3581.5
Sao Paulo,110.697395,1.9961437,2.0146394,-0.024545578,12.212281,accept,not furnished,919.2165,between 2061.75 and 3581.5
Sao Paulo,108.57789,1.0213097,0.9944958,0.0025009583,6.633823,accept,furnished,476.2137,between 2061.75 and 3581.5
Sao Paulo,217.0324,4.997035,4.1130643,2.9948707,0.054739963,accept,not furnished,-4.722705,between 2061.75 and 3581.5
Sao Paulo,82.17945,0.97192985,2.963088,5.4468634e-05,0.9654036,accept,not furnished,2161.1272,greater than 6768.0
Sao Paulo,62.750774,1.0091363,1.0069939,0.9930894,0.8863363,accept,not furnished,506.4449,between 2061.75 and 3581.5
Sao Paulo,77.54772,0.99881744,1.9984943,0.0033048543,-2.9869092,accept,furnished,-5.9155407,greater than 6768.0
Sao Paulo,76.996,2.9932861,0.9992202,1.9892927,7.032153,accept,not furnished,794.68414,between 3581.5 and 6768.0
Sao Paulo,23.182972,1.0039377,0.99984604,0.0020358996,5.594131,accept,furnished,496.2931,between 2061.75 and 3581.5
