city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa,total
Sao Paulo,158.0521,3.0015798,2.9794767,2.0126743,0.028438456,accept,not furnished,435.2255,between 3581.5 and 6768.0
Rio de Janeiro,109.160965,3.0115848,2.012269,1.0052005,14.593428,accept,furnished,2247.213,between 3581.5 and 6768.0
Sao Paulo,110.92371,2.9986393,2.9921181,2.0162523,5.539899,accept,not furnished,1104.8202,between 3581.5 and 6768.0
Sao Paulo,260.44687,3.9919906,4.9121966,3.0253634,9.284968,accept,not furnished,3595.3857,greater than 6768.0
Belo Horizonte,52.498493,2.007599,1.0109533,1.0046736,12.3659315,accept,not furnished,42.810997,less than 2061.75
Rio de Janeiro,134.70294,3.0236037,3.0448983,-0.004517277,7.8061285,not accept,not furnished,1343.2063,between 3581.5 and 6768.0
Sao Paulo,68.47262,2.9783282,1.0069051,0.009057104,-0.10244006,accept,not furnished,9.662746,less than 2061.75
Sao Paulo,41.581074,1.0057316,0.9947514,0.99160206,4.8712916,accept,not furnished,686.6122,between 3581.5 and 6768.0
Rio de Janeiro,177.63737,3.9959824,3.9975739,3.0506098,11.17665,not accept,not furnished,2397.814,greater than 6768.0
Sao Paulo,81.11343,3.0203197,2.9710212,2.0029914,4.037588,accept,not furnished,3311.7034,greater than 6768.0
Porto Alegre,438.00635,3.9730127,3.9985952,4.5476117,0.082532555,accept,not furnished,18.07706,greater than 6768.0
Sao Paulo,93.16212,1.9862908,2.0041072,0.9926559,0.0054123164,not accept,not furnished,-49.881958,between 2061.75 and 3581.5
Sao Paulo,63.28654,1.9848816,1.9860128,0.99215156,5.937506,not accept,furnished,880.2133,between 3581.5 and 6768.0
Sao Paulo,52.32687,2.0098681,1.0043664,1.0150621,0.021964733,accept,furnished,276.8482,less than 2061.75
Campinas,28.414328,0.99830073,1.0083257,0.00036905846,2.559511,not accept,not furnished,305.13937,less than 2061.75
Sao Paulo,23.793556,0.99578184,0.9988522,-0.007417828,7.849605,accept,furnished,13.326319,less than 2061.75
Sao Paulo,22.295725,2.010252,1.0047582,-0.0019810726,0.0774196,accept,furnished,487.03833,less than 2061.75
Sao Paulo,212.91588,4.0132093,4.010662,7.7918825,5.7863746,accept,not furnished,2693.468,greater than 6768.0
Rio de Janeiro,49.165245,2.000864,1.0000165,1.0028601,5.278426,accept,furnished,784.64465,between 3581.5 and 6768.0
Sao Paulo,122.479195,3.0088742,3.0184312,-0.0054641557,-0.016457494,accept,not furnished,8.602795,between 3581.5 and 6768.0
Rio de Janeiro,77.4156,4.0091014,2.9980538,2.017895,3.1346993,accept,not furnished,964.1895,between 3581.5 and 6768.0
Sao Paulo,163.73196,1.9906034,3.0039525,3.031778,0.07456817,not accept,furnished,451.01306,between 3581.5 and 6768.0
Porto Alegre,70.18845,2.9716191,1.9974031,1.0083554,8.19752,accept,furnished,1371.8701,between 2061.75 and 3581.5
Rio de Janeiro,22.926455,0.99390423,0.99993986,-0.005357144,-0.010365702,accept,not furnished,265.81537,between 2061.75 and 3581.5
Sao Paulo,159.5121,1.9831828,0.96094185,0.9842539,3.9798641,accept,furnished,1040.94,between 2061.75 and 3581.5
Sao Paulo,136.80377,3.0042973,1.9954082,1.0170567,-0.044612505,not accept,not furnished,-157.00136,between 2061.75 and 3581.5
Sao Paulo,78.83113,2.013179,2.0045147,0.9885722,1.0288155,accept,not furnished,634.22687,between 3581.5 and 6768.0
Sao Paulo,43.765827,1.9970261,0.99894,0.99738955,2.081682,accept,furnished,283.1358,between 2061.75 and 3581.5
Sao Paulo,845.78845,4.9690027,4.923371,2.0394092,0.056672867,accept,not furnished,-87.674576,greater than 6768.0
Rio de Janeiro,47.844833,2.0054357,2.003554,1.0152804,0.11631718,accept,furnished,64.75364,less than 2061.75
Rio de Janeiro,6.1775665,0.9990954,0.9950964,0.010613449,5.95043,not accept,not furnished,265.88513,less than 2061.75
Sao Paulo,48.726303,2.0019712,0.9947965,1.0071126,13.831999,accept,furnished,1201.4723,between 2061.75 and 3581.5
Sao Paulo,171.74,3.023557,2.990575,1.9885672,2.901772,accept,furnished,2638.8604,greater than 6768.0
Sao Paulo,45.088486,2.0120342,1.0054476,0.99381006,1.3465149,accept,not furnished,900.7211,between 2061.75 and 3581.5
Sao Paulo,38.834576,2.0032146,2.0010574,1.003455,0.9188596,accept,not furnished,876.3623,between 2061.75 and 3581.5
Sao Paulo,152.98946,2.9930892,3.0047653,3.0166233,1.2966871,accept,not furnished,2215.1426,between 3581.5 and 6768.0
Sao Paulo,97.57177,2.006236,1.9955858,1.0032469,6.112781,accept,furnished,-0.52964973,between 2061.75 and 3581.5
Belo Horizonte,68.90058,2.9961812,1.9953661,0.00015915907,2.0476081,accept,not furnished,361.36163,less than 2061.75
Sao Paulo,315.19553,2.9891107,4.006625,2.948526,1.0281639,accept,furnished,2060.669,between 3581.5 and 6768.0
Rio de Janeiro,57.608624,2.0011365,0.9997336,0.9938063,-0.021779906,accept,not furnished,402.69775,less than 2061.75
Sao Paulo,60.504433,1.995097,1.004221,1.0103014,0.9677137,accept,furnished,697.0866,between 2061.75 and 3581.5
Sao Paulo,183.97943,1.9768133,2.992479,3.0066493,15.042212,accept,furnished,3502.3176,greater than 6768.0
Belo Horizonte,130.15724,3.9826052,3.0093155,2.9936728,8.151895,not accept,not furnished,1100.7467,between 3581.5 and 6768.0
Campinas,89.50374,3.004259,3.0088625,0.9877612,-0.012824396,accept,not furnished,79.59396,between 2061.75 and 3581.5
Sao Paulo,63.531994,1.9921416,1.9944016,1.0057393,-0.028797166,accept,furnished,941.3406,between 3581.5 and 6768.0
Campinas,81.64562,0.9635585,1.0061146,1.0211784,-0.04564159,accept,not furnished,-58.247475,between 2061.75 and 3581.5
Sao Paulo,54.307236,2.0024457,0.98820704,-0.0017431799,4.0257177,accept,not furnished,521.22345,less than 2061.75
Sao Paulo,45.69905,1.9994045,1.9979767,0.99743414,0.24098858,accept,not furnished,-2.326767,less than 2061.75
Sao Paulo,495.01083,3.9882755,4.9464946,4.03976,0.020481981,accept,not furnished,32.384922,greater than 6768.0
Rio de Janeiro,59.436573,1.9976047,0.9911728,0.0048653875,1.9867134,accept,furnished,248.28639,less than 2061.75
Sao Paulo,86.96947,1.9944354,1.995343,0.9913437,4.5272107,not accept,furnished,2380.9229,between 3581.5 and 6768.0
Rio de Janeiro,345.05362,4.0102806,3.9908009,2.9933584,0.039129216,accept,not furnished,97.08449,greater than 6768.0
Sao Paulo,48.364502,2.0027118,2.0020564,0.9943906,0.1439119,accept,not furnished,308.46658,between 2061.75 and 3581.5
Sao Paulo,109.46858,1.9724069,2.9962091,0.019996233,0.0032195803,accept,not furnished,1545.4679,greater than 6768.0
Campinas,223.72784,3.0055761,4.019032,2.9885519,-0.03996987,accept,not furnished,-10.901714,between 3581.5 and 6768.0
Sao Paulo,76.84437,1.9889388,1.9966912,1.005624,14.536798,accept,not furnished,843.2981,between 3581.5 and 6768.0
Sao Paulo,170.11221,3.0013127,4.035628,2.9932137,2.2037845,not accept,not furnished,2005.0176,between 3581.5 and 6768.0
Sao Paulo,202.85765,3.0096078,4.044902,1.0424445,9.891883,accept,not furnished,1511.5211,between 3581.5 and 6768.0
Sao Paulo,55.027393,2.019515,1.0105613,-0.0006992207,3.9261127,not accept,not furnished,35.767673,between 2061.75 and 3581.5
Rio de Janeiro,54.07421,2.0034285,0.99507093,1.0063103,0.09582474,accept,not furnished,185.67213,less than 2061.75
Sao Paulo,81.60288,2.0032117,2.0011723,0.9980022,3.7202668,accept,furnished,1195.2327,between 3581.5 and 6768.0
Sao Paulo,132.48735,2.9957278,1.9885861,1.0036798,-0.0125396,accept,not furnished,32.386524,between 2061.75 and 3581.5
Sao Paulo,170.7467,2.9936728,2.0083935,1.9767371,2.046893,accept,furnished,1609.056,greater than 6768.0
Rio de Janeiro,64.94464,3.0045416,1.9946826,0.9953013,8.827366,not accept,not furnished,1068.077,between 2061.75 and 3581.5
Sao Paulo,48.727425,2.008069,1.0115024,-0.0048725605,11.52185,accept,furnished,153.46764,less than 2061.75
Sao Paulo,49.47803,1.9931133,0.99286056,0.9976931,0.26136005,accept,not furnished,414.31897,less than 2061.75
Sao Paulo,749.82153,4.9570217,3.9709933,3.8844159,3.9752994,accept,not furnished,15813.137,greater than 6768.0
Belo Horizonte,528.65466,5.413742,4.002452,6.5729947,0.06200826,accept,not furnished,-82.40372,between 3581.5 and 6768.0
Sao Paulo,259.0274,4.0166807,3.9855545,-0.026871292,1.3900836,accept,not furnished,977.83295,between 3581.5 and 6768.0
Sao Paulo,76.61273,2.0027058,1.9832677,1.0072751,10.343245,accept,not furnished,195.84511,between 2061.75 and 3581.5
Belo Horizonte,30.285671,1.000107,1.0007913,-0.0046999063,1.0148746,accept,furnished,-55.940628,less than 2061.75
Campinas,156.75797,3.0062475,2.9974108,2.0003917,4.8928533,accept,not furnished,1661.787,between 3581.5 and 6768.0
Rio de Janeiro,229.8884,3.0080192,3.012141,3.0399802,6.178631,accept,furnished,781.6415,greater than 6768.0
Sao Paulo,77.243126,0.9922877,1.999927,-0.006333762,12.182377,accept,not furnished,253.76746,between 2061.75 and 3581.5
Belo Horizonte,41.3429,2.0092537,0.9881907,1.0085067,4.8206387,accept,not furnished,718.1319,less than 2061.75
Sao Paulo,267.97174,4.018459,5.0041943,3.9838896,-0.014312694,accept,furnished,-14.99874,greater than 6768.0
Sao Paulo,75.76067,1.9918841,0.99054486,1.0089746,1.9621449,accept,not furnished,713.1573,between 2061.75 and 3581.5
Belo Horizonte,65.363106,1.9966908,0.99508727,1.0011382,2.0038297,not accept,furnished,321.6029,between 2061.75 and 3581.5
Sao Paulo,115.36181,1.9915185,1.9982941,-0.024763888,0.008443003,accept,not furnished,624.3494,between 2061.75 and 3581.5
Sao Paulo,365.23233,2.9994652,3.976113,2.9954393,1.0143255,accept,not furnished,1958.28,greater than 6768.0
Sao Paulo,245.34384,3.013232,3.9978466,3.9310734,-0.025838409,accept,furnished,80.06035,between 3581.5 and 6768.0
Sao Paulo,212.9279,3.9847832,3.0187488,1.9942555,27.129494,accept,furnished,2698.392,greater than 6768.0
Rio de Janeiro,73.44969,1.9932779,1.9828807,1.0031044,8.044889,accept,not furnished,900.7442,between 2061.75 and 3581.5
Sao Paulo,69.96549,0.9915621,0.9965665,1.002996,0.08578771,not accept,furnished,230.90755,between 2061.75 and 3581.5
Porto Alegre,278.6969,2.9951482,4.945223,-0.034060325,0.77488554,accept,furnished,216.08582,between 2061.75 and 3581.5
