city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa,total
Sao Paulo,302.61734,3.9454715,6.055752,3.0541227,3.2536445,accept,not furnished,2598.3047,between 3581.5 and 6768.0
Sao Paulo,85.822784,2.0216782,1.9819655,1.0233535,3.8771322,accept,not furnished,953.667,between 3581.5 and 6768.0
Sao Paulo,104.91894,2.0003028,3.0241952,0.98983496,6.121378,not accept,furnished,1794.5309,between 3581.5 and 6768.0
Rio de Janeiro,117.372444,2.9988906,1.9858754,1.9972496,6.711634,accept,not furnished,573.31824,between 3581.5 and 6768.0
Sao Paulo,89.79819,1.9913535,2.001815,2.029802,3.8830547,accept,not furnished,1973.3994,between 3581.5 and 6768.0
Sao Paulo,89.16149,2.0186517,3.0203607,0.9819449,7.406362,not accept,not furnished,1417.6647,between 3581.5 and 6768.0
Campinas,39.590572,2.0086904,1.0064386,-0.004922972,1.1550173,accept,not furnished,197.65388,between 2061.75 and 3581.5
Rio de Janeiro,409.79333,3.9866512,6.1873093,4.5588064,2.8041306,accept,not furnished,3703.8596,greater than 6768.0
Campinas,214.52031,3.0250447,3.0080216,2.9959302,0.0007984303,not accept,not furnished,-5.8337545,between 2061.75 and 3581.5
Sao Paulo,64.98951,1.9968693,1.00843,0.9931871,7.518579,not accept,furnished,10.55966,between 2061.75 and 3581.5
Sao Paulo,492.54672,3.0220618,4.005874,4.0033917,1.0522513,accept,not furnished,2887.6199,between 3581.5 and 6768.0
Sao Paulo,86.17403,3.0027087,3.0086575,1.9371771,7.0289626,not accept,not furnished,437.6179,between 2061.75 and 3581.5
Rio de Janeiro,23.122364,0.9992934,0.9936439,-0.0022095959,9.183512,accept,not furnished,494.99155,less than 2061.75
Sao Paulo,58.718372,1.9976557,0.9998504,0.0029522507,0.055926416,accept,furnished,474.36176,between 2061.75 and 3581.5
Porto Alegre,18.497295,0.99910676,1.0012846,0.99514866,-0.05824878,not accept,not furnished,25.805912,less than 2061.75
Sao Paulo,91.89935,3.017317,1.989344,1.0179008,1.1268758,accept,not furnished,1072.7744,between 3581.5 and 6768.0
Sao Paulo,71.787384,2.013178,2.0074997,0.98766786,9.063925,not accept,furnished,1311.5363,greater than 6768.0
Sao Paulo,57.54367,0.9936873,0.9987404,0.989272,3.1087337,not accept,furnished,398.63095,less than 2061.75
Porto Alegre,-9.2014065,1.0003552,3.3719506,-0.0045396024,4.882692,not accept,not furnished,1811.6985,between 2061.75 and 3581.5
Sao Paulo,87.017914,4.1160827,1.9915407,1.9939413,1.8246008,accept,not furnished,570.67804,between 2061.75 and 3581.5
Sao Paulo,100.73182,1.9994235,2.9862466,2.010647,6.302514,accept,not furnished,1855.3961,greater than 6768.0
Porto Alegre,171.45488,3.0165348,3.0191956,5.776244,0.10056072,accept,not furnished,-0.7273395,between 3581.5 and 6768.0
Sao Paulo,34.1954,0.99717516,1.0046341,0.029529065,1.9303561,accept,furnished,119.356735,between 3581.5 and 6768.0
Sao Paulo,20.383337,1.0039277,1.0004581,-0.0036373725,-0.053805597,not accept,furnished,-0.5139048,less than 2061.75
Porto Alegre,34.60377,0.9981666,0.998811,1.0049632,0.024524596,accept,not furnished,7.467696,less than 2061.75
Rio de Janeiro,42.70515,1.9770856,0.99832225,-0.007827724,1.9404676,accept,not furnished,-1.2770813,less than 2061.75
Sao Paulo,44.003407,0.9919417,1.0006877,0.9993215,3.3684983,accept,furnished,194.98555,between 2061.75 and 3581.5
Sao Paulo,166.45793,2.998892,3.0196514,1.045002,19.222813,accept,not furnished,1476.4316,between 3581.5 and 6768.0
Sao Paulo,275.78903,3.9854093,4.0069947,1.976278,9.193719,accept,not furnished,3463.5222,greater than 6768.0
Rio de Janeiro,64.59109,0.9899567,0.99818134,-0.00886092,-0.13518266,accept,not furnished,215.64104,less than 2061.75
Rio de Janeiro,56.718773,0.98134094,0.9963548,0.99787086,1.0700117,accept,furnished,433.911,less than 2061.75
Porto Alegre,338.3285,6.2489734,6.0566335,2.9960988,0.96336216,accept,not furnished,518.042,between 3581.5 and 6768.0
Sao Paulo,191.22304,3.9740262,3.008204,0.99817497,0.0054138713,not accept,not furnished,-0.30434132,between 2061.75 and 3581.5
Sao Paulo,95.807106,2.0293462,2.004164,-0.0018530875,1.0083052,accept,not furnished,168.42741,less than 2061.75
Sao Paulo,75.81094,1.9994289,1.0009863,0.99863094,1.0832288,accept,not furnished,641.79584,between 2061.75 and 3581.5
Sao Paulo,-4.030646,2.9089892,0.9951849,0.017110676,6.811134,accept,not furnished,-4367.279,between 2061.75 and 3581.5
Sao Paulo,88.83928,2.007934,3.007911,3.0130918,4.902159,accept,not furnished,1252.6445,between 3581.5 and 6768.0
