city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa,total
Sao Paulo,9.215484,0.9924139,1.0044118,-0.0043363753,9.349108,accept,not furnished,217.29124,between 2061.75 and 3581.5
Sao Paulo,328.48508,3.9954636,4.010239,3.0014377,10.274109,accept,not furnished,8884.884,greater than 6768.0
Sao Paulo,28.223047,0.9987576,0.9974238,-0.0009489625,3.6020849,accept,not furnished,504.61017,between 2061.75 and 3581.5
Sao Paulo,40.928925,1.0010704,1.9753156,-0.00964482,4.975123,accept,furnished,493.1815,between 3581.5 and 6768.0
Sao Paulo,111.55147,3.0129726,2.0251582,0.999098,6.939182,accept,not furnished,889.9467,greater than 6768.0
Sao Paulo,64.43376,2.0079167,0.99684477,0.016318865,2.075966,accept,not furnished,509.9239,less than 2061.75
Sao Paulo,50.157192,1.001178,0.9943135,-0.0029904866,0.47819263,accept,not furnished,-0.6237216,less than 2061.75
Sao Paulo,31.232246,1.0035186,0.99841434,0.99447185,6.332417,accept,not furnished,1442.447,between 3581.5 and 6768.0
Sao Paulo,134.02649,2.9945736,2.0049307,1.0065304,3.0453227,accept,not furnished,886.3429,between 3581.5 and 6768.0
Sao Paulo,107.91305,3.0149825,3.0419624,1.0068159,6.8506503,accept,furnished,1591.4742,between 3581.5 and 6768.0
Sao Paulo,202.71977,4.0474925,3.0011892,3.0012355,3.0911307,accept,not furnished,1748.9122,between 3581.5 and 6768.0
Sao Paulo,393.4103,1.9624681,5.0424404,6.1356983,0.15906547,accept,not furnished,1.3878498,between 3581.5 and 6768.0
Sao Paulo,176.75078,3.035052,3.9810464,2.0043385,0.076193936,not accept,not furnished,1080.4224,greater than 6768.0
Sao Paulo,82.688126,2.004057,2.0038986,0.99469334,10.270865,accept,not furnished,929.0905,between 3581.5 and 6768.0
Belo Horizonte,341.4601,4.003334,5.0733767,3.0196564,12.442182,accept,furnished,2212.072,greater than 6768.0
Rio de Janeiro,197.49734,4.0233207,5.0029645,3.0019884,9.597309,accept,not furnished,2255.8535,greater than 6768.0
Porto Alegre,60.087505,0.99170595,1.0090125,-0.00086351996,0.2166455,accept,not furnished,-3.8679614,between 2061.75 and 3581.5
Sao Paulo,14.237786,1.0029986,0.9983072,-0.004366094,0.015482863,accept,not furnished,20.95939,between 2061.75 and 3581.5
Sao Paulo,24.343803,1.003002,1.0013359,-0.00052804337,1.8118141,accept,furnished,192.89597,between 2061.75 and 3581.5
Rio de Janeiro,444.98285,7.1136565,5.6399145,3.949533,3.2827544,accept,not furnished,3380.0427,greater than 6768.0
Sao Paulo,211.41138,4.040823,3.9738965,3.0369887,1.6370975,accept,not furnished,1936.2651,greater than 6768.0
Sao Paulo,18.487911,1.0053964,1.0003595,0.011887235,-0.0031817798,accept,not furnished,-9.875455,between 2061.75 and 3581.5
Sao Paulo,172.42209,2.9997468,4.0103946,1.9950825,0.0043509128,accept,furnished,1829.658,greater than 6768.0
Sao Paulo,122.647415,3.0191727,1.9953799,1.0095505,2.6893985,accept,furnished,988.8514,between 2061.75 and 3581.5
Belo Horizonte,286.47675,3.9991288,3.9988804,3.0008142,9.478325,accept,not furnished,1310.781,between 3581.5 and 6768.0
Porto Alegre,84.09553,2.0009265,1.9921268,2.0086167,6.1326413,accept,furnished,366.3905,between 2061.75 and 3581.5
Sao Paulo,97.275795,3.0072136,2.9856176,2.008968,2.0061538,accept,not furnished,683.30597,between 2061.75 and 3581.5
Sao Paulo,359.83038,4.0146017,5.0896688,2.0096068,2.3967252,accept,not furnished,5173.9287,greater than 6768.0
Sao Paulo,52.22483,0.9968821,0.99537295,0.0017614888,12.867945,accept,furnished,395.22687,between 3581.5 and 6768.0
Sao Paulo,46.535137,0.9937156,1.005878,-0.0020288858,9.131338,accept,not furnished,367.8832,between 3581.5 and 6768.0
Sao Paulo,111.90298,1.9993935,3.0012596,3.039114,4.268155,not accept,not furnished,1653.6731,between 3581.5 and 6768.0
Belo Horizonte,74.60593,1.9866909,0.9970878,-0.0010593561,0.79374623,accept,not furnished,316.00998,less than 2061.75
Sao Paulo,58.334526,0.98547626,1.0054699,0.99472487,2.0016248,accept,not furnished,978.11597,between 3581.5 and 6768.0
Sao Paulo,314.88046,4.009237,5.0045085,2.9702687,9.825037,accept,not furnished,5260.658,greater than 6768.0
Sao Paulo,77.07043,2.0001378,0.9903325,0.9958765,2.933422,accept,furnished,873.67175,between 2061.75 and 3581.5
Sao Paulo,74.217995,2.0077245,1.9882684,0.0033059195,4.230673,accept,not furnished,631.9372,greater than 6768.0
Sao Paulo,56.6882,0.9908335,1.0012475,-0.0053042956,11.204405,accept,not furnished,530.54614,between 2061.75 and 3581.5
Belo Horizonte,130.77043,3.0086803,1.998872,1.0155848,7.4118705,accept,not furnished,280.90714,between 2061.75 and 3581.5
Sao Paulo,25.513985,1.0005442,0.9950819,0.0022152597,12.526101,accept,not furnished,1411.9381,less than 2061.75
Sao Paulo,28.329336,1.0020367,1.0094044,-0.0011972312,11.196095,accept,not furnished,1201.5122,between 3581.5 and 6768.0
Sao Paulo,46.731712,1.0057124,0.99263567,0.012043406,0.043456636,not accept,furnished,-2.019811,between 2061.75 and 3581.5
Campinas,53.169384,1.9994802,1.0022947,0.0041766954,5.3239107,accept,furnished,405.98923,between 2061.75 and 3581.5
Belo Horizonte,131.56425,1.9697272,1.002007,2.9918847,1.6023881,accept,not furnished,461.68704,between 2061.75 and 3581.5
Porto Alegre,355.75092,4.0208573,2.9994304,4.014467,0.043056082,accept,not furnished,0.74437857,greater than 6768.0
Sao Paulo,88.50897,2.0179741,1.002552,0.01018411,0.93894255,accept,not furnished,454.0403,between 2061.75 and 3581.5
Sao Paulo,75.179474,2.0008237,1.0086904,0.9981768,1.963331,accept,furnished,406.69397,less than 2061.75
Sao Paulo,197.00757,3.0040758,2.0215867,2.0016897,2.9773464,accept,furnished,1363.7717,between 3581.5 and 6768.0
Sao Paulo,199.03429,4.0130677,5.0028744,3.0106971,2.691014,accept,not furnished,1541.5436,between 3581.5 and 6768.0
Campinas,60.03893,0.99947137,1.0055683,1.0075603,5.88122,accept,not furnished,431.4609,between 2061.75 and 3581.5
Belo Horizonte,52.74689,1.9913425,0.99846995,-0.002136855,16.639824,accept,not furnished,318.10593,between 2061.75 and 3581.5
Sao Paulo,39.20041,0.9926948,1.0035065,0.005438674,4.959265,accept,furnished,597.14844,between 3581.5 and 6768.0
Sao Paulo,40.817837,0.98983985,0.9932364,-0.0022312126,-0.025854705,not accept,not furnished,14.443847,between 2061.75 and 3581.5
Sao Paulo,94.66464,2.999481,2.0115497,-0.016457176,1.0288612,accept,not furnished,295.9367,between 2061.75 and 3581.5
Sao Paulo,58.53613,2.0139873,0.998839,0.9919743,1.3558853,accept,furnished,22.549988,between 2061.75 and 3581.5
Sao Paulo,29.369139,0.9923778,1.0007517,-0.0030225052,3.2763536,accept,not furnished,472.46588,between 2061.75 and 3581.5
Sao Paulo,39.55008,1.0045981,0.9977738,0.99857694,10.82721,accept,not furnished,1024.9869,between 3581.5 and 6768.0
Sao Paulo,151.17976,2.980972,2.0045602,2.9667256,3.0125659,not accept,not furnished,1869.9705,greater than 6768.0
Sao Paulo,168.30179,2.9793732,3.041944,1.9990921,9.321582,accept,not furnished,1704.3345,greater than 6768.0
Sao Paulo,198.04259,3.0050244,2.9821332,3.0018227,0.040544964,accept,not furnished,-3.0485337,greater than 6768.0
Sao Paulo,19.7787,1.003038,0.9985113,-0.001598319,3.9722087,accept,not furnished,94.95943,between 2061.75 and 3581.5
Sao Paulo,143.08937,1.992641,1.9997622,1.0069548,5.996828,not accept,not furnished,506.50427,between 2061.75 and 3581.5
Belo Horizonte,37.82407,0.9973345,1.0055391,-0.00836538,3.1200278,accept,furnished,255.2153,between 2061.75 and 3581.5
Sao Paulo,130.28975,3.0266356,1.9967704,3.0581636,-0.06267939,accept,not furnished,-7.902221,less than 2061.75
Sao Paulo,241.3906,1.9910265,2.004087,2.0121703,2.1538293,accept,furnished,3595.1638,greater than 6768.0
Sao Paulo,186.32234,1.0992913,2.004876,2.0189865,5.6548967,accept,furnished,2251.5508,greater than 6768.0
Sao Paulo,61.645576,2.0025654,1.003848,-0.0015494109,11.553766,not accept,not furnished,478.76465,greater than 6768.0
Belo Horizonte,30.607153,0.99659073,1.0012852,0.9925164,8.428246,accept,not furnished,17.219692,less than 2061.75
Sao Paulo,387.39813,1.5502839,5.0639367,3.0185702,15.639276,accept,not furnished,8352.425,greater than 6768.0
Sao Paulo,63.525875,1.9999326,2.0115776,0.010326825,13.253813,accept,not furnished,-17.05258,between 2061.75 and 3581.5
Porto Alegre,31.06555,0.99924946,1.0051352,0.9849597,2.06451,accept,not furnished,204.12122,between 2061.75 and 3581.5
Sao Paulo,26.76771,1.0001032,0.9914925,1.0038314,13.100098,accept,not furnished,1020.6136,between 3581.5 and 6768.0
Sao Paulo,34.012676,0.9940499,0.99328333,1.0006436,2.0103686,accept,not furnished,1532.9493,between 3581.5 and 6768.0
Campinas,39.044094,0.9947622,0.99391776,-0.0026847827,0.9540624,accept,not furnished,269.42203,between 2061.75 and 3581.5
Rio de Janeiro,30.544708,1.0028641,1.0002127,1.005996,14.873615,accept,furnished,507.05795,less than 2061.75
Sao Paulo,148.78441,4.039617,2.0091264,2.999966,8.082922,accept,not furnished,2868.5454,greater than 6768.0
Sao Paulo,177.78249,3.0046377,2.9937565,1.983104,14.112736,accept,furnished,2104.8047,greater than 6768.0
Sao Paulo,199.39091,4.0433693,4.9881754,2.9826047,7.316827,not accept,furnished,2889.0586,greater than 6768.0
Sao Paulo,27.539124,1.0049527,1.0018432,-0.0036210963,2.0441155,accept,not furnished,187.69713,between 2061.75 and 3581.5
Sao Paulo,62.294376,1.9926068,2.0008779,1.0037802,15.680207,accept,not furnished,874.17694,between 3581.5 and 6768.0
Sao Paulo,95.61393,2.9978485,3.008997,2.0012429,-0.0060272506,accept,not furnished,-4.709841,between 2061.75 and 3581.5
Campinas,195.75931,3.9658842,4.9935384,4.0419407,6.9961987,accept,not furnished,1791.4923,between 3581.5 and 6768.0
Sao Paulo,170.08702,2.9938707,2.0026631,1.0020571,4.031009,not accept,furnished,2011.9287,greater than 6768.0
Sao Paulo,37.922764,0.997815,1.0084124,0.0025834586,5.713418,accept,not furnished,250.52681,between 2061.75 and 3581.5
Sao Paulo,595.3034,7.0010095,6.627311,4.05521,0.0029684645,accept,not furnished,0.94945264,greater than 6768.0
Sao Paulo,228.87486,4.0112696,5.140331,3.0053797,2.5820417,accept,not furnished,1712.3788,greater than 6768.0
Sao Paulo,565.31036,4.0098143,3.0076225,2.9679503,-0.04812142,accept,not furnished,-3.955625,greater than 6768.0
Porto Alegre,244.04376,3.0053222,3.0254166,-0.008823504,3.9217112,accept,furnished,1146.8423,between 3581.5 and 6768.0
Sao Paulo,536.26056,3.9968073,5.1905427,4.0789013,0.006663005,accept,not furnished,-1.0108155,greater than 6768.0
Sao Paulo,175.94363,3.008482,2.0122988,3.0147653,2.216467,accept,furnished,1450.942,greater than 6768.0
Sao Paulo,192.02554,4.0314045,3.0140736,2.005541,13.113237,accept,not furnished,875.97534,greater than 6768.0
Sao Paulo,146.74823,2.0459895,2.0068488,1.0038266,13.8246565,not accept,not furnished,1756.1439,between 3581.5 and 6768.0
Rio de Janeiro,56.35341,2.002469,2.0051079,0.013979701,0.9476499,accept,not furnished,147.97002,between 2061.75 and 3581.5
Sao Paulo,64.1659,1.9970351,0.9996066,0.98472834,10.88593,accept,not furnished,701.891,between 3581.5 and 6768.0
Rio de Janeiro,54.165634,2.0120418,2.007933,1.0082593,1.9314593,accept,not furnished,2157.1533,between 3581.5 and 6768.0
Sao Paulo,91.641464,3.0077522,2.0089438,1.0120196,11.136142,accept,not furnished,724.51874,between 2061.75 and 3581.5
Sao Paulo,105.65238,1.9946648,1.0011452,0.025035186,2.0516927,accept,furnished,1909.6874,between 3581.5 and 6768.0
Sao Paulo,35.90859,0.99637187,1.0015036,-0.004669782,0.4037052,accept,furnished,2.6294224,between 2061.75 and 3581.5
Sao Paulo,60.49414,1.9907862,1.989643,-0.010535335,3.83219,accept,not furnished,628.0005,between 2061.75 and 3581.5
Porto Alegre,116.56552,3.0308313,4.047782,-0.026044948,0.99197865,accept,not furnished,823.36957,between 3581.5 and 6768.0
