city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa,total
Sao Paulo,183.08806,1.1844211,1.98858,2.9338574,0.38035092,accept,not furnished,1343.9518,greater than 6768.0
Rio de Janeiro,108.130424,4.0006227,0.97398645,1.9893305,5.9812503,accept,not furnished,328.90598,between 2061.75 and 3581.5
Sao Paulo,125.68224,3.0042684,0.98547006,-0.0009300695,1.429504,accept,not furnished,930.5904,between 2061.75 and 3581.5
Sao Paulo,202.2878,3.0051517,3.9791987,3.0028155,-0.0018291576,accept,not furnished,3.3618927,between 2061.75 and 3581.5
Belo Horizonte,70.42377,2.9985743,1.0023484,-0.002503838,5.2880096,accept,not furnished,186.34785,less than 2061.75
Rio de Janeiro,138.93207,2.9905217,2.007281,0.9976258,3.6334462,accept,not furnished,1285.7311,between 3581.5 and 6768.0
Sao Paulo,55.29144,2.0032916,1.0030656,1.0033523,1.5376148,accept,not furnished,21.250275,less than 2061.75
Sao Paulo,-45.888294,2.7809176,0.9955518,1.9903932,9.683182,accept,not furnished,1386.5353,less than 2061.75
Rio de Janeiro,43.615837,2.0004482,0.9861938,0.0072246646,11.247257,accept,not furnished,657.8372,between 2061.75 and 3581.5
Sao Paulo,282.6096,2.992042,3.9923363,1.9848156,14.392718,not accept,not furnished,3194.0134,greater than 6768.0
Sao Paulo,26.645842,0.99151564,1.0018463,-0.005056721,2.999952,not accept,furnished,458.0408,between 2061.75 and 3581.5
Rio de Janeiro,45.17258,1.9993889,1.0008972,1.0206611,6.4853954,accept,not furnished,118.78924,less than 2061.75
Sao Paulo,73.80521,2.0054731,2.0047407,1.9879123,9.812345,not accept,not furnished,874.41986,between 3581.5 and 6768.0
Sao Paulo,85.81717,2.01437,0.99893963,1.0004998,6.2727914,accept,not furnished,574.62683,between 3581.5 and 6768.0
Sao Paulo,149.8561,3.035397,3.038215,-0.0072882804,16.62411,accept,not furnished,1798.0189,greater than 6768.0
Belo Horizonte,92.69773,2.9879143,0.97901523,1.9911342,2.7265303,accept,not furnished,284.04828,less than 2061.75
Belo Horizonte,255.97575,3.0123715,3.0114877,1.9992044,0.07984074,accept,furnished,38.304775,between 3581.5 and 6768.0
Rio de Janeiro,142.23257,2.9784708,2.9828854,1.9794861,3.096071,not accept,not furnished,1143.6697,between 2061.75 and 3581.5
Sao Paulo,102.87238,2.9998384,2.0105438,2.0026207,0.01882498,accept,not furnished,1149.076,between 3581.5 and 6768.0
Sao Paulo,265.95593,4.0087667,4.043038,4.3209834,4.691067,accept,not furnished,1671.072,greater than 6768.0
Rio de Janeiro,38.615025,0.99349374,0.9940907,-0.0014729165,7.0704565,accept,furnished,296.9305,between 2061.75 and 3581.5
Campinas,22.548397,0.99871206,0.9834612,-0.0101293605,-0.00583247,accept,not furnished,-130.63428,less than 2061.75
Sao Paulo,174.01402,2.025332,1.0042287,2.9547615,0.4495475,accept,not furnished,2392.866,greater than 6768.0
Sao Paulo,72.3783,1.9965048,2.9686434,0.99451745,5.629088,accept,furnished,1421.8872,between 3581.5 and 6768.0
Rio de Janeiro,61.710686,1.0037435,0.99005216,1.0165097,1.99921,accept,not furnished,-101.40397,greater than 6768.0
Rio de Janeiro,293.67728,2.987237,4.0024896,1.994009,2.0929391,accept,not furnished,2743.9006,greater than 6768.0
Rio de Janeiro,47.44938,1.9975176,0.9993104,1.0133904,7.545906,accept,not furnished,546.7408,less than 2061.75
Sao Paulo,60.003803,3.0158193,0.9916668,1.0085343,4.1331224,accept,not furnished,323.48535,less than 2061.75
Sao Paulo,90.89595,2.9899929,2.0138202,2.001836,6.0022683,accept,furnished,659.596,between 2061.75 and 3581.5
Sao Paulo,75.90034,1.9856018,0.99690837,0.0045870016,1.5084571,accept,furnished,596.673,between 3581.5 and 6768.0
Rio de Janeiro,116.78847,4.015036,2.0082958,2.0039747,3.9516003,accept,not furnished,942.0892,between 3581.5 and 6768.0
Rio de Janeiro,22.430498,0.99684876,0.99809784,-0.0071947863,5.607938,accept,not furnished,323.90622,between 2061.75 and 3581.5
Campinas,32.258823,0.9987691,0.9942981,0.008827604,7.101308,accept,not furnished,242.77257,less than 2061.75
Sao Paulo,185.64026,2.9908748,3.0036407,-0.0022734366,9.476881,accept,not furnished,3000.1812,between 3581.5 and 6768.0
Rio de Janeiro,47.194603,1.9892437,0.99471885,1.0037494,2.7009358,accept,not furnished,259.76746,between 2061.75 and 3581.5
Rio de Janeiro,89.919334,2.9923143,1.9888574,0.99108535,7.1985364,accept,not furnished,780.15186,between 2061.75 and 3581.5
Sao Paulo,82.30571,2.9937718,1.9911666,2.0188184,7.25783,not accept,not furnished,712.15717,between 2061.75 and 3581.5
Belo Horizonte,370.1341,4.9932528,3.9896545,5.2988367,9.007317,accept,not furnished,2986.6758,greater than 6768.0
Sao Paulo,47.94956,1.9959025,1.0022626,1.0069638,5.0619926,accept,not furnished,35.037964,between 2061.75 and 3581.5
Porto Alegre,129.9215,2.9867778,1.9905401,1.0030849,3.8039412,accept,furnished,701.96735,between 3581.5 and 6768.0
Sao Paulo,169.91312,3.0214143,3.0213485,3.9875386,10.12649,accept,not furnished,1621.8315,greater than 6768.0
Sao Paulo,205.74956,2.9999108,3.024875,2.0128713,4.18154,not accept,furnished,2979.9868,greater than 6768.0
Sao Paulo,21.688702,0.99820524,0.9974832,-0.0027466686,3.0194676,accept,not furnished,408.05322,less than 2061.75
Campinas,95.10132,2.0164785,0.99759537,1.0042732,4.331703,accept,not furnished,903.30475,between 2061.75 and 3581.5
Rio de Janeiro,60.20033,2.0078106,1.9979883,1.0003756,7.2454505,accept,not furnished,1186.5774,between 3581.5 and 6768.0
Sao Paulo,221.77989,3.003884,4.9709487,2.963375,0.024254799,accept,not furnished,5.8301907,greater than 6768.0
Sao Paulo,61.10149,1.9894612,2.0238695,1.005491,5.1233425,accept,not furnished,792.7434,between 2061.75 and 3581.5
Belo Horizonte,88.80775,2.99314,1.9925787,-0.000566646,2.28756,accept,not furnished,634.6678,between 2061.75 and 3581.5
Sao Paulo,59.85843,2.0042303,2.0060546,1.0197041,3.839875,accept,not furnished,187.23972,less than 2061.75
Rio de Janeiro,65.56903,0.9843403,0.99161804,1.0056906,1.517343,accept,not furnished,709.9362,between 3581.5 and 6768.0
Rio de Janeiro,209.95439,4.0264406,1.9967989,3.001662,5.6576605,accept,not furnished,2278.4285,greater than 6768.0
Sao Paulo,61.33528,1.9998051,1.0017308,1.007242,0.12928346,accept,furnished,1044.8206,between 3581.5 and 6768.0
Campinas,50.749496,0.98783225,0.99321115,1.0024284,12.978947,accept,not furnished,734.96094,less than 2061.75
Sao Paulo,44.937225,0.98871315,1.0020001,1.0020919,2.3274593,accept,not furnished,136.19853,between 2061.75 and 3581.5
Sao Paulo,100.23814,2.977478,1.9893231,0.9965786,6.2788315,accept,furnished,577.114,between 2061.75 and 3581.5
Campinas,126.457535,2.0191252,1.0338163,1.0058419,0.9593604,accept,not furnished,1562.6482,between 3581.5 and 6768.0
Sao Paulo,80.53101,1.0072236,1.0010079,-0.0011438299,5.5550156,accept,not furnished,2343.1716,between 3581.5 and 6768.0
Sao Paulo,440.59872,3.999174,3.9983854,3.9643168,0.028654408,accept,not furnished,3198.686,greater than 6768.0
Sao Paulo,109.27415,2.9837081,2.9855282,2.006123,24.778734,accept,not furnished,1003.63403,between 2061.75 and 3581.5
Porto Alegre,149.14833,3.9666092,4.0330577,1.9874401,2.1688287,accept,not furnished,2449.3293,between 3581.5 and 6768.0
Sao Paulo,178.25775,2.9798942,2.007243,-0.01368198,19.56243,accept,not furnished,1872.9036,greater than 6768.0
Sao Paulo,68.32232,2.005631,1.0019643,1.0050724,1.5947192,accept,not furnished,322.41443,between 2061.75 and 3581.5
Sao Paulo,99.65131,2.9845123,1.0053241,2.0131557,4.71481,accept,not furnished,1163.5017,between 3581.5 and 6768.0
Sao Paulo,280.0396,3.0117452,1.9936905,1.9841527,-0.0651611,accept,not furnished,187.00145,between 2061.75 and 3581.5
Sao Paulo,38.073685,0.995845,1.0049313,1.0011339,2.9764602,accept,furnished,591.45233,between 2061.75 and 3581.5
Porto Alegre,86.427895,1.9945836,1.9968429,0.99680126,3.03266,accept,not furnished,257.91357,less than 2061.75
Sao Paulo,69.67475,0.9988696,0.9896496,0.99224764,13.403169,not accept,not furnished,508.16867,between 3581.5 and 6768.0
Rio de Janeiro,50.525845,2.0003128,2.0009785,0.9987466,6.9968657,accept,not furnished,867.5578,less than 2061.75
Sao Paulo,239.49945,3.0271914,3.9534185,3.0690322,16.059605,accept,not furnished,2641.6763,greater than 6768.0
Sao Paulo,46.750202,1.9972459,1.9981737,0.9976693,5.218268,accept,not furnished,545.7218,between 2061.75 and 3581.5
Belo Horizonte,63.108578,1.9980512,1.0118034,2.0104132,2.9895465,accept,not furnished,529.6262,less than 2061.75
Rio de Janeiro,101.70306,2.9927006,2.0060756,1.0132234,1.9018708,accept,not furnished,507.21472,between 3581.5 and 6768.0
Rio de Janeiro,220.79279,3.0074017,3.0047455,2.017215,-0.09693899,accept,not furnished,37.943226,between 3581.5 and 6768.0
Rio de Janeiro,517.8161,3.9969537,3.9830287,5.3373194,-0.22577366,accept,not furnished,30.797504,between 2061.75 and 3581.5
Rio de Janeiro,41.00002,0.99651235,1.0043169,1.0065231,10.357897,not accept,not furnished,1063.0088,between 2061.75 and 3581.5
Sao Paulo,34.665424,0.99203706,1.0009881,1.0030692,2.8928728,accept,furnished,434.53244,between 2061.75 and 3581.5
Sao Paulo,99.58053,0.9809935,0.9839078,0.016857497,6.543881,not accept,furnished,2346.7937,greater than 6768.0
Porto Alegre,40.916206,0.99955565,0.9962975,1.0034201,9.865655,accept,not furnished,154.59749,between 2061.75 and 3581.5
Sao Paulo,62.408855,1.0104287,2.0068238,0.9880008,18.920673,accept,furnished,1126.2583,between 3581.5 and 6768.0
Sao Paulo,367.01624,5.0171275,4.0511436,4.115145,15.938038,not accept,not furnished,3309.2397,greater than 6768.0
Sao Paulo,73.71368,1.9868513,2.0095305,1.0087755,3.0393972,accept,furnished,1012.74896,between 3581.5 and 6768.0
Rio de Janeiro,184.83191,3.0004745,3.0067685,1.9903378,2.0598047,accept,not furnished,2712.8157,greater than 6768.0
Sao Paulo,100.08969,2.980672,1.999142,2.0000873,5.0901747,accept,not furnished,809.86127,between 2061.75 and 3581.5
Belo Horizonte,71.05813,2.0012748,1.9856725,0.9982298,4.8098574,accept,not furnished,662.4544,less than 2061.75
Belo Horizonte,25.744791,0.99806947,0.99751586,0.99796385,2.9067984,accept,furnished,209.0203,between 2061.75 and 3581.5
Sao Paulo,426.107,5.053498,4.9999886,5.201163,5.4221888,not accept,furnished,3932.1953,greater than 6768.0
Sao Paulo,26.129719,0.9923429,1.0082532,0.00084723835,7.135069,accept,furnished,901.02905,between 2061.75 and 3581.5
Sao Paulo,150.40346,2.9993286,4.1145153,-0.8717692,13.8598795,accept,not furnished,1106.5586,between 3581.5 and 6768.0
Sao Paulo,368.06903,5.037728,4.0478125,4.766105,-0.033988945,accept,furnished,43.168972,greater than 6768.0
Rio de Janeiro,37.40059,1.0077308,0.99565774,1.0074443,4.154442,accept,not furnished,678.8183,between 2061.75 and 3581.5
Sao Paulo,75.349144,1.9868928,1.9934247,0.98500496,17.622078,accept,furnished,670.55786,between 3581.5 and 6768.0
Rio de Janeiro,30.183489,1.0033126,0.9985702,-0.0015268903,4.855019,accept,furnished,238.14807,between 2061.75 and 3581.5
Belo Horizonte,112.75917,3.0107582,1.999683,1.0041335,7.6306934,not accept,not furnished,1230.6891,between 3581.5 and 6768.0
Sao Paulo,68.28818,2.011632,1.995994,1.0012606,4.8174953,not accept,not furnished,627.1479,between 2061.75 and 3581.5
Sao Paulo,66.45991,1.9929464,1.9975953,0.9927838,0.0773712,accept,furnished,344.7547,between 2061.75 and 3581.5
