city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa,total
Belo Horizonte,131.88664,3.011435,2.0067196,1.9877464,2.920205,accept,not furnished,965.6476,between 3581.5 and 6768.0
Porto Alegre,42.937794,1.0038133,1.005024,0.0016088798,17.476503,accept,not furnished,2067.1343,between 3581.5 and 6768.0
Sao Paulo,133.10468,3.9996514,1.9933846,-1.1896809,11.669569,not accept,not furnished,761.50006,between 2061.75 and 3581.5
Campinas,45.144844,1.0019525,0.9969135,1.0154969,5.149721,not accept,not furnished,349.6957,less than 2061.75
Porto Alegre,194.5374,3.0107217,1.9908332,1.9956582,5.169716,accept,not furnished,2039.3906,greater than 6768.0
Campinas,-4.4653287,7.983184,0.98396975,-0.01290454,11.177491,accept,not furnished,20.918274,less than 2061.75
Campinas,56.12751,2.0021784,1.0010824,1.0046228,4.5392065,not accept,not furnished,484.50232,less than 2061.75
Porto Alegre,138.96289,2.9915106,2.0095587,1.9874511,5.674263,accept,not furnished,1411.4655,between 2061.75 and 3581.5
Campinas,35.673862,0.9875326,0.99695337,1.0089993,1.0299648,accept,not furnished,5.9495993,between 2061.75 and 3581.5
Campinas,82.60965,3.002948,0.99105924,1.0201592,14.682466,not accept,not furnished,395.78006,between 2061.75 and 3581.5
Rio de Janeiro,70.994995,3.021588,1.9951007,2.0157757,6.259968,accept,not furnished,689.19,greater than 6768.0
