frequency,angle_of_attack,chord_length,free_stream_velocity,displacement_thickness,sound_pressure
1000.0,17.4,0.0254,31.7,0.0176631,greater than 129.9955
6300.0,0.0,0.1016,55.5,0.00131983,between 125.721 and 129.9955
6300.0,0.0,0.2286,71.3,0.00214345,between 120.191 and 125.721
3150.0,9.9,0.1524,39.6,0.0233328,less than 120.191
3150.0,15.4,0.0508,39.6,0.0282593,between 120.191 and 125.721
500.0,12.3,0.1016,55.5,0.0368233,greater than 129.9955
800.0,3.3,0.1016,55.5,0.002211,between 125.721 and 129.9955
3150.0,5.4,0.1524,55.5,0.00433288,between 120.191 and 125.721
1000.0,0.0,0.0508,39.6,0.000791822,between 125.721 and 129.9955
1250.0,2.0,0.2286,55.5,0.00313525,between 125.721 and 129.9955
1250.0,9.9,0.1524,55.5,0.0208438,between 120.191 and 125.721
2500.0,0.0,0.2286,31.7,0.0027238,between 120.191 and 125.721
4000.0,1.5,0.3048,39.6,0.00392107,less than 120.191
10000.0,0.0,0.1016,39.6,0.00146332,less than 120.191
1250.0,0.0,0.1016,55.5,0.00131983,greater than 129.9955
1600.0,7.2,0.1524,71.3,0.00752039,greater than 129.9955
5000.0,0.0,0.0254,71.3,0.000400682,greater than 129.9955
2500.0,7.3,0.2286,31.7,0.0132672,less than 120.191
6300.0,0.0,0.0508,71.3,0.000740478,greater than 129.9955
1250.0,4.8,0.0254,31.7,0.000930789,between 125.721 and 129.9955
315.0,1.5,0.3048,39.6,0.00392107,between 120.191 and 125.721
3150.0,4.8,0.0254,31.7,0.000930789,greater than 129.9955
3150.0,2.0,0.2286,39.6,0.00346574,between 120.191 and 125.721
200.0,12.3,0.1016,31.7,0.0418756,between 120.191 and 125.721
3150.0,1.5,0.3048,71.3,0.00336729,between 120.191 and 125.721
800.0,0.0,0.0508,55.5,0.00076193,between 120.191 and 125.721
630.0,5.3,0.2286,39.6,0.00614329,greater than 129.9955
2500.0,12.3,0.1016,71.3,0.0337792,between 120.191 and 125.721
630.0,1.5,0.3048,39.6,0.00392107,between 125.721 and 129.9955
6300.0,3.0,0.3048,31.7,0.00529514,less than 120.191
1600.0,17.4,0.0254,31.7,0.0176631,between 125.721 and 129.9955
1600.0,3.0,0.3048,31.7,0.00529514,between 120.191 and 125.721
500.0,8.9,0.1016,71.3,0.0103088,greater than 129.9955
10000.0,4.2,0.0508,39.6,0.00152689,less than 120.191
200.0,15.4,0.0508,71.3,0.0264269,between 120.191 and 125.721
1600.0,2.7,0.1524,39.6,0.00294804,greater than 129.9955
1600.0,8.9,0.1016,39.6,0.0124596,between 120.191 and 125.721
12500.0,4.2,0.0508,71.3,0.00142788,less than 120.191
800.0,9.9,0.1524,39.6,0.0233328,between 125.721 and 129.9955
200.0,22.2,0.0254,39.6,0.0229028,less than 120.191
315.0,15.4,0.0508,71.3,0.0264269,between 125.721 and 129.9955
1250.0,7.2,0.1524,71.3,0.00752039,greater than 129.9955
1600.0,6.7,0.1016,39.6,0.00578076,between 125.721 and 129.9955
2000.0,15.4,0.0508,39.6,0.0282593,between 120.191 and 125.721
6300.0,0.0,0.2286,39.6,0.00253511,less than 120.191
10000.0,0.0,0.0254,39.6,0.000428464,greater than 129.9955
630.0,3.0,0.3048,55.5,0.00452492,between 125.721 and 129.9955
1250.0,9.5,0.0254,71.3,0.00420654,greater than 129.9955
400.0,15.4,0.0508,55.5,0.0271925,between 125.721 and 129.9955
1250.0,4.0,0.3048,39.6,0.00579636,between 125.721 and 129.9955
4000.0,7.2,0.1524,39.6,0.00909175,less than 120.191
800.0,12.7,0.0254,71.3,0.0121808,greater than 129.9955
630.0,4.8,0.0254,39.6,0.000907475,less than 120.191
1600.0,17.4,0.0254,39.6,0.0172206,between 125.721 and 129.9955
5000.0,0.0,0.1524,39.6,0.00193287,between 120.191 and 125.721
6300.0,12.6,0.1524,39.6,0.0584113,less than 120.191
1250.0,9.5,0.0254,55.5,0.0043284,greater than 129.9955
2000.0,5.4,0.1524,71.3,0.00401199,greater than 129.9955
2500.0,2.7,0.1524,71.3,0.00243851,between 125.721 and 129.9955
1000.0,5.4,0.1524,39.6,0.00485029,greater than 129.9955
1600.0,0.0,0.1524,39.6,0.00193287,greater than 129.9955
400.0,12.3,0.1016,39.6,0.0408268,between 125.721 and 129.9955
400.0,17.4,0.0254,31.7,0.0176631,between 120.191 and 125.721
5000.0,9.5,0.0254,71.3,0.00420654,greater than 129.9955
1000.0,5.4,0.1524,55.5,0.00433288,greater than 129.9955
630.0,9.9,0.1524,71.3,0.0193001,between 125.721 and 129.9955
5000.0,5.4,0.1524,55.5,0.00433288,less than 120.191
500.0,15.6,0.1016,39.6,0.0528487,less than 120.191
500.0,9.9,0.1524,31.7,0.0252785,between 125.721 and 129.9955
3150.0,15.4,0.0508,55.5,0.0271925,between 120.191 and 125.721
4000.0,4.0,0.2286,39.6,0.00473801,less than 120.191
6300.0,3.0,0.3048,39.6,0.00495741,less than 120.191
250.0,15.4,0.0508,71.3,0.0264269,between 120.191 and 125.721
