cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,strength
453.42,31.42,0.0,202.21,0.0,980.2,671.91,7.0,between 34.44277358 and 46.13628654
245.69,13.42,68.23,198.11,6.53,944.29,711.85,49.0,between 23.707115153 and 34.44277358
389.66,0.0,0.0,217.81,0.0,1093.19,768.49,119.0,greater than 46.13628654
299.29,93.84,0.0,184.85,0.0,883.91,679.17,14.0,between 23.707115153 and 34.44277358
234.19,0.0,105.35,175.49,8.29,1011.81,794.85,91.0,less than 23.707115153
205.38,165.85,0.0,192.38,0.0,986.38,821.62,35.0,between 34.44277358 and 46.13628654
486.25,0.0,0.0,208.75,0.0,1125.0,649.0,181.0,greater than 46.13628654
361.94,0.0,123.19,193.06,9.42,973.81,758.44,56.0,between 23.707115153 and 34.44277358
258.44,0.0,148.85,165.19,11.81,981.25,789.69,49.0,less than 23.707115153
395.69,32.81,0.0,186.56,0.0,957.56,682.5,119.0,between 34.44277358 and 46.13628654
208.13,0.0,96.88,182.13,6.5,1009.69,729.94,42.0,between 23.707115153 and 34.44277358
262.5,67.5,115.0,198.5,7.0,941.5,803.5,14.0,between 23.707115153 and 34.44277358
221.69,102.31,0.0,193.44,0.0,918.44,746.25,91.0,less than 23.707115153
462.19,0.0,0.0,201.94,0.0,1031.25,704.38,119.0,greater than 46.13628654
343.44,0.0,129.69,179.69,10.31,963.44,783.13,42.0,between 34.44277358 and 46.13628654
194.53,124.79,0.0,181.58,0.0,990.26,812.11,35.0,between 23.707115153 and 34.44277358
267.19,0.0,93.44,184.53,7.81,987.5,760.63,49.0,less than 23.707115153
400.63,23.44,0.0,188.13,0.0,976.88,694.38,119.0,between 34.44277358 and 46.13628654
289.38,0.0,140.63,193.13,11.25,1006.25,775.0,42.0,between 23.707115153 and 34.44277358
254.69,81.25,0.0,196.88,0.0,920.63,799.38,49.0,less than 23.707115153
484.38,0.0,0.0,206.25,0.0,1043.75,677.5,181.0,greater than 46.13628654
309.69,0.0,108.75,191.56,8.06,950.0,746.88,56.0,between 34.44277358 and 46.13628654
228.75,0.0,124.38,171.25,9.94,1013.13,794.69,14.0,between 23.707115153 and 34.44277358
368.13,0.0,0.0,201.88,0.0,1087.5,731.25,119.0,greater than 46.13628654
281.88,61.88,0.0,188.75,0.0,942.19,694.38,42.0,between 23.707115153 and 34.44277358
192.81,134.69,0.0,184.38,0.0,974.69,819.38,35.0,less than 23.707115153
446.88,0.0,0.0,214.38,0.0,1113.75,678.13,56.0,between 34.44277358 and 46.13628654
316.56,0.0,129.38,190.63,10.5,981.88,770.0,49.0,between 23.707115153 and 34.44277358
239.69,0.0,110.94,176.94,8.44,1008.75,790.31,42.0,less than 23.707115153
428.75,0.0,0.0,198.13,0.0,1063.13,710.94,119.0,greater than 46.13628654
294.38,0.0,96.56,193.44,7.19,951.25,761.56,56.0,between 34.44277358 and 46.13628654
217.81,93.13,0.0,186.88,0.0,990.63,807.5,49.0,less than 23.707115153
372.81,0.0,0.0,203.75,0.0,1091.88,727.81,42.0,between 34.44277358 and 46.13628654
263.44,0.0,130.63,182.81,10.94,972.81,786.56,14.0,between 23.707115153 and 34.44277358
194.69,125.0,0.0,183.44,0.0,983.44,812.81,35.0,between 23.707115153 and 34.44277358
453.13,0.0,0.0,208.13,0.0,1079.38,691.25,181.0,greater than 46.13628654
324.38,0.0,123.44,193.13,9.44,964.38,772.81,49.0,between 34.44277358 and 46.13628654
241.88,0.0,114.69,173.75,8.75,1005.0,789.69,42.0,less than 23.707115153
381.25,0.0,0.0,201.25,0.0,1080.0,734.38,119.0,between 34.44277358 and 46.13628654
306.88,0.0,132.81,191.25,11.06,988.13,760.94,56.0,between 23.707115153 and 34.44277358
223.13,0.0,96.56,180.0,6.94,996.56,802.5,14.0,less than 23.707115153
266.45,0.0,121.62,180.31,5.69,1057.6,779.32,28.0,less than 23.707115153
302.0,0.0,0.0,203.0,0.0,974.0,817.0,14.0,between 23.707115153 and 34.44277358
187.98,0.0,100.52,170.17,7.48,998.0,901.8,3.0,less than 23.707115153
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,3.0,less than 23.707115153
232.81,0.0,118.6,179.94,3.57,1007.3,746.8,90.0,between 34.44277358 and 46.13628654
183.9,122.6,0.0,203.5,0.0,959.2,800.0,3.0,less than 23.707115153
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180.0,greater than 46.13628654
250.0,0.0,95.69,187.42,5.53,956.86,861.17,56.0,between 34.44277358 and 46.13628654
491.0,26.0,123.0,201.0,3.93,822.0,699.0,3.0,between 23.707115153 and 34.44277358
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,100.0,between 34.44277358 and 46.13628654
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28.0,less than 23.707115153
194.68,0.0,100.52,170.17,7.48,998.0,901.8,3.0,less than 23.707115153
380.0,0.0,0.0,228.0,0.0,932.0,670.0,365.0,greater than 46.13628654
252.0,97.0,76.0,194.0,8.0,835.0,821.0,28.0,between 23.707115153 and 34.44277358
141.3,212.0,0.0,203.5,0.0,971.8,748.5,28.0,between 23.707115153 and 34.44277358
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,100.0,between 34.44277358 and 46.13628654
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28.0,less than 23.707115153
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3.0,between 23.707115153 and 34.44277358
290.2,193.5,0.0,185.7,0.0,998.2,704.3,7.0,less than 23.707115153
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,28.0,between 23.707115153 and 34.44277358
143.0,169.0,143.0,191.0,8.0,967.0,643.0,28.0,between 23.707115153 and 34.44277358
132.0,206.5,160.9,178.9,5.5,866.9,735.6,28.0,between 23.707115153 and 34.44277358
164.6,0.0,150.4,181.6,11.7,1023.3,728.9,28.0,less than 23.707115153
333.0,17.5,163.0,167.0,17.9,996.0,652.0,28.0,greater than 46.13628654
480.0,0.0,0.0,192.0,0.0,936.2,712.2,28.0,between 34.44277358 and 46.13628654
162.0,190.0,148.0,179.0,19.0,838.0,741.0,28.0,between 23.707115153 and 34.44277358
531.3,0.0,0.0,141.8,28.2,852.1,893.7,91.0,greater than 46.13628654
436.0,0.0,0.0,218.0,0.0,838.4,719.7,28.0,between 23.707115153 and 34.44277358
299.8,0.0,119.8,211.5,9.9,878.2,727.6,28.0,between 23.707115153 and 34.44277358
326.0,0.0,138.0,199.0,11.0,801.0,792.0,28.0,between 34.44277358 and 46.13628654
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,3.0,less than 23.707115153
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7.0,less than 23.707115153
236.0,0.0,0.0,194.0,0.0,968.0,885.0,28.0,less than 23.707115153
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,3.0,less than 23.707115153
288.21,53.19,64.89,183.45,6.13,1013.19,794.51,56.0,less than 23.707115153
