sex,length,diameter,height,whole_weight,shucked_weight,cisvera_weight,shell_weight,rings
F,0.67967564,0.52112144,0.19322352,1.3490665,0.65947986,0.28953063,0.31514812,between 9.0 and 11.0
F,0.66836184,0.5276666,0.19687282,1.5961488,0.73842704,0.38846678,0.40680376,greater than 11.0
M,0.57862544,0.4523533,0.14288987,0.9406209,0.46348906,0.18316202,0.25277796,greater than 11.0
M,0.53695416,0.4513288,0.12892927,0.7904173,0.21596278,0.16091432,0.2621196,greater than 11.0
M,0.42102668,0.3262786,0.1117754,0.54762787,0.2524357,0.09353221,0.18749051,between 9.0 and 11.0
I,0.38604122,0.2807025,0.0894502,0.24829008,0.12965603,0.040120143,0.07371778,less than 8.0
M,0.61414826,0.4885379,0.15416661,1.1117024,0.4939115,0.29218715,0.28570133,greater than 11.0
I,0.43281528,0.32824773,0.08879269,0.33144,0.14241084,0.0704166,0.10830171,less than 8.0
M,0.38183287,0.28403124,0.09852712,0.23263386,0.10435136,0.0339851,0.07844237,less than 8.0
I,0.19600007,0.15011725,0.03424615,0.008153475,-0.008020074,0.009890462,-0.0077268067,less than 8.0
I,0.4037968,0.30558506,0.10583478,0.30456713,0.13946478,0.0721468,0.07370294,between 8.0 and 9.0
I,0.5308481,0.40004832,0.122251876,0.67426336,0.21419218,0.14746962,0.23876773,greater than 11.0
F,0.59525394,0.46671656,0.1503852,0.931394,0.51342505,0.22625063,0.14384997,less than 8.0
M,0.50599337,0.38168657,0.12935863,0.569816,0.20246507,0.1285993,0.19917291,between 9.0 and 11.0
F,0.5526972,0.42193195,0.1494855,0.7046345,0.26119485,0.1594499,0.2162216,greater than 11.0
I,0.35084233,0.2629454,0.06136959,0.17820898,0.084076345,0.039997425,0.053463593,less than 8.0
F,0.5070684,0.39211965,0.118781455,0.620684,0.20896845,0.1581534,0.22615156,greater than 11.0
I,0.53088915,0.42359042,0.120204546,0.65433055,0.26590163,0.16457386,0.18400787,between 8.0 and 9.0
M,0.4976838,0.40074506,0.16253768,0.655234,0.20321018,0.13876049,0.25230172,greater than 11.0
F,0.6143341,0.49079973,0.17444514,1.1251067,0.49295267,0.25745103,0.32449672,between 8.0 and 9.0
F,0.5332292,0.40013295,0.13420346,0.66513664,0.29096597,0.16676751,0.15095675,between 9.0 and 11.0
F,0.6210837,0.49991173,0.1497717,1.2239058,0.51091516,0.2596637,0.36190462,greater than 11.0
I,0.015718274,0.030071598,0.06301211,-0.04105587,-0.021305481,0.0013512026,-0.038070448,less than 8.0
M,0.5793986,0.430583,0.17327598,1.0574604,0.35796025,0.27242956,0.3219402,greater than 11.0
M,0.60649526,0.47215253,0.15095493,0.9789746,0.43002102,0.18974155,0.3507995,greater than 11.0
I,0.45730895,0.32626623,0.12009539,0.40518928,0.19000995,0.084465764,0.11596471,less than 8.0
M,0.50492126,0.39059934,0.1393559,0.6652802,0.26135617,0.12518083,0.24075918,between 9.0 and 11.0
F,0.59873784,0.45345193,0.14437501,0.8731723,0.41393593,0.20403877,0.24485135,between 9.0 and 11.0
F,0.4207548,0.32366925,0.09746073,0.365385,0.15408069,0.0972765,0.10751341,greater than 11.0
M,0.66981363,0.5137856,0.18361132,1.5521257,0.6275413,0.38659358,0.3993955,between 8.0 and 9.0
M,0.47713226,0.3860723,0.11064654,0.48137987,0.19643646,0.11587197,0.14930324,between 8.0 and 9.0
F,0.5487774,0.4226961,0.15822113,0.72848374,0.29379335,0.13863958,0.24107413,greater than 11.0
I,0.33554286,0.25455964,0.09993018,0.22972265,0.1034708,0.043284163,0.07521234,between 8.0 and 9.0
F,0.64371747,0.5002388,0.15381983,1.1552268,0.5372118,0.2782715,0.32585514,between 9.0 and 11.0
I,0.47440466,0.35101885,0.11159384,0.4205114,0.1745669,0.082266934,0.13325197,greater than 11.0
M,0.6090984,0.48110354,0.18715203,1.0884788,0.4458787,0.2350009,0.2825953,between 9.0 and 11.0
M,0.6166641,0.4988403,0.19928768,1.1831862,0.5919194,0.22179742,0.29970893,between 9.0 and 11.0
M,0.5378255,0.42794868,0.1352149,0.7267353,0.3318759,0.15470158,0.20714542,between 9.0 and 11.0
I,0.5160153,0.4008436,0.12448491,0.6005127,0.2748368,0.1209925,0.16940208,greater than 11.0
F,0.46588853,0.3540054,0.11746626,0.46284667,0.1983942,0.10967457,0.13903251,greater than 11.0
M,0.53053,0.42781416,0.14997001,0.7005135,0.3213357,0.15027124,0.20495021,between 8.0 and 9.0
M,0.69217545,0.5760344,0.23783453,2.1195745,0.8367034,0.35901758,0.54327613,greater than 11.0
F,0.62368363,0.49535972,0.16925442,1.1542245,0.57718784,0.2443581,0.30157053,between 8.0 and 9.0
M,0.6662286,0.53119767,0.1864862,1.5768443,0.6998167,0.3954323,0.44225633,between 9.0 and 11.0
I,0.40864858,0.29719844,0.09271954,0.28213698,0.1362108,0.059391554,0.0819674,less than 8.0
M,0.42867827,0.32558432,0.1296308,0.45207325,0.16927299,0.09010105,0.13974114,greater than 11.0
M,0.49402133,0.37961262,0.13189544,0.54898053,0.21657903,0.13588843,0.17689194,between 8.0 and 9.0
