sex,length,diameter,height,whole_weight,shucked_weight,cisvera_weight,shell_weight,rings
F,0.30585548,0.23024496,0.079491064,0.12748796,0.07076087,0.027403284,0.041977044,less than 8.0
M,0.254654,0.15576597,0.052714415,0.02700131,0.022923686,0.008831312,0.022057699,less than 8.0
F,0.50884163,0.39956638,0.12746064,0.71713114,0.21155584,0.119150855,0.3097538,greater than 11.0
M,0.50429463,0.39421,0.13246354,0.677914,0.21468599,0.16164511,0.20086388,greater than 11.0
I,0.2618866,0.14537722,0.054797046,0.11685978,0.04170329,0.056250904,0.02692832,less than 8.0
F,0.5159721,0.40937093,0.14909565,0.65801215,0.2564031,0.12018715,0.21592979,between 8.0 and 9.0
F,0.63952523,0.50642604,0.17410107,1.3915471,0.6698951,0.2801193,0.33745313,between 9.0 and 11.0
F,0.4184578,0.29678243,0.0925513,0.31296864,0.114689045,0.061680965,0.114936516,between 8.0 and 9.0
I,0.4851895,0.38287926,0.13806298,0.69087476,0.23591505,0.15157089,0.22814354,greater than 11.0
F,0.6882295,0.5650304,0.20139329,1.5505002,0.6242923,0.43051305,0.4716312,greater than 11.0
F,0.5927176,0.5019296,0.17106037,1.3389469,0.45338473,0.2545773,0.52577454,greater than 11.0
M,0.5881912,0.46110785,0.15989318,0.9844004,0.34818622,0.23161736,0.2718667,between 9.0 and 11.0
F,0.54127795,0.43600836,0.14564462,0.9619611,0.30716136,0.23223735,0.26411828,greater than 11.0
I,0.33108768,0.25546178,0.07791457,0.16022693,0.060371477,0.049139526,0.063924976,between 8.0 and 9.0
I,0.41551456,0.29662234,0.074828856,0.24240838,0.16135593,0.059693318,0.06594915,less than 8.0
I,0.61058605,0.4846993,0.17388687,1.1278521,0.453627,0.20384677,0.34154746,greater than 11.0
F,0.44943085,0.36868313,0.12252193,0.5552562,0.31768006,0.15506913,0.15417017,between 9.0 and 11.0
F,0.41275248,0.28433338,0.11301146,0.30709055,0.13311508,0.063396275,0.116524555,between 9.0 and 11.0
F,0.598237,0.48664388,0.18829004,1.263775,0.52089924,0.2838873,0.35536298,greater than 11.0
F,0.6829348,0.55745494,0.19912489,1.8030131,0.8567767,0.38820958,0.44975284,greater than 11.0
F,0.5963048,0.4599806,0.13558976,0.9789112,0.512413,0.22701605,0.23733477,greater than 11.0
M,0.45619577,0.3433704,0.13333376,0.4638492,0.20415172,0.10734306,0.13122332,between 9.0 and 11.0
M,0.2875636,0.20080093,0.053060777,0.12248426,0.050359037,0.019850623,0.03543548,less than 8.0
M,0.43083352,0.33589855,0.11744634,0.27479753,0.124302596,0.074315645,0.07648042,less than 8.0
I,0.5995155,0.48984537,0.15478602,1.2428786,0.71171105,0.25633407,0.2927275,greater than 11.0
