sex,length,diameter,height,whole_weight,shucked_weight,cisvera_weight,shell_weight,rings
F,0.4658813,0.36639303,0.1098935,0.5777067,0.1867943,0.11077743,0.17704128,greater than 11.0
M,0.6741117,0.6049208,0.19720009,2.0676332,0.81201905,0.49762198,0.51823676,greater than 11.0
F,0.48823676,0.36822912,0.13924164,0.61391944,0.249523,0.12172172,0.18964954,between 8.0 and 9.0
F,0.58552873,0.44937345,0.16740988,0.95348203,0.41794485,0.22272742,0.24776192,between 8.0 and 9.0
M,0.72987384,0.57841974,0.20898429,1.8457232,0.86758584,0.4014418,0.4723905,greater than 11.0
M,0.61491656,0.5040116,0.18281104,1.3209082,0.43758133,0.2823399,0.4297834,greater than 11.0
F,0.47711933,0.35555413,0.118477635,0.49965167,0.19465609,0.110510446,0.17971265,between 8.0 and 9.0
M,0.5497522,0.44401065,0.16546702,0.84710115,0.3028923,0.178679,0.28460625,between 9.0 and 11.0
M,0.627162,0.46701163,0.1741706,1.0875051,0.5315938,0.25464842,0.30134633,between 8.0 and 9.0
M,0.5767217,0.45600563,0.16914286,1.0480624,0.47675413,0.22693951,0.29730672,between 8.0 and 9.0
I,0.5428913,0.5427869,0.17676254,1.1788207,0.6027882,0.26176992,0.28461587,less than 8.0
M,0.69462067,0.56510216,0.18491004,1.8626128,0.93466276,0.37817466,0.47729707,greater than 11.0
M,0.6600396,0.5115234,0.17038693,1.3068032,0.6819027,0.23757651,0.38930908,between 8.0 and 9.0
M,0.48498827,0.36354685,0.115631394,0.52226627,0.2792821,0.09101391,0.14127694,between 9.0 and 11.0
F,0.7026454,0.56690925,0.20279638,1.8573163,0.9569344,0.3972842,0.49955896,greater than 11.0
I,0.52688366,0.41740507,0.13740072,0.63725597,0.24353608,0.20574202,0.22148691,greater than 11.0
F,0.5337308,0.40611768,0.13563333,0.80136114,0.21793394,0.181704,0.29018465,greater than 11.0
M,0.541244,0.41285276,0.155078,0.8562947,0.32324836,0.17048578,0.29971462,greater than 11.0
M,0.4686032,0.36466897,0.10517681,0.550274,0.2052297,0.13287137,0.15976296,greater than 11.0
M,0.5054664,0.4034405,0.13420413,0.6897064,0.2792839,0.15571418,0.22110665,greater than 11.0
F,0.48983324,0.39314726,0.09923398,0.59339875,0.2991392,0.121739484,0.15055251,between 8.0 and 9.0
F,0.60206217,0.47169712,0.15538774,1.1889744,0.38712862,0.22990415,0.44902277,greater than 11.0
M,0.5618046,0.4378917,0.10971161,0.7144806,0.30081755,0.15086225,0.22315672,between 9.0 and 11.0
F,0.5572926,0.43354073,0.11965233,0.7718624,0.33185324,0.14664376,0.25012338,greater than 11.0
F,0.53957814,0.4251692,0.13465026,0.6386004,0.22712176,0.1548453,0.23862456,between 8.0 and 9.0
F,0.5774736,0.43094364,0.13554534,0.88863957,0.3915323,0.20818512,0.21175149,between 8.0 and 9.0
M,0.7101544,0.57880104,0.200985,2.042321,0.7567381,0.4764891,0.5402433,greater than 11.0
M,0.5562617,0.45472538,0.12833697,0.73171896,0.29228464,0.15843843,0.25915453,between 8.0 and 9.0
F,0.5071911,0.40521568,0.14652617,0.69737244,0.2572881,0.17833556,0.24382003,between 9.0 and 11.0
F,0.6398933,0.5224447,0.16525759,1.2975258,0.5606612,0.24227004,0.4265228,greater than 11.0
M,0.5876587,0.4539781,0.14047559,0.8633212,0.39605585,0.17616758,0.2596548,between 9.0 and 11.0
