sex,length,diameter,height,whole_weight,shucked_weight,cisvera_weight,shell_weight,rings
M,0.5363467,0.39288244,0.11665276,0.55481935,0.29165208,0.12637259,0.14369279,between 8.0 and 9.0
I,0.4089942,0.30887386,0.101863764,0.28529805,0.13216318,0.051269434,0.08027862,less than 8.0
I,0.35426816,0.26917762,0.09093699,0.21833521,0.085056745,0.027859848,0.07327779,less than 8.0
M,0.7096212,0.57058716,0.17484477,1.6805291,0.7789546,0.36791998,0.43323925,between 8.0 and 9.0
M,0.5780267,0.47892362,0.18943383,1.1443652,0.43333998,0.31604037,0.32175964,greater than 11.0
I,0.5646779,0.43482864,0.14633895,0.7418054,0.33724836,0.18161146,0.21454304,between 9.0 and 11.0
I,0.35338935,0.22892499,0.071607396,0.1925591,0.088664845,0.05246316,0.06091778,less than 8.0
I,0.39517406,0.31500217,0.09959862,0.3272267,0.14293328,0.073827974,0.10662169,less than 8.0
M,0.6275985,0.522589,0.2052791,1.3254462,0.5569322,0.33929858,0.4121919,greater than 11.0
M,0.6052598,0.48011273,0.14842167,1.3255641,0.5218022,0.258483,0.3597386,between 9.0 and 11.0
M,0.50282186,0.37662682,0.14000365,0.55533665,0.25503272,0.11329637,0.1526208,between 9.0 and 11.0
M,0.6230239,0.46048322,0.18226081,1.2015728,0.5319006,0.2400339,0.3365565,between 8.0 and 9.0
M,0.5235713,0.41082266,0.14908719,0.8939915,0.29548118,0.20074931,0.30208185,greater than 11.0
I,0.6640375,0.5185275,0.17265105,1.3270652,0.57668144,0.30074942,0.38880643,between 9.0 and 11.0
F,0.625519,0.50316644,0.16369395,1.0919845,0.52279747,0.2159081,0.31535372,between 9.0 and 11.0
F,0.63039416,0.5119517,0.18202662,1.2667384,0.55676335,0.30088744,0.3191902,between 8.0 and 9.0
I,0.4742775,0.36319792,0.12324594,0.53450304,0.22945702,0.110708535,0.16794334,between 8.0 and 9.0
F,0.47207588,0.37710395,0.11697689,0.44104737,0.17848572,0.1007805,0.13408302,between 8.0 and 9.0
M,0.5045369,0.39251497,0.14505859,0.72399825,0.2257622,0.16196135,0.28172648,greater than 11.0
M,0.3349083,0.24058034,0.07462712,0.18499084,0.07376109,0.027157934,0.050250694,between 8.0 and 9.0
M,0.55251837,0.43420476,0.1521951,0.81503046,0.32753345,0.1750004,0.27446598,between 9.0 and 11.0
F,0.6227027,0.47160152,0.14588852,1.0653323,0.6325233,0.2661488,0.24094373,between 8.0 and 9.0
M,0.5457329,0.43023846,0.14442566,0.7711443,0.31819528,0.17715424,0.21092907,between 9.0 and 11.0
I,0.5382633,0.40704748,0.14673391,0.672523,0.18586648,0.13717553,0.28026292,greater than 11.0
I,0.2255709,0.18050271,0.033709332,0.060960915,0.024638701,0.009509755,0.02365101,less than 8.0
I,0.40006086,0.29703107,0.10440869,0.31295186,0.14089942,0.07820485,0.08527524,less than 8.0
F,0.6095482,0.482084,0.16434266,1.1849245,0.42238697,0.26990908,0.33772182,greater than 11.0
F,0.69905216,0.56146014,0.19224578,2.005413,1.0491308,0.39592132,0.47827148,greater than 11.0
I,0.53884345,0.40526733,0.13244247,0.6589169,0.31569695,0.16969977,0.16632167,between 9.0 and 11.0
F,0.48195666,0.35617414,0.13782251,0.518649,0.1614798,0.1267466,0.17749003,between 9.0 and 11.0
F,0.43240437,0.32129756,0.11973558,0.3809219,0.18711124,0.078095384,0.10700915,between 9.0 and 11.0
M,0.61951125,0.4920369,0.17338859,1.1982057,0.36724576,0.26313722,0.42482048,greater than 11.0
M,0.3957159,0.28919354,0.13173147,0.32737684,0.11228917,0.08048268,0.120560855,greater than 11.0
M,0.55780846,0.44677094,0.123615175,0.7087772,0.27795604,0.17510548,0.22456393,between 9.0 and 11.0
M,0.51168305,0.413016,0.12773602,0.7330077,0.34941226,0.1540223,0.19869706,between 8.0 and 9.0
I,0.6912562,0.55359715,0.17516078,1.8462931,0.779235,0.4695126,0.5088245,greater than 11.0
M,0.66054153,0.5335046,0.19260101,1.8679752,0.7484423,0.39572084,0.52840877,greater than 11.0
I,0.54178566,0.43500763,0.12738112,0.7118883,0.33764613,0.17052911,0.17505206,between 8.0 and 9.0
I,0.41987166,0.30757514,0.1021158,0.3600709,0.15388806,0.10016108,0.085106336,less than 8.0
M,0.68225175,0.5393276,0.18052875,1.4966323,0.8125918,0.31944174,0.38139668,between 9.0 and 11.0
F,0.6649417,0.55000055,0.19697352,1.7077296,0.74439037,0.3113449,0.5593313,greater than 11.0
M,0.39448678,0.30343038,0.112036794,0.3332513,0.14723875,0.10263136,0.07495586,less than 8.0
M,0.58003145,0.40522707,0.14959107,0.81618965,0.37992123,0.16661619,0.22618677,between 9.0 and 11.0
F,0.6548062,0.5033891,0.18060124,1.3004801,0.60100865,0.24984306,0.3662313,greater than 11.0
I,0.37256104,0.27460298,0.11950875,0.3425329,0.17257997,0.07910506,0.08413672,between 8.0 and 9.0
I,0.3671419,0.27603737,0.06618477,0.19983697,0.098582536,0.053437177,0.060164284,less than 8.0
F,0.54115903,0.4155755,0.15252447,0.75238144,0.31577826,0.15598302,0.23863667,between 9.0 and 11.0
M,0.44439667,0.3299685,0.13796896,0.39563447,0.16365285,0.08357821,0.12208086,between 9.0 and 11.0
F,0.6853711,0.5291293,0.15861692,1.4098127,0.6253429,0.3681561,0.33742282,between 9.0 and 11.0
M,0.3912745,0.29460976,0.1260926,0.3827021,0.13714087,0.07738993,0.13440521,between 9.0 and 11.0
M,0.44073743,0.33751935,0.12316769,0.41243315,0.2191341,0.07059754,0.110151105,between 9.0 and 11.0
I,0.52457404,0.41108873,0.1371967,0.7554901,0.2827549,0.17278348,0.2483488,greater than 11.0
M,0.4330309,0.31499532,0.08734735,0.3111222,0.11411109,0.09163287,0.09152061,between 8.0 and 9.0
I,0.5792995,0.44956923,0.1431036,1.0191426,0.5063079,0.20903826,0.26292545,between 8.0 and 9.0
M,0.47837284,0.34334695,0.09325435,0.44976854,0.18819736,0.09366673,0.13456602,between 9.0 and 11.0
F,0.48824653,0.38878506,0.16070485,0.6346924,0.21802269,0.13423471,0.2237709,between 9.0 and 11.0
I,0.42141077,0.31003657,0.10631556,0.38326716,0.1703739,0.109569825,0.09631911,between 8.0 and 9.0
F,0.44153994,0.32903156,0.079995126,0.35906678,0.17829543,0.082355246,0.08879575,between 8.0 and 9.0
I,0.28569597,0.21870384,0.060986347,0.1438649,0.06690311,0.040633567,0.03849466,between 8.0 and 9.0
I,0.27406093,0.18424869,0.061861627,0.08987872,0.02715084,0.022370713,0.035012335,between 8.0 and 9.0
M,0.61593956,0.48683468,0.16977741,1.2440481,0.44186074,0.28750363,0.39273483,greater than 11.0
M,0.46404594,0.39641005,0.12626588,0.55048394,0.21227477,0.11394802,0.19015877,between 9.0 and 11.0
M,0.5196377,0.3792909,0.1639476,0.5959089,0.18571684,0.13505548,0.23873676,between 9.0 and 11.0
M,0.5767098,0.45151374,0.15028533,0.88908625,0.42364207,0.20987235,0.23060915,between 9.0 and 11.0
F,0.28167978,0.22044146,0.078253485,0.12345406,0.040483914,0.041017648,0.039965536,between 8.0 and 9.0
M,0.5573823,0.40491545,0.12742539,0.6690968,0.34372997,0.14860803,0.181396,between 9.0 and 11.0
F,0.5756891,0.42651597,0.1367535,0.8580251,0.4101084,0.17411132,0.22947669,between 9.0 and 11.0
I,0.30102548,0.2244628,0.07076447,0.14865486,0.06181964,0.027327936,0.05029733,less than 8.0
I,0.35867253,0.2869411,0.083049566,0.19259661,0.075186856,0.042969577,0.07325648,between 8.0 and 9.0
F,0.75946784,0.6155923,0.23842648,2.379927,1.2451594,0.63323605,0.5551657,greater than 11.0
I,0.3054808,0.21626745,0.07600535,0.14758638,0.06291205,0.025744073,0.046776738,less than 8.0
I,0.23383965,0.16386622,0.05890599,0.08216216,0.034605883,0.0060101533,0.023956526,less than 8.0
M,0.6786558,0.5086187,0.1733527,1.5735095,0.64047116,0.33467802,0.42307168,greater than 11.0
M,0.450542,0.3666363,0.12267464,0.53613454,0.24213296,0.12239657,0.14342885,between 9.0 and 11.0
M,0.6525512,0.5131118,0.16811778,1.575513,0.7198742,0.3595997,0.37043452,greater than 11.0
M,0.56298876,0.44840094,0.15518473,0.8116963,0.2938546,0.21936806,0.27389368,greater than 11.0
M,0.71922755,0.5563923,0.20704366,1.9433537,0.9387292,0.38277552,0.51067305,greater than 11.0
F,0.6565312,0.5424477,0.18420324,1.5886703,0.7670995,0.34286764,0.4217773,greater than 11.0
F,0.5719368,0.4480934,0.15503679,0.95174617,0.38731197,0.22525838,0.2537928,greater than 11.0
F,0.63344926,0.5183086,0.17254928,1.4706756,0.7481438,0.36717042,0.3798982,between 8.0 and 9.0
F,0.4628132,0.36038622,0.1132245,0.4655939,0.18719538,0.085300714,0.15315732,between 9.0 and 11.0
F,0.57469094,0.46854794,0.15720317,1.0991533,0.37255237,0.26367626,0.3400768,between 9.0 and 11.0
M,0.58973044,0.48511454,0.1577225,1.2832475,0.70513684,0.23913804,0.29575327,between 9.0 and 11.0
M,0.6065638,0.47781885,0.16307092,0.96096516,0.46681476,0.2273619,0.21077125,between 9.0 and 11.0
F,0.34130514,0.26065442,0.0849729,0.17809321,0.07421243,0.031447683,0.058603834,less than 8.0
M,0.42566964,0.3292963,0.10077187,0.308153,0.124039754,0.0558561,0.11033315,between 9.0 and 11.0
M,0.6726629,0.5560337,0.18872072,1.9213058,0.7327688,0.336358,0.55769014,greater than 11.0
F,0.58533186,0.4580442,0.16065393,0.98177433,0.5154231,0.22204012,0.21493852,between 8.0 and 9.0
I,0.48014474,0.38897777,0.11247213,0.5598697,0.2242401,0.13656442,0.18593092,between 9.0 and 11.0
