lever_position,ship_speed,gas_turbine_shaft_torque,gas_turbine_rate_of_revolutions,gas_generator_rate_of_revolutions,starboard_propeller_torque,port_propeller_torque,hp_turbine_exit_temperature,gt_compressor_outlet_air_temperature,hp_turbine_exit_pressure,gt_compressor_outlet_air_pressure,gas_turbine_exhaust_gas_pressure,turbine_injecton_control,fuel_flow,gt_compressor_decay_state_coefficient
8.206,24.0,50993.591,3087.441,9308.449,438.069,438.069,917.581,730.591,3.598,18.609,1.042,60.349,1.199,between 0.975 and 0.988
3.144,9.0,8376.591,1386.746,7075.449,60.327,60.327,581.581,580.591,1.391,7.441,1.02,12.259,0.242,between 0.962 and 0.975
9.3,27.0,72778.591,3560.409,9782.449,645.091,645.091,1080.581,782.591,4.488,22.401,1.05,90.849,1.799,less than 0.962
2.088,6.0,3545.591,1344.281,6829.449,22.409,22.409,562.581,567.591,1.252,6.699,1.019,22.939,0.215,less than 0.962
7.148,21.0,39007.591,2678.049,9124.449,332.429,332.429,822.581,687.591,2.979,15.699,1.036,44.401,0.883,between 0.975 and 0.988
7.097,20.0,39457.121,2685.678,9098.521,329.191,329.191,821.395,693.589,2.981,15.467,1.034,42.982,0.869,between 0.962 and 0.975
5.349,16.0,23817.928,2002.531,8764.941,201.499,201.499,745.821,655.191,2.341,12.551,1.028,28.439,0.574,less than 0.962
3.443,10.0,9513.481,1438.011,7251.319,69.579,69.579,613.671,593.399,1.531,8.199,1.022,15.637,0.318,between 0.975 and 0.988
8.865,25.0,52342.159,3119.871,9385.942,451.781,451.781,943.278,741.209,3.637,19.082,1.043,63.251,1.282,greater than 0.988
6.598,19.0,31349.781,2402.751,8987.468,263.781,263.781,814.219,682.911,2.755,14.351,1.032,37.395,0.751,between 0.962 and 0.975
4.781,14.0,17324.101,1641.689,7945.691,125.941,125.941,678.589,623.501,1.833,9.911,1.025,21.431,0.423,less than 0.962
7.554,22.0,40519.881,2731.391,9183.191,341.909,341.909,856.281,705.391,3.059,16.221,1.037,46.819,0.943,between 0.975 and 0.988
2.695,7.0,5308.859,1382.549,6939.781,35.549,35.549,559.731,575.531,1.365,7.409,1.02,10.637,0.229,greater than 0.988
9.057,26.0,74019.601,3571.601,9829.581,659.341,659.341,1121.531,794.781,4.601,23.139,1.051,91.981,1.829,less than 0.962
