lever_position,ship_speed,gas_turbine_shaft_torque,gas_turbine_rate_of_revolutions,gas_generator_rate_of_revolutions,starboard_propeller_torque,port_propeller_torque,hp_turbine_exit_temperature,gt_compressor_outlet_air_temperature,hp_turbine_exit_pressure,gt_compressor_outlet_air_pressure,gas_turbine_exhaust_gas_pressure,turbine_injecton_control,fuel_flow,gt_compressor_decay_state_coefficient
5.153,15,21628.21,1924.26,8499.83,175.29,175.29,710.161,641.001,2.074,10.966,1.026,24.942,0.504,less than 0.962
7.151,21,39005.35,2676.98,9133.85,332.16,332.16,828.271,692.379,2.966,15.575,1.035,44.205,0.876,between 0.962 and 0.975
6.188,18,29783.44,2307.28,8809.64,246.34,246.34,771.071,666.881,2.509,13.183,1.03,34.163,0.678,between 0.975 and 0.988
1.14,3,3212.29,1410.29,6734.41,11.59,11.59,517.141,562.991,1.214,6.539,1.019,0.0,0.201,less than 0.962
4.172,12,14727.59,1547.49,7812.81,113.82,113.82,646.511,609.551,1.655,8.846,1.022,17.354,0.343,greater than 0.988
3.14,9,8376.64,1386.53,7052.75,60.31,60.31,570.319,577.629,1.391,7.554,1.02,11.792,0.236,greater than 0.988
7.153,21,38995.39,2677.71,9126.61,332.23,332.23,819.671,686.731,2.969,15.401,1.036,43.464,0.885,between 0.975 and 0.988
9.29,27,72766.21,3560.19,9733.86,644.99,644.99,1075.26,779.059,4.539,22.781,1.051,89.651,1.761,greater than 0.988
5.151,15,21635.59,1923.91,8498.26,175.25,175.25,696.361,634.629,2.079,11.016,1.026,24.732,0.494,greater than 0.988
2.101,6,5289.29,1386.84,6776.28,29.39,29.39,582.811,567.459,1.284,7.048,1.02,20.531,0.236,between 0.962 and 0.975
7.155,21,38987.19,2677.91,9130.69,332.26,332.26,826.401,692.139,2.965,15.427,1.035,44.023,0.864,less than 0.962
1.138,3,4641.85,1402.35,6695.62,9.436,9.436,545.859,555.741,1.243,6.69,1.019,0.0,0.195,greater than 0.988
6.191,18,29792.99,2308.11,8835.89,246.44,246.44,780.881,672.931,2.502,13.178,1.03,34.436,0.684,less than 0.962
5.146,15,21637.19,1924.13,8506.61,175.29,175.29,715.409,639.631,2.072,10.998,1.026,25.227,0.5,less than 0.962
8.203,24,50987.2,3086.58,9308.47,437.81,437.81,921.269,733.681,3.564,18.201,1.041,60.011,1.192,between 0.962 and 0.975
4.164,12,14724.75,1547.41,7801.25,113.81,113.81,649.801,610.549,1.656,8.901,1.022,17.503,0.347,less than 0.962
3.142,9,8373.5,1386.29,7045.21,60.29,60.29,577.021,579.641,1.395,7.476,1.02,11.611,0.237,greater than 0.988
1.139,3,4939.94,1410.38,6693.88,10.46,10.46,555.609,561.121,1.245,6.731,1.019,13.969,0.255,greater than 0.988
2.103,6,6079.25,1396.92,6777.32,31.93,31.93,584.121,569.661,1.302,7.086,1.02,0.0,0.232,greater than 0.988
7.164,21,39016.82,2678.61,9127.96,332.42,332.42,833.641,693.331,2.971,15.59,1.036,44.409,0.891,between 0.975 and 0.988
6.193,18,29801.51,2309.19,8841.38,246.59,246.59,781.191,673.501,2.505,13.207,1.03,34.554,0.691,greater than 0.988
9.29,27,72764.31,3560.24,9760.35,645.04,645.04,1072.09,780.499,4.505,22.799,1.05,90.391,1.793,greater than 0.988
5.149,15,21629.34,1924.23,8480.98,175.28,175.28,701.849,638.401,2.085,11.044,1.026,25.012,0.496,greater than 0.988
4.168,12,14731.74,1548.37,7837.59,113.88,113.88,652.201,613.641,1.654,8.859,1.022,17.555,0.351,less than 0.962
7.166,21,38998.78,2678.85,9130.72,332.41,332.41,828.531,692.969,2.967,15.55,1.036,44.305,0.863,less than 0.962
1.14,3,2358.81,1411.79,6704.96,11.38,11.38,501.489,563.241,1.218,6.503,1.019,0.0,0.159,greater than 0.988
3.149,9,8379.82,1387.69,7161.14,60.4,60.4,585.601,582.191,1.396,7.58,1.021,12.048,0.242,greater than 0.988
5.154,15,21637.93,1924.55,8513.38,175.35,175.35,714.499,640.659,2.069,10.988,1.026,25.145,0.498,less than 0.962
9.29,27,72777.22,3560.55,9777.89,645.22,645.22,1095.25,784.721,4.499,22.857,1.049,91.449,1.81,less than 0.962
2.095,6,4379.36,1349.82,6774.13,28.35,28.35,573.469,566.129,1.291,7.037,1.02,17.982,0.219,greater than 0.988
7.149,21,39006.47,2677.49,9129.45,332.32,332.32,824.101,691.399,2.965,15.499,1.036,43.77,0.879,between 0.975 and 0.988
4.165,12,14726.22,1548.17,7803.49,113.76,113.76,646.989,609.621,1.652,8.805,1.022,17.401,0.339,less than 0.962
5.153,15,21634.39,1924.43,8503.16,175.33,175.33,707.859,639.601,2.073,11.025,1.026,25.134,0.504,less than 0.962
6.199,18,29803.84,2309.29,8843.38,246.62,246.62,783.951,674.301,2.507,13.235,1.03,34.698,0.699,greater than 0.988
1.138,3,5021.51,1412.33,6722.09,10.61,10.61,579.499,562.781,1.255,6.788,1.019,0.0,0.224,greater than 0.988
7.162,21,39009.98,2678.67,9126.97,332.41,332.41,830.269,693.499,2.97,15.53,1.036,44.449,0.881,between 0.962 and 0.975
3.151,9,8384.99,1388.39,7104.65,60.43,60.43,585.841,583.909,1.399,7.545,1.021,12.239,0.252,greater than 0.988
9.29,27,72766.99,3560.16,9752.25,645.01,645.01,1076.69,780.19,4.52,22.789,1.051,90.319,1.795,less than 0.962
5.145,15,21633.46,1924.35,8496.75,175.29,175.29,703.959,638.339,2.079,11.018,1.026,25.079,0.499,greater than 0.988
4.171,12,14729.14,1548.56,7824.29,113.85,113.85,648.209,610.949,1.653,8.801,1.022,17.457,0.346,less than 0.962
6.195,18,29804.55,2309.28,8842.78,246.59,246.59,781.551,673.601,2.508,13.224,1.03,34.638,0.698,greater than 0.988
1.141,3,2984.38,1413.21,6709.22,11.95,11.95,518.811,564.241,1.227,6.582,1.019,0.0,0.175,between 0.962 and 0.975
7.168,21,39010.84,2679.03,9133.85,332.49,332.49,831.999,694.031,2.973,15.629,1.036,44.729,0.876,between 0.975 and 0.988
2.097,6,4752.25,1393.59,6775.29,30.18,30.18,584.191,567.971,1.305,7.116,1.02,20.985,0.238,greater than 0.988
3.146,9,8379.21,1388.19,7166.83,60.38,60.38,582.911,582.291,1.398,7.59,1.021,12.053,0.24,greater than 0.988
5.155,15,21636.92,1924.61,8512.99,175.37,175.37,716.859,641.099,2.065,10.965,1.026,25.246,0.505,less than 0.962
9.29,27,72779.41,3560.59,9785.98,645.29,645.29,1101.13,785.351,4.503,22.855,1.049,91.729,1.829,less than 0.962
6.202,18,29805.89,2310.28,8846.29,246.72,246.72,785.109,675.291,2.51,13.256,1.03,34.799,0.706,greater than 0.988
1.138,3,4468.19,1412.81,6727.44,10.94,10.94,543.401,557.221,1.235,6.542,1.019,0.0,0.188,between 0.975 and 0.988
4.169,12,14729.29,1548.53,7816.41,113.78,113.78,647.181,610.519,1.651,8.793,1.022,17.403,0.34,less than 0.962
7.169,21,39011.47,2679.14,9134.78,332.51,332.51,833.581,694.449,2.975,15.671,1.036,44.929,0.875,between 0.975 and 0.988
5.148,15,21631.97,1924.44,8492.99,175.29,175.29,703.309,638.699,2.082,11.061,1.026,25.138,0.503,greater than 0.988
3.151,9,8382.33,1387.47,7095.37,60.32,60.32,579.551,583.009,1.397,7.54,1.021,11.987,0.244,greater than 0.988
5.587,17,28419.281,2261.119,8753.329,221.479,221.479,744.139,659.831,2.436,12.555,1.029,30.817,0.633,between 0.962 and 0.975
8.115,25,50371.029,3056.171,9281.141,432.199,432.199,911.489,727.391,3.574,18.349,1.041,59.135,1.181,between 0.975 and 0.988
9.151,26,72319.881,3531.451,9739.781,638.861,638.861,1073.481,781.931,4.469,22.619,1.049,90.192,1.768,greater than 0.988
3.021,8,8141.609,1374.059,6945.781,57.349,57.349,583.801,579.189,1.357,7.411,1.02,11.911,0.239,between 0.962 and 0.975
7.381,22,38513.781,2649.881,9063.981,324.121,324.121,819.489,691.409,2.955,15.235,1.034,43.495,0.861,less than 0.962
1.201,4,4619.781,1411.981,6718.601,11.699,11.699,492.941,555.781,1.221,6.399,1.019,4.941,0.159,between 0.975 and 0.988
9.201,27,72680.601,3559.921,9774.201,644.451,644.451,1099.201,785.501,4.501,22.781,1.05,91.421,1.793,less than 0.962
6.081,19,29981.091,2317.051,8841.701,248.641,248.641,778.561,668.821,2.521,13.341,1.031,35.197,0.681,between 0.962 and 0.975
4.921,13,14659.531,1543.591,7793.091,114.091,114.091,647.551,608.871,1.661,8.911,1.022,17.291,0.35,greater than 0.988
5.631,16,21543.801,1921.851,8481.531,174.881,174.881,725.091,642.551,2.081,11.211,1.026,25.751,0.512,between 0.962 and 0.975
7.149,21,38881.401,2672.941,9129.441,330.581,330.581,832.121,694.161,2.967,15.459,1.036,44.601,0.891,between 0.975 and 0.988
1.201,3,984.309,1384.199,6703.159,9.409,9.409,476.509,554.159,1.127,6.159,1.019,0.0,0.094,less than 0.962
3.021,9,8354.149,1386.539,7089.329,60.199,60.199,584.099,580.669,1.399,7.499,1.02,12.609,0.258,less than 0.962
1.138,3,414.27,1356.591,6682.641,8.018,8.018,463.304,550.995,1.108,5.972,1.019,2.849,0.079,between 0.962 and 0.975
4.921,12,14723.791,1543.901,7786.271,113.991,113.991,654.091,611.858,1.654,8.958,1.022,17.493,0.349,between 0.962 and 0.975
2.088,6,3449.851,1348.601,6868.101,23.101,23.101,522.651,562.851,1.213,6.496,1.019,19.271,0.167,between 0.975 and 0.988
6.081,18,29763.981,2307.151,8805.981,246.331,246.331,751.899,661.141,2.51,13.201,1.031,33.201,0.658,greater than 0.988
8.115,24,50988.641,3086.551,9293.281,438.051,438.051,915.361,726.441,3.598,18.671,1.042,60.011,1.191,greater than 0.988
3.021,9,8355.339,1386.521,7063.959,60.241,60.241,579.489,579.429,1.39,7.449,1.02,12.061,0.244,between 0.975 and 0.988
6.081,18,29760.771,2306.539,8815.509,245.969,245.969,749.939,662.919,2.51,13.059,1.031,32.719,0.646,between 0.975 and 0.988
3.021,9,8377.081,1386.751,7097.139,60.509,60.509,593.449,586.509,1.399,7.549,1.02,12.149,0.252,between 0.962 and 0.975
2.088,6,2844.701,1358.881,6789.221,25.531,25.531,505.641,559.671,1.193,6.411,1.019,10.691,0.138,between 0.962 and 0.975
5.631,15,21635.651,1924.091,8490.341,175.341,175.341,727.691,643.091,2.079,11.051,1.026,25.971,0.509,less than 0.962
8.115,24,50994.191,3087.321,9321.191,438.471,438.471,923.341,731.811,3.589,18.459,1.042,60.159,1.186,between 0.975 and 0.988
2.088,6,6052.091,1352.611,6835.791,24.051,24.051,608.551,576.551,1.304,7.081,1.019,22.231,0.273,less than 0.962
3.021,9,8378.211,1386.639,7071.639,60.129,60.129,588.639,580.529,1.39,7.429,1.02,12.139,0.247,between 0.962 and 0.975
7.149,21,38951.201,2671.941,9114.661,330.751,330.751,832.641,693.661,2.951,15.341,1.035,43.831,0.877,less than 0.962
3.021,9,8371.801,1386.521,7073.881,60.151,60.151,584.881,582.601,1.401,7.589,1.02,12.741,0.255,between 0.975 and 0.988
2.088,6,3733.181,1385.841,6797.331,29.791,29.791,521.931,563.061,1.235,6.659,1.02,0.0,0.151,between 0.975 and 0.988
9.201,27,72773.761,3560.151,9761.091,644.911,644.911,1079.551,777.091,4.499,22.731,1.05,90.219,1.796,less than 0.962
8.115,24,50983.021,3086.341,9278.351,437.701,437.701,913.201,725.511,3.576,18.441,1.042,59.801,1.178,greater than 0.988
3.021,9,8356.501,1386.419,7091.681,60.099,60.099,580.399,579.199,1.38,7.381,1.02,11.879,0.239,between 0.962 and 0.975
2.088,6,2930.531,1368.631,6755.141,27.071,27.071,502.041,559.261,1.191,6.451,1.019,4.851,0.129,between 0.975 and 0.988
6.081,18,29761.981,2306.601,8800.161,245.911,245.911,748.191,659.571,2.51,13.061,1.031,32.901,0.65,greater than 0.988
8.115,24,50995.131,3087.441,9295.651,437.911,437.911,929.781,735.131,3.569,18.301,1.041,60.061,1.198,less than 0.962
2.088,6,6038.531,1353.201,6839.431,24.341,24.341,609.031,574.991,1.294,6.981,1.019,21.341,0.265,between 0.962 and 0.975
3.021,9,8379.701,1386.631,7120.461,60.151,60.151,584.961,584.221,1.401,7.561,1.02,12.391,0.251,less than 0.962
7.149,21,38993.691,2672.969,9124.151,330.621,330.621,840.201,695.329,2.965,15.509,1.035,45.159,0.898,less than 0.962
3.021,9,8359.461,1386.551,7124.571,60.069,60.069,588.691,583.761,1.388,7.409,1.02,12.129,0.246,between 0.962 and 0.975
2.088,6,3732.291,1385.871,6804.391,30.349,30.349,523.791,563.561,1.249,6.729,1.019,0.0,0.161,between 0.975 and 0.988
9.201,27,72766.601,3560.201,9753.921,644.531,644.531,1085.041,781.201,4.499,22.721,1.05,88.401,1.781,between 0.975 and 0.988
8.115,24,50985.741,3087.021,9292.201,438.361,438.361,919.241,729.341,3.609,18.691,1.042,60.891,1.202,greater than 0.988
3.021,9,8355.381,1386.491,7092.461,60.229,60.229,584.311,580.551,1.392,7.479,1.02,12.469,0.251,less than 0.962
7.055,20,34451.799,2511.489,8912.391,299.492,299.492,794.104,671.431,2.819,14.191,1.034,40.492,0.791,between 0.962 and 0.975
3.491,10,12539.191,1543.822,7593.919,98.291,98.291,623.191,605.671,1.702,8.991,1.023,18.227,0.361,less than 0.962
9.191,26,69459.391,3359.982,9639.201,621.431,621.431,1056.671,781.212,4.395,22.191,1.046,86.431,1.699,greater than 0.988
5.628,16,23318.982,2019.191,8593.201,201.982,201.982,751.982,653.191,2.431,12.671,1.029,30.191,0.601,less than 0.962
2.669,7,4821.982,1421.982,6942.021,41.982,41.982,571.982,585.201,1.359,7.201,1.021,8.201,0.201,between 0.975 and 0.988
8.882,25,52191.201,3145.801,9439.201,451.201,451.201,958.201,741.982,3.699,19.201,1.041,63.201,1.282,between 0.975 and 0.988
4.351,12,15639.201,1645.982,7949.982,123.982,123.982,665.201,620.982,1.829,9.531,1.025,20.982,0.421,less than 0.962
6.429,19,29459.982,2495.982,9049.982,279.201,279.201,824.201,684.201,2.939,14.939,1.033,39.201,0.821,between 0.962 and 0.975
1.982,4,2911.982,1395.201,6719.982,14.201,14.201,499.982,554.982,1.201,6.201,1.019,3.201,0.141,less than 0.962
8.019,23,50319.201,3045.982,9279.201,429.201,429.201,919.982,726.201,3.559,18.559,1.042,59.982,1.231,greater than 0.988
3.982,11,9461.982,1519.982,7431.982,85.201,85.201,609.201,596.201,1.492,8.201,1.022,14.201,0.301,between 0.962 and 0.975
5.839,17,25191.982,2145.982,8691.201,221.982,221.982,779.201,663.982,2.559,13.201,1.031,33.201,0.691,less than 0.962
9.109,28,73591.982,3619.982,9851.982,651.982,651.982,1089.201,786.201,4.531,22.731,1.049,90.201,1.781,less than 0.962
