lever_position,ship_speed,gas_turbine_shaft_torque,gas_turbine_rate_of_revolutions,gas_generator_rate_of_revolutions,starboard_propeller_torque,port_propeller_torque,hp_turbine_exit_temperature,gt_compressor_outlet_air_temperature,hp_turbine_exit_pressure,gt_compressor_outlet_air_pressure,gas_turbine_exhaust_gas_pressure,turbine_injecton_control,fuel_flow,gt_compressor_decay_state_coefficient
8.26,24.05,51004.39,3087.62,9309.64,438.36,438.36,947.74,738.53,3.597,18.636,1.041,62.01,1.233,between 0.962 and 0.975
1.13,3.01,2835.42,1371.73,6782.35,11.51,11.51,505.35,559.19,1.203,6.475,1.019,0.0,0.151,between 0.975 and 0.988
9.28,26.98,72771.24,3560.35,9771.85,644.79,644.79,1083.55,782.13,4.503,22.459,1.049,90.37,1.777,less than 0.962
6.18,18.05,29762.36,2306.81,8791.49,246.01,246.01,768.83,664.34,2.513,13.294,1.031,33.93,0.679,greater than 0.988
7.15,21.07,38997.29,2678.03,9120.89,332.36,332.36,821.32,687.26,2.982,15.655,1.036,43.85,0.879,greater than 0.988
3.15,9.01,8379.47,1386.79,7068.42,60.37,60.37,591.21,581.58,1.393,7.51,1.02,12.29,0.246,between 0.975 and 0.988
5.38,15.04,21636.71,1924.37,8495.45,175.52,175.52,709.63,640.92,2.084,11.016,1.026,25.04,0.503,less than 0.962
2.14,6.02,5654.22,1393.93,6817.95,31.63,31.63,565.88,568.44,1.299,6.958,1.02,0.0,0.211,greater than 0.988
8.24,24.03,50997.14,3087.55,9307.23,438.14,438.14,938.92,735.81,3.592,18.571,1.041,61.43,1.221,between 0.962 and 0.975
4.17,12.02,14721.43,1547.44,7752.42,113.76,113.76,638.75,605.97,1.659,8.866,1.023,17.03,0.34,between 0.962 and 0.975
9.29,26.99,72778.56,3560.38,9785.56,644.86,644.86,1098.31,784.92,4.506,22.639,1.05,91.51,1.801,greater than 0.988
7.17,21.09,39055.63,2679.33,9124.36,332.53,332.53,824.67,688.13,2.992,15.698,1.036,44.41,0.881,greater than 0.988
3.14,9.01,8376.48,1386.74,7065.16,60.32,60.32,585.67,579.51,1.392,7.496,1.02,12.03,0.237,between 0.975 and 0.988
1.13,3.01,3557.31,1373.55,6800.15,9.29,9.29,541.24,557.81,1.228,6.622,1.019,7.03,0.185,greater than 0.988
6.19,18.06,29768.43,2306.83,8808.21,246.07,246.07,773.59,665.59,2.517,13.329,1.031,34.14,0.688,greater than 0.988
5.37,15.02,21632.83,1924.33,8481.36,175.46,175.46,701.95,630.14,2.085,10.958,1.026,24.69,0.487,less than 0.962
2.13,6.01,3592.45,1395.22,6814.61,29.83,29.83,516.46,561.83,1.229,6.599,1.02,0.0,0.144,greater than 0.988
8.26,24.05,51005.23,3087.64,9309.97,438.35,438.35,948.31,738.55,3.598,18.644,1.041,62.02,1.235,between 0.962 and 0.975
9.28,26.98,72769.35,3560.35,9772.07,644.79,644.79,1085.91,783.12,4.504,22.491,1.049,90.52,1.783,greater than 0.988
4.16,12.01,14718.28,1547.41,7735.18,113.72,113.72,635.29,603.32,1.661,8.845,1.023,16.95,0.338,between 0.962 and 0.975
7.16,21.08,39001.64,2678.04,9117.69,332.41,332.41,828.85,690.28,2.986,15.729,1.036,44.54,0.886,greater than 0.988
5.63,18.24,32514.49,2431.19,8934.59,283.15,283.15,794.21,670.85,2.83,14.21,1.036,39.41,0.791,between 0.975 and 0.988
7.51,20.59,43567.89,2945.67,9456.32,401.89,401.89,868.49,716.29,3.21,16.53,1.043,51.29,1.053,greater than 0.988
