tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab
0.6607779,9.770709,8.4806,1.1061836,2.527027,-1.3287586,-0.6876225,-0.49725145,0.9185137,0.5583487,0.6916333,0.21040785,between 0.01714170443331965 and 0.044878440872278276
2.3429906,4.560224,6.4782557,7.7428546,4.6228704,-1.6824691,-1.354924,-1.5747137,0.6785891,0.56181365,0.2202698,0.34032288,between -0.015556906596825749 and 0.01714170443331965
8.963859,5.9875917,7.4976997,0.5479648,3.466425,-1.0168009,-1.6042088,-0.8624344,0.10372955,0.6082313,0.5633454,0.56940436,between 0.01714170443331965 and 0.044878440872278276
4.0110455,1.6671752,0.8363433,5.059873,4.235843,-1.8965199,-0.9519969,-1.3861264,0.74146575,0.15508232,0.7651662,0.9567625,between -0.015556906596825749 and 0.01714170443331965
0.30711725,4.5838237,8.729108,4.481844,3.4724405,-1.7811236,-0.89293426,-0.8077743,0.6921759,0.2434761,0.74338675,0.5199314,between 0.01714170443331965 and 0.044878440872278276
6.623779,3.725108,4.312775,8.973133,3.1190054,-1.3856252,-0.92136085,-0.80722463,0.6902997,0.344606,0.23184595,0.39368463,between -0.015556906596825749 and 0.01714170443331965
1.4877572,4.402144,8.177809,3.3296213,3.200311,-0.6080821,-1.1044555,-1.4787166,0.5763997,0.07450829,0.58853203,0.74105895,between 0.01714170443331965 and 0.044878440872278276
0.8681769,8.451944,2.9134803,6.317398,2.929648,-0.9157744,-0.7573303,-1.2386773,0.8629563,0.78561753,0.34545562,0.53586996,between 0.01714170443331965 and 0.044878440872278276
2.001588,1.4005545,5.9185643,3.5631952,4.5345182,-1.5066336,-2.008867,-1.0124406,0.41775382,0.57961744,0.15147956,0.19961794,less than -0.015556906596825749
4.4884553,1.96651,3.8241775,2.4699526,2.8751466,-1.8671473,-0.6445527,-0.43470767,0.8843408,0.7039019,0.86197877,0.6718162,between -0.015556906596825749 and 0.01714170443331965
7.7018685,8.773355,5.477179,4.5004325,4.012577,-1.1737671,-1.7071577,-1.1510551,0.82579464,0.19324248,0.40622127,0.82742023,greater than 0.044878440872278276
9.247467,3.5735407,4.1751947,8.12462,2.939632,-1.0502192,-0.76090294,-1.119491,0.4567552,0.6313656,0.90744185,0.20167364,greater than 0.044878440872278276
5.0312433,1.8037097,8.34549,8.721034,4.714975,-1.6050425,-1.5261112,-1.5656223,0.09784119,0.59259814,0.49511966,0.72453976,between -0.015556906596825749 and 0.01714170443331965
2.1214166,1.2199445,2.7554026,5.4954686,3.2135646,-1.7910918,-0.4607773,-0.933232,0.45807764,0.93876004,0.27079308,0.6007146,greater than 0.044878440872278276
9.067053,5.7278385,1.129696,4.4233727,4.6604505,-1.6809659,-1.7370332,-1.2604749,0.49582332,0.5071381,0.34497616,0.66995573,between 0.01714170443331965 and 0.044878440872278276
4.2126765,8.988539,3.1969028,10.07192,4.602109,-1.6679987,-1.3243511,-1.5953838,0.18639769,0.66742986,0.56281644,0.4268193,between -0.015556906596825749 and 0.01714170443331965
5.4352083,3.1738534,7.602203,1.5560458,4.570738,-0.9149759,-1.9363252,-1.7667587,0.4757729,0.9874104,0.77920467,0.9883402,greater than 0.044878440872278276
9.666308,7.5708227,10.108913,8.272342,3.6661234,-1.8045073,-0.7261506,-1.1353071,0.15138458,0.91180944,0.8323516,0.6241622,greater than 0.044878440872278276
4.202973,3.3901522,2.5274386,6.499675,5.110922,-1.7655424,-1.9443622,-1.3951643,0.9383368,0.6911484,0.53554064,0.07010333,between 0.01714170443331965 and 0.044878440872278276
4.375584,5.988433,7.4421597,0.89715266,2.5357182,-0.89692605,-0.93753856,-0.72624993,0.48430735,0.23939948,0.433249,0.4655868,greater than 0.044878440872278276
