tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab
4.9944344,3.436288,6.9009867,0.06086442,2.9966693,-1.439709,-0.49690542,-1.0612643,0.19370885,0.92634463,0.69449717,0.5801783,greater than 0.044878440872278276
0.86094433,2.0710504,7.2022853,4.4802656,3.935134,-1.0222913,-1.9800303,-0.9262236,0.86172104,0.9580043,0.465696,0.055779215,less than -0.015556906596825749
2.763122,8.169538,8.532261,3.481593,4.0698705,-1.7611681,-1.0295287,-1.2909325,0.06336031,0.43478474,0.8756708,0.6987436,between 0.01714170443331965 and 0.044878440872278276
4.3582053,3.7111225,6.0215087,1.8467869,3.7843735,-1.5200258,-1.2426484,-1.0169108,0.13935111,0.29728958,0.859857,0.25272557,between 0.01714170443331965 and 0.044878440872278276
7.9462233,5.042653,0.780296,4.257094,4.6448483,-1.9024274,-1.4184989,-1.3365903,0.07102938,0.7102521,0.8727011,0.47360235,between 0.01714170443331965 and 0.044878440872278276
6.716031,6.794292,4.1010623,4.9177423,2.510724,-0.6737293,-0.65861374,-1.1495503,0.11160505,0.6508598,0.8925482,0.880155,less than -0.015556906596825749
3.71758,9.054392,1.4117157,3.8155346,4.1258836,-1.9257445,-1.1916869,-0.9901253,0.20192315,0.9042715,0.71325195,0.8698292,greater than 0.044878440872278276
3.652237,2.804673,2.8945441,8.263747,3.0648596,-0.72011614,-0.73342097,-1.6182883,0.90735966,0.91977715,0.51202774,0.35288337,between 0.01714170443331965 and 0.044878440872278276
3.2995708,1.2643745,1.8855511,7.82753,4.67981,-1.2119093,-1.9318215,-1.5264173,0.97173756,0.47541824,0.39750537,0.06369828,between 0.01714170443331965 and 0.044878440872278276
3.3398538,0.7571925,2.7574425,7.1794457,5.035547,-1.7438278,-1.8389593,-1.5051395,0.06654693,0.6273328,0.41989818,0.95212096,between 0.01714170443331965 and 0.044878440872278276
9.01537,5.934478,8.627514,8.815028,3.9416916,-1.1298636,-1.1730398,-1.6335521,0.47900096,0.35425377,0.792619,0.57532626,greater than 0.044878440872278276
8.263194,9.849857,9.404545,3.8855014,4.845351,-1.9379151,-1.0057796,-1.9590881,0.5661501,0.0778871,0.34023893,0.70488083,between 0.01714170443331965 and 0.044878440872278276
4.447198,7.870269,3.6821668,3.6395576,2.9448857,-0.7139338,-0.54691815,-1.6809053,0.97330207,0.26429263,0.72244036,0.13327232,less than -0.015556906596825749
3.6201718,4.49914,9.866589,6.5393543,3.368264,-1.0296291,-1.4389471,-0.9061715,0.64124733,0.61430854,0.82160074,0.61624503,between 0.01714170443331965 and 0.044878440872278276
3.6636086,7.7627206,4.9926143,2.2009199,2.8829315,-0.48899996,-0.88215274,-1.5169519,0.87257886,0.7439152,0.15895385,0.2616098,greater than 0.044878440872278276
2.9425704,3.8499453,4.5007606,4.8167634,5.1007333,-1.6835244,-1.5190908,-1.9168292,0.17921218,0.13487913,0.45645395,0.6653847,greater than 0.044878440872278276
5.0512333,4.36188,2.5807521,2.8531735,4.0432863,-0.6676492,-1.8661566,-1.5900768,0.17782302,0.31988454,0.6996376,0.42569473,less than -0.015556906596825749
6.4213276,3.6783214,5.7454863,5.405335,2.4828846,-1.5811858,-0.611723,-0.3504384,0.21837994,0.9478629,0.44471687,0.7280471,between 0.01714170443331965 and 0.044878440872278276
3.5179963,9.449591,9.787552,3.7862105,2.9635103,-1.5938908,-0.71241605,-0.62829936,0.09782155,0.24545743,0.07418821,0.5839441,less than -0.015556906596825749
3.299227,4.24735,2.9020839,8.42111,4.0478945,-1.8191851,-0.4267582,-1.7488502,0.814451,0.36403316,0.27609462,0.61917543,less than -0.015556906596825749
1.1769354,9.290003,6.6085763,4.8167048,2.7007952,-0.64280945,-1.2105348,-0.80940616,0.62881213,0.726887,0.62516665,0.6008569,between 0.01714170443331965 and 0.044878440872278276
3.3184552,5.342815,8.274567,2.3552465,3.0849712,-0.94727314,-0.5940242,-1.5400232,0.8779004,0.59089994,0.80120397,0.87379366,between 0.01714170443331965 and 0.044878440872278276
8.158016,7.329587,3.6427052,0.3759662,4.691485,-1.9156938,-1.2132038,-1.5732285,0.67872715,0.45927864,0.622424,0.9402296,between 0.01714170443331965 and 0.044878440872278276
2.9074013,0.51452464,5.9905987,2.3835754,3.9960816,-0.79569817,-1.3144665,-1.863692,0.7481392,0.57084525,0.7462428,0.62610316,less than -0.015556906596825749
1.1633064,7.6347504,6.2688165,7.0863667,4.3468575,-1.2309519,-1.3992116,-1.6901168,0.08191056,0.9250608,0.5324365,0.6650627,between 0.01714170443331965 and 0.044878440872278276
4.9799557,7.0491757,8.556023,7.706433,3.3796163,-1.5565554,-0.8035187,-1.0310466,0.9694285,0.49562964,0.45600343,0.055787574,greater than 0.044878440872278276
3.128895,7.0157332,1.7675387,8.181497,2.499559,-0.778487,-1.2691531,-0.48862156,0.65300775,0.6180318,0.13442245,0.5581395,less than -0.015556906596825749
3.4460745,6.5928893,4.5303273,2.3196397,3.3646905,-1.109651,-1.337148,-0.922082,0.55649287,0.36312717,0.53234583,0.8396245,between 0.01714170443331965 and 0.044878440872278276
1.631804,9.792922,7.597777,1.2611665,3.503459,-1.2851129,-2.123102,-0.3547961,0.76221263,0.7067722,0.84520936,0.38668653,between 0.01714170443331965 and 0.044878440872278276
3.8254714,2.954304,5.1426206,4.510331,3.7530036,-1.4348218,-1.3716663,-0.91011286,0.535944,0.79199934,0.22671151,0.7101473,less than -0.015556906596825749
1.8523711,0.8780131,4.823944,1.1475303,4.0043116,-0.89957243,-1.431803,-1.6472759,1.009402,0.13073684,0.35684872,0.9083812,less than -0.015556906596825749
1.2912698,4.193198,0.797757,1.3258206,3.974575,-1.8475064,-1.1767772,-0.9369642,0.99724877,0.7292854,0.3063467,0.4782959,less than -0.015556906596825749
2.8162434,3.1512315,8.289299,7.5543613,3.962766,-1.8093535,-0.57369727,-1.5628546,0.13133633,0.64166373,0.3888485,0.8414395,between -0.015556906596825749 and 0.01714170443331965
0.80160505,8.451784,6.6862283,3.8838758,2.3133895,-0.4914812,-0.85848886,-0.9207648,0.7829349,0.28653115,0.2473455,0.9146611,less than -0.015556906596825749
2.6069524,1.088452,0.6148237,7.2431397,3.57825,-0.95006907,-1.3110298,-1.3246876,0.9992538,0.20693116,0.8738366,0.17526862,less than -0.015556906596825749
5.789585,7.551738,3.5784278,5.1286182,2.733683,-0.69131607,-0.81096244,-1.212655,0.86578184,0.57473946,0.16118108,0.36544555,less than -0.015556906596825749
