tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab
7.7393417,-1.0033027,6.2638607,3.9685066,3.4864666,-1.2247939,-1.069709,-1.2211807,0.17457516,0.50319266,0.44841906,0.17231545,less than -0.015556906596825749
6.1843457,7.1067905,3.699754,7.8918414,3.845519,-0.50629497,-0.8612336,-2.4252703,1.1228036,0.65704685,0.6944807,0.3081358,greater than 0.044878440872278276
3.9195776,0.5274159,1.2520368,8.248622,4.490257,-1.4360225,-1.2726315,-1.7807885,0.24454203,0.45327967,0.18939568,0.2906161,less than -0.015556906596825749
7.3488913,6.183676,8.179727,0.11245789,3.0543585,-1.4576514,-0.67219806,-0.9714591,1.0851852,0.025250476,1.0314214,0.9507425,less than -0.015556906596825749
9.808586,2.394023,4.5784507,9.023059,3.472679,-1.0519017,-1.0423855,-1.4025933,0.75293565,0.91270113,0.2054909,0.8122245,greater than 0.044878440872278276
3.2155383,0.25756183,4.631241,3.25396,3.341562,-0.99614775,-1.0026679,-1.3130165,0.3185581,0.8773813,0.13403891,0.024544325,less than -0.015556906596825749
7.861916,6.96416,6.6129484,5.185314,3.0547674,-0.781865,-0.8733821,-1.4320481,0.13673465,0.9753919,0.51187325,0.48477006,between -0.015556906596825749 and 0.01714170443331965
4.575867,6.7748837,4.3796644,4.5502567,4.215648,-1.5369177,-1.9109454,-0.8908166,0.35769373,1.0698543,0.4067018,0.76276463,between -0.015556906596825749 and 0.01714170443331965
6.7371693,0.4219193,2.8737388,2.0767498,5.4413223,-1.7464513,-1.397124,-2.2747312,0.85526806,0.347192,0.19194041,0.8539628,less than -0.015556906596825749
8.789168,3.5262709,5.8419447,8.808977,3.2854831,-0.67098475,-1.1301689,-1.5403793,0.35366195,0.46748477,0.094641745,0.6210558,between -0.015556906596825749 and 0.01714170443331965
4.4581537,7.351676,6.9331236,5.1209655,2.3842623,-1.0831378,-0.989928,-0.339803,0.8354302,0.112460725,0.7101658,0.8157545,greater than 0.044878440872278276
8.618653,8.629913,2.6698365,1.2419462,5.4735146,-1.9524494,-1.8956381,-1.6598183,0.6301724,0.66538346,0.4198589,0.57980597,between -0.015556906596825749 and 0.01714170443331965
3.6993155,1.485264,5.7751775,3.1332114,4.911876,-1.6763976,-0.7889132,-2.3401244,0.24988665,0.4616709,0.1523356,0.7975719,less than -0.015556906596825749
1.6639228,2.1002772,9.504197,7.919593,3.4845552,-0.786175,-1.5068047,-1.2484386,0.42590415,0.3837389,0.5525181,0.90058774,between -0.015556906596825749 and 0.01714170443331965
