duration,codec,width,height,bitrate,framerate,i,p,b,frames,i_size,p_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,utime
69.933,flv,320.0,240.0,272898.0,15.0,37.0,1013.0,0.0,1050.0,349781.0,2035796.0,2385577.0,mpeg4,3000000.0,12.0,640.0,480.0,between 2.096 and 4.408
107.443,vp8,480.0,360.0,320011.0,30.093458,30.0,3190.0,0.0,3220.0,671936.0,3625932.0,4297868.0,vp8,3000000.0,24.0,320.0,240.0,between 2.096 and 4.408
1140.349,vp8,1280.0,720.0,2394626.0,30.007017,328.0,33880.0,0.0,34208.0,20478926.0,320859863.0,341338789.0,h264,242000.0,24.0,176.0,144.0,between 4.408 and 10.433
163.897,flv,320.0,240.0,267032.0,29.0,87.0,4826.0,0.0,4913.0,824159.0,4646573.0,5470732.0,vp8,56000.0,12.0,176.0,144.0,less than 2.096
52.68,h264,480.0,360.0,372001.0,25.0,53.0,1265.0,0.0,1318.0,870136.0,1579497.0,2449633.0,h264,242000.0,29.97,176.0,144.0,between 2.096 and 4.408
750.433,vp8,1280.0,720.0,794075.0,13.482667,81.0,10031.0,0.0,10112.0,3852576.0,70635013.0,74487589.0,vp8,109000.0,12.0,640.0,480.0,between 4.408 and 10.433
304.927,vp8,320.0,240.0,134334.0,25.075659,82.0,7541.0,0.0,7623.0,833754.0,4286526.0,5120280.0,flv,5000000.0,15.0,1280.0,720.0,between 2.096 and 4.408
67.583336,mpeg4,176.0,144.0,51225.0,12.0,15.0,777.0,0.0,792.0,47585.0,385164.0,432749.0,mpeg4,820000.0,15.0,480.0,360.0,less than 2.096
64.933,flv,320.0,240.0,236793.0,15.0,39.0,936.0,0.0,975.0,318954.0,1603007.0,1921961.0,flv,56000.0,25.0,1920.0,1080.0,between 2.096 and 4.408
130.35667,mpeg4,176.0,144.0,54590.0,12.0,27.0,1537.0,0.0,1564.0,64483.0,825054.0,889537.0,h264,242000.0,25.0,320.0,240.0,between 2.096 and 4.408
426.945,h264,1280.0,720.0,1064703.0,29.0,228.0,12567.0,0.0,12795.0,11297544.0,45523691.0,56821235.0,vp8,5000000.0,25.0,176.0,144.0,between 4.408 and 10.433
714.371,vp8,1280.0,720.0,652356.0,29.981792,143.0,21264.0,0.0,21407.0,14532530.0,43720516.0,58253046.0,mpeg4,539000.0,24.0,320.0,240.0,between 2.096 and 4.408
43.827,flv,320.0,240.0,272273.0,25.0,23.0,1081.0,0.0,1104.0,137210.0,1354404.0,1491614.0,h264,56000.0,12.0,640.0,480.0,between 4.408 and 10.433
69.93833,mpeg4,176.0,144.0,56717.0,12.0,14.0,825.0,0.0,839.0,47521.0,448322.0,495843.0,flv,820000.0,29.97,1280.0,720.0,less than 2.096
368.32,vp8,640.0,480.0,29096.0,25.02174,74.0,9134.0,0.0,9208.0,869558.0,470067.0,1339625.0,flv,539000.0,24.0,1920.0,1080.0,between 4.408 and 10.433
385.052,vp8,1280.0,720.0,441862.0,23.979221,77.0,9155.0,0.0,9232.0,16244376.0,5023129.0,21267505.0,h264,109000.0,15.0,640.0,480.0,between 4.408 and 10.433
143.03334,mpeg4,176.0,144.0,51082.0,12.0,31.0,1685.0,0.0,1716.0,56405.0,856907.0,913312.0,mpeg4,242000.0,24.0,640.0,480.0,between 2.096 and 4.408
645.84,vp8,320.0,240.0,95903.0,25.032558,138.0,16008.0,0.0,16146.0,1081321.0,6660941.0,7742262.0,mpeg4,242000.0,24.0,640.0,480.0,between 2.096 and 4.408
440.967,h264,320.0,240.0,281642.0,30.0,236.0,12994.0,0.0,13230.0,2444863.0,13079542.0,15524405.0,flv,539000.0,15.0,480.0,360.0,less than 2.096
33.09,h264,320.0,240.0,279173.0,13.0,22.0,434.0,0.0,456.0,101794.0,1052937.0,1154731.0,vp8,109000.0,25.0,1280.0,720.0,greater than 10.433
63.667,h264,640.0,480.0,972572.0,15.0,33.0,923.0,0.0,956.0,1259657.0,6480438.0,7740095.0,h264,109000.0,25.0,320.0,240.0,between 4.408 and 10.433
222.53334,h264,480.0,360.0,500449.0,30.0,219.0,6457.0,0.0,6676.0,2821722.0,11099102.0,13920824.0,vp8,539000.0,12.0,640.0,480.0,between 4.408 and 10.433
69.933,flv,320.0,240.0,272898.0,15.0,37.0,1013.0,0.0,1050.0,349781.0,2035796.0,2385577.0,flv,242000.0,15.0,1920.0,1080.0,between 2.096 and 4.408
111.099,vp8,1280.0,720.0,1512337.0,25.018019,25.0,2752.0,0.0,2777.0,2546248.0,18456150.0,21002398.0,vp8,820000.0,15.0,480.0,360.0,between 4.408 and 10.433
340.424,flv,320.0,240.0,244491.0,11.0,69.0,4012.0,0.0,4081.0,1168939.0,9234909.0,10403848.0,flv,539000.0,15.0,1920.0,1080.0,between 2.096 and 4.408
440.967,h264,320.0,240.0,281642.0,30.0,236.0,12994.0,0.0,13230.0,2444863.0,13079542.0,15524405.0,mpeg4,5000000.0,15.0,1920.0,1080.0,between 4.408 and 10.433
130.35667,mpeg4,176.0,144.0,54590.0,12.0,27.0,1537.0,0.0,1564.0,64483.0,825054.0,889537.0,mpeg4,3000000.0,25.0,480.0,360.0,between 2.096 and 4.408
130.35667,mpeg4,176.0,144.0,54590.0,12.0,27.0,1537.0,0.0,1564.0,64483.0,825054.0,889537.0,h264,242000.0,29.97,320.0,240.0,between 4.408 and 10.433
250.017,h264,320.0,240.0,153059.0,29.0,128.0,7366.0,0.0,7494.0,856855.0,3926589.0,4783444.0,flv,539000.0,12.0,320.0,240.0,less than 2.096
458.625,h264,640.0,480.0,517364.0,29.0,245.0,13501.0,0.0,13746.0,5308581.0,24350943.0,29659524.0,vp8,820000.0,24.0,640.0,480.0,between 4.408 and 10.433
476.957,vp8,1280.0,720.0,1387100.0,30.05252,105.0,14200.0,0.0,14305.0,3487520.0,79210885.0,82698405.0,mpeg4,242000.0,24.0,176.0,144.0,between 2.096 and 4.408
217.518,h264,480.0,360.0,83054.0,29.0,112.0,6408.0,0.0,6520.0,406683.0,1851539.0,2258222.0,h264,3000000.0,15.0,320.0,240.0,between 2.096 and 4.408
391.08,h264,640.0,480.0,230847.0,25.0,209.0,9569.0,0.0,9778.0,9023743.0,2261252.0,11284995.0,h264,109000.0,24.0,1280.0,720.0,greater than 10.433
368.32,vp8,640.0,480.0,29096.0,25.02174,74.0,9134.0,0.0,9208.0,869558.0,470067.0,1339625.0,mpeg4,242000.0,12.0,176.0,144.0,less than 2.096
177.33333,mpeg4,176.0,144.0,53707.0,12.0,37.0,2091.0,0.0,2128.0,100969.0,1089548.0,1190517.0,mpeg4,3000000.0,15.0,1280.0,720.0,between 2.096 and 4.408
255.28,flv,320.0,240.0,250276.0,25.0,110.0,6272.0,0.0,6382.0,611474.0,7374864.0,7986338.0,vp8,820000.0,29.97,176.0,144.0,less than 2.096
254.922,vp8,480.0,360.0,260667.0,30.062992,51.0,7585.0,0.0,7636.0,918325.0,7387906.0,8306231.0,mpeg4,242000.0,25.0,640.0,480.0,between 2.096 and 4.408
43.827,flv,320.0,240.0,272273.0,25.0,23.0,1081.0,0.0,1104.0,137210.0,1354404.0,1491614.0,h264,56000.0,24.0,640.0,480.0,between 4.408 and 10.433
69.933,flv,320.0,240.0,272898.0,15.0,37.0,1013.0,0.0,1050.0,349781.0,2035796.0,2385577.0,mpeg4,5000000.0,29.97,480.0,360.0,between 2.096 and 4.408
157.891,h264,480.0,360.0,406908.0,29.0,87.0,4646.0,0.0,4733.0,1776729.0,6254165.0,8030894.0,mpeg4,56000.0,12.0,480.0,360.0,between 2.096 and 4.408
1768.9417,mpeg4,176.0,144.0,56152.0,12.0,354.0,20873.0,0.0,21227.0,1382103.0,11034284.0,12416387.0,mpeg4,820000.0,15.0,640.0,480.0,between 2.096 and 4.408
163.897,flv,320.0,240.0,267032.0,29.0,87.0,4826.0,0.0,4913.0,824159.0,4646573.0,5470732.0,flv,242000.0,15.0,176.0,144.0,less than 2.096
43.827,flv,320.0,240.0,272273.0,25.0,23.0,1081.0,0.0,1104.0,137210.0,1354404.0,1491614.0,flv,56000.0,12.0,1280.0,720.0,less than 2.096
