duration,codec,width,height,bitrate,framerate,i,p,b,frames,i_size,p_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,utime
157.80167,h264,1280.0,720.0,2885589.0,25.0,72.0,3873.0,0.0,3945.0,5611970.0,51306874.0,56918844.0,flv,242000.0,24.0,1280.0,720.0,between 4.408 and 10.433
69.933,flv,320.0,240.0,272898.0,15.0,37.0,1013.0,0.0,1050.0,349781.0,2035796.0,2385577.0,flv,539000.0,24.0,1280.0,720.0,less than 2.096
645.84,vp8,320.0,240.0,95903.0,25.032558,138.0,16008.0,0.0,16146.0,1081321.0,6660941.0,7742262.0,mpeg4,3000000.0,29.97,1920.0,1080.0,greater than 10.433
645.84,vp8,320.0,240.0,95903.0,25.032558,138.0,16008.0,0.0,16146.0,1081321.0,6660941.0,7742262.0,mpeg4,109000.0,15.0,320.0,240.0,less than 2.096
326.58832,h264,1920.0,1080.0,5999648.0,23.0,174.0,7656.0,0.0,7830.0,16603953.0,228322925.0,244926878.0,flv,56000.0,29.97,1920.0,1080.0,greater than 10.433
286.995,h264,480.0,360.0,508160.0,23.0,156.0,6726.0,0.0,6882.0,2285153.0,15944803.0,18229956.0,h264,539000.0,25.0,640.0,480.0,greater than 10.433
385.052,vp8,1280.0,720.0,441862.0,23.979221,77.0,9155.0,0.0,9232.0,16244376.0,5023129.0,21267505.0,flv,242000.0,29.97,640.0,480.0,less than 2.096
714.371,vp8,1280.0,720.0,652356.0,29.981792,143.0,21264.0,0.0,21407.0,14532530.0,43720516.0,58253046.0,h264,56000.0,29.97,176.0,144.0,between 4.408 and 10.433
906.5983,mpeg4,176.0,144.0,56108.0,12.0,187.0,10692.0,0.0,10879.0,597549.0,5760936.0,6358485.0,vp8,242000.0,25.0,176.0,144.0,less than 2.096
157.891,h264,480.0,360.0,406908.0,29.0,87.0,4646.0,0.0,4733.0,1776729.0,6254165.0,8030894.0,mpeg4,5000000.0,12.0,480.0,360.0,less than 2.096
860.056,vp8,1280.0,720.0,2688309.0,29.968605,277.0,25496.0,0.0,25773.0,12989828.0,276022270.0,289012098.0,flv,56000.0,15.0,176.0,144.0,between 2.096 and 4.408
292.092,h264,480.0,360.0,480125.0,29.0,156.0,8599.0,0.0,8755.0,2375028.0,15155062.0,17530090.0,h264,109000.0,29.97,320.0,240.0,between 4.408 and 10.433
225.08,h264,480.0,360.0,538452.0,25.0,113.0,5515.0,0.0,5628.0,1873408.0,13275961.0,15149369.0,h264,539000.0,15.0,480.0,360.0,between 4.408 and 10.433
270.655,vp8,640.0,480.0,652967.0,30.062963,89.0,8028.0,0.0,8117.0,1912240.0,20178890.0,22091130.0,h264,5000000.0,12.0,640.0,480.0,greater than 10.433
167.39166,h264,1280.0,720.0,2207484.0,24.0,86.0,3931.0,0.0,4017.0,4369420.0,41819887.0,46189307.0,mpeg4,820000.0,15.0,640.0,480.0,between 4.408 and 10.433
163.897,flv,320.0,240.0,267032.0,29.0,87.0,4826.0,0.0,4913.0,824159.0,4646573.0,5470732.0,h264,109000.0,25.0,1280.0,720.0,greater than 10.433
