theta1,theta2,theta3,theta4,theta5,theta6,thetad1,thetad2,thetad3,thetad4,thetad5,thetad6,tau1,tau2,tau3,tau4,tau5,dm1,dm2,dm3,dm4,dm5,da1,da2,da3,da4,da5,db1,db2,db3,db4,db5,thetadd6
-1.33541,1.48435,-0.84751,-0.62464,-1.94149,0.87094,0.63014,1.48435,-1.33541,-1.06149,-0.92533,-2.04433,17.4199,54.4191,45.8992,-24.9893,39.6101,1.01153,0.936815,2.34993,1.63415,1.95634,2.01141,2.44595,0.943821,0.619921,1.65435,1.42965,2.18439,0.688531,1.54949,greater than 0.02356751225,
-1.06149,-1.33541,0.5734,1.45149,-0.93498,-0.64151,-0.26339,-0.73767,2.20116,1.45016,-0.73482,1.04395,-31.4996,-15.4997,-52.7996,59.7986,-55.3996,0.46773,0.96438,1.34981,0.68919,1.62841,0.96438,2.18511,1.35081,0.96438,1.34981,0.96438,1.35081,0.68919,0.62841,between -0.00016276260500000002 and 0.02356751225,
-0.92533,-1.06149,-0.93541,-0.31732,-2.05833,-0.68967,0.94567,0.47391,0.21591,-0.50938,-0.75691,-0.28174,25.8009,-20.6491,-44.8194,25.4894,-41.4627,2.24464,1.83722,0.397431,2.18635,1.62423,0.275681,1.44593,1.70148,0.523431,0.850982,1.93429,0.430589,1.67842,0.54993,less than -0.023711622,
-2.04433,-0.92533,-0.84751,-0.62464,-1.94149,0.87094,0.63014,1.48435,-1.33541,-1.06149,-0.92533,-2.04433,48.4199,53.4191,46.8992,-20.9893,40.6101,0.01153,0.936815,2.34993,1.63415,1.95634,2.01141,2.44595,0.943821,0.619921,1.65435,1.42965,2.18439,0.688531,0.54949,greater than 0.02356751225,
1.83722,-2.04433,0.93541,0.65491,-0.98414,1.03233,1.47349,0.21619,0.21679,0.21679,-0.21679,-1.47349,36.9199,-42.3097,-35.6097,45.8907,-43.3097,0.65491,1.47349,0.21679,0.21679,0.21679,0.65491,0.21679,0.21679,0.65491,1.47349,0.21679,0.65491,0.21679,0.65491,between -0.023711622 and -0.00016276260500000002,
0.397431,1.83722,-0.84751,-0.62464,-1.94149,0.87094,0.63014,1.48435,-1.33541,-1.06149,-0.92533,-2.04433,28.4199,51.4191,44.8992,-19.9893,38.6101,2.01153,0.936815,2.34993,1.63415,1.95634,2.01141,2.44595,0.943821,0.619921,1.65435,1.42965,2.18439,0.688531,0.54949,less than -0.023711622,
2.18635,0.397431,-0.93541,-0.31732,-2.05833,-0.68967,0.94567,0.47391,0.21591,-0.50938,-0.75691,-0.28174,19.8009,-17.6491,-42.8194,27.4894,-40.4627,0.941113,1.54993,2.06365,1.45764,0.627982,2.03543,1.46885,0.350654,2.19444,0.596021,1.68971,2.07159,1.42615,1.54993,greater than 0.02356751225,
1.62423,2.18635,-0.84751,-0.62464,-1.94149,0.87094,0.63014,1.48435,-1.33541,-1.06149,-0.92533,-2.04433,46.4199,52.4191,45.8992,-16.9893,39.6101,1.01153,0.936815,2.34993,1.63415,1.95634,2.01141,2.44595,0.943821,0.619921,1.65435,1.42965,2.18439,0.688531,0.54949,between -0.023711622 and -0.00016276260500000002,
0.275681,1.62423,-0.93541,-1.70464,-0.65498,-0.68967,0.94567,-0.50938,-0.75691,-0.28174,-0.47391,0.21591,-33.6991,-28.1503,-53.9362,24.1399,31.2881,0.46773,0.96438,1.34981,0.68919,1.62841,0.96438,2.18511,1.35081,0.96438,1.34981,0.96438,1.35081,0.68919,0.62841,less than -0.023711622,
1.44593,0.275681,0.93541,0.65491,-0.98414,1.03233,1.47349,0.21619,0.21679,0.21679,-0.21679,-1.47349,24.9199,-40.3097,-33.6097,43.8907,-41.3097,2.24464,1.83722,0.397431,2.18635,1.62423,0.275681,1.44593,1.70148,0.523431,0.850982,1.93429,0.430589,1.67842,1.54993,greater than 0.02356751225,
1.70148,1.44593,-0.84751,-0.62464,-1.94149,0.87094,0.63014,1.48435,-1.33541,-1.06149,-0.92533,-2.04433,14.4199,49.4191,42.8992,-22.9893,35.6101,0.01153,0.936815,2.34993,1.63415,1.95634,2.01141,2.44595,0.943821,0.619921,1.65435,1.42965,2.18439,0.688531,0.54949,between -0.023711622 and -0.00016276260500000002,
0.523431,1.70148,-0.93541,-0.31732,-2.05833,-0.68967,0.94567,0.47391,0.21591,-0.50938,-0.75691,-0.28174,30.8009,-14.6491,-40.8194,26.4894,-38.4627,0.941113,1.54993,2.06365,1.45764,0.627982,2.03543,1.46885,0.350654,2.19444,0.596021,1.68971,2.07159,1.42615,1.54993,less than -0.023711622,
