Column,Metric,Score
weight and day,CorrelationSimilarity,0.9743882802955715
weight and month,CorrelationSimilarity,0.8909907330124104
weight and year,CorrelationSimilarity,
weight and hour,CorrelationSimilarity,0.7686434569288659
weight and minute,CorrelationSimilarity,0.9515504912208683
weight and second,CorrelationSimilarity,0.7835647112082644
extra_covid_worn_mask and vote_2020,ContingencySimilarity,0.5773594236329452
extra_covid_worn_mask and pid7,ContingencySimilarity,0.5957094781413427
extra_covid_worn_mask and worn,ContingencySimilarity,0.6696217591202819
extra_covid_worn_mask and day,ContingencySimilarity,0.6524391322895107
extra_covid_worn_mask and month,ContingencySimilarity,0.041916167664670656
extra_covid_worn_mask and year,ContingencySimilarity,0.0
extra_covid_worn_mask and hour,ContingencySimilarity,0.5761551830376186
extra_covid_worn_mask and minute,ContingencySimilarity,0.6454178187161297
extra_covid_worn_mask and second,ContingencySimilarity,0.47599465975700317
vote_2020 and pid7,ContingencySimilarity,0.6174807640655364
vote_2020 and worn,ContingencySimilarity,0.5653833757287536
vote_2020 and day,ContingencySimilarity,0.6316666929992258
vote_2020 and month,ContingencySimilarity,0.041916167664670656
vote_2020 and year,ContingencySimilarity,0.0
vote_2020 and hour,ContingencySimilarity,0.5748471394940988
vote_2020 and minute,ContingencySimilarity,0.6398126175090453
vote_2020 and second,ContingencySimilarity,0.47853901695290146
pid7 and worn,ContingencySimilarity,0.5897214541892468
pid7 and day,ContingencySimilarity,0.6375406443050574
pid7 and month,ContingencySimilarity,0.041916167664670656
pid7 and year,ContingencySimilarity,0.0
pid7 and hour,ContingencySimilarity,0.5682908062502962
pid7 and minute,ContingencySimilarity,0.6780541292086013
pid7 and second,ContingencySimilarity,0.47856966805175927
worn and day,ContingencySimilarity,0.6464604300633562
worn and month,ContingencySimilarity,0.039174948256521125
worn and year,ContingencySimilarity,0.0
worn and hour,ContingencySimilarity,0.5761551830376186
worn and minute,ContingencySimilarity,0.6349642140521068
worn and second,ContingencySimilarity,0.4700066358049074
day and month,CorrelationSimilarity,0.8587703370863902
day and year,CorrelationSimilarity,
day and hour,CorrelationSimilarity,0.9296087323058926
day and minute,CorrelationSimilarity,0.9944782385597443
day and second,CorrelationSimilarity,0.9821827373765109
month and year,CorrelationSimilarity,
month and hour,CorrelationSimilarity,0.9189986803861758
month and minute,CorrelationSimilarity,0.9301172510331036
month and second,CorrelationSimilarity,0.9418742862348287
year and hour,CorrelationSimilarity,
year and minute,CorrelationSimilarity,
year and second,CorrelationSimilarity,
hour and minute,CorrelationSimilarity,0.9969644038740619
hour and second,CorrelationSimilarity,0.7151537401602764
minute and second,CorrelationSimilarity,0.9356141126782562
All Pairs,Average Corr Similarity,0.41673220397890803
