duration,codec,width,height,bitrate,framerate,i,p,b,frames,i_size,p_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,utime
231.66202,vp8,473.8818,353.7949,69242.62,30.07867,46.93998,7029.459,0.0,7097.4404,482857.6,1864205.5,2328129.8,h264,114823.74,24.056887,627.50964,398.58243,between 4.408 and 10.433
1000.4063,vp8,320.09595,241.14627,87619.33,29.63673,300.5169,28732.186,0.0,28825.791,2313679.8,8446607.0,10862730.0,flv,133902.56,12.014298,322.4481,251.99387,between 4.408 and 10.433
162.54562,flv,319.60846,237.6501,172650.62,29.026253,86.69286,4840.123,0.0,4928.558,842134.94,2681238.5,3552918.5,vp8,190025.42,23.8802,467.47165,357.17905,between 2.096 and 4.408
60.389786,flv,319.3975,240.07542,264037.0,14.940168,162.0769,837.1386,0.0,1024.7456,750108.8,1585528.9,2022985.1,h264,473362.25,15.050904,467.06818,358.47314,between 2.096 and 4.408
125.02963,mpeg4,174.88611,143.51706,52692.48,11.955649,26.543163,1475.283,0.0,1494.1107,58584.895,812171.5,673920.44,flv,815891.5,14.927447,1284.5334,719.70325,between 2.096 and 4.408
85.80776,flv,320.85446,240.68991,308534.88,14.947502,34.921864,1219.3323,0.0,1262.1826,495591.4,2791646.2,3322475.2,flv,822756.25,12.0781,180.96718,148.2292,between 4.408 and 10.433
113.54602,flv,318.9742,145.47255,214419.17,10.462587,31.082804,1037.6403,0.0,1057.9899,-93348.4,96573470.0,49910376.0,h264,2987367.0,12.040083,174.32152,144.7163,between 4.408 and 10.433
184.15526,vp8,1394.8215,748.39703,2127315.0,30.062408,69.76333,5291.2363,0.0,5323.819,-378118.75,53771030.0,46325140.0,vp8,2938561.5,15.0736265,179.12428,152.24538,between 4.408 and 10.433
90.770706,vp8,645.2378,482.03516,588194.1,25.13286,17.176199,2283.8716,0.0,2324.5183,88147.234,7478285.0,7812286.5,mpeg4,758641.7,15.043579,315.48654,148.17886,between 2.096 and 4.408
193.41206,h264,316.81674,239.62152,64040.363,30.187199,108.46399,5730.694,0.0,5838.2544,382291.16,1201544.1,2008382.6,vp8,3249267.8,15.008423,487.73904,363.0902,between 2.096 and 4.408
50.108612,mpeg4,175.14091,143.76935,51565.31,6.8033214,9.4009075,336.59653,0.0,373.00952,37095.766,337445.5,405321.3,flv,3033551.0,14.957853,480.52426,359.84747,less than 2.096
409.99335,h264,324.21863,240.59253,292154.2,10.9236,111.3752,5069.0396,0.0,5190.931,1253263.9,14715836.0,15779300.0,vp8,76036.375,14.94593,643.4589,479.7389,between 4.408 and 10.433
197.74464,vp8,1224.8438,711.32745,393892.2,24.814249,20.008707,4429.903,0.0,4471.1323,13110452.0,1357108.8,13225119.0,mpeg4,530593.5,14.960083,158.47397,144.35284,greater than 10.433
611.63824,vp8,183.64453,144.60992,99210.58,13.030404,76.39634,8536.19,0.0,8686.761,-1020972.4,6873742.0,7116082.0,mpeg4,5738827.0,24.019001,172.77429,144.41953,between 2.096 and 4.408
120.563,mpeg4,173.14925,144.08133,61147.746,11.891068,25.494673,1366.2137,0.0,1408.0927,58133.49,1052334.2,1043114.75,flv,4732763.5,15.11729,317.65884,239.84613,between 2.096 and 4.408
65.23071,flv,321.89133,240.16234,270374.8,15.1069145,36.219013,911.4892,0.0,925.8333,352494.97,1819167.8,2293683.2,h264,127053.195,15.175842,648.7122,483.24924,between 4.408 and 10.433
696.9468,vp8,320.89035,265.42026,99856.66,25.115582,144.92084,17393.645,0.0,17543.09,2208683.8,7022315.5,9195686.0,flv,44102.535,24.196026,318.8878,143.46948,between 2.096 and 4.408
627.84955,vp8,647.58795,481.3123,24696.807,24.931463,126.18354,15561.042,0.0,15731.635,1980667.6,660765.44,2063783.8,h264,52543.32,23.968964,162.88376,143.74767,between 4.408 and 10.433
236.72105,mpeg4,174.99258,144.07709,54455.824,11.868889,48.341106,2702.9548,0.0,2745.9421,351820.75,1359797.9,1836598.6,flv,836102.06,11.920794,477.36948,359.12573,between 2.096 and 4.408
409.06766,h264,477.85522,359.60904,150541.98,29.1134,218.29095,12048.877,0.0,12217.449,1529770.4,4955418.0,6488481.0,vp8,117421.58,12.293773,494.41263,363.59863,between 2.096 and 4.408
334.62292,vp8,1283.0184,720.031,495908.56,30.039818,104.016525,10072.75,0.0,10166.487,18981354.0,4684696.0,21265476.0,flv,286705.62,24.805576,176.39383,144.0859,less than 2.096
69.69097,mpeg4,175.66608,143.32393,59293.617,11.897026,13.525028,828.6195,0.0,804.0455,38841.773,688439.6,758939.94,flv,100584.41,23.837975,1300.5508,722.5695,between 2.096 and 4.408
74.013405,flv,320.51245,247.9634,274291.3,25.094753,51.520473,1689.6921,0.0,1715.4701,233143.6,2053485.1,2479810.8,vp8,284275.12,15.0093355,640.8433,482.84634,between 4.408 and 10.433
69.08625,mpeg4,175.16669,145.50238,53052.895,11.849926,15.042794,769.21704,0.0,787.98395,25569.805,413218.94,492339.28,mpeg4,4950658.0,30.015795,320.03284,239.94415,less than 2.096
283.09854,flv,318.9297,240.42874,259509.77,25.02113,113.36741,7143.816,0.0,7303.767,612243.5,8724311.0,9490375.0,vp8,779868.25,14.919937,1889.8531,1070.2695,between 4.408 and 10.433
396.1786,h264,481.54745,364.34244,554094.94,13.883934,109.40843,5635.057,0.0,5736.992,1636266.4,33089872.0,31626082.0,mpeg4,4057311.2,15.0612755,645.3557,480.81653,between 4.408 and 10.433
1750.528,mpeg4,174.87958,143.60513,58646.434,11.986788,348.8743,20552.115,0.0,21031.922,267489.6,11132646.0,10658574.0,flv,171567.11,15.131065,479.98672,359.2236,between 4.408 and 10.433
46.723244,mpeg4,174.827,144.50577,55809.004,24.892569,7.697242,1141.2024,0.0,1134.6345,111690.14,71876.46,316897.0,flv,803888.9,25.068771,636.94104,466.778,between 4.408 and 10.433
27.487844,flv,318.4905,240.20549,270927.8,25.157125,24.50141,962.63135,0.0,980.1573,112029.05,822930.94,851212.6,flv,5075845.0,23.991005,177.21886,143.84506,less than 2.096
59.039356,mpeg4,178.58362,233.08846,54484.613,6.553628,15.700637,432.41412,0.0,438.13208,53061.402,368813.44,491097.5,vp8,77976.33,14.98981,486.47372,359.8217,between 2.096 and 4.408
442.361,h264,642.4138,480.77982,162297.55,29.05231,241.11559,12966.753,0.0,13255.239,11413032.0,367168.28,5383424.5,h264,26444.838,14.784368,1960.2428,1080.1858,between 2.096 and 4.408
207.50215,vp8,630.3544,479.06827,723807.56,25.129883,48.817204,5059.2217,0.0,5117.925,1567723.0,16734831.0,18814928.0,flv,3014378.8,14.730151,650.9223,480.48087,between 4.408 and 10.433
304.35413,vp8,475.949,358.21518,267828.78,30.06035,99.687675,9045.612,0.0,9135.881,582972.3,9061517.0,9869008.0,mpeg4,40308.035,14.987548,173.99832,143.75183,between 2.096 and 4.408
324.95224,vp8,653.92926,484.01556,2065936.2,30.083557,102.281525,9487.461,0.0,9637.763,1943648.9,85051740.0,89029330.0,h264,5008472.5,15.090156,486.8745,362.5482,between 2.096 and 4.408
454.5876,vp8,636.6869,480.53357,16539.36,29.88972,105.54463,13555.541,0.0,13656.087,926516.06,1238518.1,1832422.6,vp8,76839.336,29.85897,656.52167,484.84354,between 4.408 and 10.433
491.72327,mpeg4,177.89395,143.65639,54196.72,12.010993,79.281525,6481.7817,0.0,6582.6646,498632.0,3741013.2,4158301.0,flv,125379.82,24.20161,177.061,143.85184,between 2.096 and 4.408
192.95767,vp8,1394.961,747.28796,474645.62,25.152002,89.01584,4776.7446,0.0,4843.8354,18170940.0,930707.6,12476866.0,flv,243673.3,14.878549,318.3482,232.11758,between 4.408 and 10.433
291.0458,mpeg4,174.02867,143.50938,52824.42,12.049682,61.829086,3565.3806,0.0,3638.7065,301616.16,1676849.2,1978164.2,vp8,238063.5,14.824303,1918.0983,1073.7972,between 2.096 and 4.408
68.01839,flv,320.32138,239.69614,241640.34,14.987509,37.677956,964.2386,0.0,986.7332,296618.47,1784304.9,2049325.8,mpeg4,3021367.0,14.967139,483.95645,359.7888,between 4.408 and 10.433
42.194645,mpeg4,176.89034,141.81978,49429.055,6.604686,8.094945,182.88686,0.0,273.44257,29372.139,219870.0,368889.78,flv,143943.52,24.060879,309.65033,239.29492,between 4.408 and 10.433
42.12877,flv,322.178,276.14536,415644.06,25.06589,22.669542,1019.3222,0.0,1027.9366,146350.86,1880038.8,1918967.2,flv,11790.037,14.767047,644.91876,486.09192,between 2.096 and 4.408
987.0317,h264,313.05374,240.24449,150573.36,29.709858,443.28915,28367.94,0.0,29657.86,-143509.38,14228856.0,146489390.0,vp8,38633.5,15.174366,1939.3352,1083.5227,greater than 10.433
132.37097,mpeg4,175.72292,143.57031,48973.324,12.053311,27.632164,1613.6855,0.0,1642.6029,61503.65,738521.7,952268.25,mpeg4,544769.9,29.851742,1047.8528,440.34302,less than 2.096
