fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
9.26,0.5,0.29,2.5,0.081,14.0,37.0,0.99715,3.24,0.68,10.7,between 5.0 and 6.0
7.37,0.58,0.21,1.95,0.079,13.0,34.0,0.99635,3.36,0.61,10.3,greater than 6.0
10.43,0.3,0.55,2.3,0.066,8.0,24.0,0.99804,3.05,0.92,10.5,greater than 6.0
7.66,0.53,0.25,2.45,0.086,16.0,40.0,0.99673,3.31,0.59,11.1,between 5.0 and 6.0
9.06,0.48,0.32,2.2,0.093,12.0,31.0,0.99693,3.28,0.73,10.0,greater than 6.0
8.53,0.51,0.29,1.9,0.102,19.0,46.0,0.99689,3.25,0.66,10.8,greater than 6.0
8.08,0.46,0.26,2.5,0.078,15.0,38.0,0.99651,3.33,0.58,10.9,between 5.0 and 6.0
6.99,0.62,0.11,2.8,0.081,20.0,50.0,0.99593,3.42,0.59,11.5,between 5.0 and 6.0
9.45,0.42,0.35,2.1,0.074,13.0,33.0,0.99732,3.24,0.69,9.8,greater than 6.0
7.22,0.59,0.2,2.3,0.082,14.0,36.0,0.99625,3.36,0.63,10.4,greater than 6.0
10.92,0.29,0.53,2.4,0.065,8.0,23.0,0.99851,3.03,0.91,10.6,greater than 6.0
8.41,0.54,0.25,2.1,0.094,17.0,42.0,0.99677,3.29,0.67,10.0,between 5.0 and 6.0
7.59,0.56,0.19,2.55,0.078,12.0,32.0,0.99641,3.34,0.61,10.7,between 5.0 and 6.0
9.19,0.49,0.31,2.0,0.081,11.0,29.0,0.99695,3.28,0.72,9.5,greater than 6.0
7.93,0.55,0.25,2.35,0.085,16.0,39.0,0.99663,3.31,0.62,10.6,between 5.0 and 6.0
8.15,0.5,0.28,2.45,0.094,14.0,35.0,0.99685,3.27,0.68,10.2,between 5.0 and 6.0
6.88,0.66,0.07,2.9,0.08,21.0,52.0,0.99572,3.44,0.57,11.6,between 5.0 and 6.0
9.51,0.43,0.35,2.25,0.074,13.0,34.0,0.99738,3.25,0.69,10.3,between 5.0 and 6.0
7.25,0.59,0.21,1.95,0.082,12.0,30.0,0.99628,3.37,0.64,10.0,greater than 6.0
10.83,0.31,0.52,2.4,0.063,8.0,25.0,0.99843,3.06,0.92,10.5,greater than 6.0
7.63,0.55,0.25,2.5,0.086,16.0,40.0,0.99676,3.32,0.6,10.9,between 5.0 and 6.0
9.11,0.49,0.32,2.15,0.093,12.0,31.0,0.99692,3.28,0.72,10.1,greater than 6.0
8.49,0.52,0.29,2.1,0.102,19.0,46.0,0.99687,3.26,0.66,10.8,greater than 6.0
7.94,0.53,0.24,2.45,0.078,15.0,38.0,0.99659,3.33,0.62,10.6,between 5.0 and 6.0
9.38,0.44,0.33,2.0,0.081,11.0,29.0,0.99729,3.25,0.69,9.7,greater than 6.0
7.19,0.6,0.2,2.3,0.082,14.0,36.0,0.99622,3.36,0.64,10.3,greater than 6.0
11.02,0.29,0.54,2.45,0.065,8.0,24.0,0.99849,3.04,0.93,10.6,greater than 6.0
8.36,0.54,0.26,2.05,0.094,17.0,42.0,0.99674,3.3,0.67,10.0,between 5.0 and 6.0
7.54,0.57,0.19,2.55,0.078,12.0,32.0,0.99639,3.34,0.62,10.7,between 5.0 and 6.0
9.24,0.5,0.31,2.1,0.081,11.0,29.0,0.99696,3.28,0.72,9.6,greater than 6.0
7.87,0.56,0.26,2.35,0.085,16.0,39.0,0.99661,3.32,0.63,10.6,between 5.0 and 6.0
8.09,0.51,0.28,2.45,0.094,14.0,35.0,0.99683,3.27,0.68,10.2,between 5.0 and 6.0
7.51,0.59,0.11,2.6,0.085,14.0,41.0,0.9965,3.28,0.59,10.3,between 5.0 and 6.0
8.21,0.44,0.29,2.1,0.078,11.0,25.0,0.9963,3.32,0.56,10.5,greater than 6.0
9.81,0.51,0.23,1.9,0.091,16.0,48.0,0.9971,3.25,0.63,10.8,between 5.0 and 6.0
7.39,0.63,0.17,2.4,0.082,10.0,30.0,0.9968,3.38,0.55,9.9,greater than 6.0
8.59,0.49,0.25,2.0,0.076,13.0,35.0,0.9962,3.29,0.58,10.4,between 5.0 and 6.0
7.91,0.55,0.22,2.3,0.088,15.0,42.0,0.9966,3.31,0.51,10.2,greater than 6.0
9.19,0.46,0.3,1.8,0.074,12.0,28.0,0.9964,3.26,0.62,10.6,between 5.0 and 6.0
8.01,0.53,0.19,2.5,0.08,16.0,50.0,0.9973,3.27,0.54,10.1,greater than 6.0
7.69,0.61,0.24,1.9,0.085,11.0,25.0,0.9965,3.35,0.59,10.3,between 5.0 and 6.0
9.49,0.42,0.28,2.2,0.079,14.0,38.0,0.9968,3.24,0.61,10.9,greater than 6.0
8.39,0.48,0.26,2.1,0.077,10.0,22.0,0.9963,3.3,0.57,10.5,between 5.0 and 6.0
7.51,0.58,0.21,2.6,0.086,15.0,45.0,0.9969,3.29,0.56,10.2,greater than 6.0
9.81,0.5,0.25,1.8,0.082,16.0,52.0,0.9972,3.27,0.63,10.7,between 5.0 and 6.0
7.29,0.62,0.18,2.5,0.081,12.0,32.0,0.9966,3.33,0.55,10.1,greater than 6.0
8.59,0.46,0.29,2.0,0.078,14.0,40.0,0.9965,3.31,0.58,10.6,between 5.0 and 6.0
7.89,0.54,0.24,2.4,0.089,11.0,27.0,0.9968,3.28,0.52,10.3,greater than 6.0
9.11,0.52,0.22,1.9,0.075,16.0,50.0,0.9971,3.26,0.62,10.8,between 5.0 and 6.0
8.29,0.49,0.26,2.3,0.083,10.0,23.0,0.9964,3.32,0.57,10.5,greater than 6.0
7.49,0.59,0.2,2.1,0.079,13.0,35.0,0.9967,3.35,0.59,10.2,between 5.0 and 6.0
9.79,0.45,0.28,2.2,0.081,14.0,38.0,0.9969,3.27,0.61,10.9,greater than 6.0
8.49,0.48,0.27,2.0,0.078,12.0,30.0,0.9966,3.31,0.56,10.6,between 5.0 and 6.0
7.29,0.57,0.21,2.6,0.086,11.0,25.0,0.9965,3.33,0.55,10.1,greater than 6.0
9.91,0.49,0.24,1.8,0.083,16.0,52.0,0.9972,3.29,0.63,10.8,between 5.0 and 6.0
7.39,0.61,0.19,2.5,0.082,13.0,35.0,0.9968,3.28,0.54,10.3,greater than 6.0
8.69,0.46,0.29,2.1,0.079,14.0,40.0,0.9967,3.32,0.58,10.6,between 5.0 and 6.0
7.59,0.54,0.24,2.4,0.089,10.0,27.0,0.9969,3.31,0.52,10.3,greater than 6.0
9.21,0.51,0.22,1.9,0.076,16.0,50.0,0.9971,3.27,0.62,10.8,between 5.0 and 6.0
8.39,0.49,0.26,2.3,0.083,11.0,28.0,0.9965,3.33,0.57,10.5,greater than 6.0
7.49,0.58,0.2,2.1,0.079,13.0,33.0,0.9966,3.36,0.59,10.2,between 5.0 and 6.0
9.79,0.44,0.28,2.2,0.081,14.0,38.0,0.9969,3.28,0.61,10.9,greater than 6.0
8.59,0.48,0.27,2.0,0.078,13.0,32.0,0.9967,3.32,0.56,10.6,between 5.0 and 6.0
7.29,0.56,0.21,2.6,0.086,11.0,25.0,0.9965,3.35,0.55,10.1,greater than 6.0
9.91,0.48,0.25,1.8,0.083,16.0,52.0,0.9972,3.3,0.63,10.8,between 5.0 and 6.0
7.39,0.6,0.19,2.5,0.082,13.0,35.0,0.9968,3.29,0.54,10.3,greater than 6.0
8.79,0.45,0.29,2.1,0.079,14.0,40.0,0.9968,3.33,0.58,10.6,between 5.0 and 6.0
7.59,0.54,0.24,2.4,0.089,10.0,27.0,0.9969,3.32,0.52,10.3,greater than 6.0
9.19,0.5,0.22,1.9,0.076,16.0,50.0,0.9971,3.28,0.62,10.8,between 5.0 and 6.0
8.49,0.49,0.26,2.3,0.083,11.0,28.0,0.9965,3.34,0.57,10.5,greater than 6.0
7.49,0.57,0.2,2.1,0.079,13.0,33.0,0.9967,3.36,0.59,10.2,between 5.0 and 6.0
9.79,0.43,0.28,2.2,0.081,14.0,38.0,0.9969,3.29,0.61,10.9,greater than 6.0
8.69,0.48,0.27,2.0,0.078,13.0,32.0,0.9967,3.33,0.56,10.6,between 5.0 and 6.0
7.29,0.55,0.21,2.6,0.086,11.0,25.0,0.9965,3.35,0.55,10.1,greater than 6.0
9.91,0.47,0.25,1.8,0.083,16.0,52.0,0.9972,3.31,0.63,10.8,between 5.0 and 6.0
7.39,0.59,0.19,2.5,0.082,13.0,35.0,0.9968,3.3,0.54,10.3,greater than 6.0
8.79,0.45,0.29,2.1,0.079,14.0,40.0,0.9968,3.33,0.58,10.6,between 5.0 and 6.0
7.59,0.54,0.24,2.4,0.089,10.0,27.0,0.9969,3.32,0.52,10.3,greater than 6.0
9.19,0.5,0.22,1.9,0.076,16.0,50.0,0.9971,3.29,0.62,10.8,between 5.0 and 6.0
8.49,0.49,0.26,2.3,0.083,11.0,28.0,0.9965,3.34,0.57,10.5,greater than 6.0
7.49,0.56,0.2,2.1,0.079,13.0,33.0,0.9967,3.36,0.59,10.2,between 5.0 and 6.0
9.79,0.42,0.28,2.2,0.081,14.0,38.0,0.9969,3.3,0.61,10.9,greater than 6.0
8.69,0.48,0.27,2.0,0.078,13.0,32.0,0.9967,3.33,0.56,10.6,between 5.0 and 6.0
7.29,0.54,0.21,2.6,0.086,11.0,25.0,0.9965,3.35,0.55,10.1,greater than 6.0
9.91,0.46,0.25,1.8,0.083,16.0,52.0,0.9972,3.31,0.63,10.8,between 5.0 and 6.0
7.39,0.58,0.19,2.5,0.082,13.0,35.0,0.9968,3.3,0.54,10.3,greater than 6.0
8.79,0.45,0.29,2.1,0.079,14.0,40.0,0.9968,3.33,0.58,10.6,between 5.0 and 6.0
7.51,0.59,0.11,2.1,0.079,10.0,35.0,0.9965,3.29,0.59,10.3,between 5.0 and 6.0
8.21,0.49,0.24,2.5,0.085,12.0,45.0,0.9973,3.32,0.51,9.9,greater than 6.0
9.81,0.39,0.46,1.9,0.078,15.0,50.0,0.9969,3.27,0.62,10.7,between 5.0 and 6.0
7.39,0.63,0.08,2.3,0.074,8.0,25.0,0.9962,3.35,0.58,9.6,greater than 6.0
8.59,0.55,0.29,2.2,0.088,11.0,42.0,0.9968,3.3,0.52,10.1,between 5.0 and 6.0
7.91,0.47,0.35,1.8,0.082,9.0,32.0,0.9975,3.24,0.64,9.9,greater than 6.0
9.41,0.51,0.23,2.6,0.079,13.0,48.0,0.9964,3.28,0.54,10.4,between 5.0 and 6.0
10.29,0.33,0.42,2.0,0.086,6.0,20.0,0.9979,3.19,0.63,10.9,greater than 6.0
8.69,0.61,0.17,2.8,0.075,10.0,38.0,0.9966,3.31,0.55,9.7,between 5.0 and 6.0
7.19,0.53,0.28,2.4,0.08,12.0,44.0,0.9969,3.26,0.57,10.0,greater than 6.0
9.99,0.44,0.38,1.7,0.081,8.0,28.0,0.9967,3.25,0.61,10.6,between 5.0 and 6.0
11.09,0.29,0.49,2.3,0.093,11.0,39.0,0.9971,3.18,0.59,10.3,greater than 6.0
7.79,0.65,0.12,2.1,0.078,9.0,30.0,0.9963,3.33,0.56,9.5,between 5.0 and 6.0
8.39,0.49,0.26,1.9,0.085,13.0,46.0,0.9965,3.29,0.53,10.2,greater than 6.0
10.59,0.36,0.4,2.5,0.08,10.0,36.0,0.9974,3.22,0.62,10.8,between 5.0 and 6.0
9.09,0.57,0.25,2.7,0.082,12.0,43.0,0.9968,3.28,0.59,9.8,greater than 6.0
7.59,0.54,0.22,2.2,0.076,8.0,27.0,0.9964,3.32,0.54,10.1,between 5.0 and 6.0
11.49,0.31,0.45,2.1,0.089,9.0,33.0,0.9973,3.2,0.61,10.5,greater than 6.0
8.79,0.59,0.19,2.4,0.081,11.0,40.0,0.9966,3.27,0.56,9.6,between 5.0 and 6.0
10.09,0.42,0.38,2.0,0.084,10.0,35.0,0.9969,3.25,0.59,10.3,greater than 6.0
7.29,0.51,0.29,2.6,0.079,12.0,45.0,0.9965,3.3,0.55,9.9,between 5.0 and 6.0
9.69,0.46,0.24,1.8,0.078,8.0,29.0,0.9967,3.28,0.58,10.2,greater than 6.0
