fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
6.93,0.59,0.01,2.51,0.077,20.2,85.0,0.9974,3.55,0.59,9.8,between 5.0 and 6.0
11.93,0.38,0.49,2.71,0.098,12.3,42.0,1.0003,3.16,0.61,10.3,between 5.0 and 6.0
5.97,0.5,0.0,1.45,0.057,15.1,26.0,0.9944,3.36,0.45,9.6,between 5.0 and 6.0
6.08,0.4,0.16,1.82,0.069,11.2,25.0,0.9954,3.42,0.74,10.1,greater than 6.0
8.55,0.8,0.11,2.31,0.084,12.2,31.0,0.9978,3.4,0.48,9.9,between 5.0 and 6.0
13.3,0.34,0.52,3.21,0.094,17.2,53.0,1.0013,3.05,0.81,9.6,greater than 6.0
6.19,0.36,0.24,2.21,0.095,19.3,42.0,0.9945,3.57,0.57,11.7,greater than 6.0
9.55,0.39,0.32,2.04,0.074,4.3,11.0,0.9958,3.3,0.8,11.7,greater than 6.0
7.79,0.52,0.25,1.94,0.081,14.3,38.0,0.9983,3.43,0.65,9.1,greater than 6.0
10.05,0.41,0.5,2.7,0.123,26.4,70.0,0.998,3.23,0.72,10.9,greater than 6.0
8.29,0.65,0.1,2.91,0.089,17.4,40.0,0.998,3.29,0.55,9.5,between 5.0 and 6.0
9.92,0.23,0.57,1.85,0.074,3.3,8.0,0.998,3.14,0.7,9.9,greater than 6.0
7.89,0.37,0.23,1.83,0.077,23.4,49.0,0.9962,3.28,0.67,9.4,between 5.0 and 6.0
6.29,0.76,0.0,2.92,0.072,26.4,52.0,0.9937,3.51,0.6,11.5,greater than 6.0
11.63,0.29,0.46,2.58,0.082,12.9,27.0,0.9951,3.26,0.84,11.6,greater than 6.0
7.66,0.41,0.24,1.83,0.08,4.4,11.0,0.9961,3.28,0.59,9.6,between 5.0 and 6.0
8.44,0.57,0.23,3.23,0.073,17.4,119.0,0.9967,3.26,0.57,9.4,between 5.0 and 6.0
6.43,0.865,0.03,3.22,0.071,27.4,58.0,0.9949,3.61,0.49,12.7,greater than 6.0
6.09,0.59,0.01,2.51,0.077,20.5,85.0,0.9974,3.55,0.59,9.8,between 5.0 and 6.0
7.35,0.43,0.35,2.56,0.073,28.9,62.0,0.9968,3.31,0.58,10.4,greater than 6.0
7.77,0.52,0.25,1.94,0.081,14.5,38.0,0.9982,3.43,0.65,9.1,greater than 6.0
9.49,0.39,0.32,2.05,0.074,4.5,11.0,0.9957,3.3,0.8,11.6,greater than 6.0
6.13,0.4,0.16,1.83,0.069,11.3,25.0,0.9953,3.42,0.74,10.1,greater than 6.0
8.59,0.8,0.11,2.32,0.084,12.4,31.0,0.9978,3.4,0.48,9.9,between 5.0 and 6.0
9.55,0.5,0.45,2.7,0.071,12.8,35.0,0.9995,3.11,0.56,9.1,greater than 6.0
10.36,0.48,0.55,2.2,0.076,19.7,51.0,0.9992,3.22,0.75,10.4,greater than 6.0
6.97,0.59,0.04,2.54,0.065,23.7,49.0,0.9958,3.39,0.5,10.9,between 5.0 and 6.0
8.67,0.33,0.39,1.99,0.085,10.4,29.0,0.9966,3.27,0.69,11.1,greater than 6.0
12.06,0.41,0.49,2.67,0.076,16.6,46.0,1.0,3.14,0.59,9.7,greater than 6.0
7.39,0.55,0.26,2.04,0.079,21.9,60.0,0.9984,3.38,0.54,9.6,between 5.0 and 6.0
7.76,0.43,0.35,2.56,0.073,28.9,62.0,0.9968,3.31,0.58,10.4,greater than 6.0
9.56,0.88,0.27,2.32,0.084,30.9,142.0,0.9976,3.24,0.53,9.5,between 5.0 and 6.0
6.55,0.96,0.2,2.02,0.047,15.3,60.0,0.9953,3.36,0.44,10.9,between 5.0 and 6.0
8.05,0.43,0.36,2.33,0.075,10.3,48.0,0.9974,3.34,0.46,9.5,between 5.0 and 6.0
10.28,0.44,0.5,2.7,0.077,11.3,19.0,0.9962,3.23,0.63,11.5,greater than 6.0
7.83,0.59,0.24,2.43,0.078,14.9,42.0,0.9981,3.32,0.63,9.8,between 5.0 and 6.0
8.61,0.65,0.1,2.91,0.089,17.5,40.0,0.9979,3.29,0.55,9.5,between 5.0 and 6.0
11.98,0.38,0.49,2.72,0.098,12.5,42.0,1.0002,3.16,0.61,10.3,between 5.0 and 6.0
7.99,0.37,0.23,1.84,0.077,23.5,49.0,0.9962,3.28,0.67,9.4,between 5.0 and 6.0
6.27,0.76,0.0,2.92,0.072,26.5,52.0,0.9937,3.51,0.6,11.5,greater than 6.0
7.67,0.41,0.24,1.84,0.08,4.5,11.0,0.996,3.28,0.59,9.6,between 5.0 and 6.0
8.55,0.51,0.29,2.24,0.082,18.0,50.0,0.9982,3.32,0.62,10.3,between 5.0 and 6.0
9.81,0.44,0.49,2.17,0.076,13.0,30.0,0.9969,3.25,0.65,9.8,between 5.0 and 6.0
7.39,0.67,0.11,2.49,0.088,22.0,55.0,0.9956,3.39,0.59,10.9,greater than 6.0
10.29,0.35,0.55,1.95,0.078,16.0,38.0,0.9991,3.22,0.73,11.2,greater than 6.0
8.92,0.59,0.23,2.67,0.074,20.0,52.0,0.9965,3.31,0.56,9.9,between 5.0 and 6.0
6.98,0.48,0.04,2.11,0.081,14.0,34.0,0.9947,3.46,0.63,10.5,between 5.0 and 6.0
9.45,0.42,0.46,2.35,0.085,19.0,49.0,0.9985,3.27,0.71,9.7,between 5.0 and 6.0
7.19,0.52,0.31,1.99,0.072,12.0,28.0,0.9952,3.38,0.58,10.3,greater than 6.0
11.01,0.39,0.52,2.59,0.079,18.0,45.0,0.9995,3.19,0.69,11.1,greater than 6.0
6.69,0.62,0.07,2.29,0.077,23.0,60.0,0.9943,3.44,0.54,10.8,greater than 6.0
8.15,0.46,0.35,2.48,0.083,15.0,40.0,0.9973,3.29,0.68,9.5,between 5.0 and 6.0
10.85,0.33,0.48,1.83,0.075,11.0,25.0,0.9989,3.24,0.64,11.4,greater than 6.0
7.51,0.55,0.26,2.15,0.087,21.0,53.0,0.9961,3.35,0.61,10.7,greater than 6.0
9.89,0.41,0.5,2.42,0.078,17.0,43.0,0.9992,3.21,0.72,9.9,greater than 6.0
6.46,0.58,0.05,1.92,0.073,13.0,31.0,0.9949,3.42,0.56,10.6,between 5.0 and 6.0
8.68,0.49,0.32,2.56,0.082,20.0,51.0,0.9977,3.3,0.66,10.2,between 5.0 and 6.0
11.42,0.38,0.54,2.28,0.08,16.0,41.0,1.0001,3.18,0.7,11.5,greater than 6.0
7.92,0.53,0.27,2.04,0.076,19.0,48.0,0.9964,3.34,0.59,10.1,greater than 6.0
