fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
9.46,0.47,0.31,2.22,0.086,11.0,35.0,0.9977,3.14,0.69,10.5,greater than 6.0
6.92,0.56,0.08,1.81,0.061,6.0,17.0,0.9954,3.43,0.62,11.2,greater than 6.0
8.44,0.53,0.26,2.07,0.083,10.0,30.0,0.9965,3.26,0.64,10.4,between 5.0 and 6.0
5.49,0.68,0.01,1.39,0.043,14.0,38.0,0.9932,3.59,0.58,12.5,greater than 6.0
11.1,0.45,0.43,2.46,0.097,20.0,56.0,0.9982,3.05,0.66,10.1,greater than 6.0
7.14,0.62,0.15,2.33,0.078,18.0,50.0,0.9965,3.33,0.59,9.8,between 5.0 and 6.0
9.08,0.49,0.3,2.16,0.084,12.0,36.0,0.9974,3.18,0.7,10.6,greater than 6.0
6.61,0.58,0.07,1.88,0.063,7.0,20.0,0.9957,3.41,0.59,11.3,greater than 6.0
8.02,0.55,0.25,2.09,0.082,9.0,28.0,0.9968,3.23,0.64,10.3,between 5.0 and 6.0
5.25,0.72,0.02,1.24,0.039,13.0,34.0,0.9928,3.64,0.55,12.6,greater than 6.0
10.7,0.44,0.39,2.48,0.094,19.0,53.0,0.9983,3.06,0.67,10.2,greater than 6.0
7.08,0.61,0.16,2.37,0.081,17.0,49.0,0.9966,3.32,0.58,9.7,between 5.0 and 6.0
9.38,0.48,0.31,2.22,0.086,11.0,35.0,0.9976,3.14,0.69,10.5,greater than 6.0
6.85,0.57,0.08,1.82,0.062,6.0,17.0,0.9955,3.43,0.61,11.2,greater than 6.0
8.35,0.54,0.26,2.07,0.083,10.0,30.0,0.9964,3.26,0.63,10.4,between 5.0 and 6.0
5.42,0.7,0.01,1.38,0.043,14.0,38.0,0.9931,3.59,0.57,12.5,greater than 6.0
11.0,0.46,0.43,2.45,0.097,20.0,56.0,0.9982,3.05,0.66,10.1,greater than 6.0
7.06,0.63,0.15,2.32,0.078,18.0,50.0,0.9964,3.33,0.59,9.8,between 5.0 and 6.0
9.01,0.5,0.3,2.16,0.085,12.0,36.0,0.9973,3.18,0.69,10.6,greater than 6.0
6.54,0.59,0.07,1.87,0.063,7.0,20.0,0.9956,3.41,0.58,11.3,greater than 6.0
7.96,0.56,0.25,2.09,0.082,9.0,28.0,0.9967,3.23,0.63,10.3,between 5.0 and 6.0
5.19,0.73,0.02,1.23,0.039,13.0,34.0,0.9927,3.64,0.54,12.6,greater than 6.0
10.6,0.45,0.39,2.48,0.095,19.0,53.0,0.9983,3.06,0.66,10.2,greater than 6.0
7.02,0.62,0.16,2.36,0.081,17.0,49.0,0.9965,3.32,0.57,9.7,between 5.0 and 6.0
9.32,0.49,0.31,2.22,0.086,11.0,35.0,0.9975,3.14,0.68,10.5,greater than 6.0
6.79,0.58,0.08,1.82,0.062,6.0,17.0,0.9954,3.43,0.59,11.2,greater than 6.0
8.29,0.55,0.26,2.07,0.083,10.0,30.0,0.9963,3.26,0.62,10.4,between 5.0 and 6.0
5.37,0.71,0.01,1.37,0.043,14.0,38.0,0.993,0.58,0.56,12.5,greater than 6.0
10.9,0.47,0.43,2.46,0.098,20.0,56.0,0.9982,3.05,0.65,10.1,greater than 6.0
7.04,0.64,0.15,2.33,0.079,18.0,50.0,0.9963,3.33,0.58,9.8,between 5.0 and 6.0
7.62,0.54,0.18,2.13,0.082,14.0,38.0,0.9969,3.35,0.67,10.2,between 5.0 and 6.0
6.91,0.71,0.07,1.82,0.074,16.0,43.0,0.9956,3.42,0.59,9.8,between 5.0 and 6.0
7.29,0.46,0.23,1.99,0.089,11.0,29.0,0.9971,3.3,0.63,9.9,greater than 6.0
8.04,0.61,0.04,2.33,0.095,18.0,50.0,0.9983,3.25,0.69,10.6,greater than 6.0
6.85,0.65,0.11,2.06,0.067,13.0,30.0,0.9964,3.38,0.58,10.1,between 5.0 and 6.0
7.58,0.52,0.25,1.75,0.079,10.0,25.0,0.9959,3.32,0.62,9.5,greater than 6.0
8.68,0.44,0.32,2.23,0.099,20.0,55.0,0.9978,3.28,0.72,10.8,greater than 6.0
7.22,0.59,0.16,1.96,0.086,15.0,40.0,0.9967,3.41,0.64,9.7,between 5.0 and 6.0
9.01,0.69,0.08,2.41,0.104,22.0,60.0,0.9985,3.24,0.75,11.0,greater than 6.0
6.97,0.56,0.2,1.88,0.073,12.0,32.0,0.9961,3.36,0.61,9.9,greater than 6.0
7.83,0.51,0.28,2.01,0.092,19.0,52.0,0.9974,3.31,0.7,10.3,greater than 6.0
8.49,0.62,0.09,2.35,0.107,25.0,65.0,0.9988,3.26,0.8,11.1,greater than 6.0
7.4,0.55,0.22,1.79,0.078,14.0,36.0,0.9963,3.34,0.66,9.6,between 5.0 and 6.0
9.29,0.46,0.31,2.15,0.096,16.0,42.0,0.9979,3.29,0.73,10.5,greater than 6.0
8.15,0.59,0.14,2.04,0.085,17.0,45.0,0.9972,3.33,0.69,10.2,greater than 6.0
7.69,0.63,0.19,1.93,0.081,18.0,48.0,0.9968,3.32,0.67,9.8,between 5.0 and 6.0
6.99,0.49,0.26,1.85,0.076,11.0,28.0,0.996,3.37,0.63,9.4,between 5.0 and 6.0
8.73,0.58,0.12,2.27,0.102,23.0,62.0,0.9986,3.27,0.82,11.3,greater than 6.0
7.51,0.53,0.24,2.02,0.091,20.0,54.0,0.9975,3.31,0.71,10.4,greater than 6.0
8.25,0.57,0.15,1.98,0.084,15.0,39.0,0.997,3.34,0.68,9.7,between 5.0 and 6.0
7.08,0.69,0.08,2.17,0.079,19.0,50.0,0.9965,3.39,0.64,10.1,greater than 6.0
9.45,0.42,0.34,2.12,0.106,21.0,56.0,0.9989,3.25,0.81,11.4,greater than 6.0
8.88,0.54,0.18,2.32,0.105,26.0,68.0,0.9991,3.24,0.85,11.6,greater than 6.0
7.64,0.59,0.21,1.89,0.082,16.0,43.0,0.9969,3.33,0.69,9.9,between 5.0 and 6.0
9.65,0.49,0.29,2.05,0.101,18.0,49.0,0.9987,3.28,0.78,10.8,greater than 6.0
7.27,0.62,0.13,2.01,0.077,14.0,35.0,0.9964,3.35,0.65,9.5,between 5.0 and 6.0
8.52,0.56,0.2,2.22,0.094,20.0,54.0,0.9982,3.29,0.76,10.7,greater than 6.0
8.96,0.44,0.32,2.11,0.103,17.0,45.0,0.9985,3.26,0.82,11.1,greater than 6.0
7.82,0.55,0.25,1.94,0.086,19.0,50.0,0.9973,3.32,0.72,10.0,between 5.0 and 6.0
7.39,0.63,0.16,2.04,0.083,15.0,38.0,0.9967,3.34,0.68,9.6,between 5.0 and 6.0
8.11,0.51,0.23,2.03,0.09,16.0,42.0,0.9971,3.31,0.73,9.8,between 5.0 and 6.0
9.58,0.45,0.3,2.06,0.107,20.0,55.0,0.999,3.25,0.84,11.4,greater than 6.0
6.93,0.58,0.12,2.07,0.074,12.0,30.0,0.9962,3.37,0.62,9.4,between 5.0 and 6.0
7.71,0.61,0.22,1.92,0.085,18.0,48.0,0.9972,3.32,0.71,10.0,between 5.0 and 6.0
8.43,0.54,0.19,2.26,0.101,22.0,60.0,0.9986,3.28,0.8,11.0,greater than 6.0
8.79,0.49,0.27,2.14,0.096,19.0,52.0,0.9984,3.3,0.79,10.9,greater than 6.0
7.55,0.57,0.17,2.01,0.081,17.0,44.0,0.997,3.33,0.69,9.7,between 5.0 and 6.0
7.17,0.65,0.11,1.95,0.076,14.0,36.0,0.9965,3.35,0.66,9.5,between 5.0 and 6.0
9.29,0.48,0.3,2.08,0.105,21.0,57.0,0.999,3.25,0.83,11.3,greater than 6.0
9.79,0.43,0.32,2.16,0.108,24.0,65.0,0.9992,3.24,0.87,11.6,greater than 6.0
7.46,0.56,0.24,1.86,0.082,15.0,38.0,0.9968,3.32,0.68,9.6,between 5.0 and 6.0
7.92,0.53,0.2,2.03,0.089,18.0,49.0,0.9973,3.31,0.72,9.9,between 5.0 and 6.0
8.59,0.55,0.15,2.25,0.098,22.0,59.0,0.9987,3.27,0.81,10.9,greater than 6.0
7.24,0.64,0.14,1.91,0.077,13.0,33.0,0.9964,3.35,0.65,9.5,between 5.0 and 6.0
8.98,0.47,0.29,2.1,0.102,20.0,55.0,0.9989,3.26,0.85,11.2,greater than 6.0
8.14,0.59,0.18,2.02,0.085,17.0,46.0,0.9972,3.33,0.71,9.8,between 5.0 and 6.0
7.81,0.54,0.26,1.87,0.083,16.0,43.0,0.9969,3.32,0.69,9.6,between 5.0 and 6.0
8.46,0.52,0.21,2.09,0.096,21.0,57.0,0.9985,3.29,0.79,10.6,greater than 6.0
7.34,0.67,0.1,1.98,0.078,14.0,36.0,0.9966,3.34,0.66,9.4,between 5.0 and 6.0
9.38,0.46,0.31,2.05,0.104,19.0,51.0,0.9988,3.25,0.83,11.1,greater than 6.0
9.91,0.42,0.33,2.12,0.11,24.0,64.0,0.9993,3.24,0.88,11.5,greater than 6.0
7.59,0.58,0.23,1.82,0.081,15.0,39.0,0.9968,3.32,0.7,9.5,between 5.0 and 6.0
8.69,0.51,0.19,2.04,0.093,20.0,54.0,0.9986,3.27,0.8,10.7,greater than 6.0
7.33,0.61,0.16,1.89,0.076,13.0,34.0,0.9965,3.34,0.67,9.4,between 5.0 and 6.0
9.49,0.45,0.3,2.01,0.106,22.0,60.0,0.9991,3.25,0.85,11.3,greater than 6.0
8.03,0.57,0.14,2.07,0.087,18.0,48.0,0.9974,3.31,0.72,9.8,between 5.0 and 6.0
8.92,0.49,0.27,2.08,0.1,23.0,63.0,0.9992,3.26,0.84,11.0,greater than 6.0
7.68,0.53,0.25,1.85,0.082,16.0,43.0,0.9969,3.32,0.7,9.6,between 5.0 and 6.0
7.11,0.59,0.18,1.95,0.083,14.0,41.0,0.9969,3.31,0.58,10.2,greater than 6.0
6.93,0.67,0.04,2.32,0.078,17.0,52.0,0.9973,3.42,0.66,9.8,between 5.0 and 6.0
7.51,0.48,0.22,1.79,0.096,11.0,35.0,0.9959,3.28,0.63,10.1,greater than 6.0
8.27,0.55,0.33,2.54,0.062,20.0,60.0,0.9985,3.35,0.59,9.9,greater than 6.0
6.85,0.61,0.09,2.16,0.085,15.0,45.0,0.9962,3.38,0.69,9.7,between 5.0 and 6.0
7.39,0.52,0.25,1.88,0.074,12.0,30.0,0.9978,3.4,0.61,10.3,greater than 6.0
9.17,0.46,0.38,2.42,0.081,18.0,55.0,0.9991,3.29,0.57,10.6,greater than 6.0
7.79,0.63,0.14,2.05,0.093,16.0,48.0,0.9965,3.33,0.65,9.4,between 5.0 and 6.0
6.49,0.69,0.01,2.29,0.066,13.0,40.0,0.9948,3.45,0.72,10.9,greater than 6.0
8.59,0.53,0.29,2.17,0.088,22.0,65.0,0.9983,3.27,0.56,9.6,greater than 6.0
7.23,0.59,0.2,1.83,0.079,11.0,32.0,0.9968,3.39,0.62,10.7,greater than 6.0
9.41,0.49,0.41,2.55,0.102,19.0,58.0,0.9994,3.32,0.6,10.3,greater than 6.0
6.67,0.65,0.05,1.99,0.076,14.0,42.0,0.9956,3.43,0.68,9.5,between 5.0 and 6.0
8.03,0.56,0.24,2.38,0.08,16.0,50.0,0.9976,3.35,0.64,9.9,greater than 6.0
7.17,0.6,0.19,1.92,0.086,12.0,38.0,0.9963,3.37,0.63,10.2,greater than 6.0
9.79,0.44,0.35,2.63,0.078,20.0,62.0,0.9996,3.25,0.58,10.8,greater than 6.0
8.45,0.54,0.27,2.21,0.091,17.0,52.0,0.9981,3.31,0.61,9.7,greater than 6.0
6.93,0.66,0.11,2.03,0.082,14.0,41.0,0.9961,3.41,0.67,10.5,greater than 6.0
7.8,0.51,0.23,1.85,0.077,11.0,34.0,0.9972,3.36,0.62,10.1,greater than 6.0
8.93,0.52,0.31,2.44,0.089,19.0,59.0,0.9992,3.29,0.59,9.8,greater than 6.0
7.46,0.58,0.22,1.98,0.085,15.0,45.0,0.9967,3.34,0.64,10.4,greater than 6.0
10.08,0.45,0.39,2.56,0.076,21.0,64.0,0.9997,3.26,0.57,10.6,greater than 6.0
