fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
7.31,0.69,0.01,2.11,0.075,13.0,31.0,0.9961,3.35,0.58,10.5,between 5.0 and 6.0
10.8,0.33,0.53,1.84,0.092,9.0,27.0,0.9992,3.13,0.68,9.9,greater than 6.0
8.69,0.45,0.39,2.27,0.085,12.0,29.0,0.9978,3.24,0.63,10.1,between 5.0 and 6.0
6.79,0.65,0.02,1.95,0.073,14.0,32.0,0.9965,3.39,0.57,10.8,between 5.0 and 6.0
11.0,0.3,0.55,1.85,0.093,8.0,25.0,0.9994,3.1,0.7,9.8,greater than 6.0
7.41,0.62,0.11,2.41,0.078,11.0,28.0,0.9966,3.32,0.6,10.4,between 5.0 and 6.0
9.89,0.39,0.49,2.09,0.088,11.0,27.0,0.9984,3.18,0.66,10.1,greater than 6.0
6.51,0.71,0.03,2.58,0.067,13.0,30.0,0.9963,3.41,0.56,10.6,greater than 6.0
8.39,0.55,0.29,2.33,0.081,16.0,37.0,0.9975,3.28,0.62,10.3,between 5.0 and 6.0
8.01,0.59,0.01,2.12,0.074,12.0,29.0,0.9962,3.37,0.58,10.5,between 5.0 and 6.0
9.29,0.44,0.48,2.05,0.09,10.0,24.0,0.9982,3.2,0.65,10.0,greater than 6.0
7.19,0.73,0.01,2.14,0.076,14.0,32.0,0.9965,3.34,0.59,10.7,between 5.0 and 6.0
6.69,0.69,0.02,1.93,0.071,11.0,27.0,0.9958,3.43,0.57,10.8,greater than 6.0
10.9,0.34,0.54,1.84,0.092,9.0,26.0,0.9993,3.12,0.69,9.9,greater than 6.0
8.59,0.52,0.38,2.25,0.083,15.0,36.0,0.9977,3.26,0.64,10.1,between 5.0 and 6.0
9.79,0.43,0.49,2.1,0.089,12.0,30.0,0.9985,3.19,0.66,10.2,greater than 6.0
7.09,0.72,0.01,2.15,0.079,13.0,31.0,0.9964,3.36,0.6,10.5,between 5.0 and 6.0
11.1,0.32,0.55,1.86,0.094,8.0,25.0,0.9995,3.1,0.7,9.8,greater than 6.0
6.59,0.73,0.03,2.6,0.066,12.0,29.0,0.9962,3.42,0.57,10.6,greater than 6.0
8.49,0.58,0.3,2.32,0.082,16.0,38.0,0.9976,3.27,0.63,10.2,between 5.0 and 6.0
7.31,0.7,0.01,2.11,0.075,13.0,31.0,0.9961,3.35,0.59,10.5,between 5.0 and 6.0
9.69,0.42,0.49,2.04,0.09,11.0,28.0,0.9983,3.2,0.65,10.0,greater than 6.0
9.99,0.41,0.48,2.12,0.089,11.0,27.0,0.9984,3.18,0.66,10.1,greater than 6.0
7.51,0.59,0.12,2.43,0.078,11.0,28.0,0.9966,3.31,0.6,10.4,between 5.0 and 6.0
8.89,0.46,0.39,2.28,0.085,12.0,29.0,0.9978,3.24,0.63,10.1,between 5.0 and 6.0
7.05,0.533,0.235,2.32,0.0762,18.3,51.2,0.99653,3.317,0.633,10.23,between 5.0 and 6.0
8.46,0.619,0.178,2.15,0.0821,22.9,74.8,0.99738,3.278,0.729,9.98,greater than 6.0
9.27,0.451,0.398,2.68,0.0893,11.9,39.4,0.99819,3.145,0.602,10.49,between 5.0 and 6.0
6.83,0.739,0.038,1.93,0.0628,16.2,29.5,0.99589,3.381,0.587,11.17,greater than 6.0
7.94,0.564,0.221,2.42,0.0794,14.1,48.3,0.99694,3.256,0.659,10.02,between 5.0 and 6.0
10.29,0.293,0.469,2.01,0.0965,6.8,25.9,0.99853,3.194,0.685,9.85,between 5.0 and 6.0
8.16,0.662,0.199,2.56,0.0853,20.6,58.2,0.99705,3.304,0.553,10.35,greater than 6.0
6.59,0.825,0.051,2.89,0.0692,12.9,35.7,0.99473,3.403,0.628,11.52,greater than 6.0
9.67,0.388,0.426,1.85,0.0918,8.4,31.8,0.99801,3.082,0.741,9.67,greater than 6.0
7.32,0.602,0.145,2.19,0.0785,15.6,42.1,0.99627,3.336,0.576,10.91,between 5.0 and 6.0
10.85,0.219,0.513,2.33,0.1031,5.6,20.8,0.99921,3.243,0.637,9.92,between 5.0 and 6.0
7.87,0.955,0.087,1.99,0.0812,13.8,30.4,0.99645,3.289,0.594,10.11,greater than 6.0
