relative_compactness,surface_area,wall_area,roof_area,overall_height,orientation,glazing_area,glazing_area_distribution,heating_load
0.7495895,673.7174,382.24893,123.133736,6.999593,4.0107617,0.25065348,4.9768314,between 18.95 and 31.6675
0.7110244,710.5285,269.28418,220.44307,3.495585,5.0091343,0.25079888,3.987698,less than 12.9925
0.90077716,563.3676,318.67627,122.79738,7.0091877,4.005193,0.100790136,1.9698094,between 18.95 and 31.6675
0.8251298,608.9351,317.8534,146.86221,7.0126395,4.0093246,0.2511093,4.982355,greater than 31.6675
0.71098626,710.0559,269.35953,220.30086,3.516542,4.0120406,-0.00030833884,-0.02913202,less than 12.9925
0.79064476,636.68243,343.02692,147.12247,6.991919,4.006337,0.24964896,0.99230033,greater than 31.6675
0.7092672,711.1598,269.6892,220.65526,3.4970124,3.0225022,0.09967691,4.9489393,between 12.9925 and 18.95
0.89918363,563.44293,318.4903,122.76415,7.007453,3.9941053,0.25065413,4.977815,greater than 31.6675
0.70868164,711.4774,269.64355,220.66902,3.4970794,4.0152864,0.098929405,1.988322,less than 12.9925
0.70547456,714.9008,269.72314,220.684,3.4950137,4.991144,0.0016582742,-0.019289292,less than 12.9925
0.98107857,513.6764,293.98016,110.12202,7.0136786,1.9975865,0.40025085,3.0095112,greater than 31.6675
0.6886483,735.8604,294.10132,221.02316,3.4959478,2.9730349,0.4008281,3.015847,between 12.9925 and 18.95
0.90202993,562.28064,318.53375,122.248695,7.0042353,1.9934001,0.09944217,5.080482,greater than 31.6675
0.68335116,740.00745,294.75784,220.41193,3.5118508,5.024345,0.25120547,2.9783041,between 12.9925 and 18.95
0.9854074,514.60657,294.10934,110.13505,6.992683,4.9896846,0.2513318,1.0324497,between 18.95 and 31.6675
0.6885818,736.21136,294.20667,220.47758,3.5087252,3.9880342,0.097746916,2.9986625,less than 12.9925
0.90120447,563.7286,318.44403,122.54919,6.9930673,4.01416,0.24958432,2.998068,greater than 31.6675
0.7447635,683.73584,244.20244,220.41768,3.5006697,1.9979523,0.399747,4.988302,less than 12.9925
0.6608803,758.9728,318.5284,220.59503,3.5041614,5.0021605,0.25045595,1.0297806,between 12.9925 and 18.95
0.63852125,784.9783,343.00443,220.82346,3.5011644,4.007119,0.40133038,3.976557,between 12.9925 and 18.95
0.6385864,786.02637,343.6527,220.29994,3.5027776,4.0166574,0.10109766,2.9910374,less than 12.9925
0.6182455,808.6211,368.02206,220.53134,3.4939146,4.9966583,0.40022767,4.950781,between 12.9925 and 18.95
0.7095807,711.33453,269.68503,220.54393,3.5081453,3.0048635,0.09855261,4.0112376,less than 12.9925
0.6618487,758.1916,318.37695,220.69676,3.502356,4.999445,0.249953,2.9851022,between 12.9925 and 18.95
0.70528567,715.6099,270.56342,220.64061,3.5005784,5.0022573,0.4012657,1.9864702,less than 12.9925
0.6370019,787.1777,344.1001,220.63705,3.4976966,4.004941,-0.002522922,0.015031763,less than 12.9925
