relative_compactness,surface_area,wall_area,roof_area,overall_height,orientation,glazing_area,glazing_area_distribution,heating_load
0.82784325,608.69946,318.4362,146.29889,7.0067477,4.996852,0.10146936,3.0296354,between 18.95 and 31.6675
0.82171834,612.0106,318.58136,146.94856,7.0048876,2.010357,0.39691207,1.9750348,between 18.95 and 31.6675
0.68768275,736.76514,294.2131,220.62508,3.5030043,4.0106597,0.2502765,2.0139196,between 12.9925 and 18.95
0.8649972,584.95184,293.89865,146.38434,7.004443,2.9903114,0.25166005,1.979116,between 18.95 and 31.6675
0.7898254,637.3545,343.25583,147.11572,7.0030637,4.013232,0.4006205,1.9929043,between 12.9925 and 18.95
0.81878024,612.6569,318.7565,147.08792,7.003165,2.9629622,0.10078217,1.9965109,between 18.95 and 31.6675
0.70748734,711.8791,269.40552,220.62206,3.4960613,4.010079,0.10003567,1.9790872,less than 12.9925
0.79328775,635.6032,344.0684,146.26631,7.0105643,3.0068765,0.39742285,5.050587,greater than 31.6675
0.789307,640.93256,414.76703,122.01464,7.004817,4.0121827,0.25086367,3.0005176,greater than 31.6675
0.78860545,637.8098,342.9741,146.84279,6.999447,2.0018554,0.3987345,1.0199345,between 18.95 and 31.6675
0.74132746,685.4355,244.95647,220.46252,3.498363,2.0072052,0.10078866,2.0287068,less than 12.9925
0.6619412,754.24274,295.84006,220.61324,3.4979048,3.0153327,0.099259555,1.9712844,less than 12.9925
0.8621474,586.7866,294.01074,146.14944,6.988881,3.9794412,0.2519304,5.0192165,between 12.9925 and 18.95
0.7908667,632.55505,344.1998,146.92708,7.0044503,2.9913075,0.10077391,1.0339212,between 12.9925 and 18.95
0.8776953,574.40985,295.17847,145.33008,7.0016384,4.015112,0.10253943,4.9639254,between 12.9925 and 18.95
0.7926462,635.5471,342.9535,146.7295,7.011612,1.9770193,0.09863384,1.9993471,between 12.9925 and 18.95
0.7389134,690.9225,243.91295,220.43387,3.498408,2.0067968,0.25007674,1.9659431,less than 12.9925
0.62342906,804.29,367.85364,220.24977,3.480213,1.9867909,0.25148657,1.0223755,between 18.95 and 31.6675
0.7096712,710.7289,270.10132,220.39145,3.4980066,2.9858694,0.40014204,2.0006092,between 12.9925 and 18.95
0.7917255,634.35956,343.3208,146.84373,6.996536,2.9965448,0.25301522,1.9901623,greater than 31.6675
0.98158115,514.0876,294.24576,109.76711,6.9935513,4.9977775,0.09947577,1.9825219,between 12.9925 and 18.95
