relative_compactness,surface_area,wall_area,roof_area,overall_height,orientation,glazing_area,glazing_area_distribution,heating_load
0.69607955,720.68427,269.4136,220.54271,3.503623,5.0078573,0.09941511,3.0298498,less than 12.9925
0.8218238,610.23785,318.53488,146.7971,7.0112047,2.0006142,0.3997627,4.9776564,greater than 31.6675
0.82314074,611.2716,318.05792,146.63461,7.021822,1.9939028,0.09813763,2.9972079,greater than 31.6675
0.7110464,709.8248,269.29102,220.73038,3.492034,2.0075386,0.40089378,3.0166266,between 12.9925 and 18.95
0.69098246,726.25574,270.78513,220.94135,3.5066469,5.0031047,0.099733494,4.008941,less than 12.9925
0.6897937,740.77936,293.78442,220.71951,3.493748,4.005284,0.40021706,4.9833093,less than 12.9925
0.647767,775.8153,341.58154,220.39299,3.454235,2.008045,0.10052026,1.9929458,less than 12.9925
0.64184344,780.96,343.71777,220.57185,3.495687,5.0021296,0.10196007,2.0211375,between 12.9925 and 18.95
0.8233279,605.505,339.83444,121.85809,7.004645,3.0228045,0.09868144,2.0716221,between 18.95 and 31.6675
0.7370949,687.0306,244.75114,220.63638,3.5013607,4.0012484,0.2514656,1.9933784,less than 12.9925
0.7404299,681.86957,413.64542,122.77699,6.996914,1.9752766,0.25134987,3.0282745,greater than 31.6675
0.8685346,581.9767,294.24222,145.31194,7.00017,4.983142,-0.0004779094,0.0064787455,less than 12.9925
0.9815914,514.3899,293.9778,110.2534,6.996342,4.988026,0.25001228,4.969171,between 12.9925 and 18.95
0.6570675,761.6582,318.8992,220.5131,3.4912512,2.985785,0.101891816,4.9995775,less than 12.9925
0.9034708,562.0269,318.83334,122.308205,6.990451,4.0440383,0.40081838,3.0192325,greater than 31.6675
0.9794076,513.2674,293.8649,110.051674,6.9970603,3.0302727,0.25088796,2.948375,between 18.95 and 31.6675
0.85397947,591.8675,293.93774,147.18257,7.0079994,1.9826612,0.09919396,2.0002704,between 12.9925 and 18.95
0.66162276,758.743,318.0378,220.63173,3.5030334,1.9892544,0.40051755,5.0136433,between 18.95 and 31.6675
0.7403784,677.2409,412.52127,122.41759,6.9944177,4.9892077,-0.00019480595,-0.0028136256,between 18.95 and 31.6675
0.85887676,591.943,293.66635,146.94978,6.9882956,4.992117,0.24871376,5.0151043,greater than 31.6675
0.8218311,604.5749,343.8938,147.78517,7.0157704,1.9810919,0.0015573027,0.0033149244,between 18.95 and 31.6675
0.8225721,607.135,317.8604,146.93446,7.003213,2.0090358,0.400098,2.9913,between 18.95 and 31.6675
0.7608683,660.4406,417.70724,122.382065,6.9942555,2.0026832,0.24861102,5.0103827,greater than 31.6675
0.82267666,605.03656,317.71393,146.5718,6.996524,3.996628,0.25082567,2.0863023,less than 12.9925
0.61191845,808.4625,361.40762,220.37762,3.5293267,4.995921,0.2507924,4.9906483,between 12.9925 and 18.95
0.8211022,607.5866,326.67776,146.80424,7.0049567,4.0069056,0.10202841,5.028177,greater than 31.6675
0.6897599,744.22504,362.33743,222.41035,3.4678042,1.992659,0.09949235,1.95845,less than 12.9925
0.8957479,565.90656,317.92493,122.82677,7.0173497,2.9962611,0.100247286,4.009801,between 18.95 and 31.6675
0.7614274,656.4949,418.38968,122.19909,6.9998236,4.0142937,0.39914978,5.0231624,greater than 31.6675
0.7411038,685.33154,243.89767,220.5427,3.5112455,5.0136504,0.098547064,5.0116134,less than 12.9925
0.785961,638.9328,359.09506,144.08775,6.994897,1.9854636,0.09807313,0.9773552,between 12.9925 and 18.95
0.9786577,515.111,295.13474,110.62188,6.997523,4.9911847,0.4009864,4.9939823,greater than 31.6675
0.7108069,710.36035,269.47833,220.53212,3.4940903,3.9869149,0.25113764,5.0114155,less than 12.9925
0.7893048,637.0097,343.12833,146.92384,7.0212746,4.982497,0.3991055,2.0142956,greater than 31.6675
0.71084356,709.9717,269.3351,220.59888,3.4985487,3.0027132,0.09837797,1.9851546,less than 12.9925
0.75563335,663.68445,414.8245,122.65832,6.993856,1.9999478,0.40081888,2.0211272,between 12.9925 and 18.95
0.9787527,514.9204,294.56732,110.0873,7.006236,3.0290682,0.39982334,2.0160894,greater than 31.6675
0.61793095,810.2269,367.37622,220.64935,3.5046484,2.9983752,0.0015292537,-0.013827759,between 12.9925 and 18.95
0.86052567,584.96747,293.8597,146.59854,7.0026536,2.0187242,0.10096851,5.0218687,between 18.95 and 31.6675
0.9781376,515.7974,293.5306,110.553154,7.005585,3.0107086,0.40022388,2.0044587,greater than 31.6675
0.6890627,735.5924,321.8127,122.45811,7.0019755,5.0106087,0.40072492,3.0157242,between 12.9925 and 18.95
0.66105074,754.5663,318.8896,220.64093,3.4883368,2.0080914,0.2479326,4.9731064,between 12.9925 and 18.95
0.7120861,709.76105,269.51273,220.5658,3.4984372,2.0000284,0.25327438,5.0182123,less than 12.9925
0.6193278,809.15393,367.50116,220.51472,3.4977114,2.0089993,0.3997066,4.977797,between 18.95 and 31.6675
0.7894152,639.53394,415.46664,121.92264,7.003346,4.9909177,0.00089586654,-0.002102469,greater than 31.6675
0.62072015,808.66016,264.78116,233.48026,3.503827,5.000044,0.10178466,2.9999802,less than 12.9925
0.6945673,730.7475,292.3109,220.95392,3.5010777,2.9951944,0.39955437,3.0335617,between 12.9925 and 18.95
0.7122857,709.7834,269.3013,220.53226,3.505358,5.015417,0.25002784,5.0093255,less than 12.9925
0.68560624,743.1672,309.57928,220.97678,3.4959145,5.0093246,0.40077978,4.9999866,between 12.9925 and 18.95
0.6377701,785.9373,343.5856,220.66443,3.5038276,1.9749404,0.40202016,4.9864225,between 18.95 and 31.6675
0.982987,513.69617,294.1427,110.01504,7.000666,4.0109963,0.40061298,4.985614,between 18.95 and 31.6675
0.6598496,763.3935,319.0929,220.56027,3.4973767,2.9963694,0.10199747,5.0129714,between 12.9925 and 18.95
0.98705965,513.1722,294.09375,109.91537,7.0065074,3.9595706,0.3995282,3.0045722,greater than 31.6675
0.68710554,737.10864,294.4297,220.55052,3.4938824,4.0086164,0.2498207,4.973637,less than 12.9925
0.64363116,781.49884,341.79388,220.21523,3.491868,1.9882106,0.399899,5.0114727,between 18.95 and 31.6675
0.78866017,637.8668,343.23395,146.92633,7.002833,4.99209,0.25097713,1.983719,greater than 31.6675
0.6863288,737.1326,294.58524,220.8358,3.4849575,3.0084288,0.0031236548,-0.00927147,less than 12.9925
0.6915102,734.46466,291.11295,220.73676,3.5056856,4.0056596,0.100121275,5.023088,less than 12.9925
0.7888606,637.31775,345.7032,146.91945,7.0087953,4.990366,0.2510842,4.987607,greater than 31.6675
0.8656216,583.7963,293.957,146.76764,7.006105,3.006987,0.3987303,1.9945595,greater than 31.6675
0.62524134,803.3298,366.46716,220.68156,3.5029685,5.0093284,0.2517525,2.013825,between 12.9925 and 18.95
0.741585,683.42896,417.34958,121.028534,7.0044227,2.9900775,0.10179947,1.0221287,between 18.95 and 31.6675
0.98555815,514.5326,293.85938,111.28011,7.018248,1.9949929,0.3999149,5.0124903,greater than 31.6675
0.6941609,732.2329,282.89224,220.61516,3.5011182,4.992178,0.39914322,5.0093966,between 12.9925 and 18.95
0.661306,758.67175,318.26514,220.6137,3.505408,3.0059628,0.1020144,3.9704716,less than 12.9925
0.6385798,785.20483,343.34027,220.77588,3.4984894,4.987121,0.25302327,5.0198703,between 12.9925 and 18.95
0.8620315,587.36066,293.8634,146.78288,7.005048,5.004114,0.0015676932,-0.010306095,between 18.95 and 31.6675
0.7081893,711.3681,269.38113,220.55951,3.5067797,5.009158,0.4005376,4.991255,between 12.9925 and 18.95
0.70517915,714.021,269.37073,220.75049,3.5088236,2.0094585,-0.0019153334,-0.00039759208,less than 12.9925
0.63944703,784.07587,342.9309,220.49959,3.4891117,2.0168312,0.2505822,1.9944643,less than 12.9925
0.9780524,513.90497,303.44553,110.345665,7.00918,3.001026,0.099828355,5.00614,greater than 31.6675
0.8212374,611.50287,318.4026,146.893,7.007133,3.0072577,0.103187755,2.00071,greater than 31.6675
0.66033906,758.66516,268.0118,222.2425,3.4989533,1.9889909,0.4004705,4.9985304,between 12.9925 and 18.95
0.89525634,565.51874,318.29156,123.215904,7.0020256,2.992993,3.4416822e-05,0.012969651,between 18.95 and 31.6675
0.74422264,683.9024,243.34131,220.39677,3.5169845,4.9959354,0.40020183,5.0182476,between 18.95 and 31.6675
0.7158392,706.9111,268.88086,220.29561,3.5087597,4.9961586,0.24999651,1.983152,less than 12.9925
0.6924979,723.72253,291.9213,220.9585,3.5051935,3.0023413,0.098843046,2.9999754,less than 12.9925
0.71227974,709.07855,269.01245,220.72597,3.4970503,5.0069566,0.25202584,3.040439,less than 12.9925
0.8593178,590.38,293.77377,147.08081,7.0057516,1.9950014,0.24883614,3.0383608,less than 12.9925
0.71114475,709.9672,269.451,220.62509,3.4963853,4.998892,0.3992806,1.005448,between 12.9925 and 18.95
0.79260236,632.12006,420.10687,95.79112,6.9943824,1.9870576,0.3980336,2.0218596,between 18.95 and 31.6675
0.9800576,514.4174,294.18314,110.044044,7.012763,3.9759984,0.39980948,2.0098858,between 18.95 and 31.6675
0.73582196,699.84937,246.19017,220.3844,6.974056,1.9881399,0.10059347,3.0030866,less than 12.9925
0.8974863,567.52277,318.10114,123.256645,7.0066867,5.013511,0.2511091,2.0315368,between 18.95 and 31.6675
0.65976936,759.53296,318.5746,220.41681,3.5040736,3.0300534,0.005300725,0.0003647008,less than 12.9925
0.6888931,735.51605,315.41086,219.77986,3.4973838,1.9817365,0.09999952,2.0444388,less than 12.9925
0.63615966,786.39746,343.51392,220.75908,3.4983234,1.9955008,0.2525833,5.007611,less than 12.9925
0.8657369,580.6312,294.16736,147.24474,6.991977,4.9946513,0.24846976,4.999489,between 18.95 and 31.6675
0.82379615,607.5682,318.598,145.83176,7.0059648,5.0126195,0.09787421,3.0058808,between 18.95 and 31.6675
0.69221616,734.1785,293.5933,220.5955,3.5075033,5.006296,0.24921682,4.991291,less than 12.9925
0.8197648,612.6339,318.8203,146.73631,7.00731,2.9937422,0.24990112,1.9996896,greater than 31.6675
0.6614428,758.5745,318.3959,220.67545,3.498918,4.9915376,0.25244924,1.9950515,between 12.9925 and 18.95
0.6593845,759.8011,319.81686,220.5459,3.4943516,4.997175,0.25148213,4.9953866,between 12.9925 and 18.95
0.64668703,777.8621,341.64197,220.49501,3.4950542,2.013395,0.24943209,2.04712,less than 12.9925
0.741082,685.6515,245.77635,220.69585,3.4959066,3.0158255,0.2512918,4.977431,less than 12.9925
0.639075,784.99,343.3167,220.6327,3.499438,4.990462,0.10101577,4.9889336,less than 12.9925
0.8266624,609.11145,317.9981,146.83353,7.005759,1.9954798,0.2512264,5.0477524,between 18.95 and 31.6675
0.8187441,616.47394,340.9771,146.1736,7.0125914,1.9875953,0.25146443,3.0112414,between 18.95 and 31.6675
0.68670785,741.1805,244.75688,220.95566,3.4962544,2.0098119,0.100386076,0.9788665,less than 12.9925
0.71123147,709.77094,269.32373,220.49344,3.510441,1.9829075,0.3978931,5.0103245,between 12.9925 and 18.95
