relative_compactness,surface_area,wall_area,roof_area,overall_height,orientation,glazing_area,glazing_area_distribution,heating_load
0.7375378,694.25446,245.6363,220.56839,3.4821665,4.0014524,0.25055844,4.0239363,less than 12.9925
0.7137536,708.9384,268.0703,220.48914,3.4944859,4.015372,0.0988199,5.05132,less than 12.9925
0.79443,634.3277,342.55185,147.1439,7.011083,3.994523,0.25054967,1.9926834,greater than 31.6675
0.63004255,792.37714,349.2331,220.66702,3.496755,2.999609,0.25420818,2.0050728,between 12.9925 and 18.95
0.654992,764.4099,320.66745,220.55092,3.4889128,2.0045836,0.3989143,4.9729643,between 12.9925 and 18.95
0.6265111,795.5861,362.33743,220.75267,3.4948916,1.9733609,0.40020353,1.9831604,between 12.9925 and 18.95
0.82070094,612.3068,318.39502,146.92677,7.0045805,5.0077415,0.24988815,1.9982663,between 18.95 and 31.6675
0.63968414,789.0193,349.2765,220.64954,3.4950976,4.000603,0.2500914,2.0055795,between 12.9925 and 18.95
0.78960735,637.4072,342.9854,147.37218,6.993429,2.9877107,0.4012183,5.017868,greater than 31.6675
0.8984603,563.60376,318.28647,123.105316,6.9956026,2.9852533,0.24965294,0.9982435,between 18.95 and 31.6675
0.7401394,680.7643,244.30777,221.04623,3.5024023,5.011292,0.25089118,1.998399,less than 12.9925
0.85412884,590.0333,294.31293,147.23476,6.9980845,2.9907463,0.25222376,1.9790397,greater than 31.6675
0.6394219,789.547,343.45657,220.65883,3.4991374,1.9828087,0.402038,1.9779994,between 18.95 and 31.6675
0.66376615,758.58356,318.2878,220.5621,3.491621,1.9615979,0.39918154,4.988814,between 12.9925 and 18.95
0.6594017,759.8395,318.6997,220.66496,3.4956424,2.0068505,0.4001179,4.996954,between 12.9925 and 18.95
0.8201416,608.0551,318.22742,146.8646,6.9888616,3.028731,0.10021282,1.9761641,greater than 31.6675
0.89270335,565.45026,318.41272,122.45704,7.0108666,4.9885335,0.09999785,2.9786673,greater than 31.6675
0.6587133,760.2564,318.6368,220.64304,3.4964612,1.9936372,0.24900663,0.9798547,less than 12.9925
0.73754096,691.62,245.39482,220.6038,3.501132,4.9943604,0.40111813,2.0120509,between 12.9925 and 18.95
0.7927105,636.10724,343.184,146.8886,7.00307,3.007839,0.40151364,2.0216897,greater than 31.6675
0.739741,686.36066,245.03044,220.62122,3.4959688,2.0122955,-0.0021186452,-0.0019237669,less than 12.9925
0.89740247,565.6742,318.46326,123.14853,6.9971685,3.9983692,0.2522491,1.9793453,between 18.95 and 31.6675
0.73947793,694.78766,341.2508,220.37071,3.4648836,5.016027,0.0033120972,-0.004917468,less than 12.9925
0.714879,706.1624,268.67102,220.63641,3.497676,3.9992867,0.10015692,4.040055,less than 12.9925
0.7891845,637.8798,343.22757,146.69077,7.0129547,2.024917,0.40199274,1.9897532,greater than 31.6675
0.9793648,514.11957,294.0246,110.73419,7.010391,2.9960241,0.25248876,4.9947486,greater than 31.6675
0.7129602,705.80774,268.73093,220.52693,3.4965918,4.0182157,0.4000723,0.9728338,between 12.9925 and 18.95
0.761752,660.3089,417.58734,122.327805,6.9971967,3.00292,0.25094584,5.0332537,greater than 31.6675
0.71023244,707.81604,268.84476,220.60207,3.5032048,1.9945827,0.40053457,0.9838519,between 12.9925 and 18.95
0.7378011,687.1223,245.73369,220.74315,3.498771,1.9893806,0.0998433,5.01424,less than 12.9925
0.74166214,676.8894,418.31763,121.40925,6.9915876,5.0138865,0.0999913,2.0081115,greater than 31.6675
0.7910332,635.9674,342.96942,147.33916,7.019437,1.9588999,-0.00088888453,-0.006276987,between 12.9925 and 18.95
0.6869973,736.73425,293.76102,220.62387,3.5034094,4.996071,0.25191656,1.9895283,less than 12.9925
0.79338574,635.356,343.03055,146.9219,7.005404,4.998368,-0.002802823,-0.012990454,between 18.95 and 31.6675
0.7579318,662.1941,416.0973,122.92235,6.9931164,3.0105734,0.4001337,5.0125556,between 12.9925 and 18.95
0.66137856,759.45056,318.12164,220.62286,3.4953053,5.0124173,0.2513025,5.015147,between 12.9925 and 18.95
0.73703015,687.2307,268.21536,221.00473,3.4985905,4.0022044,0.10160161,1.0031128,less than 12.9925
0.74679685,673.08875,233.06071,220.80641,3.4955983,2.9879975,0.2509276,5.0073943,less than 12.9925
0.74162227,676.4713,418.18362,121.44575,6.991848,3.0006466,0.0027204785,-0.012010807,between 12.9925 and 18.95
0.73706406,694.9681,268.27942,221.70854,3.4974895,1.9911944,0.3980767,1.9758661,between 18.95 and 31.6675
0.7418241,672.41583,244.38766,220.80809,3.5038524,2.0005693,0.24675082,5.0426984,less than 12.9925
0.70880127,716.6891,271.3011,220.69391,3.5038195,3.9879603,0.40099627,3.013234,between 12.9925 and 18.95
0.7885108,637.792,343.26093,146.72311,7.002508,2.9966514,0.24742614,1.9905763,greater than 31.6675
0.78952736,637.1767,343.28748,147.2927,7.007139,2.0135071,0.1014337,3.9968462,greater than 31.6675
0.86068577,587.90594,294.0202,146.92117,7.0083246,5.015613,0.0030639488,-0.008542635,between 12.9925 and 18.95
0.6347178,793.55493,346.0273,221.15208,3.4945316,4.0007625,0.24812756,3.0402663,between 12.9925 and 18.95
0.6395401,789.62286,343.98022,220.6617,3.4974132,4.0058923,0.24941711,2.0127223,between 12.9925 and 18.95
0.7891653,636.73694,343.2796,146.43974,6.996391,4.9966736,0.25078258,1.9783058,greater than 31.6675
0.79120004,636.38184,343.2993,147.01642,6.990247,2.9836955,0.25127178,2.0023656,greater than 31.6675
0.8958607,564.82886,318.34363,122.93356,7.008311,4.986717,0.25099626,1.9872208,greater than 31.6675
0.68726134,737.07,293.5686,220.63794,3.5033996,3.0042613,0.100721136,1.9862524,between 12.9925 and 18.95
0.73958856,686.16736,244.88736,220.607,3.515614,2.9910657,0.09905727,0.012751499,less than 12.9925
0.8551569,589.24396,293.85834,146.98508,7.0127354,4.003089,0.39789167,1.0202205,between 18.95 and 31.6675
0.7391139,686.2971,244.2364,220.6233,3.5018365,2.01807,0.39999607,1.9878521,between 12.9925 and 18.95
0.6264247,794.8044,365.9334,220.7946,3.4983032,2.974807,0.40000853,5.0393214,between 12.9925 and 18.95
0.7102878,708.75055,267.84076,220.48953,3.4984365,3.9989145,0.3994741,3.0028296,between 12.9925 and 18.95
0.63947684,785.3294,343.78662,220.4538,3.4965055,5.0106635,0.099811,2.000995,less than 12.9925
0.85910356,588.1759,293.9971,147.00726,6.9965773,5.004056,0.2504513,3.9968345,between 18.95 and 31.6675
0.73993444,704.28314,372.68124,145.49178,7.0123796,1.9937081,0.10098094,5.0080423,greater than 31.6675
0.7075169,717.1003,270.18454,220.67078,3.5053687,1.9749867,0.39676952,4.9916234,between 12.9925 and 18.95
0.7592116,662.1509,241.26746,122.6336,7.0016828,4.0203023,0.4009343,2.0150774,greater than 31.6675
0.639456,788.21716,343.8244,220.68501,3.5040917,2.999721,0.40068844,1.9956082,between 18.95 and 31.6675
0.85384274,590.9797,293.62067,147.59744,6.999471,2.9950314,0.09896808,2.960059,between 18.95 and 31.6675
0.82153904,609.4646,318.37006,146.80072,7.010263,4.982216,0.400101,1.9872862,between 18.95 and 31.6675
0.7485135,678.13446,243.7434,220.69424,3.499427,1.986567,0.09917228,1.993328,less than 12.9925
0.8627297,587.1646,294.01898,146.12393,7.01376,2.9698122,0.40019327,2.9672115,greater than 31.6675
0.9896003,514.02313,293.61734,109.98118,7.0001364,4.0120425,0.39935267,5.004053,between 12.9925 and 18.95
0.7430095,676.4178,416.99295,122.47923,6.9999523,3.987351,0.39998642,5.0693374,between 12.9925 and 18.95
0.6595906,759.8961,318.54993,220.43564,3.5287313,1.9907589,-0.0012598432,-0.011131344,less than 12.9925
0.738458,693.95166,268.20068,220.69914,3.4943404,3.985095,0.101208195,1.0429053,between 12.9925 and 18.95
0.7088914,711.3289,269.64038,220.66978,3.4943078,1.9821022,0.25038362,1.9873074,less than 12.9925
0.63159496,793.4566,348.66556,220.80682,3.4952433,5.0231476,0.4000678,1.9912742,between 12.9925 and 18.95
0.63951224,788.31244,343.29233,220.98811,3.4987738,1.9826403,0.101610266,0.9906338,between 12.9925 and 18.95
0.8953833,567.5413,318.15665,123.67561,6.9952793,3.0008872,0.09919929,4.014791,greater than 31.6675
0.7611522,658.3532,415.2641,122.42565,6.999666,2.9934397,0.25084114,1.9955719,greater than 31.6675
0.6406443,783.88245,343.3117,220.70139,3.5012026,1.9623302,0.25069252,1.9804782,between 12.9925 and 18.95
0.6299991,793.7806,362.06006,220.42752,3.481827,3.009308,0.24935886,2.9683027,between 12.9925 and 18.95
0.6405174,783.9022,340.92703,220.67297,3.507876,1.9714938,0.39944845,1.9909787,between 12.9925 and 18.95
0.74154425,685.4701,244.54085,220.60405,3.5030375,1.9898223,0.09974834,2.0098684,less than 12.9925
0.740075,682.76996,244.33769,220.50113,3.4995732,2.997835,0.0025355539,-0.0020210044,less than 12.9925
0.98079205,514.2787,293.7813,110.48701,7.004449,2.9982374,0.09999787,2.0015137,between 18.95 and 31.6675
0.79095256,636.95184,342.88943,147.1464,6.978382,4.9993224,0.25091574,2.0156105,greater than 31.6675
0.7897435,637.3903,343.32288,146.826,7.007116,2.9858203,-0.00059602514,-0.0027540848,between 18.95 and 31.6675
0.74046636,680.31616,397.31042,221.40071,3.4981441,2.9918108,0.40271717,1.9946673,between 12.9925 and 18.95
0.7882536,637.9287,342.9869,147.23024,6.9926047,2.9963887,0.24959166,5.008842,greater than 31.6675
0.7938101,634.74884,342.99103,146.81718,6.988563,2.9793673,0.09967793,3.0395038,between 18.95 and 31.6675
0.7087926,714.2803,270.04828,220.68962,3.502489,1.9812424,-7.7061704e-05,-0.003996044,less than 12.9925
0.68925613,735.22095,294.14667,220.71475,3.5074248,1.9882956,0.24935769,1.9949,less than 12.9925
0.8993519,564.1944,318.21918,124.594376,6.99499,1.9992274,0.09996278,4.0044646,between 18.95 and 31.6675
0.6935897,729.3514,292.80734,221.01874,3.5052073,1.9807062,0.09996252,5.0293326,less than 12.9925
0.66074747,759.55365,318.70065,220.66873,3.5015774,5.0100026,-0.0006547441,0.010038764,less than 12.9925
0.6387883,790.27936,309.4307,221.10905,3.5051937,1.9704665,0.10095125,1.9837458,less than 12.9925
0.75638825,666.9232,238.80553,137.1532,6.988768,4.9876,0.25228447,5.006099,between 12.9925 and 18.95
0.7392431,685.8107,244.10626,220.39044,3.5040846,4.0078993,-0.0021190105,-0.0014184187,less than 12.9925
0.61823314,808.6921,367.499,220.68283,3.5042965,5.0035067,0.40146822,3.9855797,between 12.9925 and 18.95
0.7833594,639.7652,343.2553,146.41661,6.9985456,5.005174,0.24953488,0.9937958,between 18.95 and 31.6675
0.7608433,661.1778,362.85654,146.86118,7.013318,4.0123568,0.40019655,5.0140243,between 18.95 and 31.6675
0.8227819,608.0662,267.68713,149.7426,7.0166903,3.9994378,0.0991473,0.17455316,greater than 31.6675
0.8971036,566.2889,318.2417,122.91473,6.9901705,4.9922447,0.25139013,0.99624795,greater than 31.6675
0.74265784,673.9593,257.9341,220.96902,3.5024683,2.9976058,0.25144958,1.9942269,between 12.9925 and 18.95
0.73521435,696.6005,292.54745,220.5144,3.504461,1.993097,0.099693656,2.0007753,less than 12.9925
0.7886399,637.31586,343.22583,146.69034,6.986128,4.011376,-0.000925528,-0.0058227777,between 18.95 and 31.6675
0.86159635,587.34125,293.92142,147.11679,7.0023594,2.9911976,0.40081915,5.0059733,greater than 31.6675
0.85547954,590.26917,293.76898,147.39731,6.9999537,5.000351,0.39993992,1.9899913,greater than 31.6675
0.7388697,692.7154,252.56282,220.64833,3.494494,1.9855,0.25128707,2.0011842,less than 12.9925
0.79379547,635.12866,343.55045,146.25072,7.012841,4.01049,0.001770593,0.008792741,between 18.95 and 31.6675
0.7406275,686.0121,244.06398,220.58559,3.5025167,3.0014613,0.099051096,5.0113235,less than 12.9925
0.8216547,610.0377,318.46432,146.91493,6.9914136,4.0120945,0.099992864,3.0330305,between 18.95 and 31.6675
0.740064,685.9963,229.92282,220.5863,3.5002234,1.9821074,0.101017185,1.9870359,less than 12.9925
0.8599321,587.99963,293.7972,146.30397,7.0021887,1.9882663,-0.0010246693,-0.010069312,between 18.95 and 31.6675
