cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,strength
298.0,0.0,107.0,186.0,6.0,879.0,815.0,28.0,between 34.44277358 and 46.13628654
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28.0,greater than 46.13628654
233.81,0.0,94.58,197.89,4.567,947.04,852.16,14.0,less than 23.707115153
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28.0,greater than 46.13628654
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7.0,less than 23.707115153
303.6,139.9,0.0,213.5,6.2,895.5,722.5,28.0,between 23.707115153 and 34.44277358
326.0,0.0,138.0,199.0,11.0,801.0,792.0,28.0,between 34.44277358 and 46.13628654
375.0,93.8,0.0,126.6,23.4,852.1,992.6,56.0,greater than 46.13628654
252.31,0.0,98.75,146.25,14.17,987.76,889.01,3.0,less than 23.707115153
491.0,26.0,123.0,201.0,3.93,822.0,699.0,3.0,between 23.707115153 and 34.44277358
520.0,0.0,0.0,170.0,5.2,855.0,855.0,28.0,greater than 46.13628654
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,3.0,less than 23.707115153
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,3.0,less than 23.707115153
184.0,86.0,190.0,213.0,6.0,923.0,623.0,28.0,less than 23.707115153
366.0,187.0,0.0,191.3,6.6,824.3,756.9,28.0,greater than 46.13628654
388.6,97.1,0.0,157.9,12.1,852.1,925.7,28.0,greater than 46.13628654
252.0,97.0,76.0,194.0,8.0,835.0,821.0,28.0,between 23.707115153 and 34.44277358
531.3,0.0,0.0,141.8,28.2,852.1,893.7,91.0,greater than 46.13628654
359.0,19.0,141.0,154.0,10.91,942.0,801.0,28.0,greater than 46.13628654
485.0,0.0,0.0,146.0,0.0,1120.0,800.0,28.0,greater than 46.13628654
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,28.0,between 23.707115153 and 34.44277358
337.9,189.0,0.0,174.9,9.5,944.7,755.8,7.0,between 34.44277358 and 46.13628654
145.4,0.0,178.9,201.7,7.8,824.0,868.7,28.0,less than 23.707115153
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7.0,less than 23.707115153
183.9,122.6,0.0,203.5,0.0,959.2,800.0,3.0,less than 23.707115153
236.0,0.0,0.0,194.0,0.0,968.0,885.0,28.0,less than 23.707115153
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28.0,less than 23.707115153
355.9,0.0,141.6,193.3,11.0,801.4,778.4,28.0,between 34.44277358 and 46.13628654
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,14.0,less than 23.707115153
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,28.0,greater than 46.13628654
259.9,100.6,78.4,170.6,10.4,935.7,762.9,28.0,greater than 46.13628654
425.0,106.3,0.0,151.4,18.6,936.0,803.7,28.0,greater than 46.13628654
166.8,250.2,0.0,203.5,0.0,975.6,692.6,90.0,between 34.44277358 and 46.13628654
143.0,169.0,143.0,191.0,8.0,967.0,643.0,28.0,between 23.707115153 and 34.44277358
322.0,0.0,0.0,203.0,0.0,974.0,800.0,28.0,between 23.707115153 and 34.44277358
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3.0,between 23.707115153 and 34.44277358
393.0,0.0,0.0,192.0,0.0,940.0,758.0,90.0,greater than 46.13628654
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120.0,between 34.44277358 and 46.13628654
475.0,118.8,0.0,181.1,8.9,852.1,781.5,3.0,between 34.44277358 and 46.13628654
164.6,0.0,150.4,181.6,11.7,1023.3,728.9,28.0,less than 23.707115153
480.0,0.0,0.0,192.0,0.0,936.2,712.2,28.0,between 34.44277358 and 46.13628654
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3.0,less than 23.707115153
116.0,173.0,0.0,192.0,0.0,909.8,891.9,7.0,less than 23.707115153
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120.0,between 34.44277358 and 46.13628654
