cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,strength
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360.0,between 34.44277358 and 46.13628654
304.0,76.0,0.0,228.0,0.0,932.0,670.0,180.0,greater than 46.13628654
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,3.0,less than 23.707115153
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,56.0,greater than 46.13628654
250.0,0.0,95.69,191.84,5.33,948.9,857.2,3.0,less than 23.707115153
160.0,128.0,122.0,182.0,6.4,824.0,879.0,28.0,between 34.44277358 and 46.13628654
326.0,0.0,138.0,199.0,11.0,801.0,792.0,28.0,between 34.44277358 and 46.13628654
475.0,0.0,0.0,228.0,0.0,932.0,594.0,365.0,between 34.44277358 and 46.13628654
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28.0,greater than 46.13628654
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90.0,greater than 46.13628654
424.0,22.0,132.0,168.0,8.92,822.0,750.0,28.0,greater than 46.13628654
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,56.0,between 34.44277358 and 46.13628654
425.0,106.3,0.0,151.4,18.6,936.0,803.7,3.0,between 34.44277358 and 46.13628654
475.0,118.8,0.0,181.1,8.9,852.1,781.5,28.0,greater than 46.13628654
236.0,0.0,0.0,193.0,0.0,968.0,885.0,365.0,between 23.707115153 and 34.44277358
102.0,153.0,0.0,192.0,0.0,887.0,942.0,28.0,less than 23.707115153
250.2,166.8,0.0,203.5,0.0,977.6,694.1,28.0,between 34.44277358 and 46.13628654
144.0,0.0,175.0,158.0,18.0,943.0,844.0,28.0,less than 23.707115153
475.0,0.0,0.0,228.0,0.0,932.0,594.0,28.0,between 34.44277358 and 46.13628654
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,56.0,between 34.44277358 and 46.13628654
427.5,47.5,0.0,228.0,0.0,932.0,594.0,270.0,between 34.44277358 and 46.13628654
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,14.0,less than 23.707115153
359.0,19.0,141.0,154.0,10.91,942.0,801.0,3.0,between 23.707115153 and 34.44277358
298.1,0.0,107.5,163.6,12.8,953.2,784.0,28.0,between 34.44277358 and 46.13628654
260.0,101.0,78.0,171.0,10.0,936.0,763.0,28.0,greater than 46.13628654
450.1,50.0,0.0,200.0,3.0,1124.4,613.2,28.0,between 34.44277358 and 46.13628654
485.0,0.0,0.0,146.0,0.0,1120.0,800.0,28.0,greater than 46.13628654
164.6,0.0,150.4,181.6,11.7,1023.3,728.9,28.0,less than 23.707115153
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,3.0,less than 23.707115153
237.0,92.0,71.0,247.0,6.0,853.0,695.0,28.0,between 23.707115153 and 34.44277358
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90.0,between 34.44277358 and 46.13628654
401.8,94.7,0.0,147.4,11.4,946.8,852.1,7.0,greater than 46.13628654
318.8,212.5,0.0,155.7,14.3,852.1,880.4,28.0,greater than 46.13628654
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28.0,less than 23.707115153
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28.0,less than 23.707115153
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,56.0,greater than 46.13628654
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7.0,less than 23.707115153
531.3,0.0,0.0,141.8,28.2,852.1,893.7,28.0,greater than 46.13628654
261.0,100.0,78.0,201.0,9.0,864.0,761.0,28.0,between 23.707115153 and 34.44277358
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120.0,between 34.44277358 and 46.13628654
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28.0,between 23.707115153 and 34.44277358
321.4,0.0,127.9,182.5,11.5,870.1,779.7,28.0,between 34.44277358 and 46.13628654
424.0,22.0,132.0,178.0,8.48,822.0,750.0,56.0,greater than 46.13628654
531.3,0.0,0.0,141.8,28.2,852.1,893.7,91.0,greater than 46.13628654
540.0,0.0,0.0,162.0,2.5,1040.0,676.0,28.0,greater than 46.13628654
200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28.0,greater than 46.13628654
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,28.0,between 23.707115153 and 34.44277358
236.0,0.0,0.0,193.0,0.0,968.0,885.0,180.0,between 23.707115153 and 34.44277358
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,100.0,greater than 46.13628654
298.2,0.0,107.0,209.7,11.1,879.6,744.2,28.0,between 23.707115153 and 34.44277358
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7.0,between 23.707115153 and 34.44277358
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7.0,greater than 46.13628654
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,3.0,less than 23.707115153
250.0,0.0,95.69,187.42,5.53,956.86,861.17,56.0,between 34.44277358 and 46.13628654
425.0,106.3,0.0,151.4,18.6,936.0,803.7,56.0,greater than 46.13628654
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90.0,between 34.44277358 and 46.13628654
446.0,24.0,79.0,162.0,11.61,967.0,712.0,3.0,between 34.44277358 and 46.13628654
155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28.0,less than 23.707115153
380.0,95.0,0.0,228.0,0.0,932.0,594.0,180.0,between 34.44277358 and 46.13628654
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,3.0,between 23.707115153 and 34.44277358
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7.0,between 23.707115153 and 34.44277358
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28.0,between 23.707115153 and 34.44277358
305.3,203.5,0.0,203.5,0.0,965.4,631.0,3.0,less than 23.707115153
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,100.0,between 34.44277358 and 46.13628654
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90.0,between 34.44277358 and 46.13628654
491.0,26.0,123.0,201.0,3.93,822.0,699.0,7.0,between 34.44277358 and 46.13628654
198.6,132.4,0.0,192.0,0.0,978.4,825.5,3.0,less than 23.707115153
480.0,0.0,0.0,192.0,0.0,936.2,712.2,90.0,greater than 46.13628654
153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28.0,between 23.707115153 and 34.44277358
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90.0,between 34.44277358 and 46.13628654
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,7.0,between 34.44277358 and 46.13628654
313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28.0,between 34.44277358 and 46.13628654
337.9,189.0,0.0,174.9,9.5,944.7,755.8,7.0,between 34.44277358 and 46.13628654
469.0,117.2,0.0,137.8,32.2,852.1,840.5,7.0,greater than 46.13628654
280.0,129.0,100.0,172.0,9.0,825.0,805.0,28.0,greater than 46.13628654
237.5,237.5,0.0,228.0,0.0,932.0,594.0,365.0,between 34.44277358 and 46.13628654
236.0,0.0,0.0,194.0,0.0,968.0,885.0,28.0,less than 23.707115153
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,91.0,greater than 46.13628654
203.5,305.3,0.0,203.5,0.0,963.4,630.0,3.0,less than 23.707115153
424.0,22.0,132.0,168.0,8.92,822.0,750.0,3.0,between 23.707115153 and 34.44277358
200.0,133.0,0.0,192.0,0.0,965.4,806.2,90.0,between 34.44277358 and 46.13628654
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,3.0,less than 23.707115153
389.9,189.0,0.0,145.9,22.0,944.7,755.8,7.0,greater than 46.13628654
234.0,156.0,0.0,189.0,5.85,981.0,760.0,28.0,between 34.44277358 and 46.13628654
122.6,183.9,0.0,203.5,0.0,958.2,800.1,7.0,less than 23.707115153
143.6,0.0,174.9,158.4,17.9,942.7,844.5,28.0,less than 23.707115153
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,14.0,less than 23.707115153
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,100.0,greater than 46.13628654
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,14.0,between 34.44277358 and 46.13628654
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,56.0,between 34.44277358 and 46.13628654
333.0,17.5,163.0,167.0,17.9,996.0,652.0,28.0,greater than 46.13628654
153.0,145.0,113.0,178.0,8.0,867.0,824.0,28.0,between 23.707115153 and 34.44277358
250.2,166.8,0.0,203.5,0.0,977.6,694.1,90.0,greater than 46.13628654
162.0,190.0,148.0,179.0,19.0,838.0,741.0,28.0,between 23.707115153 and 34.44277358
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,greater than 46.13628654
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91.0,greater than 46.13628654
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,14.0,between 23.707115153 and 34.44277358
154.8,0.0,142.8,193.3,9.1,877.2,867.7,28.0,less than 23.707115153
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,14.0,between 23.707115153 and 34.44277358
139.7,163.9,127.7,236.7,5.8,868.6,655.6,28.0,between 34.44277358 and 46.13628654
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,28.0,between 34.44277358 and 46.13628654
266.0,114.0,0.0,228.0,0.0,932.0,670.0,90.0,greater than 46.13628654
