longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-117.89,34.49,12,3449.0,598.0,1502.0,540.0,3.7043,between 119600.0 and 179700.0
-121.46,38.64,20,1517.0,323.0,1287.0,328.0,1.6607,less than 119600.0
-118.4,34.17,24,4443.0,1283.0,2421.0,1180.0,2.2652,greater than 264725.0
-121.34,37.98,8,2628.0,428.0,1158.0,393.0,5.3002,between 179700.0 and 264725.0
-121.68,37.0,19,3754.0,588.0,1692.0,550.0,6.7644,greater than 264725.0
-117.13,32.79,35,1458.0,262.0,723.0,257.0,4.2098,between 119600.0 and 179700.0
-117.13,32.73,43,2706.0,667.0,1531.0,614.0,2.1513,between 119600.0 and 179700.0
-118.45,33.99,33,3125.0,785.0,1720.0,713.0,2.9722,greater than 264725.0
-122.1,37.71,27,6740.0,1073.0,2723.0,1035.0,5.2131,between 179700.0 and 264725.0
-122.05,37.96,35,2190.0,384.0,1154.0,401.0,3.8456,between 119600.0 and 179700.0
-119.77,36.78,36,3616.0,779.0,1994.0,786.0,2.5434,less than 119600.0
-122.42,37.72,42,4219.0,1125.0,3549.0,993.0,1.2387,between 179700.0 and 264725.0
-118.56,34.03,34,2095.0,343.0,662.0,299.0,8.2934,greater than 264725.0
-122.51,39.3,19,1629.0,386.0,551.0,214.0,1.7463,less than 119600.0
-117.9,33.65,24,4496.0,877.0,1928.0,855.0,4.6808,between 179700.0 and 264725.0
-120.8,37.55,18,1802.0,335.0,1110.0,329.0,3.1641,less than 119600.0
-121.31,37.96,52,2654.0,468.0,1157.0,494.0,3.226,less than 119600.0
-122.18,37.77,42,1180.0,257.0,877.0,268.0,2.8125,less than 119600.0
-118.39,34.21,14,2807.0,868.0,2729.0,803.0,2.6667,between 119600.0 and 179700.0
-118.42,34.01,32,1300.0,356.0,703.0,311.0,3.5667,greater than 264725.0
-119.6,36.57,42,2311.0,439.0,1347.0,436.0,2.5556,less than 119600.0
-122.5,38.82,12,2394.0,443.0,877.0,341.0,2.5625,less than 119600.0
-118.28,34.05,31,1525.0,730.0,2510.0,652.0,1.6355,between 119600.0 and 179700.0
-117.99,33.82,33,2342.0,475.0,1367.0,509.0,4.1167,between 179700.0 and 264725.0
-119.01,35.34,44,1730.0,343.0,782.0,278.0,3.0208,less than 119600.0
-116.5,33.81,26,5032.0,1229.0,3086.0,1183.0,2.5399,less than 119600.0
-118.28,34.26,32,1079.0,207.0,486.0,167.0,4.9833,between 179700.0 and 264725.0
-117.9,34.06,33,1701.0,290.0,831.0,275.0,5.4469,greater than 264725.0
-118.42,33.9,37,1576.0,345.0,662.0,340.0,5.308,greater than 264725.0
-119.72,36.72,15,1713.0,246.0,766.0,232.0,6.8162,between 119600.0 and 179700.0
-118.36,33.86,36,681.0,122.0,360.0,128.0,5.2799,greater than 264725.0
-122.31,37.58,44,1990.0,442.0,1141.0,424.0,3.9696,between 179700.0 and 264725.0
-118.95,35.38,35,2220.0,388.0,906.0,373.0,3.5938,less than 119600.0
-121.99,37.83,16,2939.0,380.0,1177.0,396.0,8.0839,greater than 264725.0
-121.86,37.35,35,2391.0,605.0,1886.0,595.0,2.5551,between 179700.0 and 264725.0
-118.41,33.75,4,311.0,51.0,128.0,46.0,9.8091,greater than 264725.0
-122.27,37.77,52,2252.0,388.0,1033.0,434.0,5.5337,greater than 264725.0
-117.06,32.61,24,4369.0,1353.0,3123.0,1247.0,2.0571,between 119600.0 and 179700.0
-117.75,33.64,9,2499.0,492.0,1111.0,542.0,5.5342,between 179700.0 and 264725.0
-122.03,37.34,25,5404.0,906.0,2338.0,883.0,6.0577,greater than 264725.0
-118.11,34.15,26,2193.0,558.0,1186.0,559.0,3.6474,between 179700.0 and 264725.0
-120.06,39.15,22,2213.0,372.0,98.0,42.0,1.1912,between 119600.0 and 179700.0
-119.27,35.49,39,2649.0,572.0,1815.0,547.0,2.3533,less than 119600.0
-118.37,33.92,44,938.0,181.0,502.0,171.0,4.4722,between 179700.0 and 264725.0
-117.86,33.9,17,1452.0,188.0,630.0,194.0,6.9113,greater than 264725.0
-117.86,34.1,23,2535.0,490.0,1327.0,466.0,3.5977,between 179700.0 and 264725.0
-121.91,37.26,32,3776.0,620.0,1790.0,612.0,5.4675,between 179700.0 and 264725.0
-117.26,32.96,36,1721.0,264.0,710.0,282.0,10.1768,greater than 264725.0
-121.05,37.65,5,3096.0,545.0,1760.0,519.0,4.5701,between 119600.0 and 179700.0
-124.17,40.75,13,2171.0,339.0,951.0,353.0,4.8516,less than 119600.0
-120.96,37.65,34,1700.0,325.0,972.0,326.0,2.4485,less than 119600.0
-119.04,35.37,44,1618.0,310.0,667.0,300.0,2.875,less than 119600.0
