longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-117.06,32.6,24,1088.0,268.0,1095.0,246.0,2.4191,less than 119600.0
-117.71,33.57,4,3289.0,753.0,1285.0,651.0,4.045,between 179700.0 and 264725.0
-122.4,37.76,52,4265.0,912.0,1555.0,836.0,4.119,greater than 264725.0
-119.05,34.24,24,4341.0,646.0,1929.0,703.0,5.4298,greater than 264725.0
-116.86,32.87,17,5799.0,921.0,2630.0,843.0,5.0524,greater than 264725.0
-117.78,33.9,14,6239.0,901.0,2923.0,904.0,6.5437,greater than 264725.0
-117.14,33.39,17,2889.0,587.0,1931.0,510.0,3.8547,between 179700.0 and 264725.0
-122.62,38.24,19,1687.0,253.0,893.0,257.0,6.204,between 179700.0 and 264725.0
-117.24,32.72,39,3819.0,594.0,1361.0,583.0,6.6013,greater than 264725.0
-117.69,34.04,5,4459.0,896.0,2028.0,881.0,4.0096,between 179700.0 and 264725.0
-122.39,37.79,52,94.0,24.0,113.0,27.0,4.6563,greater than 264725.0
-117.66,34.12,16,3853.0,541.0,1726.0,497.0,6.1195,between 179700.0 and 264725.0
-119.79,36.79,33,3433.0,785.0,1806.0,783.0,1.9386,less than 119600.0
-121.99,37.92,14,1780.0,224.0,764.0,226.0,9.0243,greater than 264725.0
-120.89,37.52,42,1200.0,221.0,647.0,192.0,2.5402,between 119600.0 and 179700.0
-121.17,38.69,5,7138.0,1227.0,2623.0,1139.0,5.6902,between 179700.0 and 264725.0
-119.72,34.43,46,1332.0,329.0,746.0,310.0,3.6719,greater than 264725.0
-122.58,37.98,52,1180.0,216.0,467.0,197.0,4.9615,greater than 264725.0
-122.43,37.8,52,2520.0,649.0,959.0,607.0,5.7934,greater than 264725.0
-120.62,38.71,10,6305.0,1150.0,2597.0,921.0,4.0197,between 119600.0 and 179700.0
-118.36,34.1,52,1295.0,281.0,578.0,273.0,2.976,greater than 264725.0
-118.2,33.77,24,2404.0,819.0,1566.0,753.0,1.5076,between 119600.0 and 179700.0
-122.05,37.9,32,2676.0,484.0,986.0,473.0,4.6528,greater than 264725.0
-117.99,33.81,42,161.0,40.0,157.0,50.0,2.2,between 119600.0 and 179700.0
-118.44,34.23,36,1730.0,387.0,1099.0,353.0,4.0368,between 179700.0 and 264725.0
-118.63,34.2,19,7411.0,1045.0,2814.0,950.0,6.7785,greater than 264725.0
-117.8,33.72,16,2617.0,506.0,1317.0,511.0,4.821,between 179700.0 and 264725.0
-121.97,37.56,13,8918.0,1823.0,4518.0,1772.0,4.8052,between 179700.0 and 264725.0
-120.27,39.35,11,2520.0,401.0,397.0,165.0,4.665,between 119600.0 and 179700.0
-120.48,39.66,32,1516.0,289.0,304.0,131.0,1.8839,less than 119600.0
-118.52,34.19,42,881.0,170.0,464.0,163.0,2.9511,between 179700.0 and 264725.0
-117.91,33.81,18,1181.0,353.0,781.0,340.0,2.5625,between 119600.0 and 179700.0
-121.96,37.95,7,3418.0,740.0,1583.0,676.0,3.6133,between 179700.0 and 264725.0
-115.57,32.8,16,2276.0,594.0,1184.0,513.0,1.875,less than 119600.0
-121.97,37.36,36,765.0,134.0,306.0,136.0,4.575,between 179700.0 and 264725.0
-120.71,37.39,40,680.0,160.0,785.0,175.0,2.6058,less than 119600.0
-118.21,33.97,52,4220.0,908.0,3731.0,892.0,3.1901,between 119600.0 and 179700.0
-118.29,33.73,43,1854.0,519.0,1151.0,486.0,2.5759,between 179700.0 and 264725.0
-117.09,32.98,23,1125.0,273.0,687.0,308.0,2.3182,greater than 264725.0
-121.93,37.31,26,2182.0,704.0,1638.0,704.0,2.8981,between 179700.0 and 264725.0
-117.83,33.89,25,1737.0,270.0,840.0,265.0,4.625,between 179700.0 and 264725.0
-118.5,34.23,26,3082.0,573.0,1590.0,586.0,4.5167,greater than 264725.0
-118.31,34.06,47,3038.0,1533.0,4225.0,1472.0,1.6725,between 179700.0 and 264725.0
-121.96,37.71,6,8072.0,1050.0,3386.0,1062.0,7.2494,greater than 264725.0
-118.92,35.38,33,3122.0,579.0,1733.0,545.0,3.8307,less than 119600.0
-118.1,33.74,31,1310.0,342.0,563.0,310.0,4.6528,greater than 264725.0
-118.41,34.02,27,2224.0,618.0,1594.0,625.0,3.0833,greater than 264725.0
-120.51,39.52,26,2286.0,444.0,498.0,216.0,2.065,less than 119600.0
-118.45,33.8,31,4803.0,575.0,1490.0,577.0,11.9993,greater than 264725.0
-122.06,38.27,14,6920.0,996.0,3196.0,978.0,5.0672,between 119600.0 and 179700.0
-117.6,33.94,26,2925.0,575.0,1921.0,501.0,3.1859,between 119600.0 and 179700.0
-118.42,33.75,22,17591.0,2604.0,6897.0,2492.0,8.2831,greater than 264725.0
-121.84,38.02,46,66.0,22.0,37.0,21.0,0.536,less than 119600.0
-121.26,38.66,8,1145.0,241.0,447.0,216.0,4.0781,between 119600.0 and 179700.0
-118.2,33.96,43,1233.0,306.0,1190.0,282.0,2.8371,between 119600.0 and 179700.0
-118.43,34.3,33,2443.0,498.0,1601.0,484.0,4.0223,between 119600.0 and 179700.0
-122.46,37.72,47,1723.0,389.0,1216.0,399.0,3.3208,between 179700.0 and 264725.0
-117.75,34.08,33,2824.0,523.0,1797.0,493.0,3.6359,between 119600.0 and 179700.0
-118.27,34.08,43,962.0,253.0,658.0,244.0,3.2386,between 179700.0 and 264725.0
-118.35,33.88,25,1459.0,362.0,1150.0,354.0,3.35,between 179700.0 and 264725.0
-118.49,34.04,48,2381.0,345.0,859.0,306.0,8.0257,greater than 264725.0
-117.64,33.51,15,1743.0,254.0,943.0,274.0,5.9339,greater than 264725.0
-118.03,34.09,29,1219.0,338.0,1152.0,323.0,2.8029,between 179700.0 and 264725.0
-122.82,38.33,25,3067.0,569.0,1602.0,550.0,3.9917,between 179700.0 and 264725.0
-118.15,34.19,38,1750.0,411.0,1398.0,409.0,2.3967,between 119600.0 and 179700.0
-121.81,38.43,30,1674.0,297.0,756.0,292.0,3.9286,between 119600.0 and 179700.0
-118.01,33.78,19,2648.0,478.0,1160.0,452.0,5.9357,between 179700.0 and 264725.0
-119.81,36.77,43,2341.0,395.0,890.0,375.0,3.4265,less than 119600.0
-118.42,34.01,32,1300.0,356.0,703.0,311.0,3.5667,greater than 264725.0
-122.25,37.47,38,645.0,124.0,265.0,103.0,5.4688,greater than 264725.0
-119.27,35.89,18,1855.0,424.0,1839.0,392.0,1.7572,less than 119600.0
-117.12,32.75,17,2060.0,633.0,1251.0,602.0,1.9886,less than 119600.0
-117.86,33.76,34,3153.0,561.0,1679.0,532.0,4.7083,between 179700.0 and 264725.0
-118.48,34.28,35,1511.0,274.0,873.0,254.0,5.5608,between 179700.0 and 264725.0
-118.97,34.18,18,7338.0,1020.0,3419.0,1058.0,7.0242,greater than 264725.0
-119.4,36.25,25,1696.0,279.0,909.0,291.0,2.3,between 119600.0 and 179700.0
-119.77,36.79,34,2679.0,460.0,1141.0,470.0,3.2642,less than 119600.0
-118.02,34.08,28,2769.0,631.0,2452.0,581.0,2.6071,between 119600.0 and 179700.0
-118.36,33.92,19,2807.0,883.0,1546.0,815.0,2.6375,between 179700.0 and 264725.0
