longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-117.06,32.6,24,1088.0,268.0,1095.0,246.0,2.4191,less than 119600.0
-117.71,33.57,4,3289.0,753.0,1285.0,651.0,4.045,between 179700.0 and 264725.0
-122.4,37.76,52,4265.0,912.0,1555.0,836.0,4.119,greater than 264725.0
-119.05,34.24,24,4341.0,646.0,1929.0,703.0,5.4298,greater than 264725.0
-116.86,32.87,17,5799.0,921.0,2630.0,843.0,5.0524,greater than 264725.0
-117.78,33.9,14,6239.0,901.0,2923.0,904.0,6.5437,greater than 264725.0
-117.14,33.39,17,2889.0,587.0,1931.0,510.0,3.8547,between 179700.0 and 264725.0
-122.62,38.24,19,1687.0,253.0,893.0,257.0,6.204,between 179700.0 and 264725.0
-117.24,32.72,39,3819.0,594.0,1361.0,583.0,6.6013,greater than 264725.0
-117.69,34.04,5,4459.0,896.0,2028.0,881.0,4.0096,between 179700.0 and 264725.0
-122.39,37.79,52,94.0,24.0,113.0,27.0,4.6563,greater than 264725.0
-117.66,34.12,16,3853.0,541.0,1726.0,497.0,6.1195,between 179700.0 and 264725.0
-119.79,36.79,33,3433.0,785.0,1806.0,783.0,1.9386,less than 119600.0
-121.99,37.92,14,1780.0,224.0,764.0,226.0,9.0243,greater than 264725.0
-120.89,37.52,42,1200.0,221.0,647.0,192.0,2.5402,between 119600.0 and 179700.0
