longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-118.19334,34.116913,43.72027,1006.55237,170.74596,377.43524,123.71712,6.151423,greater than 264725.0
-121.10783,38.228943,4.6173353,3036.4028,444.6664,1959.6318,439.9356,5.5892386,less than 119600.0
-121.78515,37.334877,18.006466,3917.0674,712.55975,1707.5403,706.4007,5.7684345,greater than 264725.0
-119.21134,35.497154,24.14805,1278.5062,336.21973,720.2902,365.47784,1.5125185,less than 119600.0
-118.96542,35.23107,10.418615,2282.55,457.5074,1132.36,426.6508,2.8693933,between 179700.0 and 264725.0
-119.15575,35.6847,10.554247,4075.9438,914.8868,2340.3152,835.85614,2.9955182,less than 119600.0
-118.04991,34.01304,33.003838,2539.3708,547.739,2075.8684,547.89233,3.9387534,between 119600.0 and 179700.0
-118.88641,34.324516,24.724873,1738.7949,417.1288,1003.89685,397.8703,3.2768965,between 179700.0 and 264725.0
-118.18054,33.841084,28.58105,2210.8086,365.4309,827.30975,328.55014,6.5670323,greater than 264725.0
-121.59376,39.029293,25.88653,3014.3455,454.5823,1378.778,413.7829,5.276668,between 179700.0 and 264725.0
-122.287926,37.977646,31.570213,2001.2422,275.85608,520.6701,286.20343,8.067017,greater than 264725.0
-118.44434,33.803223,39.903835,176.29858,94.19733,296.54626,92.6054,4.0930505,greater than 264725.0
-118.05548,33.898693,20.110903,1478.8964,428.56323,1338.7793,428.0829,2.2122905,less than 119600.0
-117.77625,33.600304,11.99365,9047.236,1692.8909,5012.214,1659.9231,4.9365187,greater than 264725.0
-121.563866,38.078587,13.276982,7713.425,1305.0009,3620.3655,1237.1385,4.5125628,between 119600.0 and 179700.0
-121.70496,37.28537,33.08766,2331.1167,274.87283,695.77454,260.31146,9.216559,greater than 264725.0
-122.08104,37.81308,11.161783,1814.4803,356.84073,957.8595,337.37558,3.8009357,between 179700.0 and 264725.0
-121.629974,37.34325,30.808449,2009.6963,481.66678,1058.3497,496.15466,2.8980684,between 119600.0 and 179700.0
-118.247826,33.860806,30.937416,2282.8872,351.28296,737.6499,361.0633,6.996042,greater than 264725.0
-119.28109,36.318306,33.396023,976.7185,224.37346,602.7129,215.23228,2.1839893,less than 119600.0
-119.806404,34.54674,31.862831,4967.238,851.4107,1329.43,666.3146,9.533464,greater than 264725.0
-118.08385,34.01209,35.05915,2428.5315,267.30615,492.67847,222.04369,12.407366,greater than 264725.0
-117.16801,32.689537,26.251066,1246.3597,264.83276,769.74005,288.98865,2.5183175,less than 119600.0
-118.15603,33.846935,24.829338,1789.4143,353.28436,924.0209,305.84158,3.6672487,between 119600.0 and 179700.0
-123.78726,40.512146,34.088432,2070.0088,397.15717,855.4745,366.08154,1.7933292,less than 119600.0
-118.735,34.021194,34.113235,2647.533,635.3931,1674.2249,584.3032,3.3296916,greater than 264725.0
-122.07271,37.62834,32.659355,2655.4639,394.7812,698.6368,399.0391,5.4765477,greater than 264725.0
-121.797165,37.421875,18.73806,2011.7577,311.42926,1159.1437,302.12854,5.974772,greater than 264725.0
-119.22495,34.511665,22.526047,1736.4745,290.7499,545.82404,227.21852,10.2275095,greater than 264725.0
-120.49048,34.73096,41.81688,1558.3062,295.36255,1076.4088,282.19104,5.176728,between 179700.0 and 264725.0
-122.89094,35.236725,42.104877,2107.295,428.69247,1352.5199,417.6141,4.3112435,between 179700.0 and 264725.0
-117.48118,34.026188,40.528614,1300.2035,351.98212,851.08685,328.81244,1.5499297,less than 119600.0
-121.284935,37.965836,10.469508,2856.2058,575.2841,1372.374,572.4605,3.1514268,less than 119600.0
-120.48183,37.37093,13.812927,10568.742,1752.7621,4541.405,1591.2737,4.5825734,less than 119600.0
-118.635574,34.18819,41.390556,748.9683,169.69612,543.5934,147.2831,3.9114347,between 179700.0 and 264725.0
-118.486145,34.0905,50.45981,1732.7548,244.58562,677.8663,227.06418,7.968774,greater than 264725.0
-118.74252,34.146465,30.172785,3375.7476,617.2073,2156.716,550.0677,4.6555705,between 119600.0 and 179700.0
-119.34369,35.347347,32.97001,2557.63,558.7405,1451.1672,484.04227,2.2074497,between 119600.0 and 179700.0
-121.36534,38.63372,39.55235,2448.885,494.4211,1001.81055,460.5311,2.9082408,between 179700.0 and 264725.0
-119.218925,35.474796,22.999878,5060.4644,1086.4327,3082.646,1021.3476,3.8159747,less than 119600.0
-118.25014,34.02935,28.719742,1746.907,453.56213,1172.3268,452.4587,3.0067143,between 119600.0 and 179700.0
-117.84004,34.0857,45.52149,897.1664,186.87643,285.7598,115.86737,3.5287962,between 119600.0 and 179700.0
-122.310394,37.748688,37.89424,1897.2512,385.94727,978.7212,389.30017,4.3548546,between 119600.0 and 179700.0
-117.09572,32.85174,15.604572,2396.9126,396.9359,821.86255,295.2975,4.9108353,greater than 264725.0
-117.361984,36.320984,15.484923,2407.6274,541.1956,1502.691,453.9822,2.6541898,less than 119600.0
-117.73065,33.947777,25.331766,2400.6577,558.0907,1573.3274,544.35596,3.1230526,less than 119600.0
-121.82081,38.178493,22.023909,3199.5803,590.0929,1916.8011,562.1558,3.7958531,less than 119600.0
-116.99301,32.710854,20.169811,4303.0654,584.6864,1808.4623,557.26385,7.7233815,greater than 264725.0
-117.40177,34.353355,37.952152,1684.8422,389.62994,743.1078,393.17892,2.1673398,less than 119600.0
-121.90686,37.94197,18.532284,780.3159,192.20087,213.09206,122.7756,3.1246722,between 119600.0 and 179700.0
-118.10071,34.20082,26.915354,2712.242,596.49115,1666.5845,539.59143,5.5495033,greater than 264725.0
-120.589775,37.70954,42.27143,1646.4062,491.4636,1050.1025,469.4179,1.1557207,less than 119600.0
-118.367744,33.99136,41.29092,3336.4368,534.31177,1363.9128,555.5902,6.3618407,greater than 264725.0
-119.131485,35.36823,26.824085,674.8457,145.1653,338.4009,150.11989,2.349376,between 119600.0 and 179700.0
-117.19654,32.799927,41.634003,1435.9974,217.36296,676.0349,231.40842,4.8756657,between 119600.0 and 179700.0
-119.52887,34.16408,28.7351,3303.7004,840.0785,2282.2202,822.9943,3.733475,between 119600.0 and 179700.0
-121.73779,39.3615,24.77919,3765.989,495.58743,1599.7686,523.4905,5.749406,greater than 264725.0
-117.7801,33.68267,20.633074,3321.849,535.04865,1622.4135,517.9293,6.0748615,greater than 264725.0
-117.74584,33.759705,42.37231,1588.0037,329.31042,695.486,287.30994,3.5461214,less than 119600.0
-117.63854,33.3667,30.689003,3205.9773,1272.1409,2714.3843,1185.7759,2.464367,between 179700.0 and 264725.0
-117.87568,33.669956,30.48058,2021.3684,403.63742,1025.4883,392.415,3.0000336,less than 119600.0
-121.65813,37.38564,12.68144,3706.769,603.8161,1539.9272,565.4768,5.614023,greater than 264725.0
-118.311,33.850964,5.7070923,2206.0286,357.9418,1120.8176,313.01367,7.65561,greater than 264725.0
-117.09409,32.889965,12.321565,3669.5156,899.55524,3013.4526,836.6565,2.3771207,between 119600.0 and 179700.0
-121.24885,38.15365,37.237244,3187.389,755.83105,1541.2408,693.37024,1.2030214,less than 119600.0
-118.05506,33.93791,11.821612,2132.6064,374.8339,1456.64,321.58008,4.6331353,between 119600.0 and 179700.0
-119.706245,34.42434,45.278404,921.59546,238.76787,345.8582,177.78024,2.6781166,greater than 264725.0
-117.77213,33.896683,32.260136,2059.631,344.30676,1271.5919,384.86365,5.3699803,greater than 264725.0
-120.65964,37.58749,26.169832,1556.8115,314.5513,496.08224,203.3708,2.9834616,between 179700.0 and 264725.0
-120.642296,37.448444,51.504738,2473.7905,436.73532,950.03864,439.2623,3.2577934,less than 119600.0
-117.909874,33.614796,28.23507,2757.7932,628.26025,1670.4725,527.6027,3.2094636,between 119600.0 and 179700.0
-117.24935,32.72798,15.372815,3919.356,996.0074,2301.9065,1034.9467,2.9534266,between 119600.0 and 179700.0
-122.15574,37.480095,44.133816,1322.0361,126.13449,419.10654,140.62407,9.455319,greater than 264725.0
-118.11987,34.014797,24.225851,3256.2263,487.5749,1287.1854,503.1919,6.997038,greater than 264725.0
-122.06359,37.885406,32.358414,3026.5376,872.34644,2317.884,784.39594,2.147835,between 179700.0 and 264725.0
-117.07955,35.91697,16.103592,6015.7417,1254.2029,3621.9006,1208.9486,2.1021478,less than 119600.0
-121.55847,37.700382,16.895323,2854.489,930.7042,2266.9866,832.1692,1.1875333,less than 119600.0
-121.10327,37.678204,39.085075,2551.5046,482.72028,1352.1549,486.7091,3.057157,between 179700.0 and 264725.0
-117.37089,33.65433,24.568447,2871.2117,706.40985,1560.3143,602.7174,2.361987,between 179700.0 and 264725.0
-122.03176,37.612537,33.740143,2131.7017,397.49133,1285.265,398.23218,4.049964,between 119600.0 and 179700.0
-119.86894,36.582184,35.686733,1404.8013,278.44806,599.7077,219.31473,3.3052933,less than 119600.0
-118.22204,34.28031,16.54424,4574.642,910.20355,4757.1914,884.8152,3.363414,between 179700.0 and 264725.0
-122.38007,39.078194,19.311598,3366.8071,739.1224,1466.6472,678.7167,2.098242,less than 119600.0
-117.60761,33.522343,22.100292,2422.1038,509.8983,1231.5612,441.3574,3.4901423,between 179700.0 and 264725.0
