longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-119.77896,36.735287,43.46546,1486.8258,223.76746,608.3537,198.5746,3.5425317,between 179700.0 and 264725.0
-122.12037,37.74731,40.72688,2318.216,593.5128,1942.3234,539.0874,2.246863,less than 119600.0
-119.532684,36.161716,46.137234,6092.856,1081.3837,3483.647,1120.4375,3.6318302,between 179700.0 and 264725.0
-117.833206,34.035748,16.104042,2860.6086,689.5373,1317.5658,592.17566,4.0469513,between 179700.0 and 264725.0
-119.2625,34.250397,35.352375,1927.5568,468.63397,836.5928,471.18573,5.703528,greater than 264725.0
-119.60729,36.837196,38.30301,11276.54,1965.7318,4681.3423,1915.4521,5.5057926,between 179700.0 and 264725.0
-117.02802,33.137764,34.84924,2756.554,687.6965,2694.3281,642.47943,2.717944,between 119600.0 and 179700.0
-121.53037,38.83404,23.158388,1864.1327,461.3284,723.3541,429.0154,3.0199976,less than 119600.0
-122.83556,38.52872,45.44083,842.9154,165.29553,379.1576,187.5865,3.5349715,less than 119600.0
-123.22955,40.30771,18.125027,1257.9767,265.33835,549.23425,164.39359,6.801911,between 179700.0 and 264725.0
-117.90705,33.96058,30.248854,2154.4226,477.60605,1243.9241,415.5028,3.0102882,less than 119600.0
-117.8042,34.186726,8.4551735,2373.2393,394.4389,990.9158,401.3988,4.126621,between 179700.0 and 264725.0
-122.172935,37.696266,51.29402,1964.763,370.39523,1003.4684,355.75583,3.9801338,between 179700.0 and 264725.0
-119.113266,34.146152,37.027412,829.09296,189.90472,546.3486,185.988,3.061854,greater than 264725.0
-117.92955,33.741592,21.68834,1593.7556,478.36157,854.37213,465.0518,1.9083368,between 119600.0 and 179700.0
-118.75606,34.49113,15.266475,2224.0623,593.278,1193.3438,527.943,2.8857727,less than 119600.0
-118.067764,34.199333,20.349468,3345.3362,842.66077,2552.528,757.53046,2.4733682,less than 119600.0
-117.84165,33.81911,13.194153,789.15137,230.84036,791.91174,213.81961,1.8931936,less than 119600.0
-119.94017,36.76975,15.193816,1485.5083,275.54745,589.99475,282.3065,4.022585,between 179700.0 and 264725.0
-121.22357,38.015766,29.372013,2551.7607,579.16876,1557.7942,566.9012,2.8150537,greater than 264725.0
-118.88062,36.18691,44.258663,2273.544,339.86124,1288.8754,307.0304,3.5786371,between 119600.0 and 179700.0
-122.41686,38.021618,46.67347,3363.4617,601.93146,1112.631,490.39594,5.4554725,between 179700.0 and 264725.0
-118.28483,34.177414,10.564844,3417.49,824.04596,2206.414,812.8544,2.7694707,between 179700.0 and 264725.0
-117.93967,33.88058,27.874603,3158.8982,734.33844,2131.1807,696.3265,4.5477495,between 119600.0 and 179700.0
-122.37746,38.03843,47.464104,1647.1014,176.81213,371.1065,185.0549,8.122319,between 179700.0 and 264725.0
-121.91927,37.551117,10.706077,2191.3806,341.19324,1009.30676,345.15027,6.361427,greater than 264725.0
-121.09194,37.65518,39.712208,1304.2576,223.85663,594.0258,203.38606,5.2021112,greater than 264725.0
-116.77035,33.029095,51.73975,1942.7279,363.06473,1344.2656,320.60928,3.8143964,between 179700.0 and 264725.0
-117.25172,34.376373,26.974798,2798.1592,447.07013,1277.334,425.45215,3.892273,less than 119600.0
-121.11457,38.443333,42.167618,6020.806,1089.6168,2650.1438,975.0231,2.6654742,between 179700.0 and 264725.0
-118.04515,33.875893,26.190882,1779.7524,275.9457,735.6857,244.56033,7.1821504,between 119600.0 and 179700.0
-118.161095,34.339405,23.975075,4617.6636,820.8613,2302.2244,753.20514,4.587195,between 179700.0 and 264725.0
-122.46151,37.509148,40.880905,1659.1483,431.2924,876.82825,369.9286,1.3988196,between 179700.0 and 264725.0
-118.13025,34.12378,40.739418,2971.7827,402.47205,1173.6522,395.94824,6.700493,greater than 264725.0
-117.95351,33.628963,24.621296,1802.074,236.57498,803.63745,240.49478,8.644212,greater than 264725.0
-122.61556,38.18668,26.444464,1957.8933,465.65857,2151.9844,459.3155,2.265551,between 119600.0 and 179700.0
-118.073,34.21471,16.260548,866.2822,145.57542,363.47906,104.68688,4.6679826,between 179700.0 and 264725.0
-119.83888,36.755074,37.06611,1949.6007,350.5597,933.64575,325.4566,4.815013,between 119600.0 and 179700.0
-119.054825,34.18387,12.69661,1744.9126,376.46756,806.15796,377.3282,4.7375283,between 179700.0 and 264725.0
-122.14373,37.864662,-0.87955576,3894.272,598.0964,2313.4766,658.1281,5.2092724,between 179700.0 and 264725.0
