longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-117.94843,33.75255,26.21434,11034.952,1616.8374,4654.1846,1586.8038,8.022856,greater than 264725.0
-117.44208,33.8507,40.20617,1378.8905,300.43655,626.86993,265.35114,4.2333345,greater than 264725.0
-117.95942,33.659115,46.746986,2219.5022,295.8278,529.3871,260.6086,9.99831,greater than 264725.0
-117.95105,33.653397,13.989764,2645.513,478.50992,1338.992,440.75763,4.7414017,between 179700.0 and 264725.0
-118.414795,33.97505,45.05698,2402.407,872.8451,2295.172,696.46735,0.42683852,between 119600.0 and 179700.0
-117.64625,33.995308,37.293457,518.1643,164.94861,586.76904,182.58264,2.2170517,between 179700.0 and 264725.0
-116.506546,32.7673,19.743402,2161.0742,626.00793,1029.6868,572.429,1.6588376,less than 119600.0
-118.27381,33.81108,34.661613,2557.5342,464.196,1148.3411,453.90833,6.112412,greater than 264725.0
-123.01728,38.0373,51.16493,1131.503,185.81036,426.03912,167.03574,9.383569,greater than 264725.0
-117.42088,34.218666,4.4634695,1010.2536,171.75185,479.69766,171.97255,6.0509505,between 179700.0 and 264725.0
-118.05668,33.93159,47.59437,1299.923,298.6064,781.2529,295.57953,2.566863,between 179700.0 and 264725.0
-118.47032,34.04748,23.593628,1604.8542,336.652,787.67584,302.43988,3.6154516,greater than 264725.0
-118.344986,34.166313,52.009533,4482.878,671.50665,2143.102,608.9782,4.7355027,less than 119600.0
-118.17403,33.87355,39.187653,2820.375,609.5994,1479.1422,593.6124,3.6874213,between 179700.0 and 264725.0
-117.06892,32.81832,22.031136,2946.8699,410.26654,1677.1128,414.24088,4.9299264,greater than 264725.0
-117.64954,34.08993,33.159447,883.18427,133.19899,282.6833,140.4667,4.8216515,between 179700.0 and 264725.0
-116.9753,32.747074,23.426413,1016.3954,245.86781,596.18384,250.71101,3.074729,between 119600.0 and 179700.0
-118.493195,34.11725,24.690048,8744.057,1415.6277,2587.5088,1263.8486,10.937286,greater than 264725.0
-118.24172,34.056297,22.345976,4334.0327,818.858,2621.6797,778.729,4.013106,between 179700.0 and 264725.0
-122.4368,37.556778,52.05375,1116.5015,173.93633,327.5122,154.76118,6.4578557,greater than 264725.0
-117.809395,33.707745,38.1467,1902.4097,841.209,3290.4624,744.9241,0.9896796,between 119600.0 and 179700.0
-116.23962,32.934525,25.94781,2461.687,863.3419,1798.8865,785.7348,2.185438,less than 119600.0
-118.08251,34.12431,31.75413,2028.9694,394.6812,938.35016,368.48422,3.5045605,between 179700.0 and 264725.0
-118.36279,34.077442,44.63371,1442.6223,246.33604,662.0611,212.22653,6.748518,greater than 264725.0
-118.10359,33.675186,22.324133,1752.6212,276.21152,915.2168,252.7023,5.6907988,between 119600.0 and 179700.0
-118.086266,33.752544,28.114277,1589.2179,162.73616,529.77313,169.08669,7.322463,greater than 264725.0
-118.40826,34.11857,45.51493,1530.7882,276.29477,863.8006,258.88208,5.0779476,between 179700.0 and 264725.0
-118.46431,34.23587,21.451841,1954.2794,280.1389,1222.4396,236.87173,6.92703,greater than 264725.0
-117.43732,32.74417,16.622906,3142.272,614.2263,1441.794,615.9489,4.227819,greater than 264725.0
-118.11,33.853912,40.527977,6960.5933,800.3186,2697.009,745.1158,9.151559,greater than 264725.0
-119.9972,36.113705,46.323635,229.25916,107.7166,311.50308,88.62599,3.4583035,less than 119600.0
-116.97795,32.711475,23.78401,1404.8159,357.4601,837.8644,366.33005,1.9989607,less than 119600.0
-118.34268,33.730797,31.813515,1461.5354,493.40262,1237.1439,489.08252,2.5011134,between 179700.0 and 264725.0
-117.7342,33.529152,14.619036,4329.589,1335.1294,2326.215,1200.9476,2.7233844,between 119600.0 and 179700.0
-121.68064,38.535503,19.066444,1173.4557,258.87997,524.24207,223.18971,3.015149,between 119600.0 and 179700.0
-121.83824,37.852684,16.706507,4169.832,849.5012,1844.7925,811.91907,2.9506156,less than 119600.0
-118.313446,34.186676,29.3052,1793.0977,275.49857,974.85614,284.2403,5.633411,greater than 264725.0
-119.279045,35.75273,17.416267,7838.925,1260.4999,3712.2705,1203.1931,4.8671436,less than 119600.0
-118.99376,34.315407,14.629878,2343.068,503.72284,1434.1116,512.46014,3.4994874,between 179700.0 and 264725.0
-118.83748,34.172394,32.451694,3447.1985,454.22574,1228.9324,430.25232,7.9319386,greater than 264725.0
-122.498184,38.064564,30.73729,1848.5629,365.25204,630.4172,369.20163,3.3498473,between 119600.0 and 179700.0
-118.51716,34.15687,47.722496,573.99255,186.62436,360.4017,193.61807,2.9057603,greater than 264725.0
-119.996254,39.107365,24.649935,1451.2297,292.6948,727.8168,289.35074,2.9203877,less than 119600.0
-117.89989,34.08868,33.083168,1143.0096,313.82635,1173.3257,307.93628,2.6483788,less than 119600.0
-117.773186,33.58743,19.482841,2717.1758,643.21484,1169.5161,523.47546,4.3081765,greater than 264725.0
-118.174934,34.028156,34.41483,986.8994,185.2576,337.51074,191.21646,5.369841,greater than 264725.0
-122.01287,37.872833,33.036823,919.72174,170.93658,288.88098,157.43924,4.0808535,greater than 264725.0
-120.589806,37.41926,29.39678,2126.4624,625.9661,1245.5679,611.32196,1.8575436,less than 119600.0
-118.89954,34.206463,17.57716,1433.9506,357.69992,823.829,330.36255,4.188523,between 179700.0 and 264725.0
-118.36254,34.082523,18.494705,1378.3676,259.52286,524.19666,258.21683,4.155997,between 179700.0 and 264725.0
-117.04302,32.84926,12.110451,6617.725,849.40454,3462.7263,767.19244,3.1533163,between 179700.0 and 264725.0
-120.24282,39.355,9.375162,1486.4889,403.08438,360.065,167.54495,2.632142,less than 119600.0
-117.754875,33.93865,18.795109,1833.2797,414.14883,503.85684,377.92703,2.4244337,between 179700.0 and 264725.0
-118.22175,34.07845,27.672657,1375.7064,327.48483,962.92426,320.808,3.6088355,between 179700.0 and 264725.0
-118.09597,34.02959,34.11248,1301.3386,292.55707,633.6728,264.5269,2.4358857,between 179700.0 and 264725.0
-120.496994,39.88827,42.335785,1432.8022,346.80576,515.89355,221.2915,2.729083,less than 119600.0
-118.34459,33.791008,14.448934,1524.8022,393.00327,893.55145,348.8661,3.8540728,between 179700.0 and 264725.0
-117.20667,32.702263,42.891148,2058.403,469.96698,2170.6833,471.82767,1.7931525,less than 119600.0
-118.308495,34.173527,37.804,2333.7505,424.39032,1210.3771,445.78058,3.4170446,greater than 264725.0
-117.15156,32.971493,27.82836,2040.2385,484.24628,1501.2489,436.5954,2.623122,less than 119600.0
-118.45053,34.067154,30.918589,1009.71326,173.65317,749.4945,150.91183,4.407003,between 119600.0 and 179700.0
-120.53526,37.361416,13.605674,2688.6025,574.2575,1097.7374,558.3289,3.6807182,greater than 264725.0
-120.27909,39.508793,18.981983,3132.611,609.80444,894.83716,547.7311,3.6703906,between 179700.0 and 264725.0
-117.85395,33.91808,25.60131,3053.329,530.2367,980.3907,507.2292,6.766644,greater than 264725.0
-122.180336,38.04407,52.40378,1015.6044,184.49063,727.0618,180.03311,2.403425,less than 119600.0
-119.23719,35.15766,47.89044,1336.4619,370.46863,1063.65,355.71246,2.4574318,less than 119600.0
-121.99702,38.135826,34.008736,2104.6204,516.89026,1713.0343,500.49176,1.9430636,less than 119600.0
-122.32562,37.71867,52.07916,2330.0203,696.3234,2411.0435,600.0011,0.8870811,less than 119600.0
-118.043015,34.17171,21.545034,4478.889,993.8422,2851.7354,917.52673,2.7170496,less than 119600.0
-120.2549,39.4699,4.060986,859.00824,244.90524,121.58552,109.66238,2.2212172,between 119600.0 and 179700.0
-122.49202,38.2925,34.948673,2134.3464,428.7537,897.1216,447.47147,4.2907157,between 179700.0 and 264725.0
-119.747734,36.802235,46.306686,1035.2383,334.18958,641.3645,311.8392,1.4392433,less than 119600.0
-118.7435,34.15686,24.573503,1715.8359,520.61487,1073.3987,506.6319,3.0215893,less than 119600.0
-118.04679,33.92732,37.819485,2813.244,590.56726,2044.1909,567.8771,2.4811988,between 119600.0 and 179700.0
-120.404366,37.02116,11.260203,2847.8762,518.0538,1929.0625,461.31064,2.8340766,less than 119600.0
-119.02035,34.266483,38.581867,1369.32,195.00034,567.29425,145.31834,5.7357917,between 179700.0 and 264725.0
-117.934494,34.158073,40.146477,2515.3362,1156.1886,1972.9193,1207.0367,0.39127666,less than 119600.0
-119.79736,36.764442,51.602943,711.5234,107.448265,223.93028,92.317635,2.226373,less than 119600.0
-122.20705,37.749554,26.828377,1638.2815,281.8163,501.53705,267.82635,8.584739,greater than 264725.0
