F1,F2,F3,F4,F5,F6,F7,F8,F9,RMSD
9391.64,2581.21,0.27484,96.1416,1312675.2993,136.02,3620.46,118.0,35.7074,less than 2.305
9658.96,2191.23,0.22685,106.349,1341557.4163,135.92,4167.8,56.0,34.2182,between 2.305 and 5.03
14743.7,4718.91,0.32006,180.585,2162357.2098,264.495,4988.81,63.0,26.7385,between 2.305 and 5.03
9052.43,1878.86,0.20755,100.24,1286690.1094,119.722,3807.29,41.0,35.2675,between 2.305 and 5.03
8760.51,2199.48,0.25106,79.4473,1241214.9635,115.118,3860.94,19.0,35.0919,less than 2.305
8774.89,2576.4,0.29361,87.1698,1216083.2018,119.906,3116.17,22.0,37.3721,greater than 13.379
13844.6,4566.87,0.32986,102.192,1859513.6774,245.517,4249.1,102.0,31.8948,between 5.03 and 13.379
6080.86,2298.45,0.37798,66.2192,850101.8991,88.3049,3072.65,49.0,46.5464,between 2.305 and 5.03
4966.31,1452.34,0.29243,45.9844,692073.8007,58.5678,1958.01,20.0,43.3129,less than 2.305
16026.9,5419.24,0.33813,180.598,2216429.0119,251.159,5280.98,110.0,23.5277,between 5.03 and 13.379
13152.6,4415.73,0.33573,115.394,1801802.5705,188.182,5226.63,110.0,25.118,greater than 13.379
9124.11,2646.67,0.29007,94.9164,1266784.4766,122.102,3825.32,23.0,35.5327,between 2.305 and 5.03
8489.92,3835.65,0.45178,97.2065,1210853.7425,134.945,3180.51,67.0,36.725,greater than 13.379
9257.22,2934.68,0.31701,103.496,1281974.6286,128.665,3913.78,27.0,35.3433,between 2.305 and 5.03
7286.47,2228.76,0.30587,61.5953,986351.2432,101.032,3810.71,44.0,37.2226,between 5.03 and 13.379
9553.88,2606.49,0.27282,109.724,1359473.8714,156.964,3894.8,42.0,33.2465,less than 2.305
13047.3,3851.45,0.29519,168.642,1782387.8256,210.104,4766.34,117.0,28.0933,between 2.305 and 5.03
7277.49,2499.48,0.34345,63.5592,1016229.3333,99.1907,3581.59,77.0,36.5331,between 2.305 and 5.03
9278.86,4005.43,0.43167,85.1286,1293556.8653,142.752,3688.36,116.0,35.0431,between 2.305 and 5.03
9082.54,1831.96,0.2017,98.813,1266490.1735,130.001,3639.73,20.0,34.0435,less than 2.305
9237.79,3291.88,0.35634,102.04,1269628.431,156.492,3770.7,85.0,34.0961,greater than 13.379
9510.2,2610.71,0.27451,95.9618,1315046.0696,145.223,3844.4,61.0,34.5897,greater than 13.379
5655.08,1045.28,0.18483,52.2207,774812.4751,77.7354,2939.28,46.0,41.2071,between 5.03 and 13.379
12191.1,5514.78,0.45236,104.703,1666160.6855,202.288,6400.03,157.0,27.5843,greater than 13.379
6878.0,1923.83,0.2797,71.2188,949903.0724,97.9385,3527.66,35.0,37.4919,between 2.305 and 5.03
