F1,F2,F3,F4,F5,F6,F7,F8,F9,RMSD
7320.36,2194.86,0.29982,77.8685,1004567.5758,88.148,3162.83,103.0,37.4766,between 2.305 and 5.03
16525.6,5447.25,0.32962,208.492,2175732.6677,265.833,6058.61,255.0,21.7101,between 2.305 and 5.03
5565.18,1441.63,0.25904,47.4151,711701.8103,76.8485,2405.57,25.0,42.747,between 2.305 and 5.03
8419.09,2511.15,0.29826,84.9528,1192108.2437,113.979,3221.03,56.0,37.3573,greater than 13.379
24148.4,7942.13,0.32888,217.514,3315514.6061,311.198,7499.25,255.0,20.3191,greater than 13.379
12538.2,4082.23,0.32558,138.736,1733267.029,215.943,3905.41,125.0,32.4151,greater than 13.379
12923.8,2879.62,0.22281,141.782,1795460.9773,203.56,5079.55,59.0,27.6223,less than 2.305
10257.1,3195.78,0.31156,95.8072,1420739.1029,148.823,3950.52,26.0,34.8208,between 2.305 and 5.03
8757.03,3030.74,0.34609,45.4894,1151780.7949,125.238,3534.4,55.0,37.1028,greater than 13.379
7746.7,2813.89,0.36323,73.1646,1040572.7203,120.806,3263.21,104.0,38.7646,less than 2.305
9131.55,2019.18,0.22112,84.652,1301132.2602,114.017,4078.35,97.0,34.8585,less than 2.305
14406.5,5210.89,0.3617,202.144,1988335.79,260.767,4625.66,41.0,28.4645,between 2.305 and 5.03
8981.37,2662.35,0.29643,103.255,1240022.8874,123.021,3885.18,25.0,34.0082,between 2.305 and 5.03
9235.87,3322.19,0.3597,78.6592,1330402.2975,119.986,3165.21,27.0,36.0211,between 5.03 and 13.379
9810.47,2514.7,0.25632,100.755,1395081.7115,151.487,3978.52,40.0,33.1019,less than 2.305
5947.22,2243.57,0.37724,51.436,791741.7364,93.1989,2828.18,67.0,40.4086,greater than 13.379
15598.4,5090.13,0.32632,177.24,2176909.78,256.398,5385.63,226.0,27.9688,between 5.03 and 13.379
11429.8,2455.84,0.21486,156.655,1610647.482,171.119,4606.05,54.0,29.9846,less than 2.305
15120.0,3858.55,0.25519,186.656,2132536.3545,214.143,5697.86,68.0,22.9675,less than 2.305
8354.95,1760.53,0.21071,104.191,1151596.4507,134.996,3669.81,20.0,34.0238,less than 2.305
5734.8,1778.25,0.31008,59.2104,763727.009,90.0809,2644.28,30.0,41.2202,between 2.305 and 5.03
6771.79,2290.89,0.33829,70.7698,976251.5737,102.457,3314.65,18.0,35.8261,greater than 13.379
8126.9,3296.61,0.40564,84.2792,1126346.1506,123.813,3620.74,121.0,35.3537,between 2.305 and 5.03
13319.2,4736.65,0.35562,157.951,1886798.9131,223.205,5563.2,75.0,25.4717,between 2.305 and 5.03
9136.35,3259.43,0.35675,82.6618,1240714.455,133.138,4137.0,23.0,36.6114,between 2.305 and 5.03
10280.6,2448.67,0.23818,150.53,1365601.6266,165.333,4667.1,53.0,30.6866,between 2.305 and 5.03
13031.3,3595.64,0.27592,157.588,1805100.6901,202.625,4874.35,196.0,29.6247,less than 2.305
15218.3,4529.08,0.2976,154.042,2170400.7758,226.015,6248.52,94.0,24.5936,less than 2.305
4468.16,1085.92,0.24303,40.6122,600371.7354,57.2419,2497.45,17.0,43.4022,between 5.03 and 13.379
15333.8,3293.87,0.21481,202.026,2125467.1161,238.831,5147.52,159.0,25.3616,less than 2.305
5984.92,1463.04,0.24445,68.0346,850316.9257,74.8282,2792.86,66.0,39.6834,greater than 13.379
16639.6,5119.79,0.30768,205.806,2186413.9889,258.502,6027.02,248.0,21.6347,between 2.305 and 5.03
5356.78,862.88,0.16108,51.8973,737020.2138,56.0803,2993.99,25.0,39.7161,between 2.305 and 5.03
6052.39,1421.75,0.2349,71.9796,846183.2796,78.0083,2811.38,74.0,39.6599,between 5.03 and 13.379
4156.75,878.27,0.21128,44.1014,564846.9253,64.8855,2563.9,12.0,43.0765,less than 2.305
14557.8,6305.81,0.43315,180.547,2028368.795,262.473,4490.33,114.0,29.4323,greater than 13.379
9389.13,2241.45,0.23872,105.978,1304863.5264,128.975,4210.92,53.0,33.7317,less than 2.305
6310.32,1699.29,0.26928,34.9153,788935.8424,93.7243,2928.53,40.0,40.404,greater than 13.379
13179.0,3998.54,0.3034,149.945,1839480.2722,218.111,4690.99,111.0,29.1008,between 2.305 and 5.03
9737.98,2957.11,0.30366,135.986,1365717.2431,175.857,4165.13,61.0,33.1036,less than 2.305
13595.5,5652.44,0.41575,188.701,1831114.4452,261.675,3975.95,196.0,32.317,greater than 13.379
5323.63,1534.27,0.28819,46.0409,771767.0559,67.7246,2618.7,43.0,42.4275,between 5.03 and 13.379
22990.0,5356.68,0.233,319.133,3168455.1495,405.399,6216.66,165.0,19.8248,less than 2.305
5065.06,1814.25,0.35818,57.3966,661347.1783,88.2492,2643.6,5.0,37.3783,between 5.03 and 13.379
10982.5,4532.29,0.41268,114.274,1566447.5404,164.311,4309.88,98.0,32.8934,greater than 13.379
5391.67,1663.16,0.30846,46.7482,747539.1272,79.0195,3135.04,56.0,41.7726,between 5.03 and 13.379
11429.8,4088.6,0.35771,128.606,1562928.8573,188.2,4873.73,80.0,26.6527,between 5.03 and 13.379
10766.0,3036.7,0.28206,120.769,1498208.9326,160.934,4681.62,59.0,32.7004,between 2.305 and 5.03
5212.66,1187.25,0.22776,41.9342,728310.0294,67.23,2702.04,26.0,41.2724,between 5.03 and 13.379
14338.5,4186.3,0.29196,161.983,2063445.9773,230.786,4715.79,52.0,28.5402,between 2.305 and 5.03
9366.18,1987.43,0.21219,104.487,1299178.612,133.326,4225.46,55.0,33.7439,less than 2.305
9148.5,3880.93,0.42421,86.7695,1246107.8215,149.433,3566.71,98.0,36.2331,greater than 13.379
17144.1,6270.65,0.36576,194.862,2424093.0107,278.055,4961.65,108.0,26.8071,between 2.305 and 5.03
12287.3,4161.03,0.33864,139.8,1724140.7372,198.538,4663.74,114.0,29.4645,less than 2.305
9126.58,2027.88,0.22219,85.2717,1289968.5392,116.507,4612.62,30.0,33.4763,between 2.305 and 5.03
10710.1,4359.72,0.40706,91.1311,1503683.4995,146.175,4486.98,32.0,46.5464,greater than 13.379
5134.64,853.03,0.16613,40.9163,703626.1152,59.0587,2455.49,19.0,39.7537,between 5.03 and 13.379
7496.91,2697.86,0.35986,72.5561,1056580.2181,102.234,2842.25,33.0,39.0524,between 5.03 and 13.379
6793.58,2164.19,0.31856,71.2132,975823.3219,87.2613,3476.85,31.0,37.4752,greater than 13.379
15317.4,3883.4,0.25352,198.524,2140544.1857,248.042,5031.22,123.0,26.7428,between 2.305 and 5.03
8993.44,3126.25,0.34761,90.1403,1271111.782,137.882,3240.17,19.0,36.9694,less than 2.305
7229.26,2516.07,0.34803,61.4273,977426.0015,111.89,3510.88,56.0,37.1771,greater than 13.379
10157.8,4877.88,0.48021,88.3753,1443139.1001,156.522,4120.75,64.0,34.9879,greater than 13.379
10745.9,2598.26,0.24179,130.813,1492351.7026,169.38,4683.17,173.0,28.9464,less than 2.305
5335.78,1691.56,0.31702,48.8488,748289.1172,70.4112,2027.73,3.0,41.9398,between 2.305 and 5.03
7294.05,2360.44,0.32361,65.5361,1008842.5957,103.54,3055.78,51.0,39.5703,between 2.305 and 5.03
8978.17,2539.46,0.28284,110.213,1254574.3776,127.719,4275.17,111.0,33.6175,greater than 13.379
8552.9,2040.76,0.2386,66.6184,1155871.6631,111.073,3964.09,53.0,35.7271,greater than 13.379
10076.3,3357.91,0.33324,127.217,1412038.0177,198.64,4001.21,151.0,33.9165,greater than 13.379
10996.4,3542.24,0.32212,135.617,1486688.428,170.728,4929.65,70.0,28.9237,between 2.305 and 5.03
7096.01,1811.24,0.25524,64.8444,995063.3146,97.1987,3298.07,22.0,39.1888,between 5.03 and 13.379
9830.43,4643.95,0.4724,110.361,1356150.3369,170.55,4336.27,114.0,33.9471,greater than 13.379
6437.55,1588.47,0.24675,68.7746,849697.1573,92.5236,3430.59,79.0,37.9502,less than 2.305
10911.6,4142.78,0.37966,93.4759,1509526.6865,168.915,4982.38,101.0,36.4246,greater than 13.379
5842.87,1547.0,0.26476,41.0877,792751.5409,98.2257,2641.86,25.0,41.1094,greater than 13.379
5399.88,1102.29,0.20413,49.5076,768062.783,64.6044,2213.67,80.0,42.1503,less than 2.305
9956.58,2941.72,0.29545,115.586,1401156.1378,153.682,4260.87,60.0,33.2448,between 2.305 and 5.03
5990.66,2165.02,0.36139,55.8429,839443.802,89.763,2542.6,66.0,41.5964,between 5.03 and 13.379
8021.16,2028.91,0.25294,67.7024,1100571.6168,106.346,3822.5,43.0,36.4667,between 5.03 and 13.379
5327.42,1562.44,0.29328,45.7765,738872.8686,66.8525,2024.59,19.0,43.1706,less than 2.305
9056.47,2789.41,0.308,70.0073,1254119.6733,137.767,3486.65,99.0,37.5992,greater than 13.379
5945.33,1392.57,0.23422,51.1082,842892.0593,76.6998,3285.8,25.0,38.6908,between 2.305 and 5.03
12623.6,4988.02,0.39513,135.796,1793841.4292,202.285,5033.45,93.0,27.3561,greater than 13.379
5694.51,1251.36,0.21974,51.084,783778.4917,68.6891,2483.23,29.0,40.9979,greater than 13.379
14110.7,4244.14,0.30077,174.068,1982776.9965,240.613,4410.57,21.0,30.2035,between 2.305 and 5.03
8608.64,2082.15,0.24186,77.5177,1228363.6353,113.877,3837.61,22.0,35.1453,between 2.305 and 5.03
12752.1,4314.2,0.33831,138.527,1798176.8846,205.479,4399.77,91.0,31.2542,greater than 13.379
4658.68,1625.74,0.34897,34.4879,663888.6555,54.5674,2928.44,49.0,41.8613,between 5.03 and 13.379
14256.2,3385.23,0.23745,162.268,1947003.2044,191.333,5036.01,134.0,29.3834,less than 2.305
6119.36,1833.5,0.29962,62.3594,831666.6295,91.3161,3303.96,78.0,39.1547,between 5.03 and 13.379
4869.95,2125.83,0.43651,73.1217,659301.9612,89.9671,2280.12,92.0,41.6357,greater than 13.379
