F1,F2,F3,F4,F5,F6,F7,F8,F9,RMSD
7320.36,2194.86,0.29982,77.8685,1004567.5758,88.148,3162.83,103.0,37.4766,between 2.305 and 5.03
16525.6,5447.25,0.32962,208.492,2175732.6677,265.833,6058.61,255.0,21.7101,between 2.305 and 5.03
5565.18,1441.63,0.25904,47.4151,711701.8103,76.8485,2405.57,25.0,42.747,between 2.305 and 5.03
8419.09,2511.15,0.29826,84.9528,1192108.2437,113.979,3221.03,56.0,37.3573,greater than 13.379
24148.4,7942.13,0.32888,217.514,3315514.6061,311.198,7499.25,255.0,20.3191,greater than 13.379
12538.2,4082.23,0.32558,138.736,1733267.029,215.943,3905.41,125.0,32.4151,greater than 13.379
12923.8,2879.62,0.22281,141.782,1795460.9773,203.56,5079.55,59.0,27.6223,less than 2.305
10257.1,3195.78,0.31156,95.8072,1420739.1029,148.823,3950.52,26.0,34.8208,between 2.305 and 5.03
8757.03,3030.74,0.34609,45.4894,1151780.7949,125.238,3534.4,55.0,37.1028,greater than 13.379
7746.7,2813.89,0.36323,73.1646,1040572.7203,120.806,3263.21,104.0,38.7646,less than 2.305
9131.55,2019.18,0.22112,84.652,1301132.2602,114.017,4078.35,97.0,34.8585,less than 2.305
14406.5,5210.89,0.3617,202.144,1988335.79,260.767,4625.66,41.0,28.4645,between 2.305 and 5.03
8981.37,2662.35,0.29643,103.255,1240022.8874,123.021,3885.18,25.0,34.0082,between 2.305 and 5.03
9235.87,3322.19,0.3597,78.6592,1330402.2975,119.986,3165.21,27.0,36.0211,between 5.03 and 13.379
9810.47,2514.7,0.25632,100.755,1395081.7115,151.487,3978.52,40.0,33.1019,less than 2.305
5947.22,2243.57,0.37724,51.436,791741.7364,93.1989,2828.18,67.0,40.4086,greater than 13.379
15598.4,5090.13,0.32632,177.24,2176909.78,256.398,5385.63,226.0,27.9688,between 5.03 and 13.379
11429.8,2455.84,0.21486,156.655,1610647.482,171.119,4606.05,54.0,29.9846,less than 2.305
15120.0,3858.55,0.25519,186.656,2132536.3545,214.143,5697.86,68.0,22.9675,less than 2.305
8354.95,1760.53,0.21071,104.191,1151596.4507,134.996,3669.81,20.0,34.0238,less than 2.305
5734.8,1778.25,0.31008,59.2104,763727.009,90.0809,2644.28,30.0,41.2202,between 2.305 and 5.03
6771.79,2290.89,0.33829,70.7698,976251.5737,102.457,3314.65,18.0,35.8261,greater than 13.379
8126.9,3296.61,0.40564,84.2792,1126346.1506,123.813,3620.74,121.0,35.3537,between 2.305 and 5.03
13319.2,4736.65,0.35562,157.951,1886798.9131,223.205,5563.2,75.0,25.4717,between 2.305 and 5.03
9136.35,3259.43,0.35675,82.6618,1240714.455,133.138,4137.0,23.0,36.6114,between 2.305 and 5.03
10280.6,2448.67,0.23818,150.53,1365601.6266,165.333,4667.1,53.0,30.6866,between 2.305 and 5.03
13031.3,3595.64,0.27592,157.588,1805100.6901,202.625,4874.35,196.0,29.6247,less than 2.305
