duration,codec,width,height,bitrate,framerate,i,p,b,frames,i_size,p_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,utime
109.27,vp8,480.0,360.0,321989.0,30.092,31.0,3225.0,0.0,3256.0,676199.0,3641859.0,4317058.0,vp8,3000000.0,24.0,320.0,240.0,between 2.096 and 4.408
226.7,h264,480.0,360.0,541753.0,25.0,116.0,5564.0,0.0,5680.0,1892221.0,13353266.0,15235487.0,vp8,242000.0,15.0,640.0,480.0,between 4.408 and 10.433
430.41,h264,1280.0,720.0,1069712.0,29.0,232.0,12719.0,0.0,13047.0,11424557.0,45720367.0,57134924.0,vp8,5000000.0,25.0,176.0,144.0,between 4.408 and 10.433
44.19,flv,320.0,240.0,272921.0,25.0,24.0,1094.0,0.0,1118.0,139046.0,1359192.0,1500248.0,mpeg4,56000.0,29.97,320.0,240.0,between 2.096 and 4.408
294.1,h264,480.0,360.0,482185.0,29.0,159.0,8656.0,0.0,8815.0,2404446.0,15244933.0,17659379.0,mpeg4,56000.0,29.97,480.0,360.0,between 4.408 and 10.433
69.67,mpeg4,176.0,144.0,56814.0,12.0,15.0,851.0,0.0,866.0,48158.0,451498.0,499656.0,flv,539000.0,24.0,320.0,240.0,less than 2.096
643.14,vp8,320.0,240.0,96556.0,25.034,140.0,16139.0,0.0,16279.0,1093756.0,6675849.0,7769325.0,h264,3000000.0,24.0,480.0,360.0,greater than 10.433
67.83,mpeg4,176.0,144.0,51356.0,12.0,16.0,795.0,0.0,811.0,48596.0,395372.0,444768.0,mpeg4,820000.0,15.0,480.0,360.0,less than 2.096
44.37,flv,320.0,240.0,272881.0,25.0,23.0,1088.0,0.0,1111.0,138533.0,1361151.0,1501684.0,mpeg4,539000.0,25.0,1920.0,1080.0,greater than 10.433
274.72,vp8,640.0,480.0,656532.0,30.065,91.0,8109.0,0.0,8198.0,1929978.0,20341159.0,22271137.0,h264,5000000.0,29.97,1920.0,1080.0,greater than 10.433
74.96,flv,320.0,240.0,278795.0,14.0,43.0,1162.0,0.0,1204.0,431455.0,2177613.0,2608768.0,h264,242000.0,29.97,320.0,240.0,between 2.096 and 4.408
