duration,codec,width,height,bitrate,framerate,i,p,b,frames,i_size,p_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,utime
85.956,mpeg4,176.0,144.0,277348.0,25.0,28.0,1849.0,0.0,1874.0,137253.0,2481797.0,2625050.0,flv,109000.0,29.97,176.0,144.0,between 4.408 and 10.433
272.927,vp8,640.0,480.0,329432.0,29.0,103.0,6969.0,0.0,7067.0,1318252.0,16414219.0,17752471.0,vp8,820000.0,29.97,1280.0,720.0,between 2.096 and 4.408
151.523,h264,480.0,360.0,550885.0,30.0,72.0,4537.0,0.0,4593.0,1117001.0,10812864.0,11939865.0,mpeg4,5000000.0,29.97,480.0,360.0,less than 2.096
239.981,mpeg4,320.0,240.0,255321.0,25.0,134.0,7785.0,0.0,7914.0,973804.0,5449383.0,6424187.0,h264,5000000.0,25.0,1920.0,1080.0,greater than 10.433
184.995,flv,1280.0,720.0,302342.0,24.0,88.0,4173.0,0.0,4247.0,2961867.0,38614276.0,41576144.0,flv,820000.0,29.97,1920.0,1080.0,between 2.096 and 4.408
293.501,h264,320.0,240.0,664174.0,29.0,139.0,7109.0,0.0,7226.0,1624421.0,7232162.0,8856583.0,mpeg4,539000.0,15.0,320.0,240.0,between 4.408 and 10.433
71.915,vp8,176.0,144.0,275849.0,12.0,39.0,2084.0,0.0,2107.0,179675.0,1231015.0,1411690.0,vp8,539000.0,25.0,1280.0,720.0,less than 2.096
360.761,mpeg4,640.0,480.0,591982.0,30.0,193.0,8456.0,0.0,8544.0,2721366.0,24094376.0,26845742.0,h264,820000.0,29.97,1920.0,1080.0,greater than 10.433
264.265,vp8,480.0,360.0,277444.0,25.0,57.0,3878.0,0.0,3933.0,667429.0,2853948.0,3520377.0,flv,820000.0,29.97,320.0,240.0,between 2.096 and 4.408
455.958,h264,1280.0,720.0,468381.0,23.0,110.0,6306.0,0.0,6411.0,3067467.0,20828148.0,23905615.0,flv,820000.0,25.0,1920.0,1080.0,greater than 10.433
