state,county_fips,week,mask_user_pct,mask_mandate,gop_vote_share_2016,deaths_per_10k,COVID_news,retail_visit_per_hundred,COVID_news_cable,urban_population_percentage,image_users,mask_users,population_density,week_counter,week_counter_log,population
Maryland,41920,2020-03-01 to 2020-03-07,0.0020589118952534,No,61.43681560255929,0.0,0.909090909090909,3.333227418905929,0.733788395904437,79.31753494281799,14553,0,401.3264551231169,1,0,157982
Maryland,13291,2020-03-01 to 2020-03-07,0.0034618603162384,No,61.42382189505667,0.0,0.909090909090909,4.077647664766802,0.733788395904437,99.40813528581808,39,0,40364.902113714386,1,0,389787
New Mexico,48521,2020-03-01 to 2020-03-07,0.1899852136778909,No,75.84823455345168,0.0,0.909090909090909,1.6874129804270377,0.733788395904437,95.92967074782638,20,9,52.97432172629623,1,0,118286
Mississippi,14049,2020-03-01 to 2020-03-07,0.1318192363793635,No,57.648598588733485,0.0,0.909090909090909,1.934109408289917,0.733788395904437,66.13549555001849,102,106,692.9201009143784,1,0,110735
Wisconsin,39823,2020-03-01 to 2020-03-07,0.002739731190487,No,76.70427542801349,0.0,0.909090909090909,6.584977449634708,0.733788395904437,56.59455909594761,6256,0,33459.2269055885,1,0,246914
Montana,31404,2020-03-01 to 2020-03-07,0.034592594120851,No,47.46127478393869,0.0,0.909090909090909,2.4520255397731963,0.733788395904437,25.886034294693157,7,3,29139.683166780993,1,0,44432
Nebraska,5052,2020-03-01 to 2020-03-07,0.0025534952854056,No,66.78322001938281,0.0,0.909090909090909,4.3479278068987055,0.733788395904437,9.865387567378336,15129,0,71.38495594855169,1,0,40185
Wisconsin,10999,2020-03-01 to 2020-03-07,3.7852162906435435e-05,No,43.95769411808104,0.0,0.909090909090909,3.0459138485637975,0.733788395904437,73.21472892254101,1842,1,56.851113069136545,1,0,8901
Iowa,35930,2020-03-01 to 2020-03-07,0.0203632187307734,No,66.79862780103163,0.0,0.909090909090909,2.2323514829627444,0.733788395904437,61.12201286502525,3,1,170.75330249548836,1,0,40333
Nebraska,51892,2020-03-01 to 2020-03-07,0.1403288964099505,No,49.340437155961695,0.0,0.909090909090909,4.096083057451428,0.733788395904437,85.93042704001611,67,74,27.142503095559945,1,0,128088
Michigan,29052,2020-03-01 to 2020-03-07,0.0021599592157989,No,44.68322652553168,0.0,0.909090909090909,1.816528245266865,0.733788395904437,55.00544493758285,57,0,39.806289730351374,1,0,191851
Virginia,48489,2020-03-01 to 2020-03-07,0.0012193493625337,No,54.335426047465475,0.0,0.909090909090909,3.636126192058021,0.733788395904437,90.86831836045124,10477,0,119.39319907011496,1,0,46150
Illinois,46368,2020-03-01 to 2020-03-07,0.1530329823939811,No,61.854810070748584,0.0,0.909090909090909,7.027138411578959,0.733788395904437,98.96720318867553,14,1,115.61775636675686,1,0,8722
Alaska,1123,2020-03-01 to 2020-03-07,0.0025468778911452,No,45.82012952352552,0.0,0.909090909090909,4.168279011911605,0.733788395904437,42.73654111910696,2,0,1001.2489031402192,1,0,29156
Texas,29653,2020-03-01 to 2020-03-07,0.1357846165752066,No,73.76133152174303,0.0,0.909090909090909,7.775801744293754,0.733788395904437,50.65217992513338,20,1,11301.1073611154,1,0,12078
Kentucky,42758,2020-03-01 to 2020-03-07,0.0021981392221765,No,39.16007750721477,0.0,0.909090909090909,4.962859195488186,0.733788395904437,22.388070872104933,15,0,468.7171490095586,1,0,395868
Georgia,7842,2020-03-01 to 2020-03-07,0.0944182188583234,No,57.64429316356112,0.0,0.909090909090909,2.7530007470811135,0.733788395904437,72.23156388179673,77,28,143.45575282096624,1,0,521235
New Mexico,10521,2020-03-01 to 2020-03-07,0.0125805570207885,No,71.68596208936164,0.0,0.909090909090909,3.4294083787725316,0.733788395904437,90.36328747921992,91,2,44359.758641759465,1,0,22509
South Dakota,39918,2020-03-01 to 2020-03-07,0.0006332693730185,No,51.973421143777294,0.0,0.909090909090909,1.6617322846655276,0.733788395904437,98.85147605003878,8975,1,842.9203469920037,1,0,45979
Idaho,2978,2020-03-01 to 2020-03-07,0.0651694297715759,No,47.66376722730361,0.0,0.909090909090909,1.972397679930109,0.733788395904437,65.61009278811544,14,2,818.9843340589787,1,0,67922
Hawaii,45975,2020-03-01 to 2020-03-07,0.0418306588770781,No,24.799067552572787,0.0,0.909090909090909,4.697278725438368,0.733788395904437,39.74280243956227,43,2,395.86010089049825,1,0,305164
Louisiana,36102,2020-03-01 to 2020-03-07,0.0984743469958177,No,57.581152589579176,0.0,0.909090909090909,3.68928229668018,0.733788395904437,97.4055803453571,117,91,103.40669423552345,1,0,98648
New Mexico,32618,2020-03-01 to 2020-03-07,0.0383185746992092,No,66.08423419455697,0.0,0.909090909090909,4.477002832391222,0.733788395904437,99.74768944485308,39,2,784.9515792355924,1,0,97632
New Jersey,23422,2020-03-01 to 2020-03-07,0.00268738497422,No,35.56294155880033,0.0,0.909090909090909,1.2330462104654918,0.733788395904437,37.182153220003386,3045,0,349.4575782033181,1,0,569440
Indiana,29492,2020-03-01 to 2020-03-07,0.004880372837748,No,46.137882888548326,0.0,0.909090909090909,3.45946031464948,0.733788395904437,93.06801348504496,798,37,152.40721705859156,1,0,111139
Tennessee,46085,2020-03-01 to 2020-03-07,0.005391138919916,No,39.003908268409,0.0,0.909090909090909,4.536436870669731,0.733788395904437,63.46712319943052,291,1,99.82482513656566,1,0,73521
Wisconsin,45800,2020-03-01 to 2020-03-07,0.0005097883426121,No,55.13444287383528,0.0,0.909090909090909,2.847293126704186,0.733788395904437,70.66903576626285,835,0,48.155738457696266,1,0,193063
Oregon,50763,2020-03-01 to 2020-03-07,0.1338732402877115,No,27.733295699007435,0.0,0.909090909090909,1.9839567415990111,0.733788395904437,98.8379040720538,2,2,226.24751840668975,1,0,12247
Missouri,38697,2020-03-01 to 2020-03-07,0.0001558481297945,No,49.39178801833548,0.0,0.909090909090909,2.951996029357987,0.733788395904437,78.20389006660257,10,0,232.99930618960508,1,0,239454
Indiana,24599,2020-03-01 to 2020-03-07,0.0029199336342079,No,60.53855437759124,0.0,0.909090909090909,2.5961307350342495,0.733788395904437,82.07624671517512,80,0,249.80320902428392,1,0,128296
Michigan,20585,2020-03-01 to 2020-03-07,0.04355173848837,No,69.8686711903314,0.0,0.909090909090909,1.33617361312395,0.733788395904437,80.68924303394171,41,1,90.76213164299922,1,0,44693
Maine,10965,2020-03-01 to 2020-03-07,0.0729061847911403,No,39.53947408776874,0.0,0.909090909090909,3.265680863346945,0.733788395904437,90.62001295522496,86,91,51.68638930428192,1,0,429686
Pennsylvania,29066,2020-03-01 to 2020-03-07,0.0347805047705158,No,39.23154930466599,0.0,0.909090909090909,1.3916020418490578,0.733788395904437,99.21813413021034,17,61,379.7661745885868,1,0,23676
New York,24277,2020-03-01 to 2020-03-07,0.0143545539624486,No,40.40874351873573,0.0,0.909090909090909,7.091455618888633,0.733788395904437,93.03938892599923,10,2,259.5436311531703,1,0,191240
California,31120,2020-03-01 to 2020-03-07,0.1420708620636288,No,56.888329742673314,0.0,0.909090909090909,1.4712023222144346,0.733788395904437,98.73395108293808,25,82,122.00830375838622,1,0,114153
Florida,36788,2020-03-01 to 2020-03-07,0.0028754673699968,No,52.24924002048994,0.0,0.909090909090909,4.300537700698052,0.733788395904437,34.49984296634508,49,0,85.5080399824801,1,0,48220
Utah,43136,2020-03-01 to 2020-03-07,0.0007576159774101,No,64.78760572399952,0.0,0.909090909090909,2.5230335518264426,0.733788395904437,67.4967288113803,123,0,48308.238147631026,1,0,270048
California,37442,2020-03-01 to 2020-03-07,0.0007710411255347,No,70.20078068516263,0.0,0.909090909090909,4.005181176382727,0.733788395904437,72.50375777600986,7990,1,507.5899946732206,1,0,5859888
New Jersey,11091,2020-03-01 to 2020-03-07,0.0047307270960259,No,71.30441222720943,0.0,0.909090909090909,2.513372613855788,0.733788395904437,59.08403196695923,12681,2,334.5113867194489,1,0,2220692
Idaho,50032,2020-03-01 to 2020-03-07,0.0023378776435203,No,67.65605523512171,0.0,0.909090909090909,3.3948076522241704,0.733788395904437,53.545120996277845,128,0,90.6228488471371,1,0,577221
Wisconsin,45769,2020-03-01 to 2020-03-07,0.0006391945768405,No,71.8443404059917,0.0,0.909090909090909,4.499763012454695,0.733788395904437,95.2609434352,380,0,44.122946211043185,1,0,279425
West Virginia,25414,2020-03-01 to 2020-03-07,0.0041440011763264,No,19.225683903880626,0.0,0.909090909090909,3.1253634269229327,0.733788395904437,62.5944623692285,170,1,64.09968789371905,1,0,102267
Maryland,55083,2020-03-01 to 2020-03-07,0.0020775152526076,No,39.08739886970588,0.0,0.909090909090909,2.468869456900693,0.733788395904437,75.47885608131983,34,0,431.6826109912555,1,0,18306
Louisiana,36942,2020-03-01 to 2020-03-07,0.0120527688312678,No,58.614804332176654,0.0,0.909090909090909,2.407381824963439,0.733788395904437,84.26950651853062,102,2,41.78206673904066,1,0,329804
Wisconsin,35178,2020-03-01 to 2020-03-07,0.0021836988424485,No,62.29252572346912,0.0,0.909090909090909,4.082098894176389,0.733788395904437,98.02773504797298,71,0,122.65601673184804,1,0,35766
Hawaii,9659,2020-03-01 to 2020-03-07,0.0070267029141472,No,82.44381754477732,0.0,0.909090909090909,2.4496742900654924,0.733788395904437,75.8726487136266,11680,1,224.82405279798957,1,0,210038
Wisconsin,14852,2020-03-01 to 2020-03-07,0.0034813960542099,No,68.14172711852524,0.0,0.909090909090909,1.635032819991591,0.733788395904437,75.39746741731247,36,0,43.282480375189685,1,0,351256
Washington,31036,2020-03-01 to 2020-03-07,0.0020221257197902,No,74.99178280501854,0.0,0.909090909090909,2.539494016105022,0.733788395904437,99.4514288384074,2063,0,350.4252869332347,1,0,103168
New Jersey,51324,2020-03-01 to 2020-03-07,0.0044988392731598,No,21.953192474589574,0.0,0.909090909090909,4.50285735806353,0.733788395904437,55.03871156245875,446,2,318.0490373118697,1,0,77511
Maryland,2168,2020-03-01 to 2020-03-07,0.0020815348655959,No,68.06742414158317,0.0,0.909090909090909,3.6317508608965254,0.733788395904437,95.41377579596777,22,0,100.3209402069866,1,0,105631
West Virginia,20547,2020-03-01 to 2020-03-07,0.0049757148384403,No,83.88472981610417,0.0,0.909090909090909,7.793341588488278,0.733788395904437,99.8248541411756,155,1,54.995159957858675,1,0,166475
Missouri,47422,2020-03-01 to 2020-03-07,0.1041864674541918,No,46.8166786434235,0.0,0.909090909090909,3.833845113883454,0.733788395904437,98.24533570874802,178,47,9.17523693318838,1,0,2250393
Oregon,1400,2020-03-01 to 2020-03-07,0.0111598466598872,No,44.28193460276871,0.0,0.909090909090909,4.121110888676082,0.733788395904437,57.06173681293773,108,1,227.3574010501656,1,0,216413
Oregon,1921,2020-03-01 to 2020-03-07,0.005216164386046,No,62.33643799502852,0.0,0.909090909090909,2.926938717803222,0.733788395904437,81.45094762133206,6822,7,298.1274245068993,1,0,64833
South Dakota,47562,2020-03-01 to 2020-03-07,0.0009667887831873,No,56.18942727130287,0.0,0.909090909090909,2.2238950228562966,0.733788395904437,79.55368133657228,41,0,107.60830509053744,1,0,232842
New Jersey,10021,2020-03-01 to 2020-03-07,0.0026642206179882,No,46.494350490141535,0.0,0.909090909090909,6.986591791613165,0.733788395904437,83.22943161672502,24,0,140.67284625459786,1,0,4863027
Connecticut,45409,2020-03-01 to 2020-03-07,0.0134399737549366,No,79.75618005229694,0.0,0.909090909090909,4.122115606066286,0.733788395904437,63.29044521167977,11,2,5513.4729540703365,1,0,67430
South Carolina,22577,2020-03-01 to 2020-03-07,0.1110399312169304,No,69.9723455256051,0.0,0.909090909090909,0.9553606540114294,0.733788395904437,38.913026476969854,10,106,302.68005227632494,1,0,363953
New Hampshire,38766,2020-03-01 to 2020-03-07,0.1423747459425564,No,83.5498085526901,0.0,0.909090909090909,4.67900133274235,0.733788395904437,60.7936230813336,16,12,60.066763663181966,1,0,3478015
Tennessee,47545,2020-03-01 to 2020-03-07,0.0107695085499131,No,70.13893977715827,0.0,0.909090909090909,2.4534202631549555,0.733788395904437,90.5420842795168,358,67,294.8814362819163,1,0,108699
Louisiana,26187,2020-03-01 to 2020-03-07,0.0037197489331775,No,72.31428693671262,0.0,0.909090909090909,3.881770023089884,0.733788395904437,80.46040267068595,194,2,93.64543975237376,1,0,148959
West Virginia,40966,2020-03-01 to 2020-03-07,0.0256758441778096,No,31.744438515429493,0.0,0.909090909090909,4.242582304157105,0.733788395904437,94.68411241402217,47,75,255.639749302712,1,0,59986
Florida,2209,2020-03-01 to 2020-03-07,0.0334698749648194,No,41.99195711449856,0.0,0.909090909090909,4.64319703889515,0.733788395904437,89.80506325933798,85,9,112.28552558714098,1,0,569824
Montana,46025,2020-03-01 to 2020-03-07,0.0014409635032383,No,82.9186297446925,0.0,0.909090909090909,2.3687020764010778,0.733788395904437,90.48303760277646,8755,2,47.67273840927912,1,0,161148
Nebraska,13265,2020-03-01 to 2020-03-07,0.0411028000287552,No,64.45231462313669,0.0,0.909090909090909,1.8276390247861696,0.733788395904437,54.89577801455002,37,101,52210.02175246822,1,0,191040
Tennessee,21588,2020-03-01 to 2020-03-07,0.1505272973506993,No,14.65142192336545,0.0,0.909090909090909,4.025554686670743,0.733788395904437,59.8428071997268,34,1,235.78711297378075,1,0,232188
Colorado,42251,2020-03-01 to 2020-03-07,0.1964805690153441,No,55.43956493987541,0.0,0.909090909090909,2.1538959357418954,0.733788395904437,97.23134156710724,182,16,438.0600671536641,1,0,66520
Mississippi,48180,2020-03-01 to 2020-03-07,0.0025563737427752,No,38.71170612733696,0.0,0.909090909090909,2.4332468466136254,0.733788395904437,31.319035134177327,8123,0,88.354513265415,1,0,12460
Missouri,10714,2020-03-01 to 2020-03-07,0.0688059076545059,No,63.625467917594655,0.0,0.909090909090909,2.926799226637856,0.733788395904437,79.05387439670032,2,20,521.4653175733863,1,0,432013
Connecticut,41916,2020-03-01 to 2020-03-07,0.0002897373349957,No,62.26449966216238,0.0,0.909090909090909,1.9324860842235607,0.733788395904437,49.83084606607735,8122,0,143.64227274783343,1,0,408091
Washington,46784,2020-03-01 to 2020-03-07,0.0055014057625491,No,63.26541679756267,0.0,0.909090909090909,3.3526613815474424,0.733788395904437,83.08001935348017,2626,91,56064.67469871323,1,0,472652
Louisiana,37352,2020-03-01 to 2020-03-07,0.1982894747649474,No,71.78566837902346,0.0,0.909090909090909,6.8752989582937465,0.733788395904437,75.80100082902459,58,25,260.40572202382896,1,0,83112
South Carolina,42276,2020-03-01 to 2020-03-07,0.0274183714404889,No,60.48984324273894,0.0,0.909090909090909,3.3932135756808295,0.733788395904437,96.495852257907,43,74,18.93409990867294,1,0,402927
California,29526,2020-03-01 to 2020-03-07,0.0011465028238774,No,40.692003191404496,0.0,0.909090909090909,1.9973659970158169,0.733788395904437,36.05472811753784,240,0,417.0424322446587,1,0,133094
Montana,6586,2020-03-01 to 2020-03-07,0.1387071999410549,No,68.89748818587442,0.0,0.909090909090909,2.4288737980644197,0.733788395904437,77.78825921707978,24,111,37344.641683882786,1,0,324002
Maine,5884,2020-03-01 to 2020-03-07,0.0034182405797631,No,46.89988644688874,0.0,0.909090909090909,3.664293102601785,0.733788395904437,70.56080566951853,376,0,259.4524911451552,1,0,559381
South Carolina,21075,2020-03-01 to 2020-03-07,8.930156856459691e-05,No,28.175435683884352,0.0,0.909090909090909,3.541310966853563,0.733788395904437,84.58881115440606,331,0,33.3833739890262,1,0,578045
Louisiana,9107,2020-03-01 to 2020-03-07,0.0018908555476198,No,87.05065776512717,0.0,0.909090909090909,1.8066262511267297,0.733788395904437,97.67306669832074,64,0,32.11071517688368,1,0,134019
Idaho,44782,2020-03-01 to 2020-03-07,0.0076788715607948,No,65.72716399665443,0.0,0.909090909090909,4.129440644201463,0.733788395904437,18.002948967150214,444,85,492.17747343180986,1,0,4423870
Kansas,48263,2020-03-01 to 2020-03-07,0.0016916109889983,No,81.88018878255787,0.0,0.909090909090909,2.552544023770619,0.733788395904437,86.43175850307725,22,0,43271.04781177284,1,0,10808
Nebraska,22024,2020-03-01 to 2020-03-07,0.1993216672810326,No,44.03065737220069,0.0,0.909090909090909,4.515665565019941,0.733788395904437,32.78534013538039,136,81,404.5152090619701,1,0,28460
Michigan,46112,2020-03-01 to 2020-03-07,0.0103180655645188,No,72.99158798214998,0.0,0.909090909090909,3.7288324220607,0.733788395904437,93.75290974891654,89,2,201.8478287387161,1,0,129433
Minnesota,28249,2020-03-01 to 2020-03-07,0.0009430915751439,No,48.190666688666475,0.0,0.909090909090909,5.556172877575621,0.733788395904437,71.14342661286015,194,0,1049.5556246824835,1,0,559363
Colorado,17951,2020-03-01 to 2020-03-07,0.0067383163446008,No,20.14168493052583,0.0,0.909090909090909,1.872301083309417,0.733788395904437,84.25914827071004,13018,95,135.7668947175809,1,0,103613
New Jersey,25232,2020-03-01 to 2020-03-07,0.1257877929740356,No,72.93043274419664,0.0,0.909090909090909,1.796751962264482,0.733788395904437,89.62216304478403,31,58,70.66762860378049,1,0,266583
Alabama,47340,2020-03-01 to 2020-03-07,0.0535940112357908,No,14.29864216307693,0.0,0.909090909090909,4.561974551985624,0.733788395904437,37.69187709260066,34,64,29.259482751651447,1,0,3331503
Tennessee,12205,2020-03-01 to 2020-03-07,0.0760015379759735,No,65.77474746183434,0.0,0.909090909090909,3.5188105934566716,0.733788395904437,84.05740020792263,6,1,186.13238347032984,1,0,86522
North Carolina,51481,2020-03-01 to 2020-03-07,0.0033527235831665,No,47.50783897943774,0.0,0.909090909090909,1.6945112672110454,0.733788395904437,97.70279992584786,93,0,428.56305276156365,1,0,26971
New Hampshire,39059,2020-03-01 to 2020-03-07,0.1634460835336301,No,45.36643222885766,0.0,0.909090909090909,2.532907002545052,0.733788395904437,80.32876921596714,15,35,265.9238672130997,1,0,16006
North Carolina,29195,2020-03-01 to 2020-03-07,0.0015647882803555,No,58.696995861720545,0.0,0.909090909090909,5.112673190376955,0.733788395904437,99.52600791056702,20,0,246.7686172575744,1,0,21559
Washington,51383,2020-03-01 to 2020-03-07,0.0896777041787854,No,38.388369815829265,0.0,0.909090909090909,4.1162176058917535,0.733788395904437,22.525280370674537,81,2,124.61419044175167,1,0,107315
Pennsylvania,14860,2020-03-01 to 2020-03-07,0.0019554479098336,No,51.9828547746584,0.0,0.909090909090909,4.995060641671161,0.733788395904437,63.222830429219584,5,0,353.09858171319524,1,0,119107
Illinois,25470,2020-03-01 to 2020-03-07,0.0052459736247951,No,59.83388010063248,0.0,0.909090909090909,1.222173315158244,0.733788395904437,81.56153951314285,174,1,221.78038657532417,1,0,9399569
Wisconsin,14783,2020-03-01 to 2020-03-07,0.0019279651352578,No,70.91316535693699,0.0,0.909090909090909,3.2638871162469028,0.733788395904437,37.0297406720256,16,0,227.29071551421188,1,0,109878
New York,54493,2020-03-01 to 2020-03-07,0.0011245779780117,No,69.56316004984797,0.0,0.909090909090909,4.822629723150695,0.733788395904437,22.29660040080413,48,0,13064.97247292261,1,0,65463
Virginia,39926,2020-03-01 to 2020-03-07,0.0601512822635905,No,45.80892430579463,0.0,0.909090909090909,2.114271791739611,0.733788395904437,46.3511705796759,32,46,77.67010375799165,1,0,70059
