state,county_fips,week,mask_user_pct,mask_mandate,gop_vote_share_2016,deaths_per_10k,COVID_news,retail_visit_per_hundred,COVID_news_cable,urban_population_percentage,image_users,mask_users,population_density,week_counter,week_counter_log,population
Texas,10848,2020-03-01 to 2020-03-07,0.0,No,51.485,0.0,0.909091,3.829,0.733788,87.848,481,0,259.2,1,0.0,239609
Florida,36064,2020-03-01 to 2020-03-07,0.0,No,77.715,0.0,0.909091,1.662,0.733788,10.187,3,0,171.5,1,0.0,41922
New York,26596,2020-03-01 to 2020-03-07,0.0,No,62.936,0.0,0.909091,2.328,0.733788,25.646,4,0,50.1,1,0.0,24466
North Carolina,42715,2020-03-01 to 2020-03-07,0.0,No,45.499,0.0,0.909091,3.788,0.733788,86.344,136,0,373.4,1,0.0,118692
Texas,5433,2020-03-01 to 2020-03-07,0.0,No,73.806,0.0,0.909091,5.92,0.733788,82.74,130,0,62.7,1,0.0,201301
Florida,40930,2020-03-01 to 2020-03-07,0.1096,No,20.483,0.0,0.909091,2.909,0.733788,98.719,10704,3,60549.3,1,0.0,450144
California,44626,2020-03-01 to 2020-03-07,0.0,No,43.69,0.0,0.909091,1.991,0.733788,85.817,58,0,691.3,1,0.0,192448
Texas,34344,2020-03-01 to 2020-03-07,0.1265,No,67.627,0.0,0.909091,2.928,0.733788,88.378,12,1,5.8,1,0.0,10219
New York,46309,2020-03-01 to 2020-03-07,0.1296,No,60.45,0.0,0.909091,4.542,0.733788,87.584,268,2,827.3,1,0.0,483053
California,8763,2020-03-01 to 2020-03-07,0.0524,No,25.678,0.0,0.909091,3.442,0.733788,97.956,3736,2,397.6,1,0.0,462242
Texas,49424,2020-03-01 to 2020-03-07,0.1044,No,70.532,0.0,0.909091,1.989,0.733788,95.939,32,2,910.2,1,0.0,225074
Texas,44903,2020-03-01 to 2020-03-07,0.0,No,61.377,0.0,0.909091,3.428,0.733788,57.787,29,0,165.9,1,0.0,35883
Texas,45935,2020-03-01 to 2020-03-07,0.0,No,71.601,0.0,0.909091,2.357,0.733788,85.68,36,0,393.9,1,0.0,181066
Florida,12296,2020-03-01 to 2020-03-07,0.0719,No,45.704,0.0,0.909091,3.578,0.733788,97.518,7944,3,389.6,1,0.0,685213
California,41498,2020-03-01 to 2020-03-07,0.0968,No,43.705,0.0,0.909091,4.643,0.733788,88.528,270,0,332.3,1,0.0,243133
New York,6862,2020-03-01 to 2020-03-07,0.0,No,58.32,0.0,0.909091,2.218,0.733788,25.622,4,0,69.6,1,0.0,44711
New York,21173,2020-03-01 to 2020-03-07,0.0,No,75.519,0.0,0.909091,1.3,0.733788,18.968,1,0,20.6,1,0.0,17074
California,47946,2020-03-01 to 2020-03-07,0.081,No,39.025,0.0,0.909091,3.138,0.733788,95.556,13389,1,14426.0,1,0.0,310462
South Carolina,45786,2020-03-01 to 2020-03-07,0.0,No,41.646,0.0,0.909091,2.51,0.733788,72.931,28,0,78.8,1,0.0,69486
Texas,50073,2020-03-01 to 2020-03-07,0.0,No,73.435,0.0,0.909091,3.959,0.733788,85.545,5,0,6.8,1,0.0,8501
New York,42339,2020-03-01 to 2020-03-07,0.0,No,64.076,0.0,0.909091,2.707,0.733788,72.806,43,0,326.4,1,0.0,255145
California,39409,2020-03-01 to 2020-03-07,0.0,No,40.951,0.0,0.909091,2.654,0.733788,90.044,155,0,561.5,1,0.0,107384
California,40619,2020-03-01 to 2020-03-07,0.1026,No,38.975,0.0,0.909091,3.57,0.733788,93.393,159,0,795.8,1,0.0,258121
California,9703,2020-03-01 to 2020-03-07,0.0,No,44.263,0.0,0.909091,1.825,0.733788,34.747,14,0,95.2,1,0.0,92014
North Carolina,44384,2020-03-01 to 2020-03-07,0.0,No,49.21,0.0,0.909091,3.507,0.733788,40.381,23,0,144.8,1,0.0,29858
New York,44575,2020-03-01 to 2020-03-07,0.0,No,73.03,0.0,0.909091,2.879,0.733788,7.125,1,0,14.8,1,0.0,26523
Florida,10643,2020-03-01 to 2020-03-07,0.0825,No,40.922,0.0,0.909091,2.719,0.733788,96.78,153,2,708.6,1,0.0,501059
Texas,45276,2020-03-01 to 2020-03-07,0.0,No,74.822,0.0,0.909091,2.898,0.733788,82.768,36,0,231.6,1,0.0,138262
New York,44865,2020-03-01 to 2020-03-07,0.119,No,28.895,0.0,0.909091,3.059,0.733788,97.037,367,2,35736.4,1,0.0,545817
South Carolina,6604,2020-03-01 to 2020-03-07,0.0,No,39.251,0.0,0.909091,7.481,0.733788,91.031,66,0,1008.9,1,0.0,200593
North Carolina,6309,2020-03-01 to 2020-03-07,0.0,No,38.226,0.0,0.909091,2.09,0.733788,84.685,36,0,123.7,1,0.0,150094
Texas,46610,2020-03-01 to 2020-03-07,0.0,No,77.694,0.0,0.909091,3.425,0.733788,9.667,3,0,131.7,1,0.0,25376
New York,14012,2020-03-01 to 2020-03-07,0.0,No,81.496,0.0,0.909091,2.16,0.733788,11.308,1,0,60.9,1,0.0,31793
New York,14805,2020-03-01 to 2020-03-07,0.114,No,62.833,0.0,0.909091,7.32,0.733788,89.154,45,0,85.5,1,0.0,217859
California,12079,2020-03-01 to 2020-03-07,0.0778,No,40.513,0.0,0.909091,1.758,0.733788,92.437,124,1,224.1,1,0.0,487086
California,41134,2020-03-01 to 2020-03-07,0.0412,No,37.957,0.0,0.909091,3.445,0.733788,95.486,317,0,666.7,1,0.0,252755
California,39411,2020-03-01 to 2020-03-07,0.0,No,65.933,0.0,0.909091,3.844,0.733788,84.849,96,0,661.4,1,0.0,265315
New York,19099,2020-03-01 to 2020-03-07,0.1639,No,75.902,0.0,0.909091,8.292,0.733788,86.481,18,3,450.1,1,0.0,222627
Texas,49874,2020-03-01 to 2020-03-07,0.1924,No,57.164,0.0,0.909091,1.635,0.733788,80.208,9,2,79.9,1,0.0,59703
North Carolina,38465,2020-03-01 to 2020-03-07,0.0113,No,67.129,0.0,0.909091,4.547,0.733788,13.133,48,0,266.9,1,0.0,105127
California,47468,2020-03-01 to 2020-03-07,0.1281,No,43.228,0.0,0.909091,2.351,0.733788,88.178,80,0,98.9,1,0.0,188547
New York,36648,2020-03-01 to 2020-03-07,0.0,No,44.307,0.0,0.909091,1.399,0.733788,76.945,27,0,145.1,1,0.0,180637
Texas,17255,2020-03-01 to 2020-03-07,0.0,No,67.942,0.0,0.909091,3.373,0.733788,88.823,64,0,199.8,1,0.0,162429
Texas,45295,2020-03-01 to 2020-03-07,0.0,No,75.078,0.0,0.909091,1.914,0.733788,34.061,15,0,105.2,1,0.0,38116
New York,31331,2020-03-01 to 2020-03-07,0.0,No,48.897,0.0,0.909091,4.728,0.733788,87.326,50,0,293.8,1,0.0,99558
New York,41390,2020-03-01 to 2020-03-07,0.0,No,41.205,0.0,0.909091,2.643,0.733788,94.294,168,0,562.3,1,0.0,205684
Texas,37065,2020-03-01 to 2020-03-07,0.0,No,44.143,0.0,0.909091,2.459,0.733788,87.85,45,0,517.9,1,0.0,150852
California,10229,2020-03-01 to 2020-03-07,0.0525,No,55.072,0.0,0.909091,3.656,0.733788,92.199,157,0,282.9,1,0.0,287787
North Carolina,37257,2020-03-01 to 2020-03-07,0.0,No,74.24,0.0,0.909091,1.27,0.733788,26.117,4,0,93.2,1,0.0,74051
Texas,23286,2020-03-01 to 2020-03-07,0.0,No,58.396,0.0,0.909091,2.278,0.733788,18.103,4,0,123.6,1,0.0,52617
North Carolina,48447,2020-03-01 to 2020-03-07,0.1548,No,71.429,0.0,0.909091,6.185,0.733788,79.629,44,0,134.0,1,0.0,111149
California,46005,2020-03-01 to 2020-03-07,0.0,No,73.001,0.0,0.909091,1.166,0.733788,26.35,1,0,8.5,1,0.0,55921
North Carolina,39012,2020-03-01 to 2020-03-07,0.0,No,64.038,0.0,0.909091,1.061,0.733788,66.756,2,0,10.2,1,0.0,14272
Florida,20971,2020-03-01 to 2020-03-07,0.0925,No,46.389,0.0,0.909091,2.516,0.733788,94.869,458,2,259.6,1,0.0,658874
California,37195,2020-03-01 to 2020-03-07,0.0,No,39.442,0.0,0.909091,1.298,0.733788,63.291,6,0,19.5,1,0.0,66729
North Carolina,12988,2020-03-01 to 2020-03-07,0.127,No,45.071,0.0,0.909091,2.291,0.733788,91.748,136,2,164.4,1,0.0,315544
Florida,19717,2020-03-01 to 2020-03-07,0.1566,No,65.164,0.0,0.909091,4.518,0.733788,88.735,44,3,992.0,1,0.0,452534
California,8743,2020-03-01 to 2020-03-07,0.0,No,72.845,0.0,0.909091,2.733,0.733788,24.085,7,0,167.8,1,0.0,74784
California,46353,2020-03-01 to 2020-03-07,0.0,No,72.114,0.0,0.909091,2.632,0.733788,13.83,3,0,190.2,1,0.0,64741
Texas,23736,2020-03-01 to 2020-03-07,0.0,No,74.394,0.0,0.909091,5.973,0.733788,87.434,59,0,375.7,1,0.0,151582
New York,40019,2020-03-01 to 2020-03-07,0.0,No,59.679,0.0,0.909091,3.295,0.733788,63.376,78,0,200.4,1,0.0,132524
Florida,10408,2020-03-01 to 2020-03-07,0.0,No,76.689,0.0,0.909091,4.272,0.733788,76.513,32,0,155.3,1,0.0,167637
Texas,24029,2020-03-01 to 2020-03-07,0.0,No,66.02,0.0,0.909091,3.331,0.733788,85.048,52,0,119.1,1,0.0,115080
New York,17643,2020-03-01 to 2020-03-07,0.1043,No,30.673,0.0,0.909091,5.152,0.733788,96.602,521,11,41895.2,1,0.0,582651
South Carolina,39642,2020-03-01 to 2020-03-07,0.0,No,44.323,0.0,0.909091,3.975,0.733788,69.482,50,0,226.5,1,0.0,140531
North Carolina,40683,2020-03-01 to 2020-03-07,0.0,No,42.608,0.0,0.909091,1.775,0.733788,83.78,20,0,12.7,1,0.0,30322
Texas,44170,2020-03-01 to 2020-03-07,0.0,No,70.344,0.0,0.909091,3.165,0.733788,89.985,57,0,24175.9,1,0.0,208954
California,9196,2020-03-01 to 2020-03-07,0.0833,No,39.208,0.0,0.909091,3.259,0.733788,96.957,12169,2,190.6,1,0.0,674024
North Carolina,31571,2020-03-01 to 2020-03-07,0.1311,No,24.627,0.0,0.909091,2.529,0.733788,88.276,144,0,43.4,1,0.0,417368
North Carolina,40615,2020-03-01 to 2020-03-07,0.0,No,65.503,0.0,0.909091,2.216,0.733788,43.283,12,0,125.5,1,0.0,20362
Texas,37639,2020-03-01 to 2020-03-07,0.0,No,42.871,0.0,0.909091,3.689,0.733788,90.449,88,0,925.7,1,0.0,177263
Texas,17840,2020-03-01 to 2020-03-07,0.0,No,40.54,0.0,0.909091,4.945,0.733788,89.685,2,0,117.4,1,0.0,73820
New York,41227,2020-03-01 to 2020-03-07,0.0,No,53.169,0.0,0.909091,2.349,0.733788,59.444,21,0,137.7,1,0.0,85294
North Carolina,7560,2020-03-01 to 2020-03-07,0.0715,No,45.882,0.0,0.909091,2.784,0.733788,98.214,6886,2,394.2,1,0.0,616196
New York,10945,2020-03-01 to 2020-03-07,0.1293,No,46.942,0.0,0.909091,6.963,0.733788,89.82,46,2,538.8,1,0.0,307175
California,7460,2020-03-01 to 2020-03-07,0.0,No,41.61,0.0,0.909091,2.149,0.733788,74.755,45,0,43.4,1,0.0,134974
Texas,47911,2020-03-01 to 2020-03-07,0.0,No,73.604,0.0,0.909091,7.601,0.733788,53.464,54,0,153.1,1,0.0,83351
North Carolina,48156,2020-03-01 to 2020-03-07,0.1114,No,44.616,0.0,0.909091,3.538,0.733788,90.754,171,0,299.8,1,0.0,188777
Texas,45315,2020-03-01 to 2020-03-07,0.0,No,64.234,0.0,0.909091,3.28,0.733788,91.524,27,0,201.2,1,0.0,92229
California,37888,2020-03-01 to 2020-03-07,0.0,No,69.565,0.0,0.909091,4.043,0.733788,83.006,50,0,184.4,1,0.0,96416
Texas,41459,2020-03-01 to 2020-03-07,0.0,No,73.628,0.0,0.909091,3.809,0.733788,92.642,44,0,942.6,1,0.0,257570
South Carolina,43660,2020-03-01 to 2020-03-07,0.0,No,55.359,0.0,0.909091,2.566,0.733788,37.445,32,0,138.8,1,0.0,95480
Florida,4756,2020-03-01 to 2020-03-07,0.0,No,64.813,0.0,0.909091,2.999,0.733788,67.38,18,0,80.4,1,0.0,79604
New York,47648,2020-03-01 to 2020-03-07,0.0926,No,40.001,0.0,0.909091,2.898,0.733788,98.346,482,2,38935.4,1,0.0,651283
Texas,47513,2020-03-01 to 2020-03-07,0.146,No,69.84,0.0,0.909091,1.75,0.733788,50.103,4,0,20.9,1,0.0,41392
New York,10469,2020-03-01 to 2020-03-07,0.1561,No,70.688,0.0,0.909091,4.474,0.733788,89.792,24,3,164.9,1,0.0,274607
Texas,31919,2020-03-01 to 2020-03-07,0.0,No,71.407,0.0,0.909091,3.652,0.733788,93.174,110,0,9278.3,1,0.0,202196
South Carolina,43873,2020-03-01 to 2020-03-07,0.0,No,40.036,0.0,0.909091,2.268,0.733788,53.271,31,0,90.6,1,0.0,97318
New York,26870,2020-03-01 to 2020-03-07,0.0,No,51.762,0.0,0.909091,1.545,0.733788,28.695,6,0,33.6,1,0.0,38146
California,38630,2020-03-01 to 2020-03-07,0.0,No,41.621,0.0,0.909091,1.595,0.733788,92.901,17,0,78.6,1,0.0,58878
New York,21009,2020-03-01 to 2020-03-07,0.0,No,76.689,0.0,0.909091,1.021,0.733788,22.869,2,0,45.2,1,0.0,52954
California,46730,2020-03-01 to 2020-03-07,0.1115,No,44.973,0.0,0.909091,2.591,0.733788,93.682,89,0,10385.7,1,0.0,295757
South Carolina,39056,2020-03-01 to 2020-03-07,0.0,No,68.745,0.0,0.909091,7.191,0.733788,87.988,140,0,296.1,1,0.0,104754
Florida,47921,2020-03-01 to 2020-03-07,0.1698,No,56.932,0.0,0.909091,4.342,0.733788,87.386,225,2,382.5,1,0.0,273409
New York,39128,2020-03-01 to 2020-03-07,0.0,No,47.108,0.0,0.909091,3.21,0.733788,85.678,57,0,250.5,1,0.0,159016
Texas,36813,2020-03-01 to 2020-03-07,0.0,No,50.495,0.0,0.909091,2.939,0.733788,24.246,18,0,121.8,1,0.0,58263
Texas,43994,2020-03-01 to 2020-03-07,0.0,No,72.333,0.0,0.909091,3.99,0.733788,80.37,48,0,113.9,1,0.0,113566
New York,39005,2020-03-01 to 2020-03-07,0.1172,No,75.679,0.0,0.909091,4.5,0.733788,76.785,27,0,96.2,1,0.0,229354
New York,38980,2020-03-01 to 2020-03-07,0.0,No,32.842,0.0,0.909091,2.467,0.733788,87.514,79,0,174.8,1,0.0,139214
California,39057,2020-03-01 to 2020-03-07,0.0,No,71.483,0.0,0.909091,2.41,0.733788,74.644,41,0,378.0,1,0.0,241173
Texas,35054,2020-03-01 to 2020-03-07,0.0,No,45.83,0.0,0.909091,4.282,0.733788,87.871,94,0,197.5,1,0.0,89506
Florida,12736,2020-03-01 to 2020-03-07,0.1192,No,41.987,0.0,0.909091,3.636,0.733788,93.285,200,3,740.9,1,0.0,524076
Texas,45353,2020-03-01 to 2020-03-07,0.0,No,73.77,0.0,0.909091,4.491,0.733788,78.273,33,0,75.2,1,0.0,61803
California,39309,2020-03-01 to 2020-03-07,0.0,No,75.018,0.0,0.909091,2.553,0.733788,35.279,2,0,6.7,1,0.0,15461
Texas,34842,2020-03-01 to 2020-03-07,0.0,No,47.82,0.0,0.909091,3.171,0.733788,93.793,39,0,660.5,1,0.0,117949
North Carolina,9596,2020-03-01 to 2020-03-07,0.0,No,53.793,0.0,0.909091,1.239,0.733788,64.043,3,0,5.7,1,0.0,8873
New York,45358,2020-03-01 to 2020-03-07,0.1576,No,32.188,0.0,0.909091,1.822,0.733788,98.389,496,37,29538.3,1,0.0,701248
Florida,37424,2020-03-01 to 2020-03-07,0.0,No,78.031,0.0,0.909091,1.879,0.733788,12.582,2,0,111.8,1,0.0,56317
New York,10165,2020-03-01 to 2020-03-07,0.0865,No,38.251,0.0,0.909091,5.685,0.733788,95.632,8312,2,411.6,1,0.0,424147
Florida,15134,2020-03-01 to 2020-03-07,0.1683,No,67.195,0.0,0.909091,3.282,0.733788,88.007,57,42,488.0,1,0.0,972536
Texas,11976,2020-03-01 to 2020-03-07,0.0,No,73.902,0.0,0.909091,2.948,0.733788,44.232,10,0,42.9,1,0.0,22853
South Carolina,35120,2020-03-01 to 2020-03-07,0.0,No,37.361,0.0,0.909091,3.929,0.733788,90.451,155,0,35697.8,1,0.0,293525
North Carolina,46873,2020-03-01 to 2020-03-07,0.0,No,75.922,0.0,0.909091,4.063,0.733788,28.964,20,0,132.8,1,0.0,72206
North Carolina,51706,2020-03-01 to 2020-03-07,0.1988,No,43.906,0.0,0.909091,2.06,0.733788,58.622,4,0,44.9,1,0.0,18019
New York,38676,2020-03-01 to 2020-03-07,0.0,No,52.226,0.0,0.909091,2.277,0.733788,79.535,37,0,203.5,1,0.0,95361
California,36490,2020-03-01 to 2020-03-07,0.0,No,46.637,0.0,0.909091,2.28,0.733788,44.429,28,0,98.3,1,0.0,40418
Texas,40631,2020-03-01 to 2020-03-07,0.0,No,64.486,0.0,0.909091,3.819,0.733788,80.133,193,0,58.7,1,0.0,84598
California,33169,2020-03-01 to 2020-03-07,0.0,No,73.993,0.0,0.909091,2.442,0.733788,57.074,26,0,76.1,1,0.0,38214
Florida,12815,2020-03-01 to 2020-03-07,0.0,No,75.844,0.0,0.909091,1.589,0.733788,13.187,1,0,78.7,1,0.0,12170
Texas,14073,2020-03-01 to 2020-03-07,0.0,No,68.529,0.0,0.909091,6.339,0.733788,92.196,46,0,285.0,1,0.0,228054
California,4176,2020-03-01 to 2020-03-07,0.0,No,41.368,0.0,0.909091,2.658,0.733788,87.087,105,0,123.7,1,0.0,193264
Texas,13101,2020-03-01 to 2020-03-07,0.0,No,69.265,0.0,0.909091,5.011,0.733788,88.484,91,0,211.6,1,0.0,237430
New York,48072,2020-03-01 to 2020-03-07,0.1615,No,70.721,0.0,0.909091,8.01,0.733788,86.005,174,3,245.0,1,0.0,251102
California,7358,2020-03-01 to 2020-03-07,0.0,No,45.09,0.0,0.909091,4.079,0.733788,90.896,446,0,596.7,1,0.0,264458
California,6889,2020-03-01 to 2020-03-07,0.0,No,46.018,0.0,0.909091,1.874,0.733788,92.208,100,0,258.8,1,0.0,251509
Florida,13188,2020-03-01 to 2020-03-07,0.106,No,40.385,0.0,0.909091,2.37,0.733788,97.876,353,20,1074.5,1,0.0,660752
New York,22716,2020-03-01 to 2020-03-07,0.0831,No,46.608,0.0,0.909091,3.146,0.733788,95.09,183,2,418.1,1,0.0,469774
New York,37603,2020-03-01 to 2020-03-07,0.1262,No,59.634,0.0,0.909091,2.983,0.733788,98.316,3988,3,7528.8,1,0.0,411385
Texas,44942,2020-03-01 to 2020-03-07,0.1413,No,65.001,0.0,0.909091,8.146,0.733788,69.397,149,0,154.0,1,0.0,105251
California,12374,2020-03-01 to 2020-03-07,0.0881,No,41.667,0.0,0.909091,3.167,0.733788,93.609,103,0,260.8,1,0.0,269744
South Carolina,14723,2020-03-01 to 2020-03-07,0.1531,No,76.667,0.0,0.909091,7.915,0.733788,84.87,11,3,27472.4,1,0.0,233854
California,43403,2020-03-01 to 2020-03-07,0.0,No,65.899,0.0,0.909091,1.942,0.733788,27.356,20,0,242.2,1,0.0,62670
Texas,47211,2020-03-01 to 2020-03-07,0.0,No,71.683,0.0,0.909091,4.37,0.733788,55.477,29,0,117.6,1,0.0,62912
California,8082,2020-03-01 to 2020-03-07,0.0,No,52.392,0.0,0.909091,1.695,0.733788,12.779,4,0,92.7,1,0.0,97574
New York,46145,2020-03-01 to 2020-03-07,0.0522,No,21.292,0.0,0.909091,3.827,0.733788,99.267,10386,1,41623.5,1,0.0,444501
New York,22348,2020-03-01 to 2020-03-07,0.0,No,71.625,0.0,0.909091,2.292,0.733788,35.265,18,0,154.6,1,0.0,78681
Texas,31570,2020-03-01 to 2020-03-07,0.0881,No,54.969,0.0,0.909091,2.953,0.733788,89.661,19,1,63.6,1,0.0,127946
Florida,41607,2020-03-01 to 2020-03-07,0.1201,No,44.116,0.0,0.909091,1.554,0.733788,91.834,41,1,587.0,1,0.0,364242
Texas,48570,2020-03-01 to 2020-03-07,0.0,No,79.12,0.0,0.909091,2.402,0.733788,16.066,9,0,221.4,1,0.0,67277
Oklahoma,45221,2020-03-01 to 2020-03-07,0.0,No,75.437,0.0,0.909091,7.33,0.733788,87.705,45,0,184.2,1,0.0,178677
California,36437,2020-03-01 to 2020-03-07,0.0,No,46.112,0.0,0.909091,1.523,0.733788,80.436,18,0,32.8,1,0.0,68853
New York,25430,2020-03-01 to 2020-03-07,0.0821,No,34.255,0.0,0.909091,3.709,0.733788,98.262,435,3,863.3,1,0.0,452978
New York,37865,2020-03-01 to 2020-03-07,0.0,No,53.853,0.0,0.909091,2.197,0.733788,42.795,21,0,280.5,1,0.0,80358
California,41464,2020-03-01 to 2020-03-07,0.1079,No,72.883,0.0,0.909091,5.516,0.733788,87.02,64,0,345.7,1,0.0,206372
