state,county_fips,week,mask_mandate,gop_vote_share_2016,deaths_per_10k,COVID_news,retail_visit_per_hundred,COVID_news_cable,urban_population_percentage,image_users,mask_users,population_density,week_counter,week_counter_log,population,mask_user_pct
Tennessee,46085.722505120415,2020-03-01 to 2020-03-07,No,39.003908268409,,,4.536436870669731,,63.46712319943052,291.39411670725366,1.6704094007543107,99.82482513656566,,,73521.44715065317,0.005391138919916091
Wisconsin,45800.67212374947,2020-03-01 to 2020-03-07,No,55.13444287383528,,,2.847293126704186,,70.66903576626285,835.5369914722786,0.29690385363169547,48.155738457696266,,,193063.2039647863,0.0005097883426121714
Oregon,50763.02881368793,2020-03-01 to 2020-03-07,No,27.733295699007435,,,1.9839567415990111,,98.83790407205379,2.829506347454104,2.362243254914976,226.24751840668975,,,12247.971662375832,0.13387324028771153
Missouri,38697.83291779436,2020-03-01 to 2020-03-07,No,49.39178801833548,,,2.9519960293579874,,78.20389006660257,10.80390317811011,0.4619486964194829,232.99930618960508,,,239454.6900718466,0.00015584812979457284
Indiana,24599.933551197868,2020-03-01 to 2020-03-07,No,60.53855437759124,,,2.5961307350342495,,82.07624671517512,80.66967633755337,0.6058388430486283,249.80320902428392,,,128296.41850154083,0.002919933634207938
Michigan,20585.406684173915,2020-03-01 to 2020-03-07,No,69.8686711903314,,,1.33617361312395,,80.68924303394171,41.21955584938744,1.7037894198638395,90.76213164299922,,,44693.929373403356,0.04355173848837006
Maine,10965.759336669988,2020-03-01 to 2020-03-07,No,39.53947408776874,,,3.265680863346945,,90.62001295522495,86.03528801796733,91.97532935014937,51.68638930428192,,,429686.63373182144,0.07290618479114033
Pennsylvania,29066.87449373332,2020-03-01 to 2020-03-07,No,39.23154930466599,,,1.3916020418490578,,99.21813413021034,17.847144940321694,61.09851150450427,379.7661745885868,,,23676.41741663307,0.034780504770515815
New York,24277.4573602956,2020-03-01 to 2020-03-07,No,40.40874351873573,,,7.091455618888633,,93.03938892599925,10.358020376291865,2.91952421302849,259.5436311531703,,,191240.15391481092,0.014354553962448682
California,31120.10911135855,2020-03-01 to 2020-03-07,No,56.888329742673314,,,1.4712023222144346,,98.73395108293808,25.408970884860835,82.59345281841632,122.00830375838622,,,114153.19479992978,0.14207086206362887
Florida,36788.965925023185,2020-03-01 to 2020-03-07,No,52.24924002048994,,,4.300537700698052,,34.49984296634508,49.805796926892114,0.16822473812769712,85.5080399824801,,,48220.237745769424,0.0028754673699968596
Utah,43136.80726717431,2020-03-01 to 2020-03-07,No,64.78760572399952,,,2.5230335518264426,,67.4967288113803,123.31022701594614,0.012335059673023951,48308.238147631026,,,270048.7353621497,0.0007576159774101819
California,37442.8520791651,2020-03-01 to 2020-03-07,No,70.20078068516263,,,4.005181176382727,,72.50375777600986,7990.099179268349,1.2379882968132296,507.5899946732206,,,5859888.09633921,0.0007710411255347115
New Jersey,11091.49267355906,2020-03-01 to 2020-03-07,No,71.30441222720943,,,2.513372613855788,,59.08403196695923,12681.275038044452,2.246074249893552,334.5113867194489,,,2220692.5237733605,0.004730727096025932
Idaho,50032.63848622829,2020-03-01 to 2020-03-07,No,67.65605523512171,,,3.3948076522241704,,53.545120996277845,128.67965616820035,0.015621014263691668,90.6228488471371,,,577221.5937907733,0.0023378776435203684
Wisconsin,45769.361788440896,2020-03-01 to 2020-03-07,No,71.8443404059917,,,4.499763012454695,,95.2609434352,380.78120893789753,0.4133318544839729,44.122946211043185,,,279425.91439263773,0.0006391945768405402
West Virginia,25414.355277121394,2020-03-01 to 2020-03-07,No,19.225683903880622,,,3.1253634269229327,,62.5944623692285,170.24029093035284,1.4908547648007575,64.09968789371905,,,102267.9992036939,0.00414400117632646
Maryland,55083.465483451764,2020-03-01 to 2020-03-07,No,39.08739886970588,,,2.468869456900693,,75.47885608131983,34.50008754692293,0.6065056394460716,431.68261099125556,,,18306.43341334368,0.002077515252607669
Louisiana,36942.404705475805,2020-03-01 to 2020-03-07,No,58.614804332176654,,,2.407381824963439,,84.26950651853062,102.15415718139171,2.054951387100309,41.78206673904066,,,329804.2772820722,0.012052768831267891
Wisconsin,35178.99189023254,2020-03-01 to 2020-03-07,No,62.29252572346912,,,4.082098894176389,,98.02773504797298,71.21785090394009,0.5973136358905311,122.65601673184804,,,35766.826626547234,0.00218369884244858
Hawaii,9659.941186720042,2020-03-01 to 2020-03-07,No,82.44381754477732,,,2.4496742900654924,,75.8726487136266,11680.79952724425,1.2554441008417911,224.82405279798957,,,210038.64508539683,0.007026702914147279
Wisconsin,14852.377407672393,2020-03-01 to 2020-03-07,No,68.14172711852524,,,1.635032819991591,,75.39746741731247,36.36382563219854,0.7131761719236425,43.282480375189685,,,351256.1083823772,0.0034813960542099207
Washington,31036.874985923605,2020-03-01 to 2020-03-07,No,74.99178280501854,,,2.539494016105022,,99.4514288384074,2063.9522673624638,0.4123969511604644,350.4252869332347,,,103168.88205375473,0.0020221257197902687
New Jersey,51324.580277700195,2020-03-01 to 2020-03-07,No,21.953192474589578,,,4.50285735806353,,55.03871156245875,446.60366042571,2.2024307328382973,318.0490373118697,,,77511.74884362081,0.0044988392731598525
Maryland,2168.121904847997,2020-03-01 to 2020-03-07,No,68.06742414158317,,,3.6317508608965254,,95.41377579596775,22.969679758448983,0.7871379721602547,100.32094020698659,,,105631.44395971955,0.002081534865595901
West Virginia,20547.23058718253,2020-03-01 to 2020-03-07,No,83.88472981610417,,,7.793341588488278,,99.82485414117559,155.80619119707964,1.842486602607928,54.995159957858675,,,166475.83479201692,0.004975714838440324
Missouri,47422.88201257349,2020-03-01 to 2020-03-07,No,46.8166786434235,,,3.833845113883454,,98.24533570874802,178.09795274334397,47.49404281379954,9.17523693318838,,,2250393.0986448172,0.10418646745419186
Oregon,1400.9582549041559,2020-03-01 to 2020-03-07,No,44.28193460276871,,,4.121110888676082,,57.06173681293773,108.70791036883982,1.1408795904277786,227.3574010501656,,,216413.49610718468,0.011159846659887238
Oregon,1921.6780968328976,2020-03-01 to 2020-03-07,No,62.33643799502852,,,2.926938717803222,,81.45094762133206,6822.100895272262,7.2846856438474115,298.1274245068993,,,64833.10254020122,0.0052161643860460915
South Dakota,47562.57316938916,2020-03-01 to 2020-03-07,No,56.18942727130287,,,2.2238950228562966,,79.55368133657228,41.067448482799676,0.37512633942701756,107.60830509053743,,,232842.18805584678,0.0009667887831873662
New Jersey,10021.150050457598,2020-03-01 to 2020-03-07,No,46.494350490141535,,,6.986591791613165,,83.22943161672502,24.023798818970644,0.33218588820734685,140.67284625459786,,,4863027.816909843,0.0026642206179882826
Connecticut,45409.78323829913,2020-03-01 to 2020-03-07,No,79.75618005229694,,,4.122115606066286,,63.29044521167977,11.864916093335115,2.266854840617855,5513.4729540703365,,,67430.63738621636,0.013439973754936684
South Carolina,22577.832247812654,2020-03-01 to 2020-03-07,No,69.9723455256051,,,0.9553606540114294,,38.913026476969854,10.949625329678284,106.46526364083776,302.68005227632494,,,363953.6050214493,0.11103993121693041
New Hampshire,38766.468006274285,2020-03-01 to 2020-03-07,No,83.5498085526901,,,4.67900133274235,,60.7936230813336,16.326707693563673,12.135534437463889,60.066763663181966,,,3478015.797488639,0.1423747459425564
Tennessee,47545.12545519506,2020-03-01 to 2020-03-07,No,70.13893977715827,,,2.4534202631549555,,90.54208427951681,358.6959293673366,67.41882984876233,294.8814362819163,,,108699.76477257158,0.010769508549913197
Louisiana,26187.75484588576,2020-03-01 to 2020-03-07,No,72.31428693671262,,,3.881770023089884,,80.46040267068595,194.74174817380415,2.938099686894616,93.64543975237376,,,148959.31643169376,0.003719748933177569
West Virginia,40966.14696441246,2020-03-01 to 2020-03-07,No,31.744438515429493,,,4.242582304157105,,94.68411241402217,47.882824841577865,75.04397853014375,255.639749302712,,,59986.719444503295,0.02567584417780969
Florida,2209.914610990657,2020-03-01 to 2020-03-07,No,41.99195711449856,,,4.64319703889515,,89.80506325933798,85.59502889769439,9.597019261480018,112.28552558714098,,,569824.0174899001,0.03346987496481942
Montana,46025.93650221655,2020-03-01 to 2020-03-07,No,82.9186297446925,,,2.3687020764010778,,90.48303760277646,8755.703002226977,2.3402110107195755,47.67273840927912,,,161148.9099402698,0.0014409635032383312
Nebraska,13265.300553894709,2020-03-01 to 2020-03-07,No,64.45231462313669,,,1.8276390247861698,,54.89577801455002,37.527602020709445,101.96058918120627,52210.02175246822,,,191040.68740589847,0.0411028000287552
Tennessee,21588.539470803524,2020-03-01 to 2020-03-07,No,14.65142192336545,,,4.025554686670743,,59.8428071997268,34.73331826429737,1.2885837760937489,235.78711297378075,,,232188.84101794276,0.15052729735069934
Colorado,42251.37329706289,2020-03-01 to 2020-03-07,No,55.43956493987541,,,2.1538959357418954,,97.23134156710725,182.24439604152505,16.522744995265313,438.0600671536641,,,66520.97744766735,0.19648056901534416
Mississippi,48180.9960989188,2020-03-01 to 2020-03-07,No,38.71170612733696,,,2.4332468466136254,,31.319035134177327,8123.967242936411,0.17415747682946092,88.354513265415,,,12460.822923326568,0.0025563737427752734
Missouri,10714.2478910637,2020-03-01 to 2020-03-07,No,63.625467917594655,,,2.926799226637856,,79.05387439670032,2.45935441066829,20.153588959973188,521.4653175733863,,,432013.5576360837,0.06880590765450595
Connecticut,41916.32586968481,2020-03-01 to 2020-03-07,No,62.26449966216238,,,1.9324860842235607,,49.83084606607735,8122.0674168166715,0.4651655654921867,143.64227274783343,,,408091.0866893008,0.00028973733499578055
Washington,46784.13744068473,2020-03-01 to 2020-03-07,No,63.26541679756267,,,3.3526613815474424,,83.08001935348017,2626.122330551945,91.45839987860019,56064.67469871323,,,472652.7508961661,0.005501405762549134
Louisiana,37352.86172353681,2020-03-01 to 2020-03-07,No,71.78566837902346,,,6.8752989582937465,,75.80100082902459,58.994501602269025,25.950111215158987,260.40572202382896,,,83112.56921908373,0.19828947476494743
South Carolina,42276.227198638975,2020-03-01 to 2020-03-07,No,60.48984324273894,,,3.3932135756808295,,96.495852257907,43.73616553634233,74.68203366196698,18.93409990867294,,,402927.58515579003,0.027418371440488927
California,29526.586883157503,2020-03-01 to 2020-03-07,No,40.692003191404496,,,1.9973659970158166,,36.05472811753784,240.33494060632216,0.25668306427254206,417.04243224465876,,,133094.1656572472,0.001146502823877463
Montana,6586.2703088995895,2020-03-01 to 2020-03-07,No,68.89748818587442,,,2.4288737980644197,,77.78825921707978,24.097674878107895,111.94214899045473,37344.641683882786,,,324002.07175919035,0.13870719994105493
Maine,5884.073069281452,2020-03-01 to 2020-03-07,No,46.89988644688874,,,3.664293102601785,,70.56080566951853,376.66563965459784,0.6478504796461908,259.4524911451552,,,559381.8934694482,0.003418240579763151
South Carolina,21075.66403195089,2020-03-01 to 2020-03-07,No,28.175435683884352,,,3.541310966853563,,84.58881115440606,331.74358759868477,0.21602100594838258,33.3833739890262,,,578045.6322878851,8.930156856459691e-05
Louisiana,9107.020280891302,2020-03-01 to 2020-03-07,No,87.05065776512717,,,1.8066262511267295,,97.67306669832074,64.35917607513184,0.833471480945133,32.11071517688368,,,134019.04999768743,0.0018908555476198623
Idaho,44782.506634372075,2020-03-01 to 2020-03-07,No,65.72716399665443,,,4.129440644201463,,18.002948967150214,444.62990104521225,85.19820657483329,492.17747343180986,,,4423870.665717914,0.007678871560794868
Kansas,48263.11839613588,2020-03-01 to 2020-03-07,No,81.88018878255787,,,2.552544023770619,,86.43175850307725,22.27933504308663,0.4806528297003676,43271.04781177284,,,10808.598728161136,0.0016916109889983323
Nebraska,22024.87863094452,2020-03-01 to 2020-03-07,No,44.03065737220069,,,4.515665565019941,,32.78534013538039,136.203841446447,81.92117383815231,404.51520906197004,,,28460.964922823085,0.19932166728103268
Michigan,46112.023148692904,2020-03-01 to 2020-03-07,No,72.99158798214998,,,3.7288324220607003,,93.75290974891654,89.79185003887001,2.6984125250351623,201.84782873871606,,,129433.51955763703,0.010318065564518863
Minnesota,28249.76376026729,2020-03-01 to 2020-03-07,No,48.190666688666475,,,5.556172877575621,,71.14342661286015,194.68264492677775,0.8258323788937544,1049.5556246824835,,,559363.5622420611,0.0009430915751439424
Colorado,17951.585173629075,2020-03-01 to 2020-03-07,No,20.141684930525834,,,1.872301083309417,,84.25914827071004,13018.342542177163,95.84467313673285,135.7668947175809,,,103613.0427249236,0.006738316344600827
New Jersey,25232.862451768742,2020-03-01 to 2020-03-07,No,72.93043274419664,,,1.796751962264482,,89.62216304478403,31.240727504681235,58.130921945745264,70.66762860378049,,,266583.559327201,0.12578779297403567
Alabama,47340.123370220055,2020-03-01 to 2020-03-07,No,14.29864216307693,,,4.561974551985624,,37.69187709260066,34.14563249592097,64.28572696877154,29.259482751651447,,,3331503.648748353,0.053594011235790814
Tennessee,12205.541737851909,2020-03-01 to 2020-03-07,No,65.77474746183434,,,3.5188105934566716,,84.05740020792263,6.979416748847248,1.4605078907632791,186.13238347032984,,,86522.310486263,0.07600153797597356
North Carolina,51481.54486249267,2020-03-01 to 2020-03-07,No,47.50783897943774,,,1.6945112672110454,,97.70279992584786,93.88563517684784,0.9891382783434322,428.56305276156365,,,26971.45445244023,0.00335272358316654
New Hampshire,39059.74990424884,2020-03-01 to 2020-03-07,No,45.36643222885766,,,2.532907002545052,,80.32876921596714,15.347737262057024,35.49408243755735,265.9238672130997,,,16006.018132991445,0.16344608353363016
North Carolina,29195.231343862226,2020-03-01 to 2020-03-07,No,58.696995861720545,,,5.112673190376955,,99.52600791056702,20.50846622149397,0.6491591511922074,246.76861725757442,,,21559.24055178788,0.0015647882803555494
Washington,51383.90637389101,2020-03-01 to 2020-03-07,No,38.388369815829265,,,4.1162176058917535,,22.525280370674537,81.64511940646622,2.069266377186128,124.61419044175169,,,107315.8799575656,0.08967770417878544
