process_b1_capacity,process_b2_capacity,process_b3_capacity,process_b4_capacity,property_price,property_product,property_winner,verification_time
2.0049293,0.988478,2.0001256,0.998698,59.601414,3.9740071,-0.0069520813,between 1316.98333333333 and 10876.6388888889
-0.008515321,1.0039445,1.9995269,0.99939483,84.496635,1.9969289,1.0254619,greater than 10876.6388888889
-0.011864424,3.0030243,2.000453,1.0037721,63.959457,1.9763184,-0.0010395268,greater than 10876.6388888889
1.0020089,0.99594074,2.0002964,-0.0019412546,87.29841,5.966614,-9.298092e-06,between 1316.98333333333 and 10876.6388888889
0.0030738062,0.9971558,2.0001602,0.9989959,87.68675,6.023499,0.011216983,between 546.8189102564105 and 1316.98333333333
0.006907763,1.0030258,2.0007164,1.0013502,76.68076,3.9535797,-0.0010933239,between 546.8189102564105 and 1316.98333333333
1.000703,3.0053523,2.002523,1.001765,82.615715,4.995215,-9.581074e-05,between 546.8189102564105 and 1316.98333333333
0.00081205904,1.0362918,2.0005765,0.9988133,78.029884,0.973003,-0.0014790184,greater than 10876.6388888889
1.009023,3.0104983,2.0000944,-0.0039787274,68.00054,4.967519,-0.0057506254,between 1316.98333333333 and 10876.6388888889
0.0043284725,2.995375,2.0010245,1.0008353,59.18571,3.038598,-0.00026895152,less than 546.8189102564105
1.0104662,3.0031047,2.000183,1.0018915,88.708275,4.04358,0.94174474,between 546.8189102564105 and 1316.98333333333
1.9966033,0.9985949,2.0005317,1.0014642,69.760345,2.013606,0.008112676,greater than 10876.6388888889
1.0025915,1.0037014,2.0004146,1.0025274,79.96583,5.019576,0.0038648632,between 1316.98333333333 and 10876.6388888889
-0.0064833085,0.98688596,1.9998534,0.999376,77.839516,6.0115633,-0.0009683386,between 1316.98333333333 and 10876.6388888889
-0.0042183865,2.9853415,1.9998436,1.0044392,64.6755,0.9596507,-0.006892241,greater than 10876.6388888889
-0.012698138,3.0013452,2.00009,-0.0053045307,59.214733,1.0011767,-0.018529942,greater than 10876.6388888889
-0.010826925,0.9962288,2.0004997,0.9997545,59.34448,5.0084734,-0.0025076042,between 1316.98333333333 and 10876.6388888889
5.091667e-05,3.0048676,2.0002947,1.0026466,74.16499,4.044309,0.0035088803,between 546.8189102564105 and 1316.98333333333
-0.0022044848,2.0051332,2.0010428,1.0014079,68.01559,0.9623024,-0.00069507584,greater than 10876.6388888889
1.9960018,3.0065773,1.9997499,0.99998444,66.456245,6.026064,0.0027464605,less than 546.8189102564105
-0.0077048065,2.0138743,1.9991243,0.00035527872,59.47128,3.9830897,-0.0014298438,between 546.8189102564105 and 1316.98333333333
0.016888347,1.0084639,2.002555,0.99990034,87.999306,4.019964,0.0026663765,between 1316.98333333333 and 10876.6388888889
0.0012469048,3.004967,2.0013773,1.0019227,64.03904,3.019121,0.0026957085,less than 546.8189102564105
0.0029325907,3.0029674,2.000383,1.0011811,69.00942,1.0648261,-0.0004753808,between 546.8189102564105 and 1316.98333333333
-0.010072521,3.0049148,2.0007677,-0.0038694325,58.196915,1.011484,-0.014006106,greater than 10876.6388888889
0.0015201711,3.0038629,2.000009,1.0002857,65.0153,4.009762,-0.002308936,between 546.8189102564105 and 1316.98333333333
-0.015010005,1.9834856,2.000443,1.0003337,78.51052,4.0496116,1.9776182,between 1316.98333333333 and 10876.6388888889
1.0009319,1.9966875,2.0012226,1.0044588,59.562527,6.006289,0.0059015383,greater than 10876.6388888889
-0.012587169,3.0028002,2.0004535,1.0044892,60.770576,6.0163035,0.0038273544,between 1316.98333333333 and 10876.6388888889
-0.008536067,2.0044374,2.0001137,-0.00073781854,70.39294,1.9514133,-0.75444615,greater than 10876.6388888889
-0.0068156687,1.009301,1.9988228,1.0005646,79.23071,6.0185747,0.0007540714,between 1316.98333333333 and 10876.6388888889
1.0050339,0.9943112,2.0003312,0.998728,74.013145,1.9919368,-6.0555758e-05,greater than 10876.6388888889
-0.013931453,2.9999883,1.999822,1.0011249,67.44591,3.0554705,0.0038343978,less than 546.8189102564105
0.0024964593,3.0044606,2.0004687,0.9986817,73.800255,1.0635008,-0.0006505421,greater than 10876.6388888889
0.99620074,3.0044699,1.9996989,1.0009444,70.52057,1.009099,-0.0023664646,greater than 10876.6388888889
2.0084383,2.9975314,2.001599,0.0040836274,65.998474,1.979483,0.006989304,greater than 10876.6388888889
2.0086253,3.002099,2.0003667,0.0004820188,71.621994,4.0671105,-0.00101821,between 546.8189102564105 and 1316.98333333333
-0.00091949315,0.99501365,2.0004082,1.0007176,90.801155,4.022973,1.7675031,between 546.8189102564105 and 1316.98333333333
1.9935917,2.9939668,1.9998085,1.0004619,64.23013,6.013325,0.0038441806,between 1316.98333333333 and 10876.6388888889
-0.01301471,1.0001683,2.001524,1.003189,78.59182,2.997605,0.005854495,less than 546.8189102564105
-0.0042974195,0.9892372,1.999757,1.0031358,70.65507,3.0012078,0.0017615794,less than 546.8189102564105
1.0057372,0.9998805,2.0019093,1.0008028,70.77255,2.97329,-0.0008148495,less than 546.8189102564105
-0.011267258,2.0035253,2.0003486,1.0004745,60.081577,5.9712787,-0.00036303513,between 1316.98333333333 and 10876.6388888889
-0.012605233,0.999122,1.9996984,1.0005907,67.35888,1.0129042,0.0017835299,between 546.8189102564105 and 1316.98333333333
0.9976298,2.9937744,2.001229,1.00148,80.073296,5.972001,1.0107789,less than 546.8189102564105
0.010622845,3.0039666,2.0000703,1.0014262,89.73708,1.0262251,0.02870491,less than 546.8189102564105
-0.006378579,3.0015368,2.0003345,-0.0019712786,70.31602,1.1052625,-0.0015111112,greater than 10876.6388888889
-0.009163318,1.9884816,1.9999158,-0.003394352,76.603134,5.9793177,-0.00035032,less than 546.8189102564105
0.9984373,3.0092762,2.004009,1.0007495,58.980904,6.0084805,-0.0007202083,between 546.8189102564105 and 1316.98333333333
1.998364,1.0026835,2.0016463,0.99928194,78.11863,5.0025873,-0.0007545282,between 1316.98333333333 and 10876.6388888889
1.0044036,0.9879214,2.0003033,1.0023544,69.01103,4.018047,-0.00042444235,between 546.8189102564105 and 1316.98333333333
2.007606,3.0123246,1.9992366,0.000398541,62.16801,4.9802594,1.5784903,between 546.8189102564105 and 1316.98333333333
-0.003379125,2.9879637,1.9997541,1.0001621,65.02171,2.9872093,0.005775691,less than 546.8189102564105
0.0075181564,2.001908,2.0002506,0.9998869,58.78637,6.010723,-0.0020154153,between 1316.98333333333 and 10876.6388888889
1.9939024,0.98705435,1.9999633,-0.0045131994,73.958176,4.014122,-0.0011124489,less than 546.8189102564105
-0.012797859,3.0076313,1.9999498,1.0030627,60.062973,4.030775,-0.0007954852,between 546.8189102564105 and 1316.98333333333
0.007616722,0.98188514,2.0001879,1.0038412,79.10355,6.01208,0.014312269,between 1316.98333333333 and 10876.6388888889
-0.0127177555,1.0046988,2.0008204,1.0037334,89.4472,2.023646,2.8723564,greater than 10876.6388888889
1.985888,0.9866773,1.999057,-0.004017649,61.56225,4.011805,0.004600482,between 546.8189102564105 and 1316.98333333333
-0.013158373,3.0033853,2.0012314,1.0007701,86.79129,2.016519,-0.0010791743,less than 546.8189102564105
0.0039137984,3.0090039,2.000388,0.9990128,65.277374,5.97706,-0.0011925579,between 546.8189102564105 and 1316.98333333333
-0.0071909986,3.000574,1.9971604,1.0004594,58.88208,6.028079,0.00040575163,between 546.8189102564105 and 1316.98333333333
0.002452553,3.0041413,2.001889,1.0003989,70.61514,3.9815352,0.0039399173,between 546.8189102564105 and 1316.98333333333
0.99838287,1.0038176,1.9993154,1.0011963,66.5173,1.0144072,-0.011736471,greater than 10876.6388888889
1.9975748,1.0112443,2.002054,-0.0011898818,59.37308,4.9917927,2.0642347,between 546.8189102564105 and 1316.98333333333
0.002169457,0.9888736,2.0012345,-0.003759714,62.88321,4.023044,0.012357356,between 546.8189102564105 and 1316.98333333333
-0.010574499,0.99421966,1.999778,-0.0019399497,61.557896,4.031537,-0.0008745382,between 546.8189102564105 and 1316.98333333333
-0.0074234176,1.9987806,1.9999534,1.001216,76.81475,2.9866834,0.011215425,between 1316.98333333333 and 10876.6388888889
0.99841934,1.9888315,2.0032756,-0.009619542,78.164406,6.035156,-0.00021623424,between 1316.98333333333 and 10876.6388888889
-0.012292832,0.9801011,2.0003738,1.0010097,82.54773,2.020368,-0.000405957,greater than 10876.6388888889
-0.010681532,1.9941123,1.999729,-0.0043148175,71.308975,4.035002,-0.0012948065,between 546.8189102564105 and 1316.98333333333
-0.011668935,1.0044518,2.000077,1.0001196,72.399635,4.9733996,0.0062286463,between 1316.98333333333 and 10876.6388888889
-0.009797464,3.0029695,2.000424,-0.0013930455,65.65104,4.035543,-0.001971671,between 546.8189102564105 and 1316.98333333333
1.0045747,0.98363465,2.0000293,0.001446705,68.50588,3.0261788,-0.0023444616,less than 546.8189102564105
2.0006828,1.989787,2.000336,1.0015831,59.39314,5.9839635,0.0001567353,between 546.8189102564105 and 1316.98333333333
2.0002496,0.9865419,2.002282,1.000114,69.00852,5.986479,0.00017431634,between 546.8189102564105 and 1316.98333333333
-0.0035800226,1.9846989,2.0003402,1.0004998,66.28669,6.009947,0.01120169,between 1316.98333333333 and 10876.6388888889
-0.0050774594,0.9909599,2.0000815,0.0007800864,74.16416,3.0280533,0.0043493668,between 1316.98333333333 and 10876.6388888889
0.004039588,0.9954183,1.9993377,0.0031657896,64.6099,6.007511,-0.0052538286,between 1316.98333333333 and 10876.6388888889
0.00593487,2.985756,1.9989107,0.99943894,63.176514,4.0394883,0.0034143287,between 546.8189102564105 and 1316.98333333333
-0.0049492163,0.9963782,2.0002618,1.003227,87.14271,4.051563,-1.0477947,between 546.8189102564105 and 1316.98333333333
-0.00063187885,1.9956499,2.0005715,1.0018805,72.25164,3.960097,-0.0006193847,between 546.8189102564105 and 1316.98333333333
0.99428755,0.9968759,2.0000546,1.0023407,59.39667,6.015638,-0.0020416472,between 1316.98333333333 and 10876.6388888889
0.99618053,1.0000093,2.0017426,-0.0020174508,62.75075,4.010128,0.009402152,between 1316.98333333333 and 10876.6388888889
1.0096015,3.0047073,2.000341,-0.0010249673,65.07588,4.030379,0.008368363,less than 546.8189102564105
0.0020212932,3.013435,2.0022223,-0.0022719582,63.229256,1.9628314,2.5259797e-05,greater than 10876.6388888889
0.0055876714,3.0002398,2.0005202,1.003057,59.359898,3.0241675,-0.009155484,less than 546.8189102564105
1.001399,2.0100038,2.0003116,1.0004035,83.567055,5.9832187,0.00019819639,between 1316.98333333333 and 10876.6388888889
0.0049176263,0.98509705,1.9879897,-0.0051300274,80.26385,1.0591656,-0.0007678359,greater than 10876.6388888889
-0.0047187,0.99976987,1.9999602,0.0038221343,80.258606,2.045014,-0.008642817,less than 546.8189102564105
0.0032929836,3.0039027,1.9999024,1.0003116,63.055965,1.9724163,-0.00039795297,less than 546.8189102564105
1.0044923,2.0142775,1.9976958,0.001455824,89.9575,2.0171661,1.0157743,greater than 10876.6388888889
1.9997995,0.98891336,2.000495,-0.0008012877,58.85483,4.006603,-0.001585555,between 546.8189102564105 and 1316.98333333333
1.0064508,0.9729183,2.0002398,1.0014217,76.45168,2.986984,-0.0061125546,less than 546.8189102564105
1.0022191,1.0044572,2.000704,-0.0011146421,74.37826,6.02062,-0.0010561375,between 1316.98333333333 and 10876.6388888889
1.9978683,2.9969068,2.000478,-0.009948902,65.115005,1.9850891,0.0033997763,greater than 10876.6388888889
0.0027141569,1.9931309,1.6882855,1.0003977,90.42005,4.956592,3.6963518,between 546.8189102564105 and 1316.98333333333
-0.0062794685,0.9956548,2.0003684,0.9991985,58.944523,6.01122,-0.0010206926,between 1316.98333333333 and 10876.6388888889
1.9926268,1.0088534,2.0003827,1.0010748,80.24307,3.0779815,-1.1128342,less than 546.8189102564105
1.0034858,1.005613,2.0000758,1.0009363,61.33491,6.018216,2.043149,between 546.8189102564105 and 1316.98333333333
0.99442047,3.0043142,2.0002239,0.0028546785,78.81914,4.980911,0.007346443,between 546.8189102564105 and 1316.98333333333
2.0111825,2.0004704,1.9995645,-0.00089008827,60.330227,0.97533256,2.0775113,greater than 10876.6388888889
2.0088804,3.0053117,2.0013747,1.0040277,72.45532,1.028942,0.0001772719,greater than 10876.6388888889
2.000745,0.9843064,2.002201,0.9998899,68.42323,5.999715,0.00036180136,between 546.8189102564105 and 1316.98333333333
0.99914366,3.0091684,1.9998102,1.0003242,63.505405,6.012581,-0.00018856418,between 1316.98333333333 and 10876.6388888889
-0.0023405491,0.99671835,1.9996608,0.00276613,65.14283,3.0458949,-0.0024483453,less than 546.8189102564105
