process_b1_capacity,process_b2_capacity,process_b3_capacity,process_b4_capacity,property_price,property_product,property_winner,verification_time
1.0169959,2.99921,2.000007,1.0002987,63.241207,4.0106792,0.0003282763,between 546.8189102564105 and 1316.98333333333
-0.0058935443,2.9961276,2.0001657,-0.002510813,70.92021,4.9802074,-0.0016059359,between 546.8189102564105 and 1316.98333333333
2.0049975,0.99624664,2.002228,1.0031724,69.762955,4.0036736,-0.0006393305,between 546.8189102564105 and 1316.98333333333
0.0040919236,2.003376,2.0021198,0.00088034663,79.82733,4.027571,0.004699651,less than 546.8189102564105
0.0005874806,3.0033329,2.0004487,-0.00012577418,74.20902,3.0058787,0.0026197808,between 1316.98333333333 and 10876.6388888889
1.0006642,2.003091,2.0000367,0.0026617516,74.61503,3.0091326,2.871574,less than 546.8189102564105
2.0001953,1.0105937,2.0001674,0.001133137,89.58722,4.017132,0.00055287546,between 546.8189102564105 and 1316.98333333333
1.0009336,2.9933014,2.0016668,0.002362493,61.202858,4.0107174,0.0014432038,less than 546.8189102564105
2.001704,2.006227,2.0017428,1.0032277,75.77963,3.019083,-0.00081692846,between 1316.98333333333 and 10876.6388888889
1.0061661,1.9932467,2.0000303,1.0020279,80.43285,4.018638,-0.0021174147,between 546.8189102564105 and 1316.98333333333
1.0073624,2.0003693,2.0011463,-0.0019888985,75.76034,2.993041,0.0080149425,less than 546.8189102564105
0.996428,1.9928436,2.000667,1.0000794,60.688324,2.0017548,0.0069137663,greater than 10876.6388888889
0.9916665,3.0009427,2.000608,0.0036268106,77.85354,5.991127,-0.0011149131,between 546.8189102564105 and 1316.98333333333
2.0024128,1.9969697,1.9997764,-0.0020221588,68.05062,4.013318,0.0013608586,between 546.8189102564105 and 1316.98333333333
2.0020318,1.9994454,2.0005069,-0.00070424576,81.74707,4.9866343,-0.005046609,between 1316.98333333333 and 10876.6388888889
2.0008261,1.0011466,2.0016706,1.0022538,77.05802,4.97391,-0.0040847706,between 1316.98333333333 and 10876.6388888889
1.9961209,3.0019565,2.0003092,0.9992613,79.69122,6.0060954,-0.0017941841,between 546.8189102564105 and 1316.98333333333
2.00486,2.0020976,2.001742,1.0020328,76.10009,2.9914293,-0.009850658,less than 546.8189102564105
0.011279946,2.009769,1.9997361,0.9997541,81.874756,0.98897123,-0.013289217,greater than 10876.6388888889
-0.007620983,2.9988356,2.000469,-0.0022488474,79.631454,0.99838424,0.004818459,less than 546.8189102564105
2.0034382,0.9973769,2.0001473,1.0000522,59.15341,4.012469,-0.008205906,between 546.8189102564105 and 1316.98333333333
0.013592312,1.9988743,2.0002575,0.00059233897,91.35342,5.013076,3.8680432,less than 546.8189102564105
2.001556,2.9882238,2.0019774,-0.0017441649,79.62303,3.0999837,0.0074133156,less than 546.8189102564105
0.0065659867,2.0056226,1.9999905,-0.002484112,65.065765,4.0006847,-1.1416116,less than 546.8189102564105
-0.0016925158,2.0003362,2.0009131,0.99920285,75.524345,2.9966953,0.0011648282,less than 546.8189102564105
1.009064,3.0010874,2.0000188,0.99919116,79.67951,0.9636676,-0.0019804998,greater than 10876.6388888889
1.9957672,0.9999887,2.000499,0.0008154404,71.222336,6.032241,0.0010548094,less than 546.8189102564105
2.0057385,2.0034776,2.0000038,0.99970543,83.84933,0.9861658,-0.0073987385,greater than 10876.6388888889
0.005932578,3.0133526,2.0001614,0.99976504,71.065605,1.9637281,-0.0041960366,between 1316.98333333333 and 10876.6388888889
1.9954947,2.0020683,2.0023458,1.0002569,68.25275,4.0085754,0.0013006963,between 546.8189102564105 and 1316.98333333333
-0.000114004826,2.003552,2.0016255,1.0004382,68.62176,6.0182037,-0.005953171,less than 546.8189102564105
0.0012906978,0.98675025,2.0004432,0.99983937,76.55977,6.0422883,0.0032974894,between 546.8189102564105 and 1316.98333333333
2.003101,1.9950322,2.000674,1.0007248,67.46451,5.977404,-0.00040435197,between 546.8189102564105 and 1316.98333333333
0.99602896,0.98561305,2.0003817,1.0021195,62.776424,1.0010811,0.011697131,greater than 10876.6388888889
2.0173833,3.0043886,2.0013068,-6.1166356e-05,82.89408,3.042248,-0.0020828699,less than 546.8189102564105
1.995868,2.9986115,2.0002193,1.0033308,58.93218,2.0091817,-0.0013570262,between 546.8189102564105 and 1316.98333333333
-0.005278496,3.0066087,2.000081,0.0004603537,67.94697,2.9908128,-0.0013674032,between 1316.98333333333 and 10876.6388888889
1.9996506,3.0044706,2.0006943,-0.0029863787,79.795685,1.9940302,0.95626944,between 546.8189102564105 and 1316.98333333333
2.0007124,0.9866212,2.0010617,1.0017765,72.50018,1.9936901,-0.006860123,greater than 10876.6388888889
1.0027738,1.0052791,2.0001416,1.0005404,65.424576,6.0006127,-0.002091503,between 546.8189102564105 and 1316.98333333333
2.003481,0.98737496,2.0001025,1.0065575,79.60326,3.003725,1.8681393,less than 546.8189102564105
2.0042808,3.0051253,2.000147,0.99965745,66.612175,6.022444,-4.863646e-05,between 546.8189102564105 and 1316.98333333333
0.991233,0.9867742,2.0004914,1.0012977,62.61837,6.0096946,0.0013869226,less than 546.8189102564105
1.9963559,3.0044367,2.000675,1.0008632,72.839676,3.9909263,-0.82453007,less than 546.8189102564105
-0.005365446,0.9944873,2.0002797,0.00268795,67.79051,6.0221796,-0.004420828,between 1316.98333333333 and 10876.6388888889
0.00053157867,1.9996291,1.9998323,6.952218e-05,84.76049,3.0453222,-1.179468,between 1316.98333333333 and 10876.6388888889
2.006875,1.9916412,2.0000165,1.0029564,64.44598,1.9994836,0.00899164,greater than 10876.6388888889
1.9885117,0.993905,2.0014458,-0.003966091,81.1476,1.9916484,0.00047298148,less than 546.8189102564105
1.0059408,2.9991205,1.9999799,1.0018537,70.91655,4.01444,0.0008288473,greater than 10876.6388888889
0.9991955,3.00085,1.9999192,1.003217,82.33962,1.9455764,0.001242788,greater than 10876.6388888889
1.9934127,1.9843293,2.0004246,1.0030096,79.604294,6.0220504,-0.00026564137,between 546.8189102564105 and 1316.98333333333
-0.008785531,0.9884634,2.0001667,0.0012413407,76.968994,0.98623586,-0.009247337,greater than 10876.6388888889
1.0025033,2.0061877,2.000842,1.0015473,60.58024,3.991647,0.000965158,between 546.8189102564105 and 1316.98333333333
0.016855732,2.999119,2.000093,1.000464,77.274254,4.9669337,0.0015428835,less than 546.8189102564105
-0.005382522,3.0027807,2.0003061,0.9998127,59.87147,0.9750971,-0.0005593265,greater than 10876.6388888889
1.0036532,1.0038848,2.0000932,-0.0027156402,62.926643,1.0012091,0.0011583318,less than 546.8189102564105
-0.0012848823,0.98877656,2.0001721,1.00198,71.83105,2.992783,0.007349789,between 1316.98333333333 and 10876.6388888889
1.9912373,3.008338,1.9999537,0.001968968,79.78268,3.0342696,0.0017216962,less than 546.8189102564105
0.99485856,0.97137105,1.9997891,1.0003135,66.862114,1.0032152,0.0016983037,between 1316.98333333333 and 10876.6388888889
1.0008895,2.995562,2.0023582,0.9994306,58.78755,3.9994311,-0.008625779,between 546.8189102564105 and 1316.98333333333
0.0063303187,2.0054562,2.000123,1.0033743,69.954475,1.9884663,0.00033808616,between 546.8189102564105 and 1316.98333333333
2.0052314,2.9965692,2.0005941,1.0032142,82.96349,3.0060296,-0.0051529775,between 1316.98333333333 and 10876.6388888889
2.0113835,2.0002522,1.9999757,0.0021402305,80.039,3.0076008,0.00065242336,less than 546.8189102564105
-0.023961116,2.9872043,2.0002754,1.0019196,67.34141,2.0008395,1.4577839,greater than 10876.6388888889
-0.0010399998,0.98132277,2.000075,-0.0021386063,77.43029,6.022675,0.007865343,between 546.8189102564105 and 1316.98333333333
2.0054765,3.0015728,1.6310037,-0.0014838912,78.63984,3.0501704,-0.0031016553,less than 546.8189102564105
2.0021973,3.0008798,1.9998761,1.0014249,58.20173,4.006838,0.0010091481,between 546.8189102564105 and 1316.98333333333
0.00080911326,3.0109591,2.0022357,0.9993307,70.71037,3.0187821,0.0015185522,less than 546.8189102564105
0.9935449,2.9936695,1.99986,0.99957156,80.15549,2.0007143,0.0067973197,less than 546.8189102564105
0.9928138,0.9955263,2.0000186,0.9992099,70.12338,3.027178,0.0028314414,less than 546.8189102564105
1.9983722,0.9931253,2.0024014,1.0010474,74.87574,3.0298264,0.00041992916,less than 546.8189102564105
0.0051378254,2.0035074,2.0005312,1.0003666,63.488773,1.9980482,-0.0020382807,greater than 10876.6388888889
1.9987075,2.0027678,2.002377,-0.010482718,60.673847,4.0141435,-0.00030662376,between 546.8189102564105 and 1316.98333333333
0.9997073,3.0136406,2.0019836,0.0012427166,80.853806,5.0118213,-0.007437813,between 1316.98333333333 and 10876.6388888889
0.9922486,0.9830553,2.000251,0.0022242859,71.436714,1.9951645,-1.0169747,greater than 10876.6388888889
1.0055825,3.0008876,2.0006752,0.9995909,66.4875,4.9655943,-0.0010073781,between 546.8189102564105 and 1316.98333333333
0.0038530782,3.0090768,2.0018065,1.0021558,85.130615,1.0019501,-0.006319415,greater than 10876.6388888889
1.0006776,2.01098,1.9996631,0.99964154,65.91698,0.99979365,0.005736267,greater than 10876.6388888889
