process_b1_capacity,process_b2_capacity,process_b3_capacity,process_b4_capacity,property_price,property_product,property_winner,verification_time
-0.009922351,3.002131,2.0005693,0.99870086,66.20559,2.0060399,-0.0004387108,less than 546.8189102564105
1.99161,1.0093548,2.0002081,-0.0036451078,81.53807,6.0313997,-0.006659279,between 546.8189102564105 and 1316.98333333333
0.9992793,3.0090184,2.0022445,1.0020134,64.607635,4.009391,-6.316742e-05,between 546.8189102564105 and 1316.98333333333
2.0031743,3.0090892,2.0004811,0.9991949,69.83844,1.9683983,0.0017876956,greater than 10876.6388888889
2.0031815,3.00772,2.0005932,-0.005096588,63.390594,3.999765,0.00017099502,between 546.8189102564105 and 1316.98333333333
1.0002532,3.004703,1.9996994,-0.007978845,69.605576,4.008904,2.6499352,between 546.8189102564105 and 1316.98333333333
1.9944687,2.0071542,2.0001082,0.004027706,75.970924,3.019374,0.0013600476,less than 546.8189102564105
1.0016142,1.9998051,2.000807,1.0000459,63.78321,0.99242675,0.0077378666,less than 546.8189102564105
2.0090423,1.9827355,2.0006945,0.0040581212,71.857216,1.9831003,0.0012409068,greater than 10876.6388888889
2.003702,1.9912902,2.0011568,1.0005066,76.25803,1.0027754,0.0007160745,less than 546.8189102564105
-0.0104488265,1.9963032,2.0002348,1.0006421,73.89109,3.00179,0.0007998261,less than 546.8189102564105
1.0025141,3.0056357,2.00101,-0.0008104001,71.755226,2.0116124,0.005021123,between 546.8189102564105 and 1316.98333333333
2.0090835,3.00789,2.0003722,0.9996458,66.555954,0.98981935,0.010171871,greater than 10876.6388888889
1.9973437,0.99665326,2.0014057,1.003021,77.26082,2.0144303,-0.012891319,greater than 10876.6388888889
-0.0033104604,2.9992206,2.001007,-0.004999125,68.06934,0.9837277,0.0010389066,less than 546.8189102564105
0.9855396,2.0046656,2.0001497,0.99941957,80.74288,3.017486,0.0008864596,between 1316.98333333333 and 10876.6388888889
-0.001172631,2.0095491,2.0030494,1.0060452,79.80662,2.0310805,3.1380422,less than 546.8189102564105
-0.00046223548,1.0070877,1.9999932,1.0035763,70.22547,3.0163813,-0.005815291,between 546.8189102564105 and 1316.98333333333
1.0019615,1.9975097,2.0007994,-0.002910308,66.73325,2.0062287,0.0014130045,greater than 10876.6388888889
0.004291802,2.9968748,1.9967507,0.9988075,80.292305,2.0034323,0.009774512,less than 546.8189102564105
0.0052738697,2.9912095,2.0009658,1.0025735,89.86478,1.0122119,-0.002489618,less than 546.8189102564105
1.006952,2.9958158,2.0021462,0.999174,73.684906,0.98511916,-0.0051609566,greater than 10876.6388888889
2.007457,3.00784,2.000001,1.0048745,72.105125,1.0225759,0.00076687627,greater than 10876.6388888889
1.0026424,3.0035138,1.9992896,-0.0017166164,66.56937,0.98105067,0.014518049,greater than 10876.6388888889
