F1,F2,F3,F4,F5,F6,F7,F8,F9,RMSD
7146.294,1219.0966,0.17090406,69.001595,1023683.0,86.30989,3607.249,7.4816585,38.699875,between 2.305 and 5.03
6759.9395,2174.2573,0.3213253,75.746765,948126.1,93.39087,3603.878,37.19822,37.692528,between 5.03 and 13.379
9522.12,3999.3525,0.4216446,98.73239,1290604.5,148.36081,4164.5337,103.85637,31.979395,between 5.03 and 13.379
6765.5044,1711.9232,0.2517343,44.018482,952969.44,90.61899,3838.198,51.20298,38.942703,greater than 13.379
6404.4736,2245.9446,0.3505826,51.94937,887133.94,104.350784,2766.9058,15.750701,40.079037,greater than 13.379
6056.4033,2083.047,0.3451056,56.43247,852992.44,85.55525,2656.9475,11.338756,38.441414,less than 2.305
9595.742,6406.535,0.07711374,180.63545,2173887.8,266.981,2858.0789,62.42654,27.476765,between 5.03 and 13.379
12080.928,3134.4856,0.2588909,105.50932,1651398.8,168.24574,4860.5273,119.34167,30.878004,less than 2.305
10651.096,3241.6304,0.3044153,153.98216,1531606.5,191.03622,4692.8438,78.64868,28.037119,between 2.305 and 5.03
9898.333,2866.209,0.2888354,119.77451,1374493.8,140.91406,4338.3604,23.835299,30.431215,between 5.03 and 13.379
3892.9133,1395.3746,0.35200912,32.50501,540778.4,62.140022,1411.4392,41.25891,45.03253,less than 2.305
8712.167,2506.413,0.28796998,105.92064,1243338.8,120.62954,3607.7134,23.637419,34.69935,between 5.03 and 13.379
15561.487,5386.8174,0.34625638,148.19626,2125643.2,255.6484,5086.0674,108.21595,26.438457,greater than 13.379
16265.078,5024.508,0.30844715,202.3732,2242301.5,298.3347,5478.963,130.01736,22.311436,between 2.305 and 5.03
8242.238,2570.1133,0.31153238,86.11941,1134134.0,128.28928,3651.1697,48.75112,34.933098,between 5.03 and 13.379
10056.447,2361.182,0.23465756,123.52831,1417945.6,137.51671,5166.7817,42.00144,30.939283,less than 2.305
11241.352,3437.0767,0.30640867,113.93978,1558833.1,178.94771,4688.298,40.571068,32.548668,between 2.305 and 5.03
9880.021,3887.373,0.39324182,91.94623,1398279.0,144.91818,3186.9648,14.670605,36.587765,less than 2.305
10538.71,2474.8042,0.2328111,138.22508,1482420.5,156.33502,4511.7583,97.0681,30.70353,between 2.305 and 5.03
10212.11,3460.8884,0.33903936,80.25646,1446140.0,143.26883,3912.3806,46.12645,32.95358,between 5.03 and 13.379
12973.454,4499.8774,0.34777206,144.08395,1768828.6,206.27333,5226.5093,60.430325,24.949736,greater than 13.379
8245.243,1388.9346,0.16856968,65.41814,1140870.1,107.55966,3812.8396,53.26568,35.525043,between 2.305 and 5.03
14400.573,4541.246,0.31519094,166.81517,2059868.0,240.03185,4913.347,109.89338,26.855965,between 2.305 and 5.03
9464.972,2769.0347,0.29224706,114.339836,1310822.5,141.7386,4864.5176,66.78155,31.08707,less than 2.305
4641.9653,1123.4058,0.2406038,42.420063,621855.06,59.617683,2846.703,31.96012,43.818314,between 5.03 and 13.379
8591.121,2074.2537,0.24141413,89.57288,1221407.9,120.09007,4279.184,67.758705,33.107685,less than 2.305
9009.374,2898.935,0.32216322,86.25843,1242956.6,128.68321,3991.8162,81.11395,34.92342,less than 2.305
9635.356,2246.7512,0.23298417,80.61608,1339474.8,135.14622,3867.0552,58.112747,35.072895,between 5.03 and 13.379
8404.467,3319.3506,0.39597023,99.90782,1138705.4,146.55865,3538.6936,65.42906,36.14253,between 5.03 and 13.379
8458.091,2713.5732,0.32133347,72.53448,1181538.6,114.04648,4238.047,9.343061,32.799778,between 5.03 and 13.379
4917.454,1493.0609,0.30393004,40.867123,650428.5,64.60807,2588.6116,45.60224,43.103065,less than 2.305
16165.472,4016.4568,0.25071636,256.1609,2211570.5,284.55554,5404.3926,264.01764,23.817886,greater than 13.379
10153.387,3394.5144,0.33503947,104.076904,1403710.0,157.98523,3682.4512,17.08562,35.121536,between 5.03 and 13.379
6518.327,2363.3608,0.3622846,57.849335,900685.2,104.74735,2523.4302,20.392757,39.870163,between 5.03 and 13.379
7802.556,1501.4523,0.19280638,78.20391,1060857.2,92.40368,3582.5933,37.462135,35.65378,less than 2.305
8463.335,2045.7079,0.24150571,76.45345,1175715.1,118.55679,3720.0088,23.912897,36.15687,less than 2.305
8392.714,2235.2637,0.26594925,94.671196,1156619.1,126.694916,3211.4578,91.05455,36.08592,greater than 13.379
8158.7544,1771.8744,0.21723855,76.14579,1151082.0,110.921455,3637.2803,17.597836,35.04235,less than 2.305
4398.7627,933.01227,0.21524394,31.028526,624928.0,57.890587,2325.9202,35.657185,41.0769,between 2.305 and 5.03
10130.772,2740.7537,0.27002326,118.08092,1429484.8,153.1561,4607.026,105.39014,30.88217,less than 2.305
6835.4395,2027.5914,0.29647937,59.467014,947694.94,98.245384,3389.9814,52.941612,37.331425,between 5.03 and 13.379
11481.761,3820.7927,0.33239046,138.17264,1585706.4,166.51772,4249.5933,59.47432,31.33684,between 5.03 and 13.379
9083.708,1827.0468,0.20061919,107.603004,1278039.1,121.158325,3508.9114,38.496155,36.207676,less than 2.305
10334.968,3452.3523,0.33409476,150.09099,1468179.9,169.74374,4160.8823,151.65784,30.950161,greater than 13.379
6256.4546,2336.7156,0.3734976,53.242867,888905.94,95.0109,2666.6138,30.279629,40.34391,greater than 13.379
7960.094,2708.0037,0.34033147,78.665985,1100624.2,118.48949,3377.908,28.016388,39.888714,between 5.03 and 13.379
16687.182,5054.214,0.30302167,183.58475,2263753.2,253.00043,5380.4136,53.71983,23.673609,between 5.03 and 13.379
18017.613,5413.612,0.30047745,269.97598,2490551.0,306.60162,5764.476,278.19492,22.234062,less than 2.305
8988.452,2979.1697,0.33202562,93.33268,1264751.4,126.16097,4205.041,37.686516,35.962067,between 5.03 and 13.379
9213.667,2334.5586,0.25312912,88.13786,1304507.0,122.8008,4217.4463,17.39427,36.73923,less than 2.305
11417.249,3550.6436,0.3122553,88.79933,1598043.1,157.05717,4131.507,32.6294,34.312473,between 5.03 and 13.379
18768.594,5756.04,0.30768767,212.77747,2636169.0,302.51093,7259.596,101.10872,22.707058,between 2.305 and 5.03
10361.533,2557.2905,0.24709474,102.657906,1472145.1,156.1798,5222.8667,36.877934,27.464716,between 2.305 and 5.03
11056.124,3353.2778,0.3036334,106.91652,1526100.6,173.07361,4203.4795,98.65551,32.420918,greater than 13.379
8024.956,2294.9224,0.2855172,70.189384,1121149.5,110.72691,3107.701,57.7869,39.26473,between 5.03 and 13.379
10428.993,3133.8982,0.30012396,134.30965,1478817.1,170.42906,4693.911,102.04607,28.414402,between 2.305 and 5.03
12366.097,3691.845,0.29863182,114.31382,1687604.6,164.28996,6205.2114,55.637268,28.266628,between 2.305 and 5.03
10826.086,3479.4248,0.3214087,137.62476,1505618.8,155.95303,3950.1174,34.27842,33.521328,between 5.03 and 13.379
23335.879,7409.6616,0.31917,245.8169,3300063.0,340.85956,6141.824,61.605778,20.861357,greater than 13.379
8080.43,2170.6758,0.26834118,80.517525,1118440.0,106.93492,3862.7295,25.90392,36.139065,between 2.305 and 5.03
8356.519,1657.3976,0.19904876,79.21336,1167649.5,103.7106,3868.4429,10.85943,35.31943,between 5.03 and 13.379
8283.299,1487.8575,0.18062441,85.758766,1138499.6,86.8728,3812.3586,21.482048,35.10516,less than 2.305
6093.6997,1421.4785,0.23313569,50.770523,848714.06,77.82712,2574.6917,21.136288,42.306625,between 5.03 and 13.379
15449.651,5013.845,0.32402754,179.35979,2126933.5,297.2717,5111.639,99.99452,26.222256,between 5.03 and 13.379
9703.8,3481.227,0.35891423,102.7234,1342552.8,150.41371,3381.5256,19.958038,31.944815,greater than 13.379
10465.641,3504.0562,0.3352343,96.29304,1425388.2,150.69504,4018.0015,11.762131,34.008358,between 5.03 and 13.379
16092.007,3842.6958,0.23955585,204.86423,2229763.8,259.8786,5847.839,80.17417,21.431963,less than 2.305
13734.759,4260.0454,0.31026408,189.63669,1871899.9,200.80591,4992.4595,117.070045,25.630339,between 2.305 and 5.03
7933.0586,2906.6482,0.36610815,80.22645,1141530.8,119.2582,3745.8926,31.319107,36.121296,between 5.03 and 13.379
12314.12,3971.8694,0.32104272,183.04005,1738948.2,158.73267,4622.9526,65.65324,31.911139,between 5.03 and 13.379
7627.7437,3095.1606,0.40606886,70.40266,1031899.4,105.24596,2820.869,14.5845175,39.533546,between 5.03 and 13.379
5718.2935,1549.742,0.27081382,68.71549,843439.94,84.73343,2881.125,17.42233,39.708385,between 5.03 and 13.379
10568.629,3225.9377,0.3051802,97.47988,1462286.2,152.11194,3841.123,95.055885,35.704685,between 5.03 and 13.379
13743.436,5104.1177,0.37077856,141.90472,1823118.2,210.7711,4763.983,75.19458,27.385426,greater than 13.379
