F1,F2,F3,F4,F5,F6,F7,F8,F9,RMSD
12206.544,3848.955,0.3157846,143.39929,1691362.4,175.8799,4650.5283,99.54917,27.193222,greater than 13.379
6511.8604,2127.6245,0.32712376,47.7181,905787.44,77.86488,2748.959,25.405228,38.70596,between 5.03 and 13.379
10559.2705,2867.7698,0.2701896,83.57471,1468363.6,141.09886,4198.1353,90.74318,35.705376,greater than 13.379
6898.7793,2273.6387,0.33036095,48.14152,961039.0,80.1978,2801.4126,30.713102,39.20052,greater than 13.379
13842.498,4519.4663,0.323411,207.1855,1990305.4,248.6854,5377.2676,124.478165,22.198421,between 2.305 and 5.03
15879.886,3346.413,0.21061362,196.5708,2164326.0,240.79689,4963.0757,105.42559,20.93886,less than 2.305
9942.655,3144.855,0.31517652,110.31533,1377637.0,142.04762,3520.9114,13.218772,30.189804,less than 2.305
6571.4087,1903.5903,0.2892753,59.94499,927436.8,96.74455,3345.7087,54.403687,38.50874,between 5.03 and 13.379
4644.721,1184.7438,0.25305656,41.36974,621642.5,67.76834,2544.3723,53.70862,39.598423,less than 2.305
6889.801,2240.0383,0.32557547,52.414474,892499.06,87.809044,2944.7075,40.434795,37.94563,less than 2.305
10183.977,3011.329,0.29587105,94.651115,1332822.2,133.66812,3390.7898,43.30197,37.473003,greater than 13.379
15982.495,6863.2754,0.4279119,212.27475,2235633.2,336.9579,5708.594,425.84897,27.528511,greater than 13.379
15269.612,5158.936,0.3403145,186.64536,2151158.8,238.73555,5330.2095,168.19789,25.023094,between 2.305 and 5.03
9670.689,2891.526,0.29883552,114.54851,1388931.8,140.96124,4316.473,90.68726,29.64671,less than 2.305
3524.6033,1380.5275,0.3833294,-25.317595,-268551.6,34.60982,5800.722,56.54487,25.787188,between 5.03 and 13.379
3772.4902,1718.6366,0.44505113,22.860983,554649.75,55.60404,2408.5415,51.235664,41.391117,between 2.305 and 5.03
13621.83,3694.362,0.27124125,73.09467,1873424.0,154.23424,4958.1084,19.32759,31.40139,greater than 13.379
22443.723,5638.983,0.22768489,273.5259,3040990.0,342.9852,5191.693,309.1257,21.54926,less than 2.305
7392.2534,1469.3916,0.19690686,56.11625,985903.7,79.85146,3274.1929,57.894485,39.076534,greater than 13.379
11054.971,2955.9214,0.26715383,96.69879,1519987.8,163.2784,5298.9927,45.41628,30.977654,greater than 13.379
9222.49,3279.7659,0.3552197,73.60285,1264022.5,128.55795,3270.0542,12.709895,39.477543,greater than 13.379
8397.13,1913.851,0.22855848,86.2193,1107162.1,117.28361,3703.5388,41.057674,36.449524,less than 2.305
16020.326,4424.7627,0.27664274,195.3087,2252077.2,250.84128,4884.3677,153.22296,24.065716,greater than 13.379
7270.568,1507.3202,0.20730205,56.626034,1003577.8,71.99231,2959.3708,63.639816,36.35722,between 5.03 and 13.379
11690.481,2910.7249,0.24926507,125.39435,1592234.9,164.38815,4278.9497,28.452127,31.73063,between 2.305 and 5.03
5405.14,1764.7953,0.3277998,45.090633,733812.44,68.86381,3274.9065,19.788998,37.388557,less than 2.305
10319.377,3619.8916,0.3515859,99.17258,1390455.0,165.8399,3861.7747,31.134432,35.93462,less than 2.305
13624.949,3280.9036,0.24139543,191.72035,1872080.4,206.05351,4798.855,74.56569,26.363117,less than 2.305
10460.101,3066.8784,0.29202908,112.42298,1550485.9,147.65074,4419.296,161.74889,30.036943,less than 2.305
6494.2476,1708.3937,0.26270056,73.0257,926897.6,82.60436,2456.1858,106.31072,39.58115,between 5.03 and 13.379
10988.849,2391.7712,0.21857281,140.12312,1507348.4,160.31552,4491.04,45.415,29.241243,between 2.305 and 5.03
4603.4814,1332.2406,0.28970107,46.040432,639527.06,64.91326,2784.1484,17.166704,42.84136,between 5.03 and 13.379
8183.64,2331.7095,0.28471053,95.219826,1107232.1,105.420235,3610.0923,68.03185,38.28314,less than 2.305
6740.981,2151.464,0.32000503,67.20525,900136.6,104.623,3635.5027,24.057743,37.581985,less than 2.305
6297.6665,2377.1646,0.37545353,52.764652,848410.25,93.04831,3105.5127,17.670288,41.26936,between 5.03 and 13.379
17926.906,6147.0815,0.3445081,187.4136,2515020.0,303.9573,5538.7197,89.02182,23.905352,less than 2.305
5202.8765,1209.8876,0.23220229,49.5072,716232.1,64.22181,3137.7966,16.66889,40.879436,less than 2.305
8988.164,3045.1282,0.33939034,92.185524,1246957.5,148.98248,4298.9346,36.031963,35.225056,between 2.305 and 5.03
10332.235,2604.8286,0.2506892,127.271736,1378755.8,134.53062,3606.5845,30.738157,34.25636,between 5.03 and 13.379
15014.111,5594.354,0.37341106,177.52647,2049479.6,298.597,5980.1035,224.29361,26.366648,greater than 13.379
13723.691,6104.026,0.4463766,116.99016,1963784.9,231.1598,5111.8706,46.888798,25.707853,greater than 13.379
8895.649,3117.6665,0.35183644,102.87377,1257312.2,124.71369,4206.691,71.97428,31.482548,between 5.03 and 13.379
8937.331,3110.9163,0.3467436,92.79536,1235467.0,130.39043,3821.1917,85.924576,33.31158,greater than 13.379
9348.382,2247.111,0.23939376,86.63309,1285111.6,116.571075,3438.5825,67.73641,34.630558,less than 2.305
18438.129,5210.486,0.2825692,206.08772,2541340.0,299.5082,5301.94,117.48911,25.324034,greater than 13.379
7760.304,2504.656,0.3230121,50.866734,1086586.1,94.51048,3255.2966,59.075657,39.2614,greater than 13.379
7389.875,1420.0409,0.19220428,74.766594,1032687.7,98.2804,3612.4624,52.414257,36.340073,greater than 13.379
