number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
2,89.764,106.764,89.764,104.764,0.678 0.204,10.764 86.236,4.764 2.764,658.764 673.236,657.764 671.236,0.686 0.308,85.764 263.236,43.764 41.236,193.764 197.236,192.764 196.236,0.687 0.311,29.764 46.236,13.764 12.236,16.764 17.236,15.764 16.236,0.684 0.304,4.764 5.236 2.764 2.236,33.764 36.236 28.764 34.236,0.686 0.304,34.764 31.236 17.764 16.236,3.764 3.236,3.162 3.764,0.688 0.304,less than 5.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,99.191,95.523,97.523,93.523,1.075 0.751,20.523 55.477,9.523 7.523,609.523 618.477,606.523 614.477,1.078 0.714,93.523 402.477,46.523 33.523,183.523 187.477,182.523 186.477,1.082 0.721,47.523 127.477,20.523 14.523,18.523 21.477,15.523 18.477,0.686 0.332,20.523 11.477 8.523 7.523,44.523 50.477 40.523 47.477,0.983 0.654,59.523 36.477 22.523 18.477,3.523 3.477 3.316 3.523,1.082 0.654,2,1.477 1.523,0.693,less than 5.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,74.529,72.294,72.529,71.294,1.095 1.076,31.294 10.529,14.529 13.294,693.529 704.294,682.529 702.294,1.102 1.035,149.529 209.294,61.529 62.294,154.529 155.294,152.529 154.294,1.094 1.036,58.529 40.294,25.529 23.529,19.529 20.294 18.529 19.294,0.949 0.935,20.529 10.294 8.529 8.294,63.529 64.294 53.529 59.294,1.000 0.936,60.529 37.294 23.529 21.294,3.529 3.294 3.354 3.529,1.000 0.936,3,1.529,1.177,less than 5.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,73.823,53.176,60.823,35.176,1.445 1.294,120.176 13.823,39.823 41.176,780.823 1002.176,745.823 949.176,1.536 1.394,759.823 695.176,269.823 324.176,156.823 105.176 137.823 82.176,1.498 1.349,183.823 28.176 68.823 77.176,10.823 5.176 5.176 1.292 1.349,25.823 6.176 9.823 3.823,37.823 48.823 7.823 0.991 0.475,0.216,399.973 93.823 157.823 166.823,2.823 2.123 2.371 2.073 1.562 1.213,1,1.057,0.823,0.294,greater than 63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,97.529,61.058,72.529,37.058,1.534 1.471,189.058 24.529,67.529 64.058,748.529 1004.058,719.529 941.058,1.536 1.398,748.529 688.058,253.529 315.058,164.529 103.058 140.529 82.058,1.505 1.356,171.529 33.058 51.529 49.058,12.529 10.058 5.058 1.292 1.346,27.529 7.058 4.529 3.058,94.529 96.058 7.058 0.987 0.464,0.259,399.973 93.058 150.058 163.058,2.058 2.123 2.371 2.058,1.561 1.293,2,0.823 0.412,greater than 63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,77.529,50.588,60.529,33.588,1.446 1.298,119.088 16.529,38.529 38.588,785.529 1003.088,751.529 954.088,1.546 0.903,785.529 699.088,272.529 321.088,160.529 108.529 140.529 85.529,1.505 1.359,184.529 31.529 64.529 73.088,11.529 4.529 5.529 1.305 1.349,26.529 6.529 10.529 5.529,36.529 46.529 9.529 1.098 0.476,0.216,399.973 91.529 151.529 166.529,2.529 2.082 2.341 2.082,1.564 1.213,1,1.061,0.823,0.294,between 20.0 and 63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,125.764,93.394,123.764,91.394,0.656 0.086,62.394 89.764,31.764 6.394,628.764 658.394,623.764 657.394,0.694 0.052,67.764 646.394,33.764 6.394,214.764 197.394,212.764 196.394,0.688 0.066,34.764 82.394,17.764 3.764,17.764 24.394,15.764 24.394,0.585 0.026,15.764 25.394 8.764 1.764,28.764 30.394,23.764 30.394,0.455 0.026,40.764 51.394 20.764 4.764,less than 5.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,77.764,65.764,74.764,62.764,1.272 1.116,108.764 28.764,44.764 39.764,812.764 819.764,783.764 808.764,1.361 1.065,451.764 262.764,179.764 151.764,151.764 142.764 147.764 139.764,1.329 1.194,91.764 51.764 50.764 42.764,15.764 14.764 14.764 1.275 1.198,21.764 10.764 8.764 7.764,62.764 60.764,51.764 58.764,1.083 1.065,65.764 34.764 25.764 21.764,3.764 3.764 3.606 3.764,1.077 1.065,less than 5.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,89.764,48.764,70.764,31.764,1.654 1.684,122.764 9.764 41.764 39.764,700.764 984.764,663.764 932.764,1.732 0.976,760.764 670.764,269.764 325.764,156.764 101.764 136.764 81.764,1.713 1.646,170.764 26.764 49.764 45.764,9.764 4.764 4.764 1.301 1.348,23.764 4.764 4.764 3.764,87.764 94.764 12.764 1.091 0.462,0.204,399.973 92.764 144.764 160.764,2.764 2.082 2.373 2.061,1.564 1.293,1,1.061,0.412,0.294,between 20.0 and 63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,80.764,66.764,76.764,61.764,1.242 1.123,187.764 29.764,45.764 45.764,807.764 829.764,774.764 808.764,1.361 1.098,807.764 656.764,172.764 152.764,158.764 138.764 152.764 136.764,1.335 1.199,185.764 53.764 48.764 45.764,12.764 13.764 6.764 1.281 1.298,26.764 10.764 9.764 6.764,86.764 97.764 12.764 1.086 0.476,0.203,399.973 93.764 147.764 164.764,2.764 2.157 2.373 2.082,1.564 1.293,2,1.061,0.412,0.294,between 20.0 and 63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,91.764,60.764,84.764,39.764,1.539 1.472,192.764 24.764 69.764 63.764,746.764 996.764,707.764 936.764,1.739 0.974,756.764 678.764,261.764 327.764,163.764 105.764 143.764 86.764,1.706 1.652,177.764 38.764 51.764 43.764,10.764 4.764 5.764 1.305 1.348,19.764 6.764 10.764 5.764,108.764 98.764 13.764 1.098 0.476,0.204,399.973 91.764 154.764 168.764,2.764 2.082 2.373 2.082,1.564 1.293,2,1.061,0.412,0.295,greater than 63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,80.419,66.764,77.764,59.764,1.231 1.075,99.764 30.764,43.764 40.764,808.764 825.764,778.764 814.764,1.356 1.098,808.764 650.764,179.764 151.764,162.764 144.764 160.764 140.764,1.336 1.199,184.764 54.764 47.764 43.764,12.764 15.764 7.764 1.286 1.298,28.764 9.764 8.764 8.764,80.764 96.764 12.764 1.087 0.476,0.204,399.973 90.764 152.764 160.764,2.764 2.111 2.341 2.061,1.564 1.293,1,1.061,0.412,0.294,between 20.0 and 63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90.764,54.764,70.764,36.764,1.444 1.285,124.764 27.764,45.764 45.764,738.764 990.764,710.764 945.764,1.544 1.389,738.764 685.764,283.764 342.764,166.764 109.764 143.764 88.764,1.503 1.359,204.764 32.764 73.764 76.764,9.764 5.764 5.764 1.305 1.349,22.764 6.764 9.764 5.764,35.764 48.764 7.764 1.098 0.476,0.207,399.973 91.764 153.764 164.764,2.764 2.129 2.373 2.065,1.562 1.293,1,1.061,0.412,0.293,between 20.0 and 63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,76.764,51.764,59.764,34.764,1.447 1.304,119.764 16.764,39.764 39.764,784.764 995.764,740.764 932.764,1.556 0.905,784.764 699.764,269.764 325.764,156.764 105.764 141.764 89.764,1.508 1.359,188.764 31.764 71.764 75.764,9.764 4.764 5.764 1.306 1.349,25.764 4.764 9.764 4.764,36.764 44.764 8.764 1.098 0.476,0.215,399.973 92.764 151.764 165.764,2.764 2.082 2.373 2.073,1.564 1.293,1,1.061,0.412,0.294,greater than 63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,72.764,51.764,59.764,34.764,1.447 1.304,120.764 16.764,39.764 38.764,783.764 1003.764,740.764 964.764,1.556 0.905,783.764 699.764,279.764 323.764,161.764 105.764 140.764 89.764,1.508 1.359,204.764 31.764 69.764 79.764,9.764 5.764 5.764 1.305 1.348,25.764 4.764 9.764 3.764,36.764 46.764 7.764 1.098 0.476,0.215,399.973 92.764 150.764 166.764,2.764 2.082 2.373 2.065,1.564 1.293,2,1.061,0.412,0.294,between 5.365 and 20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,119.764,68.764,94.764,53.764,1.228 1.068,175.764 29.764,44.764 39.764,736.764 824.764,715.764 802.764,1.362 1.068,448.764 255.764,158.764 155.764,165.764 130.764 155.764 120.764,1.333 1.199,147.764 53.764 50.764 45.764,14.764 14.764 9.764 1.284 1.298,26.764 10.764 7.764 10.764,86.764 97.764 8.764 1.086 0.476,0.203,399.973 91.764 149.764 164.764,2.764 2.111 2.341 2.082,1.564 1.293,3,1.061,0.412,0.294,between 20.0 and 63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,77.764,64.764,75.764,57.764,1.269 1.078,111.764 14.764,43.764 39.764,805.764 814.764,773.764 800.764,1.359 1.039,793.764 650.764,180.764 148.764,149.764 135.764 145.764 137.764,1.336 1.199,89.764 47.764 36.764 35.764,13.764 14.764 14.764 1.287 1.298,20.764 8.764 8.764 6.764,80.764 87.764 11.764 1.098 0.476,0.204,399.973 93.764 155.764 165.764,2.764 2.082 2.373 2.065,1.564 1.293,1,1.061,0.412,0.294,between 5.365 and 20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,113.764,109.764,112.764,105.764,0.688 0.485,11.764 64.764,5.764 4.764,658.764 672.764,655.764 671.764,0.689 0.456,83.764 256.764,42.764 40.764,197.764 193.764,195.764 192.764,0.692 0.461,28.764 46.764,12.764 12.764,17.764 19.764 15.764 18.764,0.688 0.302,5.764 6.764 2.764 2.764,33.764 40.764 29.764 35.764,0.686 0.302,33.764 28.764 17.764 16.764,3.764 3.764 3.464 3.764,0.693 0.302,less than 5.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,93.24,74.45,69.33,54.28,1.34,0.96,120.55,25.33,39.25,43.59,799.12,999.39,729.51,934.15,1.43,0.82,764.1,649.31,292.13,333.49,161.11,116.33,139.29,91.45,1.29,1.24,205.0,34.59,73.55,77.29,4689.21,3209.14,1003.89,67.19,1.15,0.88,8958.57,2009.45,3056.41,3695.31,72.41,109.39,52.59,86.44,1.19,0.79,127.05,76.43,52.85,51.31,7.92,5.41,4.55,1.39,1.27,1.07,12.88,3.15,4.64,5.59,103.85,108.49,8.53,1.21,0.46,0.29,399.97,97.42,157.31,169.31,2.42,2.18,2.49,2.12,1.57,1.33,1.0,0.93,0.43,0.3,greater than 63.0
6,85.31,62.31,71.19,43.95,1.49,1.03,192.98,30.19,63.39,61.49,760.89,965.19,704.91,902.19,1.62,0.95,810.6,681.79,281.49,340.21,163.89,114.91,150.39,90.39,1.59,1.26,205.0,29.49,71.49,76.31,5248.79,3097.39,1210.85,71.49,1.39,1.01,11338.57,1510.27,4276.14,3918.1,76.49,105.93,43.85,63.59,1.59,0.85,141.0,77.19,58.31,55.85,8.31,5.25,5.02,1.42,1.44,1.29,12.88,2.93,4.71,5.68,96.59,106.43,16.29,1.25,0.83,0.69,399.97,53.95,143.41,166.49,2.55,2.36,2.61,2.27,1.79,1.44,3.0,1.04,0.82,0.42,greater than 63.0
3,49.81,43.89,38.49,31.49,1.08,0.81,63.49,45.81,23.95,25.49,684.19,734.79,656.29,727.69,1.22,0.88,348.4,391.49,133.39,80.99,124.19,111.99,111.49,117.99,1.11,0.84,80.0,50.99,29.49,30.29,2405.99,2633.99,1951.49,2349.99,0.99,0.76,4805.0,3020.5,2016.5,2065.99,60.5,49.5,36.39,34.69,0.73,0.52,122.9,38.49,19.69,21.89,5.19,4.79,3.59,0.85,0.71,0.59,3.3,8.9,2.4,2.31,73.5,61.5,35.5,48.5,0.63,0.49,46.0,24.0,21.0,19.0,2.25,2.25,2.0,2.1,0.93,0.62,1.0,0.69,0.31,0.15,between 5.365 and 20.0
7,103.29,59.39,75.59,41.29,1.73,1.25,198.79,35.29,74.59,69.29,757.19,983.19,729.59,943.49,1.93,1.04,810.6,664.79,247.49,327.99,152.49,111.29,143.49,86.69,1.88,1.53,205.0,60.99,57.69,63.29,4948.19,2830.99,1352.89,60.59,1.64,1.24,11848.57,1865.89,4638.49,4672.18,78.49,107.19,44.29,64.29,1.73,0.93,141.0,79.69,59.49,58.29,10.29,6.29,6.69,1.62,1.54,1.53,12.88,2.99,4.99,5.99,118.19,108.19,19.89,1.53,0.95,0.85,399.97,64.99,165.29,169.79,2.89,2.51,2.79,2.39,1.85,1.52,3.0,1.02,0.83,0.46,greater than 63.0
4,78.19,55.19,59.99,39.29,1.28,0.98,123.99,18.99,46.19,41.99,792.19,981.99,740.19,921.99,1.39,0.87,764.1,630.99,304.79,335.99,164.49,115.49,140.49,90.49,1.35,1.03,205.0,34.99,74.19,78.99,4508.99,3021.99,848.99,70.99,1.13,0.81,8958.57,2079.99,3238.99,3573.99,73.99,105.99,53.49,84.49,1.14 0.76 127.05 73.49 55.19 51.99 8.49 5.49 4.99 1.41 1.34 1.24 12.88 2.99 4.99 5.99 108.99 104.99 14.99 1.23 0.82 0.67 399.97 55.99 157.99 169.49 2.49 2.28 2.59 2.28 1.62 1.39 2 0.95 0.46 0.32,greater than 63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,143.09,134.29,153.89,128.29,0.69,0.31,85.49,99.19,44.79,18.49,921.19,908.99,898.89,892.89,0.69,0.26,157.2,494.79,157.89,32.19,208.99,208.99,207.89,208.99,0.69 0.28 128.0 64.99 1.0 0.43 9455.0 9280.5 14534.91 7347.19 0.67 0.28 10740.0 3620.0 5370.0 5227.5 46.99 53.99 35.49 42.89 0.47 0.24 57.4 39.49 29.49 26.99 33.49 34.29 33.49 0.69 0.63 2.0 10.99 1.49 1.42 95.99 106.99 83.29 92.99 0.57 0.44 96.0 73.49 45.99 43.49 6.99 6.49 6.49 6.49 0.69 0.66 1 1.59 0.5 0.47,between 5.365 and 20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,14.49,15.29,13.89,13.49,1.03,0.85,11.99,30.99,6.49,6.09,851.99,786.99,837.99,793.99,1.09 0.88 4.0 395.99 149.99 82.29 96.49 104.49 93.49 101.29 1.05 0.84 78.0 55.99 3.01 2.49 2152.99 2208.0 2114.99 2179.99 1.09 0.8 722.0 1337.0 304.99 337.99 60.99 28.99 19.29 12.29 0.47 0.74 146.0 16.99 67.99 36.99 53.99 37.89 30.49 0.8 0.71 90.0 28.0 39.49 26.0 0.92 0.84 125.0 43.99 58.59 69.49 2.0 2.0 2.0 2.0 1.1 0.62 0 0.8 0.0 0.0,between 20.0 and 63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90.99,52.99,69.99,35.29,1.45 1.38 124.99 18.99 46.99 45.49 749.99 1004.99 697.99 939.99 1.54 0.92 810.6 712.99 299.99 341.99 181.49 115.99 156.99 90.99 1.51 1.42 205.0 36.99 76.99 79.49 4700.99 3009.99 1056.99 69.99 1.33 0.9 8958.57 2119.99 3016.99 3705.99 71.99 110.99 53.99 88.99 1.36 0.79 127.05 78.99 51.99 49.99 7.99 5.49 4.99 1.31 1.39 1.09 12.88 3.0 4.99 5.99 90.99 106.99 8.99 1.23 0.46 0.21 399.97 94.99 157.99 170.99 2.6 2.09 2.51 2.09 1.57 1.29 1 0.91 0.4 0.29,between 20.0 and 63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,84.29,81.09,64.09,51.29,1.35,1.26 84.99 28.99 34.99 31.99 783.99 785.99 752.99 769.99 1.42 1.03 443.7 381.99 160.99 164.99 169.99 159.99 162.99 152.99 1.37 1.14 139.0 56.99 52.99 51.99 6559.99 6238.99 6149.99 5941.99 1.34 1.06 5390.0 2919.99 2079.99 1700.99 44.99 43.99 35.19 32.99 1.17 0.8 64.0 31.99 29.99 31.99 16.99 18.99 15.99 16.99 1.29 0.94 19.7 11.99 7.49 8.99 61.99 57.99 52.99 50.99 1.25 0.99 82.0 30.99 31.99 24.99 3.5 3.69 3.44 3.56 1.35 1.01 3 1.99 1.19 1.24,greater than 63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,157.49,146.99,154.99,143.99,0.68,0.27 87.99 97.99 47.99 20.99 620.99 574.99 609.99 566.99 0.68 0.24 157.2 491.99 82.99 38.99 155.99 155.99 155.99 156.99 0.69 0.2 133.0 140.99 1.0 0.44 9335.0 7517.0 9097.99 7485.99 0.67 0.27 4020.0 6378.0 2010.0 878.0 34.99 31.99 34.99 31.99 0.47 0.23 6.2 27.99 3.0 1.39 4.0 3.33 3.98 3.34 0.67 0.26 1.5 3.0 0.76 0.33 58.99 78.99 54.99 80.99 0.61 0.11 47.0 74.99 24.99 11.0 3.5 3.06 3.5 3.48 0.69 0.25 1 2.65 0.5 0.22,less than 5.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
