number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
3.0,89.15,54.91,65.59,30.59,1.011,0.951,180.19,16.19,59.69,49.19,734.19,934.19,690.19,883.19,1.201,0.741,765.9,610.9,246.9,233.9,161.9,136.9,147.9,129.9,1.251,1.202,194.9,26.19,51.19,48.89,5803,4639,1429.0,1049.0,1.101,0.859,9879.0,1919.0,2929.0,2829.0,66.41,79.19,44.81,51.99,1.051,0.631,117.9,54.99,49.19,46.89,6.39,5.31,3.99,1.39,1.27,0.971,10.1,2.79,4.09,4.31,87.99,86.59,13.89,0.951,0.741,399.97,65.99,143.99,155.99,2.4,2.34,2.29,2.25,1.46,1.28,2.0,1.16,0.48,0.37,between 5.365 and 20.0,
4.0,96.21,58.59,70.99,35.79,1.181,1.011,187.39,18.39,63.29,52.89,761.29,979.29,723.29,911.29,1.281,0.831,794.9,656.9,300.9,314.9,165.9,111.9,150.9,89.39,1.409,1.294,204.9,29.19,64.79,65.89,5111,3065,814.9,69.49,1.221,0.881,9090.0,2000.0,3290.0,3710.0,65.19,110.99,33.19,90.99,1.201,0.791,141.9,75.99,53.99,45.99,7.29,4.79,4.09,1.31,1.31,1.03,12.3,2.89,4.19,5.29,128.99,97.19,14.21,1.01,0.819,0.291,399.97,92.99,155.99,165.99,2.3,2.25,2.21,2.11,1.53,1.32,1.0,1.11,0.45,0.31,between 20.0 and 63.0
6.0,106.42,66.98,77.38,36.38,1.361,1.051,190.38,14.38,71.38,58.98,766.38,1019.38,729.38,946.38,1.411,0.911,805.38,671.38,315.38,349.38,170.38,112.38,158.38,90.98,1.449,1.374,207.38,30.38,68.18,70.18,5053,3139,821.9,69.99,1.231,0.879,9129.0,2050.0,3230.0,3710.0,68.99,111.99,33.99,92.49,1.201,0.791,142.9,76.99,53.99,45.99,7.19,4.79,4.09,1.29,1.31,1.01,10.3,2.89,4.19,5.29,129.99,97.29,14.19,1.01,0.819,0.291,399.97,93.99,155.99,165.99,2.3,2.25,2.21,2.11,1.52,1.31,2.0,1.11,0.45,0.31,between 20.0 and 63.0
7.0,99.66,75.49,70.99,60.29,1.371,1.131,194.49,26.49,65.29,55.89,778.89,989.89,748.89,916.89,1.471,0.901,794.9,660.9,270.9,250.9,162.9,153.9,148.9,137.9,1.521,1.362,202.9,30.49,65.29,62.89,5348,5039,1264.0,1009.0,1.311,0.971,11269.0,2539.0,3739.0,3599.0,72.19,88.19,49.19,85.99,1.301,0.791,139.9,73.99,52.99,47.99,7.49,5.19,4.39,1.39,1.29,1.01,12.1,3.09,4.19,4.49,85.19,81.59,15.91,0.981,0.791,399.97,69.19,144.99,160.99,2.4,2.33,2.27,2.19,1.53,1.32,2.0,1.19,0.47,0.37,between 5.365 and 20.0,
2.0,78.33,44.11,55.59,24.99,0.799,0.559,123.49,10.49,54.49,46.99,684.49,794.49,639.49,751.49,1.051,0.661,441.9,360.9,206.9,197.9,145.9,131.9,132.9,122.9,1.081,0.961,190.9,21.49,46.99,44.99,5551,4469,1389.0,1049.0,1.051,0.729,9640.0,1720.0,2809.0,2629.0,61.15,67.15,42.65,49.65,1.051,0.601,103.9,49.99,47.99,45.99,6.15,5.19,3.89,1.29,1.21,0.959,10.1,2.49,4.09,4.29,112.19,107.49,12.99,0.941,0.551,399.97,47.49,130.99,150.99,2.5,2.39,2.31,2.27,1.42,1.29,1.0,1.09,0.43,0.31,less than 5.365,
2.0,153.82,147.8,152.42,143.18,0.691,0.169,28.85,15.3,14.31,4.87,561.05,542.3,560.7,542.26,0.697,0.155,39.9,505.0,19.95,5.29,210.5,195.25,209.43,195.37,0.702,0.166,31.0,18.55,15.5,11.5,7606,6207,7446.0,6193.0,0.682,0.204,2920.0,5649.0,1450.0,494.0,50.5,49.6,50.49,49.56,0.701,0.151,2.0,45.35,11.5,0.34,13.1,5.35,11.19,0.87,0.64,13.6,5.19,4.19,4.39,27.11,13.44,5.49,5.58,0.553,0.315,0.99,0.33,3.0,2.55,0.34,0.49,2.86,0.0,0.75,less than 5.365,,,,,,
6.0,120.21,112.39,90.62,84.02,1.569,1.193,192.21,59.39,71.51,70.19,761.51,759.51,722.59,723.89,1.729,1.488,767.21,207.19,258.39,257.79,150.21,152.19,136.49,137.29,1.712,1.349,171.09,65.99,53.59,52.99,6469,5719,1676.0,1450.0,1.519,1.209,11330.0,2917.0,4019.0,4007.0,74.09,75.29,51.29,43.29,1.545,1.284,135.59,26.49,47.39,52.39,7.19,8.09,4.39,6.29,1.57,1.23,12.19,3.49,4.13,4.39,81.59,81.79,10.59,10.39,0.707,0.616,399.42,66.25,142.49,142.99,2.98,2.91,2.81,2.65,1.71,1.37,3.0,1.4,1.15,1.33,less than 5.365
4.0,91.39,53.99,67.49,34.49,1.141,1.021,181.49,14.49,59.49,50.69,745.49,967.49,689.49,893.49,1.241,0.771,789.49,648.49,303.49,314.49,167.49,111.49,149.49,89.99,1.41,1.33,203.49,31.49,65.49,65.49,5039,3033,755.9,67.29,1.211,0.869,9050.0,1933.0,3183.0,3653.0,67.19,110.49,33.99,90.99,1.201,0.791,140.99,75.99,53.99,45.99,7.13,4.79,4.09,1.29,1.31,1.01,11.3,2.89,4.19,5.29,126.99,96.19,14.11,1.01,0.819,0.291,399.97,92.99,155.99,165.99,2.3,2.25,2.21,2.11,1.54,1.31,2.0,1.11,0.45,0.31,between 20.0 and 63.0
5.0,108.21,67.89,75.39,34.99,1.331,1.011,188.21,13.21,68.21,57.71,694.21,983.21,627.21,926.21,1.481,0.751,813.21,682.71,322.99,350.99,187.21,112.21,160.21,90.99,1.461,1.354,206.21,28.21,69.39,69.99,4051,3109,771.0,70.81,1.201,0.859,8958.0,2009.0,3150.0,3710.0,66.39,111.39,33.59,91.39,1.201,0.801,140.99,74.99,53.99,44.99,7.09,4.69,4.09,1.31,1.31,1.03,11.3,2.79,4.15,5.29,123.99,95.19,13.99,1.01,0.819,0.291,399.97,92.99,155.99,165.99,2.3,2.25,2.21,2.11,1.51,1.31,1.0,1.11,0.45,0.31,between 20.0 and 63.0
6.0,93.49,75.99,68.49,61.39,1.501,1.201,190.99,20.99,64.99,49.49,736.99,755.99,701.99,673.99,1.601,1.401,783.99,200.99,266.99,203.49,169.99,170.49,149.99,160.49,1.649,1.549,199.99,35.99,48.99,55.99,5153,5230,1245.0,2247.0,1.411,1.251,11200.0,2925.0,4000.0,3800.0,61.39,61.99,29.79,25.99,1.341,1.063,135.99,37.99,50.99,54.99,7.19,7.99,4.09,6.29,1.51,1.27,12.29,3.19,4.09,4.29,85.99,193.19,16.99,0.99,0.79,0.291,399.97,65.99,142.99,143.99,2.98,2.88,2.81,2.66,1.62,1.33,3.0,1.2,0.98,0.69,between 5.365 and 20.0
2.0,82.33,78.45,68.21,65.11,0.88,0.77,110.21,34.21,39.11,40.29,831.19,923.45,785.39,899.12,1.21,0.94,601.21,391.19,289.19,301.21,160.32,143.19,150.92,140.23,1.05,0.98,185.31,43.29,64.92,66.21,5523.88,4321.42,7019.21,6111.92,0.83,0.81,7349.22,2619.31,3419.89,3602.12,96.35,83.19,74.92,61.21,1.19,0.92,123.45,69.39,49.92,45.18,11.19,9.42,4.85,3.11,0.92,0.79,12.12,2.56,8.45,7.21,105.67,83.29,14.52,1.19,0.67,0.81,399.98,69.35,143.19,129.85,3.42,3.59,3.29,3.15,1.31,1.21,3,0.92,1.15,1.05,between 20.0 and 63.0
4.0,95.62,88.38,77.41,71.19,1.03,0.85,105.89,44.22,49.29,51.19,911.42,1039.45,850.39,985.31,1.42,1.08,921.42,512.19,373.85,401.92,168.23,149.85,157.39,143.17,1.21,1.14,190.85,55.19,69.31,70.85,6309.21,5419.85,8219.31,6913.85,1.01,0.93,10826.19,3159.39,4441.29,4699.19,108.29,92.85,90.85,83.51,1.31,1.19,145.19,81.19,61.21,58.23,15.85,12.59,9.19,6.29,1.01,0.89,21.39,4.21,9.92,9.35,121.85,91.39,19.85,1.39,0.85,0.63,399.98,75.29,154.92,147.59,4.15,3.85,4.01,3.83,1.39,1.29,2,0.85,1.01,0.97,between 20.0 and 63.0
3.0,70.19,65.39,56.31,49.81,0.96,0.88,92.15,29.85,45.39,47.31,746.58,881.29,701.39,819.23,1.11,0.85,623.19,419.23,261.92,291.19,144.85,132.15,129.42,120.85,0.93,0.87,152.31,39.85,55.29,56.42,4809.85,3654.21,6098.42,5559.85,0.76,0.71,7349.22,2469.31,3419.89,3602.12,89.31,71.39,60.31,51.21,1.03,0.93,118.39,65.19,41.39,38.29,10.31,8.15,5.85,3.69,0.95,0.81,17.35,3.19,8.29,7.85,96.67,73.91,13.49,0.93,0.59,0.67,399.95,58.19,135.17,129.41,3.01,2.83,2.93,2.81,1.19,1.07,4,0.78,1.03,0.96,between 5.365 and 20.0
5.0,81.34,73.29,63.49,59.29,1.09,0.99,119.85,36.49,42.85,45.31,780.59,919.85,739.39,865.31,1.35,1.01,799.15,499.19,311.59,335.19,162.19,142.31,149.92,134.59,1.17,1.08,193.85,48.39,63.19,65.19,5667.31,5019.19,7441.29,6419.39,0.92,0.84,10547.85,2821.19,3958.19,4119.89,97.85,84.39,81.39,73.85,1.23,1.15,129.19,73.85,57.19,53.19,13.39,10.59,7.39,5.19,0.99,0.87,24.59,4.59,10.99,10.39,103.19,82.39,16.39,1.19,0.75,0.69,399.92,67.29,155.59,147.99,3.39,3.19,3.09,2.99,1.29,1.19,2,0.79,1.09,1.01,between 5.365 and 20.0
2.0,88.49,85.31,76.39,74.29,0.79,0.73,69.85,24.39,38.49,40.31,911.39,1009.85,839.85,949.19,1.04,0.85,601.19,401.19,301.59,321.19,156.39,141.19,146.39,136.85,0.96,0.89,174.85,41.29,59.39,61.19,5523.19,4698.39,7018.92,6118.39,0.78,0.75,6309.22,2219.85,3419.19,3602.89,94.19,81.19,69.19,60.19,1.11,0.98,106.39,63.19,47.19,43.19,11.85,9.59,6.19,4.19,0.88,0.79,15.39,2.89,7.89,7.39,99.67,81.19,14.19,0.89,0.63,0.65,399.93,66.49,139.19,132.59,3.99,3.59,3.49,3.39,1.29,1.19,4,0.89,1.09,1.01,between 20.0 and 63.0
5.0,103.49,94.39,84.19,80.39,1.01,0.91,123.19,40.59,50.59,53.19,961.19,1109.85,899.19,1039.15,1.44,1.09,921.59,559.59,375.19,401.59,171.39,151.29,159.19,143.89,1.24,1.15,196.85,55.59,69.59,71.19,6609.59,5913.59,8308.39,6913.59,0.92,0.85,11487.85,3151.59,4421.59,4621.19,110.85,95.19,92.39,83.39,1.29,1.19,140.85,81.59,61.19,58.39,16.59,13.39,9.39,6.59,1.01,0.91,25.19,4.19,9.89,9.59,125.59,96.19,19.39,1.29,0.81,0.67,399.95,71.29,158.59,152.19,4.39,4.09,3.99,3.89,1.19,1.09,3,0.85,1.09,1.01,between 5.365 and 20.0
4.0,76.19,70.39,61.29,56.29,1.16,1.02,101.85,31.69,41.89,44.49,791.19,949.85,739.19,879.19,1.33,0.99,772.19,512.19,324.19,349.19,162.19,145.19,149.19,133.59,1.19,1.08,185.85,46.19,64.19,66.19,4928.85,3918.19,6932.89,6111.19,0.85,0.79,7349.39,2121.19,3419.89,3603.19,90.85,79.19,68.19,60.89,1.14,1.03,128.19,71.19,50.19,46.39,12.19,9.59,6.59,4.19,0.94,0.84,20.19,3.39,8.59,8.09,111.19,85.19,15.19,1.03,0.61,0.67,399.96,64.99,146.19,136.99,2.99,2.79,2.79,2.59,1.23,1.11,2,0.79,1.01,0.95,between 20.0 and 63.0
3.0,93.29,86.39,77.59,72.49,0.97,0.87,95.19,27.59,44.19,46.19,846.59,998.15,792.59,939.15,1.26,0.95,699.19,445.59,294.19,309.19,158.39,140.19,149.19,136.39,1.08,0.98,181.85,42.59,62.19,64.19,5555.19,4698.99,7441.19,6399.19,0.81,0.75,7872.39,2449.19,3740.59,3602.19,104.39,91.59,83.19,75.29,1.15,1.05,122.39,71.59,59.19,55.39,14.59,11.19,7.59,5.19,0.92,0.83,18.59,3.59,8.19,7.79,106.39,84.39,15.39,1.01,0.67,0.65,399.97,67.99,151.99,143.59,3.59,3.29,3.19,2.99,1.19,1.09,4,0.85,1.01,0.97,between 5.365 and 20.0
5.0,111.59,102.29,90.19,84.19,1.14,1.01,135.19,45.19,53.29,56.19,950.19,1119.59,894.19,1039.59,1.53,1.11,1073.19,599.59,380.59,411.19,168.85,150.59,160.39,145.19,1.27,1.18,199.59,51.59,67.59,70.19,6949.85,6029.59,8512.89,6929.59,0.93,0.85,11487.85,2949.59,4451.59,4671.19,115.89,101.59,95.39,87.19,1.32,1.22,147.59,84.19,65.39,60.19,17.59,13.99,9.59,6.59,1.03,0.93,27.59,4.59,9.59,9.19,128.19,98.39,17.39,1.21,0.77,0.69,399.95,72.99,161.19,153.19,4.39,4.09,3.99,3.79,1.29,1.19,3,0.83,1.07,1.01,between 5.365 and 20.0
3.0,75.19,69.19,59.39,53.89,1.04,0.94,83.19,25.69,39.59,42.29,760.19,900.89,710.89,844.19,1.25,0.92,623.19,401.19,259.19,281.89,151.19,134.89,143.59,129.89,1.01,0.93,169.39,37.19,56.39,59.19,4719.89,3759.19,6451.19,5859.19,0.76,0.72,7872.39,2069.19,3690.59,3601.19,96.39,83.89,72.39,65.19,1.09,0.99,109.39,65.19,49.19,45.19,12.39,9.59,6.59,4.39,0.89,0.81,19.59,3.19,8.59,8.09,100.19,81.19,13.59,0.97,0.61,0.63,399.96,62.99,141.99,135.99,3.09,2.89,2.79,2.59,1.19,1.07,2,0.79,1.01,0.95,between 20.0 and 63.0
2.0,140.69,134.29,133.89,129.29,0.66,0.64,68.19,27.59,38.19,40.29,704.39,784.19,692.59,744.19,0.69,0.65,149.19,143.19,78.59,79.19,189.39,193.19,189.19,192.49,0.69,0.66,35.89,80.39,18.29,17.19,10352.39,10560.39,11151.89,10420.89,0.69,0.65,5326.0,2663.0,4211.0,4054.0,55.9,53.49,53.89,51.89,0.67,0.64,49.5,23.9,27.89,25.19,17.8,17.6,8.29,7.69,0.68,0.64,25.6,9.8,10.8,10.29,84.6,65.59,17.6,0.68,0.57,0.59,399.98,69.35,17.49,17.19,5.0,4.76,4.98,4.66,1.67,1.56,1,0.5,1.0,0.93,less than 5.365
4.0,108.95,102.95,100.45,98.45,1.34,1.28,75.39,33.69,29.29,29.79,640.39,625.59,628.39,619.59,1.38,1.29,214.79,375.99,91.39,79.89,161.39,161.39,160.89,160.69,1.3,1.28,39.89,101.39,6.79,6.19,9242.39,9328.79,8922.39,9092.39,0.65,0.62,860.0,1517.0,3112.0,2663.0,76.9,77.39,72.89,71.49,0.63,0.61,50.99,23.79,26.19,24.99,16.0,16.4,12.59,11.69,0.69,0.67,18.6,1.7,9.7,9.3,66.5,40.79,41.59,21.8,0.34,0.57,398.9,20.79,41.19,41.99,4.5,4.29,4.41,4.23,0.68,0.64,1,0.5,0.5,0.92,less than 5.365
3.0,55.19,50.99,45.29,40.89,1.31,1.25,122.69,28.89,49.19,51.39,962.89,1010.59,911.59,943.19,1.49,1.09,1138.19,531.99,302.79,313.19,111.19,123.59,93.79,110.49,1.43,1.31,153.29,45.69,59.79,56.49,5029.89,3025.39,2312.89,2123.89,1.08,0.99,7944.19,1629.89,3255.89,2968.89,124.09,74.09,80.39,57.89,1.24,1.19,134.19,72.19,43.49,43.29,12.49,9.89,6.89,4.89,1.02,0.93,29.49,3.29,9.49,8.99,123.19,93.99,16.49,1.21,0.71,0.67,399.95,56.99,131.99,127.99,2.89,2.61,2.49,2.37,1.37,1.23,1,0.67,0.98,0.93,between 5.365 and 20.0
2.0,119.59,119.09,117.49,115.89,0.68,0.67,14.79,7.29,7.29,7.29,828.19,828.19,826.29,825.69,0.69,0.69,27.79,14.19,14.19,14.19,152.19,152.19,151.69,151.29,0.68,0.68,35.79,19.39,18.79,18.39,9359.19,9359.19,9014.89,9009.19,0.65,0.65,5326.0,2650.0,2660.0,2660.0,79.99,79.49,77.69,76.89,0.65,0.64,49.49,24.99,25.49,25.19,18.19,18.09,7.69,7.29,0.69,0.68,47.59,47.59,41.99,41.39,0.57,0.56,47.9,23.49,24.09,23.79,4.5,4.5,4.49,4.41,0.69,0.67,1.0,0.5,0.5,0.94,less than 5.365,,,,
5.0,84.19,77.29,65.39,59.29,1.42,1.37,122.59,36.59,46.29,50.29,802.89,1006.19,755.59,928.39,1.55,1.1,810.59,693.59,300.89,324.19,164.19,151.99,152.19,140.99,1.51,1.42,203.89,51.59,67.39,69.59,5131.69,2994.19,1156.09,742.19,1.34,1.02,8823.09,1628.19,3219.69,3515.89,77.09,110.29,96.29,83.09,1.29,1.14,143.09,80.29,58.09,52.09,13.49,10.99,7.29,4.99,1.04,0.93,25.19,4.19,9.09,8.49,110.09,64.79,13.89,1.11,0.69,0.65,399.96,57.19,156.29,149.29,5.09,4.81,4.59,4.41,1.49,1.35,4,0.89,1.07,1.01,between 5.365 and 20.0
