number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
2.9,97.9,92.2,95.4,88.5,0.74,0.59,15.2,54.2,11.1,7.8,695.3,674.8,693.7,669.1,0.72,0.57,47.7,351.5,28.4,20.8,187.7,191.6,186.1,191.3,0.72,0.56,29.4,83.7,16.3,13.6,9371.6,7144.7,9021.5,6983.2,0.68,0.62,5859.0,4622.9,2929.5,1757.7,48.5,47.3,50.5,47.2,0.62,0.59,12.8,28.6,7.6,6.4,22.0,20.8,21.2,20.7,0.7,0.66,4.7,15.6,2.5,2.1,34.5,32.6,37.5,28.2,0.65,0.61,49.0,9.6,21.4,17.3,4,3.8,4.7,4.3,0.7,0.64,2.0,3.4,1.2,0.9,less than 5.365
5.1,85.9,60.6,68.8,50.8,1.51,1.34,132.2,21.3,49.1,45.3,794.1,848.3,752.2,822.9,1.55,1.19,810.6,299.5,289.2,348.7,164.9,157.3,162.1,153.8,1.49,1.24,196.0,38.5,67.9,64.1,5126.3,3016.4,1145.5,658.6,1.3,1.01,8958.6,1960.4,3353.8,3690.4,77.1,72.1,61.4,60.2,1.2,1.01,127.0,53.4,53.2,48.4,9.2,7.9,5.4,7.3,1.22,1.04,12.9,3.0,4.6,4.7,83.2,73.1,58.3,54.8,1.04,0.94,399.97,64.9,151.9,158.4,2.6,2.5,2.5,2.4,1.62,1.29,4.0,1.5,1.2,1.1,between 20.0 and 63.0
5.8,76.6,67.9,61.4,57.3,1.41,1.25,121.2,14.7,40.4,38.1,761.9,805.6,730.2,789.4,1.49,1.12,449.5,314.8,258.1,247.5,151.6,145.5,148.2,142.5,1.27,1.16,103.2,40.8,46.6,43.5,6506.8,6167.6,5005.4,6023.6,0.98,0.88,7047.5,2946.2,3089.9,3025.5,55.2,56.4,42.4,46.3,0.9,0.82,95.2,42.3,52.8,47.2,13.4,11.9,9.3,11.1,0.85,0.79,12.9,5.3,4.3,4.5,65.8,56.6,49.3,46.6,0.78,0.73,399.97,59.5,145.6,143.8,2.4,2.3,2.4,2.3,1.59,1.27,2.0,1.3,1.1,1.0,between 5.365 and 20.0
2.1,144.8,134.4,143.3,129.3,0.73,0.64,80.2,84.6,40.1,36.4,707.4,681.4,703.2,673.1,0.73,0.59,147.8,375.3,75.6,66.3,192.6,194.4,191.6,194.1,0.73,0.63,35.5,79.2,18.8,16.6,9602.2,7326.0,9499.9,7133.3,0.7,0.64,5153.0,5146.7,2930.2,2829.4,54.6,51.3,51.3,49.2,0.71,0.64,14.2,26.4,7.3,6.5,23.3,21.9,22.1,22.1,0.72,0.66,4.7,15.8,2.5,2.1,37.2,31.8,35.5,28.8,0.68,0.64,98.4,10.1,53.9,25.6,4,1.9,4.5,3.9,0.7,0.65,2.0,1.1,1.0,0.9,less than 5.365
3.5,89.7,82.6,70.3,66.3,1.11,0.98,32.5,43.4,44.3,40.6,752.6,783.8,724.2,756.3,1.22,0.94,397.2,270.1,164.5,156.3,167.3,158.5,163.4,154.5,1.08,0.93,101.4,44.8,48.2,43.1,6825.9,6478.6,5551.4,6325.4,0.95,0.86,9393.0,4283.2,3699.7,3573.8,48.2,52.5,31.8,38.3,0.85,0.79,73.2,33.5,53.5,42.9,17.3,18.3,15.6,16.3,0.81,0.75,19.7,9.9,8.2,7.5,52.1,44.8,46.5,41.9,0.72,0.67,3.0,1.6,0.9,0.8,less than 5.365,,,,,,,,,,
4.6,60.2,55.4,48.2,43.8,1.49,1.35,126.1,17.7,48.6,44.7,768.2,805.6,736.5,786.3,1.55,1.17,451.5,333.8,280.8,272.1,155.3,149.8,152.6,147.5,1.34,1.15,99.9,38.3,61.1,54.1,4307.0,3231.2,651.5,573.6,1.17,0.93,7872.0,2069.8,2993.5,2942.6,64.6,70.4,51.6,50.8,1.08,0.95,108.0,48.8,54.7,47.5,9.1,8.1,6.2,7.5,0.94,0.87,12.9,4.5,4.9,4.6,77.4,59.2,53.8,49.5,0.84,0.78,399.97,62.2,145.5,141.9,2.5,2.4,2.5,2.4,1.63,1.29,3.0,1.4,1.2,1.0,between 20.0 and 63.0
3.9,122.5,114.1,93.8,88.4,1.27,1.11,108.3,43.5,51.9,46.2,819.8,848.3,782.2,814.1,1.43,1.07,631.1,393.5,278.2,266.3,156.4,151.9,155.1,149.5,1.31,1.14,95.1,43.1,57.5,51.2,6944.0,6534.0,5299.6,6231.3,0.99,0.9,7510.2,2945.4,3174.2,3048.5,57.9,55.4,43.6,49.9,0.95,0.86,109.2,49.5,58.5,51.1,15.3,13.5,11.2,12.6,0.88,0.81,13.1,6.0,4.6,4.7,67.3,58.4,52.3,48.3,0.79,0.74,399.97,59.0,143.2,140.6,2.8,2.7,2.7,2.6,1.62,1.28,2.0,1.3,1.1,1.0,between 20.0 and 63.0
4.0,77.41918,73.01142,71.39573,69.41164,1.23445,0.98033,93.21324,36.19555,34.91145,30.19522,734.1118,782.3559,705.0199,750.2352,1.39101,1.03189,501.1118,380.444,162.2222,148.5556,166.1111,150.4444,159.2963,147.7778,1.39999,1.25557,123.3333,45.66667,38.88889,35.55556,6231.111,6888.888,5899.999,6355.555,1.04444,0.94444,6789.999,3211.111,3099.999,3022.222,51.11111,59.99999,44.44444,50.22222,0.622222,0.611111,101.111,39.99999,49.99999,46.66667,14.4444,16.66667,13.33333,15.55556,0.755556,0.733333,8.888889,5.555556,4.444444,5.111111,51.11111,49.99999,45.55556,47.77778,0.622222,0.688889,399.9999,50.00001,150.0001,140.0001,3.333333,3.666667,2.777778,3.111111,1.444444,1.377778,2.222222,1.111111,1.000001,0.555556,less than 5.365
3.0,93.75097,94.4444,88.8889,88.8889,1.16667,1.11111,55.55556,55.5556,33.33333,33.3333,755.5556,755.5556,723.8889,730.5556,1.11111,1.03704,244.4444,244.444,188.8889,188.8889,144.4444,144.4444,136.1111,136.1111,1.27778,1.16667,82.22222,82.22222,45.55556,45.55556,6000.0001,6000.0001,5400.0001,5400.0001,0.888889,0.888889,6666.6667,6666.6668,3333.3334,3333.3334,66.66667,66.66667,36.11111,36.11111,0.777778,0.777778,110.0001,55.00001,55.00001,55.00001,18.33333,18.33333,16.66667,16.66667,0.666667,0.666667,14.44445,7.222222,7.222222,7.222222,55.55556,51.11111,51.11111,51.11111,0.555556,0.555556,2.222222,1.111111,1.111111,1.111111,less than 5.365,,,,,,,,,,
2.0,108.3333,108.3333,108.3333,108.3333,0.777778,0.777778,27.77778,27.7778,16.66667,16.66667,833.3333,833.3333,791.6667,791.6667,0.888889,0.888889,177.7778,177.7778,88.88889,88.88889,222.2222,222.2222,216.6667,216.6667,0.777778,0.777778,44.44444,44.44444,33.33333,33.33333,7777.7778,7777.7778,6944.4444,6944.4444,0.666667,0.666667,777.77778,777.7778,255.5556,255.5556,44.44444,44.44444,22.22222,22.22222,0.555556,0.555556,55.55556,27.77778,27.77778,27.77778,16.66667,16.66667,16.66667,16.66667,0.666667,0.666667,5.555556,2.777778,2.777778,2.777778,27.77778,29.62963,22.22222,20.37037,0.555556,0.555556,1.0,0.5,1.0,0.5,between 20.0 and 63.0,,,,,,,,,,
5.0,97.77778,81.94444,79.16667,74.44444,1.33333,1.11111,111.1111,40.00001,46.66667,40.00001,833.3334,833.3334,800.0001,800.0001,1.11111,1.00001,400.0001,400.0001,211.1111,211.1111,155.5556,155.5556,154.4444,154.4444,1.44444,1.33333,200.0001,60.00001,60.00001,60.00001,6222.222,6222.222,5333.333,5333.333,1.11111,1.00001,8888.889,2222.222,4444.445,4444.445,77.77778,77.77778,55.55556,55.55556,0.777778,0.777778,144.4444,72.22222,72.22222,72.22222,20.00001,20.00001,20.00001,20.00001,1.33333,1.00001,22.22222,6.666667,5.555556,5.555556,66.66667,69.44444,44.44444,44.44444,0.777778,0.777778,399.9999,60.00001,150.0001,140.0001,4.444444,4.444444,3.333333,3.555556,0.666667,0.555556,3.0,2.0,0.666667,0.555556,between 5.365 and 20.0
2.0,83.33333,83.33333,83.33333,83.33333,0.666667,0.666667,55.55556,55.5556,55.55556,55.5556,777.7778,777.7778,733.3333,733.3333,0.777778,0.777778,233.3333,233.3333,144.4444,144.4444,211.1111,211.1111,208.8889,208.8889,0.777778,0.777778,50.00001,50.00001,33.33333,33.33333,8333.333,8333.333,7333.333,7333.333,0.666667,0.666667,555.5556,555.5556,255.5556,255.5556,61.11111,61.11111,41.66667,41.66667,0.555556,0.555556,77.77778,38.88889,38.88889,38.88889,27.77778,27.77778,25.55556,25.55556,0.666667,0.666667,14.44445,8.888889,8.888889,8.888889,50.00001,45.55556,45.55556,45.55556,0.555556,0.555556,1.0,1.0,1.0,0.5,less than 5.365,,,,,,,,,,
3.0,91.66667,91.66667,91.66667,91.66667,1.11111,1.11111,66.66667,66.6667,44.44444,44.4444,866.6667,866.6667,800.0001,800.0001,0.888889,0.888889,288.8889,288.8889,177.7778,177.7778,177.7778,177.7778,175.5556,175.5556,0.777778,0.777778,82.22222,82.22222,44.44444,44.44444,7888.889,7888.889,6888.889,6888.889,0.666667,0.666667,1111.111,1111.111,444.4444,444.4444,55.55556,55.55556,50.00001,50.00001,0.555556,0.555556,110.0001,55.00001,55.00001,55.00001,16.66667,16.66667,16.66667,16.66667,1.11111,1.11111,22.22222,11.11111,11.11111,11.11111,55.55556,50.00001,50.00001,50.00001,0.555556,0.555556,3.0,1.5,1.5,1.5,less than 5.365,,,,,,,,,,
4.0,75.00001,75.00001,75.00001,75.00001,0.777778,0.777778,50.00001,50.00001,38.88889,38.8889,944.4444,944.4444,866.6667,866.6667,0.888889,0.888889,266.6667,266.6667,155.5556,155.5556,200.0001,200.0001,199.9999,199.9999,0.777778,0.777778,33.33333,33.33333,28.88889,28.8889,7555.556,7555.556,6444.444,6444.444,0.666667,0.666667,888.8889,888.8889,333.3333,333.3333,50.00001,50.00001,33.33333,33.33333,0.555556,0.555556,88.88889,44.44444,44.44444,44.44444,25.00001,25.00001,22.22222,22.22222,0.666667,0.666667,5.555556,2.777778,2.777778,2.777778,50.00001,45.55556,45.55556,45.55556,0.555556,0.555556,2.0,1.0,1.0,0.5,less than 5.365,,,,,,,,,,
2.0,96.66667,96.66667,96.66667,96.66667,0.888889,0.888889,16.66667,16.6667,8.888889,8.888889,750.0001,750.0001,733.3333,733.3333,0.777778,0.777778,150.0001,150.0001,100.0001,100.0001,133.3333,133.3333,130.5556,130.5556,0.777778,0.777778,28.88889,28.88889,22.22222,22.22222,7000.0001,7000.0001,6166.667,6166.667,0.666667,0.666667,1333.333,1333.333,366.6667,366.6667,38.88889,38.88889,28.88889,28.88889,0.555556,0.555556,48.88889,24.44444,24.44444,24.44444,11.11111,11.11111,10.00001,10.00001,0.666667,0.666667,3.333333,1.666667,1.666667,1.666667,36.66667,29.99999,29.99999,29.99999,0.555556,0.555556,1.0,0.5,0.5,0.5,between 20.0 and 63.0,,,,,,,,,,
5.0,68.33333,68.33333,68.33333,68.33333,0.777778,0.777778,122.2222,122.2222,44.44444,44.4444,783.3333,783.3333,750.0001,750.0001,0.888889,0.888889,355.5556,355.5556,233.3333,233.3333,133.3333,133.3333,131.1111,131.1111,0.777778,0.777778,27.77778,27.77778,33.33333,33.33333,6000.0001,6000.0001,5333.333,5333.333,0.666667,0.666667,888.8889,888.8889,266.6667,266.6667,44.44444,44.44444,29.99999,29.99999,0.555556,0.555556,61.11111,30.55556,30.55556,30.55556,20.00001,20.00001,19.44444,19.44444,0.666667,0.666667,8.888889,4.444445,4.444445,4.444445,50.00001,44.44444,44.44444,44.44444,0.555556,0.555556,2.0,1.0,1.0,0.5,less than 5.365,,,,,,,,,,
3.0,92.22222,92.22222,92.22222,92.22222,0.666667,0.666667,44.44444,44.4444,30.55556,30.5556,844.4444,844.4444,788.8889,788.8889,0.777778,0.777778,266.6667,266.6667,177.7778,177.7778,144.4444,144.4444,141.6667,141.6667,0.777778,0.777778,50.00001,50.00001,36.11111,36.11111,7888.889,7888.889,6888.889,6888.889,0.666667,0.666667,1333.333,1333.333,377.7778,377.7778,66.66667,66.66667,44.44444,44.44444,0.555556,0.555556,110.0001,55.00001,55.00001,55.00001,18.33333,18.33333,17.77778,17.77778,0.666667,0.666667,14.44445,7.222222,7.222222,7.222222,55.55556,52.22222,52.22222,52.22222,0.555556,0.555556,3.0,1.5,1.5,1.5,less than 5.365,,,,,,,,,,
2.0,70.00001,70.00001,70.00001,70.00001,0.555556,0.555556,111.1111,111.1111,44.44444,44.4444,694.4444,694.4444,666.6667,666.6667,0.666667,0.666667,333.3333,333.3333,200.0001,200.0001,133.3333,133.3333,130.5556,130.5556,0.777778,0.777778,33.33333,33.33333,27.77778,27.77778,6222.222,6222.222,5555.556,5555.556,0.555556,0.555556,777.7778,777.7778,255.5556,255.5556,55.55556,55.55556,36.11111,36.11111,0.555556,0.555556,72.22222,36.11111,36.11111,36.11111,25.00001,25.00001,24.44444,24.44444,0.666667,0.666667,10.00001,5.555556,5.555556,5.555556,61.11111,55.55556,55.55556,55.55556,0.555556,0.555556,2.0,1.0,1.0,0.5,less than 5.365,,,,,,,,,,
3.0,85.55556,85.55556,85.55556,85.55556,0.888889,0.888889,27.77778,27.7778,17.77778,17.7778,755.5556,755.5556,722.2222,722.2222,0.777778,0.777778,122.2222,122.2222,155.5556,155.5556,122.2222,122.2222,118.8889,118.8889,0.777778,0.777778,36.11111,36.11111,30.55556,30.55556,8444.444,8444.444,7444.444,7444.444,0.666667,0.666667,1333.333,1333.333,411.1111,411.1111,55.55556,55.55556,27.77778,27.77778,0.555556,0.555556,99.99999,49.99999,49.99999,49.99999,16.66667,16.66667,16.66667,16.66667,0.666667,0.666667,7.777778,3.888889,3.888889,3.888889,58.33333,53.33333,53.33333,53.33333,0.555556,0.555556,2.0,1.0,1.0,0.5,between 20.0 and 63.0,,,,,,,,,,
4.0,80.00001,80.00001,80.00001,80.00001,0.666667,0.666667,66.66667,66.6667,50.00001,50.00001,944.4444,944.4444,866.6667,866.6667,0.777778,0.777778,200.0001,200.0001,150.0001,150.0001,166.6667,166.6667,166.6667,166.6667,0.777778,0.777778,28.88889,28.88889,25.55556,25.55556,7333.333,7333.333,6333.333,6333.333,0.555556,0.555556,1111.111,1111.111,388.8889,388.8889,61.11111,61.11111,33.33333,33.33333,0.555556,0.555556,72.22222,36.11111,36.11111,36.11111,20.00001,20.00001,20.00001,20.00001,0.666667,0.666667,6.666667,3.333333,3.333333,3.333333,55.55556,51.11111,51.11111,51.11111,0.555556,0.555556,1.0,0.5,0.5,0.5,less than 5.365,,,,,,,,,,
2.0,103.3333,103.3333,103.3333,103.3333,0.777778,0.777778,88.88889,88.8889,55.55556,55.5556,722.2222,722.2222,688.8889,688.8889,0.888889,0.888889,244.4444,244.4444,177.7778,177.7778,166.6667,166.6667,166.6667,166.6667,0.777778,0.777778,44.44444,44.44444,36.11111,36.11111,7888.889,7888.889,6888.889,6888.889,0.666667,0.666667,1111.111,1111.111,399.9999,399.9999,66.66667,66.66667,50.00001,50.00001,0.555556,0.555556,99.99999,50.00001,50.00001,50.00001,20.00001,20.00001,20.00001,20.00001,1.11111,1.11111,10.00001,5.555556,5.555556,5.555556,61.11111,52.22222,52.22222,52.22222,0.555556,0.555556,3.0,1.5,1.5,1.5,less than 5.365,,,,,,,,,,
4.0,93.33333,93.33333,93.33333,93.33333,0.888889,0.888889,55.55556,55.5556,41.66667,41.66667,733.3333,733.3333,693.3333,693.3333,0.777778,0.777778,166.6667,166.6667,144.4444,144.4444,133.3333,133.3333,133.3333,133.3333,0.777778,0.777778,27.77778,27.77778,23.33333,23.33333,6888.889,6888.889,6333.333,6333.333,0.555556,0.555556,888.8889,888.8889,255.5556,255.5556,50.00001,50.00001,36.11111,36.11111,0.555556,0.555556,55.55556,27.77778,27.77778,27.77778,20.00001,20.00001,19.44444,19.44444,0.666667,0.666667,6.666667,3.333333,3.333333,3.333333,55.55556,49.99999,49.99999,49.99999,0.555556,0.555556,2.0,1.0,1.0,0.5,less than 5.365,,,,,,,,,,
