number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
6,91.421,52.198,71.421,35.421,1.421,1.421,190.421,12.421,44.421,43.421,733.421,988.421,695.421,910.421,1.421,0.421,733.421,688.421,283.421,334.421,169.421,117.421,162.421,100.421,1.421,1.421,207.421,33.421,74.421,80.421,4500.421,3147.421,1294.421,6893.421,1.1985,0.9456,8885.421,2086.421,3358.421,3736.421,63.421,110.421,38.421,86.421,1.2345,0.8219,136.421,77.421,59.421,51.421,8.421,5.421,4.421,1.421,1.1985,1.2345,13.421,3.421,5.421,5.421,93.421,101.421,9.421,1.421,0.421,399.421,96.421,171.421,171.421,2.421,2.1985,2.421,2.1985,1.421,1.1985,2.0,0.9615,0.421,0.421,between 20.0 and 63.0,
2,118.421,114.421,132.421,115.421,0.421,0.421,93.421,0.421,46.421,42.421,729.421,715.421,725.421,714.421,0.421,0.421,73.421,197.421,38.421,37.421,192.421,192.421,192.421,192.421,0.421,0.421,2.421,63.421,1.421,0.421,15650.0,13960.0,14750.0,13710.0,0.421,0.421,10740.0,3650.0,5410.0,5170.0,44.421,53.421,34.421,44.421,0.421,0.421,58.421,45.421,29.421,29.421,34.421,35.421,34.421,34.421,0.421,0.421,3.421,13.421,1.421,1.421,96.421,107.421,82.421,95.421,0.421,0.421,90.421,76.421,45.421,44.421,6.421,6.421,6.421,6.421,0.421,0.421,1.0,1.421,0.421,0.421,between 5.365 and 20.0
4,103.411,75.321,83.411,59.021,1.245,1.101,185.22,29.123,48.113,42.231,823.41,945.21,794.19,910.19,1.411,1.032,550.21,321.99,289.02,255.88,175.22,143.15,168.51,143.38,1.352,1.201,185.99,55.23,65.191,63.219,5231.19,3809.11,1188.01,1014.19,1.199,0.911,8958.57,2502.89,3738.19,3636.29,87.21,115.91,61.981,85.631,1.051,0.791,127.05,66.35,48.193,47.021,8.411,6.021,4.951,1.351,1.283,1.091,16.35,3.411,4.819,4.961,94.19,83.21,14.201,0.911,0.741,399.97,101.29,143.85,165.85,2.39,2.191,2.461,2.202,1.449,1.283,3.0,1.021,0.511,0.361,,
3,80.123,69.456,64.589,51.236,1.123,1.083,141.49,22.123,39.123,36.456,734.11,846.39,697.31,819.17,1.251,0.951,621.19,421.91,273.89,253.19,151.41,132.79,148.11,131.49,1.201,1.081,163.19,45.61,61.391,59.201,4545.19,3258.21,964.85,853.17,1.091,0.854,8958.57,2063.19,3004.01,3101.29,75.32,104.89,50.193,64.631,1.061,0.756,141.99,67.91,42.191,39.631,6.891,5.021,4.411,1.251,1.201,1.081,12.19,3.191,4.551,5.191,96.79,88.49,10.191,1.041,0.751,399.97,90.69,161.29,161.89,2.49,2.271,2.431,2.241,1.401,1.201,2.0,0.981,0.441,0.281,,
2,96.395,91.395,94.395,88.395,0.651,0.601,94.395,1.395,45.395,43.195,721.95,710.62,720.59,709.21,0.691,0.631,74.795,193.5,37.395,35.895,189.0,189.32,188.99,189.17,0.693,0.663,2.395,61.18,1.395,0.915,15650.0,13931.6,14699.85,13110.24,0.633,0.693,10740.0,362.0,5370.0,5087.63,44.7,53.884,34.269,43.728,0.469 0.327,57.4,43.004,28.7,27.191,34.5,34.98,34.467,34.95,0.692,0.627,3.0,12.54,1.5,1.421,93.5,108.06,81.682,96.83,0.569,0.425,91.0,75.42,45.5,43.108,6.5,6.34,6.481,6.323,0.69,0.662,1.0,1.58,0.5,0.474,,
4,144.092,119.492,135.618,113.592,1.326,1.368,102.177,11.957,49.631,42.989,771.15,722.675,764.984,718.115,1.378,1.304,204.5,148.287,97.239,84.462,186.25,190.125,186.066,189.971,1.385,1.238,21.0,52.125,8.318,7.59,15715.0,12570.0,14369.28,11613.44,1.302,1.376,13990.0,1173.75,6331.16,5504.39,130.075,105.287,119.332,97.819,1.303,1.368,133.4,13.787,53.399,45.446,27.2,29.3,26.614,28.752,1.365,1.178,16.0,11.0,5.720,5.599,103.5,100.0,94.556,90.511,1.303,1.192,96.0,43.25,41.62,42.207,5.75,5.625,5.732,5.603,1.383,1.27,1.0,1.5,0.433,0.484,
5,89.337,51.102,70.561,34.939,1.445,1.411,124.908,14.754,46.918,44.294,740.52,1004.65,692.541,940.354,1.537,0.903,810.6,686.28,298.643,338.373,181.0,113.067,155.938,89.687,1.500 1.423,205.0,32.081,76.793,76.817,4716.69,3214.04,1059.408,69.337,1.324,0.823,8958.57,2388.57,3015.11,3833.63,72.09,112.65,53.116,92.669,1.357,0.799,127.05,74.756,50.111,45.985,7.924,5.318,4.493,1.362,1.381,1.01,12.878,3.375,4.455,5.701,89.605,110.108,8.419,1.259,0.458,0.164,399.973,106.652,155.33,174.935,2.6,2.093,2.491,2.071,1.565,1.27,2.0,0.96,0.8,0.371,,
3,64.173,82.131,56.678,77.189,0.995,0.514,65.924,66.313,27.57,21.875,666.933,664.85,662.748,663.281,1.093 0.735,182.8,425.55,74.663,45.752,147.0,178.875,142.939,175.226,1.07,0.573,80.0,133.75,36.175,33.171,5531.0,7430.38,4975.47,7788.35,1.002 0.482,5870.0,6090.0,2400.93,2079.96,64.367,44.957,55.838,39.449,0.961,1.015,80.8,14.357,34.218,28.006,10.153,6.214,7.300,4.605,0.79,0.976,18.44,2.314,8.216,6.37,81.0,77.375,91.314,65.758,0.858 0.933,181.0,33.0,56.751,37.155,4.333,3.571,4.16,3.451,1.058,0.942,3.0,1.571,1.247,1.05,less than 5.365,,,
6,97.25,61.344,70.691,36.997,1.535 1.474,192.981,25.86,68.901,65.613,746.733,1005.727,711.079,945.145,1.738 1.041,764.1,690.637,262.683,333.415,162.5,106.666,145.674,86.678,1.709 1.651,178.0,25.433,60.571,67.147,9.984,5.258,5.393,1.337,1.372,1.076,16.978,2.965,5.709,5.662,105.21,95.805,8.418,1.094,0.739,399.973,91.524,150.7,165.906,2.2,2.076,2.169,2.064,1.594 1.213,1,1.073,0.4,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,
5,111.156,95.958,58.803,45.403,1.243,1.214,186.156,46.003,83.894,85.342,833.98,827.612,812.085,809.729,1.585 1.518,559.1,176.033,180.672,163.699,150.4,140.639,134.699,126.088,1.51 1.5,180.0,32.541,65.683,64.199,10422.0,9438.52,6868.14,5954.65,1.276 1.234,19190.0,4904.1,8303.62,8410.816,133.24,116.079,100.92,82.413,1.401 1.402,196.1,42.41,79.886,81.517,38.88,40.885,24.626,28.426,1.211 1.191,98.1,16.081,36.251,32.817,114.2,82.869,64.501,50.742,1.159 1.385,307.0,29.344,112.01,89.019,4.4,4.262,4.282,4.11,1.583 1.531,3.0,0.983,1.02,1.158,,,,,,,,
7,107.26,81.245,79.304,64.665,1.711 1.584,192.981,26.801,71.601,58.989,783.37,715.45,753.796,694.832,1.905 1.648,764.1,241.092,236.973,197.139,146.571,161.275,134.613,152.078,1.878 1.525,171.0,47.475,50.48,45.152,9.005,9.572,5.637,7.362,1.734 1.384,17.278,4.348,5.193,3.667,97.29,191.14,12.994,53.909,1.054 0.764,399.973,133.331,139.523,164.45,3.286,2.483,2.945,2.321,1.837 1.688,1,0.617,1.578 1.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,113.29,109.765,113.16,109.692,0.692,0.485,10.841,68.217,5.421,4.12,719.35,726.597,719.263,726.548,0.693 0.456,22.3,478.727,11.15,8.473,155.0,161.5,154.677,161.311,0.691 0.435,20.0,10.0,10.0,7.6,8900.0,9933.5,8756.82,9847.48,0.678 0.385,3180.0,7375.0,1590.0,1208.3,117.95,123.897,117.594,123.689,0.69 0.43,18.3,85.817,9.15,6.953,9.15,10.547,8.893,10.392,0.665 0.36,4.3,8.097,2.15,1.633,248.5,366.475,169.735,310.58,0.396 0.142,363.0,343.025,181.5,137.928,2.5,1.525,2.0,1.274,0.5,0.274,less than 5.365,,,,,,,,,,
4,76.444,51.245,59.357,34.929,1.2 1.291,121.328,14.754,43.823,44.192,794.0,1003.62,741.629,937.56,1.316 0.891,810.6,659.715,311.744,342.4,164.5,114.539,139.001,89.686,1.257 1.34,205.0,22.616,77.526,79.235,7.465 5.25,4.493 1.362,1.381 1.095,12.878,2.903 4.948,5.699,108.756,98.815,7.552,1.096 0.337,399.973,92.294 168.301,166.441,2.25,2.076 2.214 2.063,1.369 1.202,1.0,0.847,0.433,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,64.238,46.061,48.637,33.144,1.143 1.28,121.328,12.156,45.423,39.673,787.5,979.288,733.669,914.389,1.313 0.955,810.6,593.738,315.647,341.841,160.0,116.125,135.951,92.753,1.259 1.371,205.0,12.25,75.123,75.025,7.937 5.143 4.946 1.337 1.109 1.016,12.878,3.164 4.627 5.504,154.507,127.263,13.987,1.029 0.751,399.973,99.987 161.891,169.836,2.0,2.0,2.0,2.0,1.386 1.214,1,0.75,0.0,0.0,greater than 63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,97.247,61.344,70.691,36.997,1.535 1.474,192.981,25.86,68.901,65.613,746.733,1005.727,711.079,945.145,1.738 1.041,764.1,690.637,262.683,333.415,162.5,106.666,145.674,86.678,1.709 1.651,178.0,25.433,60.571,67.147,9.984 5.258 5.393 1.337 1.372 1.076,16.978,2.965 5.709 5.662,105.21,95.805,8.418,1.094 0.739,399.973,91.524 150.7,165.906,2.2,2.076 2.169 2.071,1.594 1.213,1,1.073,0.4,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,141.084,130.254,133.673,123.451,0.641,0.693,90.247,0.023,45.123,42.751,721.95,710.062,720.993,709.208,0.692 0.655,74.3,193.875,37.15,35.197,189.0,189.32,188.997,189.318,0.693 0.663,2.0,61.48,1.0,0.947,15650.0,13931.6,14699.85,13110.24,0.633 0.693,10740.0,362.0,5370.0,5087.63,44.7,53.884,34.269,43.728,0.47 0.327,57.4,43.004,28.7,27.191,34.5,34.98,34.467,34.95,0.692 0.627,3.0,12.54,1.5,1.421,93.5,108.06,81.682,96.83,0.569 0.425,91.0,75.42,45.5,43.108,6.5,6.34,6.481,6.323,0.69 0.662,1.0,1.58,0.5,0.474,,,,,,,,
4,76.444,51.245,59.357,34.93,1.2 1.291,121.328,14.754,43.823,44.192,794.0,1003.62,741.629,937.56,1.316 0.891,810.6,659.715,311.744,342.4,164.5,114.539,139.001,89.686,1.257 1.34,205.0,15.852,77.526,79.235,8.18 5.251 4.493 1.362 1.381 1.095,12.878,2.903 4.948 5.699,108.756,98.815,7.552,1.096 0.337,399.973,92.294 168.301,166.441,2.25,2.076 2.214 2.063,1.369 1.202,1,0.847,0.433,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,92.267,65.793,64.813,38.621,1.324 1.382,188.384,24.856,69.233,68.076,747.78,980.767,702.115,908.764,1.541 0.997,810.6,653.685,293.286,357.34,159.2,113.125,139.744,89.79,1.507 1.563,205.0,21.034,67.211,75.522,7.924 5.143 4.493 1.308 1.381 1.094,12.878,2.895 4.455 5.595,89.605,95.603,8.419 1.061 0.457,399.973,91.589 155.329,166.045,2.6,2.091 2.492 2.082,1.565 1.27,2,1.023,0.8,0.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,89.051,49.304,73.154,34.453,1.654 1.692,124.908,10.642,42.835 41.085,708.6,1001.833,666.244,936.768,1.724 0.982,810.6,685.541,281.811,341.103,187.333,113.554,165.019,89.584,1.701 1.679,205.0,26.062,71.518,76.817,7.937 5.153 4.946 1.337 1.602 1.273,12.878,2.93 4.067 5.555,80.504,98.339,10.676 1.181 0.685,399.973,93.081 143.249,166.407,2.5,2.109 2.402 2.082,1.749 1.408,2,0.945,0.764 0.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,96.48,96.479,46.619,46.619,0.233 0.233,168.938,84.469,84.469,84.469,922.9,922.9,908.427,908.427,0.678 0.678,325.6,162.8,162.8,162.8,133.5,133.5,115.758,115.758,0.693 0.564,133.0,66.5,66.5,66.5,9455.0,9455.0,6134.25,6134.25,0.366 0.366,14390.0,7195.0,7195.0,7195.0,93.95,93.95,71.067,71.067,0.461 0.461,122.9,61.45,61.45,61.45,70.5,70.5,61.482,61.482,0.569 0.569,69.0,34.5,34.5,34.5,98.5,98.5,89.331,89.331,0.602 0.602,83.0,41.5,41.5,41.5,4.5,4.5,4.472,4.472,0.687 0.687,1,0.5,0.5,0.5,less than 5.365,,,,,,,,
4,144.042,119.238,135.219,112.993,1.326 1.368,102.178,11.958,49.631,42.989,771.15,722.675,764.984,718.115,1.378 1.304,204.5,148.287,97.239,84.462,186.25,190.125,186.066,189.971,1.385 1.238,21.0,52.125,8.318,7.59,15715.0,12570.0,14369.28,11613.44,1.302 1.376,13990.0,1173.75,6331.16,5504.39,130.075,105.287,119.332,97.819,1.303 1.368,133.4,13.787,53.399,45.446,27.2,29.3,26.614,28.751,1.365 1.178,16.0,11.0,5.720,5.599,103.5,100.0,94.556,90.511,1.303 1.192,96.0,43.25,41.62,42.207,5.75,5.625,5.732,5.603,1.383 1.27,1,1.5,0.433,0.484,,,,,,,,,
7,107.26,81.245,79.304,64.665,1.71 1.584,192.981,26.801,71.601,58.989,783.371,715.45,753.796,694.832,1.905 1.648,764.1,241.092,236.973,197.139,146.571,161.275,134.613,152.078,1.878 1.525,171.0,47.475,50.48,45.152,9.005 9.572,5.637,7.362,1.734 1.384,17.278,4.348,5.193,3.667,97.289,191.135,12.994,53.909,1.054 0.764,399.973,133.331,139.523,164.45,3.286,2.483,2.945,2.321,1.837 1.688,1,0.617,1.578 1.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
